datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2021-06-05 00:00:00.000000000,1622822400000000000,71760.0,71900.0,71720.0,71850.0,3391,137094,136456
2021-06-07 09:00:00.000000000,1623027600000000000,71850.0,72090.0,71700.0,71720.0,20693,136456,134608
2021-06-07 10:00:00.000000000,1623031200000000000,71720.0,71790.0,71430.0,71480.0,12768,134608,134840
2021-06-07 11:00:00.000000000,1623034800000000000,71480.0,71620.0,71360.0,71500.0,7918,134840,134958
2021-06-07 13:00:00.000000000,1623042000000000000,71500.0,71500.0,71190.0,71250.0,11731,134958,136532
2021-06-07 14:00:00.000000000,1623045600000000000,71250.0,71470.0,71210.0,71390.0,14106,136532,135289
2021-06-07 21:00:00.000000000,1623070800000000000,71280.0,71540.0,71120.0,71320.0,21653,135289,134702
2021-06-07 22:00:00.000000000,1623074400000000000,71320.0,71400.0,71200.0,71220.0,7417,134702,134873
2021-06-07 23:00:00.000000000,1623078000000000000,71220.0,71420.0,71100.0,71400.0,8068,134873,134309
2021-06-08 00:00:00.000000000,1623081600000000000,71400.0,71790.0,71400.0,71660.0,7722,134309,133677
2021-06-08 09:00:00.000000000,1623114000000000000,71640.0,71830.0,71310.0,71330.0,21321,133677,133428
2021-06-08 10:00:00.000000000,1623117600000000000,71330.0,71460.0,71300.0,71320.0,8473,133428,133550
2021-06-08 11:00:00.000000000,1623121200000000000,71320.0,71460.0,71310.0,71450.0,4840,133550,133305
2021-06-08 13:00:00.000000000,1623128400000000000,71360.0,71500.0,71240.0,71340.0,11200,133305,132828
2021-06-08 14:00:00.000000000,1623132000000000000,71340.0,71490.0,71210.0,71420.0,17457,132828,129667
2021-06-08 21:00:00.000000000,1623157200000000000,71030.0,71280.0,70920.0,71030.0,21810,129667,130659
2021-06-08 22:00:00.000000000,1623160800000000000,71030.0,71820.0,70870.0,71700.0,33211,130659,131014
2021-06-08 23:00:00.000000000,1623164400000000000,71700.0,71920.0,71610.0,71890.0,12937,131014,131239
2021-06-09 00:00:00.000000000,1623168000000000000,71890.0,72380.0,71890.0,72270.0,14997,131239,131604
2021-06-09 09:00:00.000000000,1623200400000000000,72250.0,72360.0,71830.0,71850.0,21784,131604,131095
2021-06-09 10:00:00.000000000,1623204000000000000,71850.0,71920.0,71660.0,71720.0,9008,131095,130658
2021-06-09 11:00:00.000000000,1623207600000000000,71720.0,71860.0,71720.0,71840.0,5161,130658,130009
2021-06-09 13:00:00.000000000,1623214800000000000,71780.0,71820.0,71440.0,71570.0,7819,130009,130741
2021-06-09 14:00:00.000000000,1623218400000000000,71570.0,71670.0,71460.0,71510.0,11837,130741,130944
2021-06-09 21:00:00.000000000,1623243600000000000,71400.0,71830.0,71340.0,71530.0,19739,130944,129689
2021-06-09 22:00:00.000000000,1623247200000000000,71530.0,71740.0,71350.0,71670.0,11322,129689,129712
2021-06-09 23:00:00.000000000,1623250800000000000,71670.0,71880.0,71670.0,71780.0,11566,129712,129607
2021-06-10 00:00:00.000000000,1623254400000000000,71780.0,71810.0,71650.0,71780.0,4106,129607,128754
2021-06-10 09:00:00.000000000,1623286800000000000,71680.0,71730.0,71450.0,71510.0,13150,128754,128638
2021-06-10 10:00:00.000000000,1623290400000000000,71510.0,71530.0,71350.0,71450.0,9426,128638,129535
2021-06-10 11:00:00.000000000,1623294000000000000,71450.0,71500.0,71370.0,71420.0,5309,129535,130204
2021-06-10 13:00:00.000000000,1623301200000000000,71400.0,71410.0,71050.0,71160.0,13823,130204,131744
2021-06-10 14:00:00.000000000,1623304800000000000,71160.0,71300.0,71100.0,71290.0,13832,131744,132479
2021-06-10 21:00:00.000000000,1623330000000000000,71080.0,71200.0,70610.0,70880.0,33482,132479,134786
2021-06-10 22:00:00.000000000,1623333600000000000,70880.0,71150.0,70760.0,70830.0,14634,134786,134803
2021-06-10 23:00:00.000000000,1623337200000000000,70830.0,71310.0,70770.0,71080.0,14763,134803,135158
2021-06-11 00:00:00.000000000,1623340800000000000,71080.0,71150.0,70880.0,71000.0,6529,135158,135315
2021-06-11 09:00:00.000000000,1623373200000000000,70950.0,71190.0,70810.0,70870.0,15387,135315,135484
2021-06-11 10:00:00.000000000,1623376800000000000,70870.0,71010.0,70820.0,70900.0,9324,135484,135084
2021-06-11 11:00:00.000000000,1623380400000000000,70900.0,71150.0,70870.0,71070.0,6288,135084,134021
2021-06-11 13:00:00.000000000,1623387600000000000,71100.0,71690.0,71080.0,71490.0,17913,134021,133781
2021-06-11 14:00:00.000000000,1623391200000000000,71490.0,71830.0,71400.0,71770.0,24716,133781,132425
2021-06-15 09:00:00.000000000,1623718800000000000,71520.0,71560.0,69840.0,70260.0,55574,132425,133064
2021-06-15 10:00:00.000000000,1623722400000000000,70260.0,70270.0,69800.0,69900.0,20564,133064,133699
2021-06-15 11:00:00.000000000,1623726000000000000,69900.0,69920.0,69500.0,69900.0,12719,133699,134379
2021-06-15 13:00:00.000000000,1623733200000000000,70010.0,70330.0,70010.0,70260.0,13133,134379,132599
2021-06-15 14:00:00.000000000,1623736800000000000,70260.0,70420.0,70180.0,70230.0,15301,132599,130566
2021-06-15 21:00:00.000000000,1623762000000000000,69090.0,69490.0,68910.0,69270.0,32830,130566,130658
2021-06-15 22:00:00.000000000,1623765600000000000,69270.0,69360.0,69140.0,69250.0,8607,130658,130316
2021-06-15 23:00:00.000000000,1623769200000000000,69250.0,69440.0,69000.0,69010.0,12319,130316,130744
2021-06-16 00:00:00.000000000,1623772800000000000,69010.0,69110.0,68950.0,69040.0,5286,130744,129974
2021-06-16 09:00:00.000000000,1623805200000000000,69080.0,69410.0,69070.0,69320.0,17182,129974,128738
2021-06-16 10:00:00.000000000,1623808800000000000,69320.0,69340.0,69070.0,69180.0,13438,128738,127449
2021-06-16 11:00:00.000000000,1623812400000000000,69180.0,69240.0,69120.0,69140.0,7836,127449,126582
2021-06-16 13:00:00.000000000,1623819600000000000,69000.0,69000.0,68440.0,68620.0,25926,126582,127592
2021-06-16 14:00:00.000000000,1623823200000000000,68620.0,68900.0,68380.0,68450.0,28412,127592,126238
2021-06-16 21:00:00.000000000,1623848400000000000,68950.0,69280.0,68790.0,69240.0,23604,126238,121893
2021-06-16 22:00:00.000000000,1623852000000000000,69240.0,69830.0,69240.0,69580.0,23814,121893,120253
2021-06-16 23:00:00.000000000,1623855600000000000,69580.0,69680.0,69490.0,69600.0,6561,120253,119906
2021-06-17 00:00:00.000000000,1623859200000000000,69600.0,69660.0,69450.0,69570.0,4225,119906,119373
2021-06-17 09:00:00.000000000,1623891600000000000,68480.0,69120.0,68450.0,68910.0,28968,119373,118011
2021-06-17 10:00:00.000000000,1623895200000000000,68910.0,69210.0,68860.0,69180.0,13377,118011,115944
2021-06-17 11:00:00.000000000,1623898800000000000,69180.0,69240.0,68920.0,68950.0,8285,115944,114622
2021-06-17 13:00:00.000000000,1623906000000000000,68960.0,69080.0,68730.0,68880.0,8635,114622,113926
2021-06-17 14:00:00.000000000,1623909600000000000,68880.0,68950.0,68640.0,68800.0,16436,113926,111678
2021-06-17 21:00:00.000000000,1623934800000000000,68620.0,68960.0,68240.0,68450.0,30190,111678,111263
2021-06-17 22:00:00.000000000,1623938400000000000,68450.0,68480.0,68150.0,68200.0,18143,111263,111095
2021-06-17 23:00:00.000000000,1623942000000000000,68200.0,68250.0,67640.0,67750.0,18667,111095,112811
2021-06-18 00:00:00.000000000,1623945600000000000,67750.0,67830.0,67110.0,67290.0,15572,112811,112360
2021-06-18 09:00:00.000000000,1623978000000000000,67450.0,67780.0,67420.0,67680.0,26897,112360,109264
2021-06-18 10:00:00.000000000,1623981600000000000,67680.0,67710.0,67460.0,67680.0,12443,109264,107304
2021-06-18 11:00:00.000000000,1623985200000000000,67680.0,67770.0,67330.0,67530.0,9800,107304,107605
2021-06-18 13:00:00.000000000,1623992400000000000,67400.0,67500.0,67260.0,67280.0,8597,107605,107365
2021-06-18 14:00:00.000000000,1623996000000000000,67280.0,67340.0,66960.0,67260.0,19307,107365,106284
2021-06-18 21:00:00.000000000,1624021200000000000,67120.0,67370.0,66650.0,66660.0,24907,106284,106665
2021-06-18 22:00:00.000000000,1624024800000000000,66660.0,66930.0,66510.0,66720.0,19531,106665,106277
2021-06-18 23:00:00.000000000,1624028400000000000,66720.0,66870.0,66640.0,66710.0,7569,106277,106434
2021-06-19 00:00:00.000000000,1624032000000000000,66710.0,66980.0,66690.0,66910.0,8572,106434,106545
2021-06-21 09:00:00.000000000,1624237200000000000,66670.0,67100.0,66480.0,66570.0,26877,106545,104102
2021-06-21 10:00:00.000000000,1624240800000000000,66570.0,66910.0,66560.0,66900.0,12232,104102,102469
2021-06-21 11:00:00.000000000,1624244400000000000,66900.0,66930.0,66710.0,66780.0,6257,102469,100823
2021-06-21 13:00:00.000000000,1624251600000000000,66740.0,66740.0,66510.0,66650.0,8664,100823,100646
2021-06-21 14:00:00.000000000,1624255200000000000,66650.0,66740.0,66350.0,66350.0,16401,100646,98793
2021-06-21 21:00:00.000000000,1624280400000000000,66420.0,66950.0,66390.0,66890.0,21970,98793,96119
2021-06-21 22:00:00.000000000,1624284000000000000,66890.0,67330.0,66840.0,67220.0,15190,96119,94126
2021-06-21 23:00:00.000000000,1624287600000000000,67220.0,67260.0,66990.0,67250.0,6310,94126,94310
2021-06-22 00:00:00.000000000,1624291200000000000,67250.0,67430.0,67180.0,67210.0,6386,94310,94788
2021-06-22 09:00:00.000000000,1624323600000000000,67160.0,67280.0,66960.0,67120.0,14136,94788,93857
2021-06-22 10:00:00.000000000,1624327200000000000,67120.0,67170.0,67030.0,67120.0,9116,93857,92421
2021-06-22 11:00:00.000000000,1624330800000000000,67120.0,67620.0,67090.0,67600.0,10339,92421,90971
2021-06-22 13:00:00.000000000,1624338000000000000,67420.0,67500.0,67200.0,67370.0,11642,90971,89968
2021-06-22 14:00:00.000000000,1624341600000000000,67370.0,67450.0,67270.0,67350.0,15085,89968,87899
2021-06-22 21:00:00.000000000,1624366800000000000,67350.0,68120.0,67270.0,67990.0,21795,87899,86717
2021-06-22 22:00:00.000000000,1624370400000000000,67990.0,68390.0,67980.0,68310.0,9243,86717,86258
2021-06-22 23:00:00.000000000,1624374000000000000,68310.0,68370.0,68020.0,68030.0,7291,86258,85122
2021-06-23 00:00:00.000000000,1624377600000000000,68030.0,68100.0,67830.0,67900.0,3922,85122,84780
2021-06-23 09:00:00.000000000,1624410000000000000,67910.0,68240.0,67910.0,68160.0,11162,84780,83412
2021-06-23 10:00:00.000000000,1624413600000000000,68160.0,68370.0,68100.0,68360.0,9898,83412,82051
2021-06-23 11:00:00.000000000,1624417200000000000,68360.0,68500.0,68330.0,68430.0,6514,82051,81561
2021-06-23 13:00:00.000000000,1624424400000000000,68500.0,68510.0,68320.0,68410.0,5742,81561,80811
2021-06-23 14:00:00.000000000,1624428000000000000,68410.0,68500.0,68230.0,68480.0,10211,80811,80005
2021-06-23 21:00:00.000000000,1624453200000000000,68820.0,69540.0,68820.0,69390.0,35654,80005,110328
2021-06-23 22:00:00.000000000,1624456800000000000,69390.0,69660.0,69240.0,69440.0,17916,110328,111174
2021-06-23 23:00:00.000000000,1624460400000000000,69440.0,69510.0,69270.0,69470.0,6484,111174,111126
2021-06-24 00:00:00.000000000,1624464000000000000,69470.0,69560.0,69340.0,69500.0,3860,111126,110822
2021-06-24 09:00:00.000000000,1624496400000000000,69350.0,69420.0,68800.0,68890.0,23658,110822,113027
2021-06-24 10:00:00.000000000,1624500000000000000,68890.0,68920.0,68580.0,68620.0,10108,113027,112916
2021-06-24 11:00:00.000000000,1624503600000000000,68620.0,68760.0,68550.0,68590.0,6540,112916,113475
2021-06-24 13:00:00.000000000,1624510800000000000,68640.0,68640.0,68300.0,68450.0,12292,113475,115234
2021-06-24 14:00:00.000000000,1624514400000000000,68450.0,68730.0,68380.0,68480.0,16999,115234,114698
2021-06-24 21:00:00.000000000,1624539600000000000,68700.0,68880.0,68580.0,68800.0,19445,114698,113253
2021-06-24 22:00:00.000000000,1624543200000000000,68800.0,69050.0,68630.0,68890.0,15123,113253,112997
2021-06-24 23:00:00.000000000,1624546800000000000,68890.0,68960.0,68730.0,68860.0,5570,112997,113372
2021-06-25 00:00:00.000000000,1624550400000000000,68860.0,68970.0,68780.0,68940.0,3599,113372,113471
2021-06-25 09:00:00.000000000,1624582800000000000,69060.0,69340.0,68910.0,68970.0,20760,113471,115166
2021-06-25 10:00:00.000000000,1624586400000000000,68970.0,68990.0,68730.0,68820.0,11540,115166,116377
2021-06-25 11:00:00.000000000,1624590000000000000,68820.0,69080.0,68820.0,69060.0,7298,116377,116390
2021-06-25 13:00:00.000000000,1624597200000000000,68960.0,69190.0,68860.0,69120.0,7599,116390,116233
2021-06-25 14:00:00.000000000,1624600800000000000,69120.0,69150.0,68700.0,68700.0,17454,116233,117410
2021-06-25 21:00:00.000000000,1624626000000000000,68600.0,68930.0,68210.0,68480.0,25039,117410,117902
2021-06-25 22:00:00.000000000,1624629600000000000,68480.0,68660.0,68250.0,68610.0,11208,117902,117945
2021-06-25 23:00:00.000000000,1624633200000000000,68610.0,68680.0,68420.0,68600.0,7393,117945,118223
2021-06-26 00:00:00.000000000,1624636800000000000,68600.0,68750.0,68540.0,68620.0,5492,118223,117410
2021-06-28 09:00:00.000000000,1624842000000000000,68490.0,68710.0,68320.0,68410.0,20116,117410,118047
2021-06-28 10:00:00.000000000,1624845600000000000,68410.0,68520.0,68150.0,68420.0,13546,118047,118776
2021-06-28 11:00:00.000000000,1624849200000000000,68420.0,68500.0,68360.0,68440.0,3675,118776,118761
2021-06-28 13:00:00.000000000,1624856400000000000,68490.0,68630.0,68420.0,68420.0,7583,118761,118640
2021-06-28 14:00:00.000000000,1624860000000000000,68420.0,68730.0,68290.0,68630.0,15831,118640,119630
2021-06-28 21:00:00.000000000,1624885200000000000,68650.0,68820.0,68330.0,68650.0,22173,119630,120268
2021-06-28 22:00:00.000000000,1624888800000000000,68650.0,68680.0,68440.0,68500.0,6513,120268,120185
2021-06-28 23:00:00.000000000,1624892400000000000,68500.0,68550.0,68420.0,68490.0,3555,120185,120241
2021-06-29 00:00:00.000000000,1624896000000000000,68490.0,68520.0,68420.0,68500.0,2099,120241,119875
2021-06-29 09:00:00.000000000,1624928400000000000,68400.0,68520.0,68320.0,68390.0,11772,119875,120071
2021-06-29 10:00:00.000000000,1624932000000000000,68390.0,68420.0,67970.0,68070.0,17147,120071,122455
2021-06-29 11:00:00.000000000,1624935600000000000,68070.0,68090.0,67720.0,67780.0,10666,122455,124094
2021-06-29 13:00:00.000000000,1624942800000000000,67810.0,68090.0,67730.0,67960.0,11237,124094,123925
2021-06-29 14:00:00.000000000,1624946400000000000,67960.0,68190.0,67870.0,68150.0,13396,123925,122235
2021-06-29 21:00:00.000000000,1624971600000000000,67940.0,68250.0,67840.0,68070.0,16793,122235,121950
2021-06-29 22:00:00.000000000,1624975200000000000,68070.0,68170.0,67930.0,68120.0,7526,121950,121643
2021-06-29 23:00:00.000000000,1624978800000000000,68120.0,68240.0,68080.0,68180.0,4908,121643,121819
2021-06-30 00:00:00.000000000,1624982400000000000,68180.0,68340.0,68160.0,68220.0,5070,121819,121445
2021-06-30 09:00:00.000000000,1625014800000000000,68290.0,68570.0,68260.0,68490.0,17765,121445,121221
2021-06-30 10:00:00.000000000,1625018400000000000,68490.0,68610.0,68430.0,68510.0,8388,121221,120864
2021-06-30 11:00:00.000000000,1625022000000000000,68510.0,68520.0,68410.0,68420.0,4452,120864,120973
2021-06-30 13:00:00.000000000,1625029200000000000,68380.0,68420.0,68180.0,68220.0,8146,120973,120863
2021-06-30 14:00:00.000000000,1625032800000000000,68220.0,68470.0,68010.0,68390.0,15593,120863,121002
2021-06-30 21:00:00.000000000,1625058000000000000,68640.0,69310.0,68630.0,69010.0,34617,121002,121738
2021-06-30 22:00:00.000000000,1625061600000000000,69010.0,69070.0,68560.0,68710.0,19819,121738,122006
2021-06-30 23:00:00.000000000,1625065200000000000,68710.0,68710.0,68420.0,68480.0,9649,122006,121522
2021-07-01 00:00:00.000000000,1625068800000000000,68480.0,68780.0,68470.0,68710.0,6995,121522,120618
2021-07-01 09:00:00.000000000,1625101200000000000,68610.0,68850.0,68520.0,68760.0,13798,120618,120103
2021-07-01 10:00:00.000000000,1625104800000000000,68760.0,68840.0,68700.0,68760.0,6369,120103,120082
2021-07-01 11:00:00.000000000,1625108400000000000,68760.0,68760.0,68270.0,68360.0,10833,120082,119990
2021-07-01 13:00:00.000000000,1625115600000000000,68320.0,68490.0,68270.0,68360.0,6448,119990,121061
2021-07-01 14:00:00.000000000,1625119200000000000,68360.0,68400.0,68140.0,68260.0,13625,121061,121003
2021-07-01 21:00:00.000000000,1625144400000000000,68640.0,68940.0,68610.0,68680.0,22833,121003,119106
2021-07-01 22:00:00.000000000,1625148000000000000,68680.0,68760.0,68350.0,68480.0,15778,119106,119049
2021-07-01 23:00:00.000000000,1625151600000000000,68480.0,68520.0,68150.0,68150.0,11956,119049,120628
2021-07-02 00:00:00.000000000,1625155200000000000,68150.0,68300.0,67810.0,67870.0,11069,120628,121020
2021-07-02 09:00:00.000000000,1625187600000000000,67870.0,68110.0,67830.0,68030.0,15179,121020,121217
2021-07-02 10:00:00.000000000,1625191200000000000,68030.0,68250.0,67980.0,68190.0,9381,121217,121260
2021-07-02 11:00:00.000000000,1625194800000000000,68190.0,68270.0,68130.0,68220.0,4076,121260,120930
2021-07-02 13:00:00.000000000,1625202000000000000,68240.0,68340.0,68190.0,68260.0,6177,120930,120962
2021-07-02 14:00:00.000000000,1625205600000000000,68260.0,68390.0,68150.0,68260.0,11436,120962,121278
2021-07-02 21:00:00.000000000,1625230800000000000,68440.0,68770.0,68210.0,68310.0,26026,121278,121074
2021-07-02 22:00:00.000000000,1625234400000000000,68310.0,68560.0,68210.0,68550.0,10957,121074,121729
2021-07-02 23:00:00.000000000,1625238000000000000,68550.0,68760.0,68540.0,68710.0,11466,121729,121167
2021-07-03 00:00:00.000000000,1625241600000000000,68710.0,68720.0,68510.0,68580.0,3913,121167,120177
2021-07-05 09:00:00.000000000,1625446800000000000,68470.0,68690.0,68290.0,68580.0,21347,120177,119057
2021-07-05 10:00:00.000000000,1625450400000000000,68580.0,68920.0,68500.0,68880.0,12268,119057,119588
2021-07-05 11:00:00.000000000,1625454000000000000,68880.0,68990.0,68840.0,68880.0,7310,119588,119381
2021-07-05 13:00:00.000000000,1625461200000000000,68910.0,69410.0,68900.0,69330.0,15969,119381,120240
2021-07-05 14:00:00.000000000,1625464800000000000,69330.0,69780.0,69330.0,69520.0,27919,120240,121704
2021-07-05 21:00:00.000000000,1625490000000000000,69270.0,69760.0,69260.0,69470.0,24771,121704,122965
2021-07-05 22:00:00.000000000,1625493600000000000,69470.0,69640.0,69200.0,69470.0,13800,122965,123208
2021-07-05 23:00:00.000000000,1625497200000000000,69470.0,69620.0,69460.0,69560.0,4539,123208,123121
2021-07-06 00:00:00.000000000,1625500800000000000,69560.0,69620.0,69360.0,69390.0,2951,123121,122665
2021-07-06 09:00:00.000000000,1625533200000000000,69490.0,69970.0,69490.0,69820.0,23418,122665,123447
2021-07-06 10:00:00.000000000,1625536800000000000,69820.0,69900.0,69670.0,69730.0,9584,123447,122719
2021-07-06 11:00:00.000000000,1625540400000000000,69730.0,69760.0,69590.0,69610.0,4998,122719,122368
2021-07-06 13:00:00.000000000,1625547600000000000,69700.0,69830.0,69620.0,69690.0,6388,122368,122350
2021-07-06 14:00:00.000000000,1625551200000000000,69690.0,70230.0,69690.0,70100.0,25290,122350,124166
2021-07-06 21:00:00.000000000,1625576400000000000,69730.0,69810.0,69070.0,69080.0,33347,124166,120437
2021-07-06 22:00:00.000000000,1625580000000000000,69080.0,69090.0,68080.0,68360.0,45905,120437,118901
2021-07-06 23:00:00.000000000,1625583600000000000,68360.0,68560.0,68160.0,68220.0,16217,118901,120125
2021-07-07 00:00:00.000000000,1625587200000000000,68220.0,68240.0,67900.0,68140.0,11929,120125,119919
2021-07-07 09:00:00.000000000,1625619600000000000,68180.0,68480.0,68180.0,68440.0,17621,119919,118652
2021-07-07 10:00:00.000000000,1625623200000000000,68440.0,68630.0,68410.0,68520.0,10606,118652,118443
2021-07-07 11:00:00.000000000,1625626800000000000,68520.0,68610.0,68470.0,68570.0,5447,118443,118069
2021-07-07 13:00:00.000000000,1625634000000000000,68680.0,69050.0,68650.0,68990.0,13714,118069,116359
2021-07-07 14:00:00.000000000,1625637600000000000,68990.0,69250.0,68830.0,69110.0,18042,116359,115546
2021-07-07 21:00:00.000000000,1625662800000000000,69280.0,69550.0,69190.0,69280.0,27216,115546,115827
2021-07-07 22:00:00.000000000,1625666400000000000,69280.0,69300.0,68740.0,69120.0,24537,115827,116018
2021-07-07 23:00:00.000000000,1625670000000000000,69120.0,69280.0,69010.0,69140.0,8763,116018,116107
2021-07-08 00:00:00.000000000,1625673600000000000,69140.0,69180.0,69040.0,69160.0,3310,116107,115775
2021-07-08 09:00:00.000000000,1625706000000000000,68920.0,69260.0,68810.0,68960.0,20249,115775,115688
2021-07-08 10:00:00.000000000,1625709600000000000,68960.0,68990.0,68590.0,68760.0,15245,115688,115527
2021-07-08 11:00:00.000000000,1625713200000000000,68760.0,69080.0,68640.0,68940.0,9650,115527,115105
2021-07-08 13:00:00.000000000,1625720400000000000,68850.0,68950.0,68710.0,68890.0,6069,115105,115258
2021-07-08 14:00:00.000000000,1625724000000000000,68890.0,68970.0,68700.0,68740.0,12723,115258,114518
2021-07-08 21:00:00.000000000,1625749200000000000,68300.0,68650.0,68170.0,68420.0,30646,114518,114096
2021-07-08 22:00:00.000000000,1625752800000000000,68420.0,68610.0,68250.0,68270.0,12814,114096,114264
2021-07-08 23:00:00.000000000,1625756400000000000,68270.0,68560.0,68250.0,68520.0,7354,114264,113953
2021-07-09 00:00:00.000000000,1625760000000000000,68520.0,68570.0,68410.0,68560.0,3061,113953,113540
2021-07-09 09:00:00.000000000,1625792400000000000,68590.0,68750.0,68460.0,68560.0,12876,113540,114058
2021-07-09 10:00:00.000000000,1625796000000000000,68560.0,68890.0,68440.0,68860.0,16013,114058,115227
2021-07-09 11:00:00.000000000,1625799600000000000,68860.0,69070.0,68730.0,68940.0,9633,115227,115169
2021-07-09 13:00:00.000000000,1625806800000000000,69000.0,69240.0,68770.0,68830.0,11880,115169,115777
2021-07-09 14:00:00.000000000,1625810400000000000,68830.0,68950.0,68680.0,68920.0,14523,115777,115392
2021-07-09 21:00:00.000000000,1625835600000000000,69590.0,69890.0,69180.0,69810.0,31727,115392,115589
2021-07-09 22:00:00.000000000,1625839200000000000,69810.0,69980.0,69630.0,69720.0,17165,115589,116297
2021-07-09 23:00:00.000000000,1625842800000000000,69720.0,69900.0,69660.0,69680.0,6838,116297,116751
2021-07-10 00:00:00.000000000,1625846400000000000,69680.0,69810.0,69660.0,69710.0,2830,116751,116004
2021-07-12 09:00:00.000000000,1626051600000000000,69640.0,69920.0,69250.0,69290.0,25602,116004,115108
2021-07-12 10:00:00.000000000,1626055200000000000,69290.0,69450.0,69200.0,69240.0,11795,115108,115635
2021-07-12 11:00:00.000000000,1626058800000000000,69240.0,69310.0,69120.0,69200.0,5089,115635,115588
2021-07-12 13:00:00.000000000,1626066000000000000,69200.0,69200.0,68870.0,68890.0,10162,115588,116001
2021-07-12 14:00:00.000000000,1626069600000000000,68890.0,69090.0,68850.0,68980.0,15889,116001,114819
2021-07-12 21:00:00.000000000,1626094800000000000,68790.0,69070.0,68750.0,68960.0,16486,114819,113598
2021-07-12 22:00:00.000000000,1626098400000000000,68960.0,69220.0,68820.0,69150.0,10833,113598,113627
2021-07-12 23:00:00.000000000,1626102000000000000,69150.0,69220.0,68840.0,68980.0,6327,113627,113851
2021-07-13 00:00:00.000000000,1626105600000000000,68980.0,69110.0,68940.0,69110.0,2649,113851,113512
2021-07-13 09:00:00.000000000,1626138000000000000,69280.0,69460.0,69080.0,69360.0,16198,113512,114454
2021-07-13 10:00:00.000000000,1626141600000000000,69360.0,69410.0,69210.0,69370.0,7990,114454,114933
2021-07-13 11:00:00.000000000,1626145200000000000,69370.0,69380.0,69250.0,69310.0,3842,114933,114926
2021-07-13 13:00:00.000000000,1626152400000000000,69170.0,69260.0,69070.0,69140.0,7551,114926,115531
2021-07-13 14:00:00.000000000,1626156000000000000,69140.0,69370.0,69090.0,69200.0,10687,115531,115900
2021-07-13 21:00:00.000000000,1626181200000000000,68470.0,68880.0,68280.0,68710.0,27915,115900,114497
2021-07-13 22:00:00.000000000,1626184800000000000,68710.0,68840.0,68570.0,68780.0,9495,114497,114791
2021-07-13 23:00:00.000000000,1626188400000000000,68780.0,68870.0,68640.0,68860.0,4366,114791,115062
2021-07-14 00:00:00.000000000,1626192000000000000,68860.0,69030.0,68840.0,68970.0,3885,115062,114950
2021-07-14 09:00:00.000000000,1626224400000000000,68660.0,68790.0,68600.0,68650.0,14927,114950,115372
2021-07-14 10:00:00.000000000,1626228000000000000,68650.0,68680.0,68470.0,68650.0,12657,115372,115551
2021-07-14 11:00:00.000000000,1626231600000000000,68650.0,68740.0,68640.0,68690.0,5452,115551,116216
2021-07-14 13:00:00.000000000,1626238800000000000,68760.0,68930.0,68730.0,68740.0,7646,116216,115771
2021-07-14 14:00:00.000000000,1626242400000000000,68740.0,68950.0,68700.0,68870.0,12051,115771,115354
2021-07-14 21:00:00.000000000,1626267600000000000,68720.0,68780.0,68350.0,68410.0,20600,115354,116488
2021-07-14 22:00:00.000000000,1626271200000000000,68410.0,68470.0,68350.0,68410.0,9703,116488,117054
2021-07-14 23:00:00.000000000,1626274800000000000,68410.0,68490.0,68300.0,68330.0,5511,117054,117343
2021-07-15 00:00:00.000000000,1626278400000000000,68330.0,68380.0,68150.0,68200.0,5169,117343,117296
2021-07-15 09:00:00.000000000,1626310800000000000,68160.0,68450.0,68060.0,68400.0,17858,117296,116229
2021-07-15 10:00:00.000000000,1626314400000000000,68400.0,68720.0,68370.0,68640.0,11758,116229,115811
2021-07-15 11:00:00.000000000,1626318000000000000,68640.0,68700.0,68560.0,68590.0,6019,115811,115658
2021-07-15 13:00:00.000000000,1626325200000000000,68750.0,69100.0,68700.0,69050.0,15008,115658,115899
2021-07-15 14:00:00.000000000,1626328800000000000,69050.0,69090.0,68730.0,68800.0,16381,115899,114958
2021-07-15 21:00:00.000000000,1626354000000000000,68760.0,69090.0,68670.0,69070.0,14623,114958,114375
2021-07-15 22:00:00.000000000,1626357600000000000,69070.0,69390.0,69050.0,69380.0,15613,114375,114328
2021-07-15 23:00:00.000000000,1626361200000000000,69380.0,69410.0,69160.0,69190.0,5934,114328,114318
2021-07-16 00:00:00.000000000,1626364800000000000,69190.0,69220.0,69010.0,69100.0,3818,114318,113913
2021-07-16 09:00:00.000000000,1626397200000000000,69140.0,69550.0,69140.0,69330.0,17840,113913,112566
2021-07-16 10:00:00.000000000,1626400800000000000,69330.0,69420.0,69240.0,69400.0,10775,112566,111767
2021-07-16 11:00:00.000000000,1626404400000000000,69400.0,69440.0,69310.0,69380.0,6572,111767,111279
2021-07-16 13:00:00.000000000,1626411600000000000,69330.0,69340.0,69060.0,69160.0,10188,111279,109974
2021-07-16 14:00:00.000000000,1626415200000000000,69160.0,69350.0,69080.0,69340.0,11924,109974,108984
2021-07-16 21:00:00.000000000,1626440400000000000,69300.0,69450.0,69140.0,69290.0,12435,108984,108065
2021-07-16 22:00:00.000000000,1626444000000000000,69290.0,69480.0,69050.0,69290.0,12074,108065,107942
