datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2021-09-28 00:00:00.000000000,1632758400000000000,22655.0,22690.0,22615.0,22655.0,9353,282971,281537
2021-09-28 09:00:00.000000000,1632790800000000000,22675.0,22685.0,22465.0,22480.0,78305,281537,278670
2021-09-28 10:00:00.000000000,1632794400000000000,22480.0,22535.0,22450.0,22500.0,33071,278670,278303
2021-09-28 11:00:00.000000000,1632798000000000000,22500.0,22640.0,22490.0,22630.0,26826,278303,277987
2021-09-28 13:00:00.000000000,1632805200000000000,22600.0,22630.0,22540.0,22590.0,17598,277987,277083
2021-09-28 14:00:00.000000000,1632808800000000000,22590.0,22715.0,22590.0,22680.0,43274,277083,277449
2021-09-28 21:00:00.000000000,1632834000000000000,22750.0,23090.0,22690.0,22900.0,140860,277449,285138
2021-09-28 22:00:00.000000000,1632837600000000000,22900.0,23070.0,22665.0,23025.0,98784,285138,288801
2021-09-28 23:00:00.000000000,1632841200000000000,23025.0,23200.0,22965.0,22990.0,59811,288801,291311
2021-09-29 00:00:00.000000000,1632844800000000000,22990.0,23085.0,22975.0,23035.0,12495,291311,289446
2021-09-29 09:00:00.000000000,1632877200000000000,23035.0,23070.0,22845.0,22890.0,71997,289446,286847
2021-09-29 10:00:00.000000000,1632880800000000000,22890.0,22905.0,22765.0,22800.0,41114,286847,284233
2021-09-29 11:00:00.000000000,1632884400000000000,22800.0,22870.0,22740.0,22825.0,19074,284233,282705
2021-09-29 13:00:00.000000000,1632891600000000000,22825.0,22930.0,22780.0,22920.0,23202,282705,282674
2021-09-29 14:00:00.000000000,1632895200000000000,22920.0,22935.0,22780.0,22820.0,33495,282674,277305
2021-09-29 21:00:00.000000000,1632920400000000000,22950.0,22970.0,22705.0,22790.0,89556,277305,270886
2021-09-29 22:00:00.000000000,1632924000000000000,22790.0,22855.0,22715.0,22760.0,37989,270886,266504
2021-09-29 23:00:00.000000000,1632927600000000000,22760.0,22785.0,22705.0,22765.0,17475,266504,265657
2021-09-30 00:00:00.000000000,1632931200000000000,22765.0,22775.0,22725.0,22730.0,4252,265657,264654
2021-09-30 09:00:00.000000000,1632963600000000000,22765.0,22810.0,22595.0,22680.0,64530,264654,257446
2021-09-30 10:00:00.000000000,1632967200000000000,22680.0,22750.0,22640.0,22715.0,32515,257446,256457
2021-09-30 11:00:00.000000000,1632970800000000000,22715.0,22715.0,22620.0,22655.0,13428,256457,253559
2021-09-30 13:00:00.000000000,1632978000000000000,22675.0,22715.0,22620.0,22620.0,18507,253559,251604
2021-09-30 14:00:00.000000000,1632981600000000000,22620.0,22625.0,22380.0,22565.0,68934,251604,242075
2021-10-08 09:00:00.000000000,1633654800000000000,22930.0,23290.0,22800.0,22865.0,155988,242075,239957
2021-10-08 10:00:00.000000000,1633658400000000000,22865.0,22945.0,22640.0,22720.0,76280,239957,237702
2021-10-08 11:00:00.000000000,1633662000000000000,22720.0,22830.0,22670.0,22770.0,26889,237702,237001
2021-10-08 13:00:00.000000000,1633669200000000000,22770.0,22825.0,22695.0,22745.0,12966,237001,236820
2021-10-08 14:00:00.000000000,1633672800000000000,22745.0,22855.0,22710.0,22755.0,31214,236820,235914
2021-10-08 21:00:00.000000000,1633698000000000000,22810.0,23145.0,22750.0,23080.0,99173,235914,243559
2021-10-08 22:00:00.000000000,1633701600000000000,23080.0,23165.0,23050.0,23125.0,29287,243559,245508
2021-10-08 23:00:00.000000000,1633705200000000000,23125.0,23220.0,23115.0,23140.0,21590,245508,246866
2021-10-09 00:00:00.000000000,1633708800000000000,23140.0,23155.0,23055.0,23080.0,9728,246866,244908
2021-10-11 09:00:00.000000000,1633914000000000000,23200.0,23385.0,22880.0,22945.0,119017,244908,235046
2021-10-11 10:00:00.000000000,1633917600000000000,22945.0,22960.0,22845.0,22940.0,44605,235046,233145
2021-10-11 11:00:00.000000000,1633921200000000000,22940.0,22950.0,22890.0,22905.0,12934,233145,231377
2021-10-11 13:00:00.000000000,1633928400000000000,22940.0,23020.0,22935.0,23015.0,18803,231377,230468
2021-10-11 14:00:00.000000000,1633932000000000000,23015.0,23115.0,22980.0,23105.0,36548,230468,228799
2021-10-11 21:00:00.000000000,1633957200000000000,23325.0,23570.0,23220.0,23565.0,121122,228799,231261
2021-10-11 22:00:00.000000000,1633960800000000000,23565.0,23580.0,23410.0,23515.0,36429,231261,230406
2021-10-11 23:00:00.000000000,1633964400000000000,23515.0,23685.0,23490.0,23575.0,40407,230406,234301
2021-10-12 00:00:00.000000000,1633968000000000000,23575.0,23630.0,23535.0,23545.0,12218,234301,232297
2021-10-12 09:00:00.000000000,1634000400000000000,23485.0,23495.0,23160.0,23250.0,91994,232297,224517
2021-10-12 10:00:00.000000000,1634004000000000000,23250.0,23350.0,23240.0,23340.0,35313,224517,222294
2021-10-12 11:00:00.000000000,1634007600000000000,23340.0,23400.0,23285.0,23355.0,15615,222294,223194
2021-10-12 13:00:00.000000000,1634014800000000000,23350.0,23420.0,23310.0,23350.0,14315,223194,223339
2021-10-12 14:00:00.000000000,1634018400000000000,23350.0,23530.0,23265.0,23495.0,43568,223339,220274
2021-10-12 21:00:00.000000000,1634043600000000000,23685.0,24165.0,23570.0,24000.0,164344,220274,232085
2021-10-12 22:00:00.000000000,1634047200000000000,24000.0,24025.0,23720.0,23905.0,70782,232085,228140
2021-10-12 23:00:00.000000000,1634050800000000000,23905.0,24010.0,23800.0,23825.0,41908,228140,227515
2021-10-13 00:00:00.000000000,1634054400000000000,23825.0,23830.0,23725.0,23730.0,14496,227515,225398
2021-10-13 09:00:00.000000000,1634086800000000000,23775.0,23880.0,23655.0,23730.0,59312,225398,221979
2021-10-13 10:00:00.000000000,1634090400000000000,23730.0,23785.0,22950.0,23470.0,128888,221979,210470
2021-10-13 11:00:00.000000000,1634094000000000000,23470.0,23745.0,23430.0,23645.0,37726,210470,212081
2021-10-13 13:00:00.000000000,1634101200000000000,23640.0,23705.0,23490.0,23620.0,29928,212081,210215
2021-10-13 14:00:00.000000000,1634104800000000000,23620.0,23680.0,23540.0,23600.0,37847,210215,208811
2021-10-13 21:00:00.000000000,1634130000000000000,23785.0,23880.0,23530.0,23640.0,105261,208811,208999
2021-10-13 22:00:00.000000000,1634133600000000000,23640.0,23695.0,23220.0,23265.0,78443,208999,205083
2021-10-13 23:00:00.000000000,1634137200000000000,23265.0,23415.0,23260.0,23375.0,32982,205083,203676
2021-10-14 00:00:00.000000000,1634140800000000000,23375.0,23470.0,23360.0,23400.0,17698,203676,201794
2021-10-14 09:00:00.000000000,1634173200000000000,23445.0,23485.0,23025.0,23215.0,112638,201794,196385
2021-10-14 10:00:00.000000000,1634176800000000000,23215.0,23530.0,23105.0,23490.0,55184,196385,195857
2021-10-14 11:00:00.000000000,1634180400000000000,23490.0,23785.0,23420.0,23655.0,57781,195857,196591
2021-10-14 13:00:00.000000000,1634187600000000000,23665.0,23670.0,23490.0,23640.0,26134,196591,195114
2021-10-14 14:00:00.000000000,1634191200000000000,23640.0,23660.0,23535.0,23615.0,30209,195114,192435
2021-10-14 21:00:00.000000000,1634216400000000000,23900.0,24000.0,23615.0,23700.0,132532,192435,189944
2021-10-14 22:00:00.000000000,1634220000000000000,23700.0,23760.0,23535.0,23685.0,59693,189944,190475
2021-10-14 23:00:00.000000000,1634223600000000000,23685.0,23730.0,23580.0,23650.0,25737,190475,191078
2021-10-15 00:00:00.000000000,1634227200000000000,23650.0,23695.0,23585.0,23670.0,13391,191078,190067
2021-10-15 09:00:00.000000000,1634259600000000000,23695.0,23720.0,23330.0,23660.0,82846,190067,185770
2021-10-15 10:00:00.000000000,1634263200000000000,23660.0,23930.0,23545.0,23805.0,60331,185770,185790
2021-10-15 11:00:00.000000000,1634266800000000000,23805.0,23970.0,23750.0,23905.0,35939,185790,186243
2021-10-15 13:00:00.000000000,1634274000000000000,23885.0,23950.0,23795.0,23890.0,23679,186243,184858
2021-10-15 14:00:00.000000000,1634277600000000000,23890.0,24420.0,23845.0,24355.0,82986,184858,191307
2021-10-15 21:00:00.000000000,1634302800000000000,24540.0,24700.0,24290.0,24380.0,113894,191307,190421
2021-10-15 22:00:00.000000000,1634306400000000000,24380.0,24490.0,24160.0,24355.0,64803,190421,189119
2021-10-15 23:00:00.000000000,1634310000000000000,24355.0,24395.0,24235.0,24330.0,36916,189119,187531
2021-10-16 00:00:00.000000000,1634313600000000000,24330.0,24430.0,24305.0,24425.0,14653,187531,186214
2021-10-18 09:00:00.000000000,1634518800000000000,24525.0,24525.0,23815.0,23855.0,131694,186214,175383
2021-10-18 10:00:00.000000000,1634522400000000000,23855.0,24280.0,23835.0,24230.0,58507,175383,171424
2021-10-18 11:00:00.000000000,1634526000000000000,24230.0,24395.0,24185.0,24350.0,36026,171424,171706
2021-10-18 13:00:00.000000000,1634533200000000000,24345.0,24395.0,24260.0,24295.0,20449,171706,171942
2021-10-18 14:00:00.000000000,1634536800000000000,24295.0,24765.0,24295.0,24695.0,73118,171942,172376
2021-10-18 21:00:00.000000000,1634562000000000000,24660.0,24680.0,24170.0,24390.0,91785,172376,169560
2021-10-18 22:00:00.000000000,1634565600000000000,24390.0,24430.0,24190.0,24255.0,31983,169560,168575
2021-10-18 23:00:00.000000000,1634569200000000000,24255.0,24340.0,24180.0,24335.0,24604,168575,168091
2021-10-19 00:00:00.000000000,1634572800000000000,24335.0,24350.0,24280.0,24305.0,10112,168091,167034
2021-10-19 09:00:00.000000000,1634605200000000000,24280.0,24440.0,24120.0,24370.0,63909,167034,164308
2021-10-19 10:00:00.000000000,1634608800000000000,24370.0,24425.0,24200.0,24245.0,43046,164308,162314
2021-10-19 11:00:00.000000000,1634612400000000000,24245.0,24280.0,24105.0,24185.0,25854,162314,160527
2021-10-19 13:00:00.000000000,1634619600000000000,24245.0,24390.0,24220.0,24360.0,23253,160527,159275
2021-10-19 14:00:00.000000000,1634623200000000000,24360.0,24440.0,24305.0,24340.0,38630,159275,155841
2021-10-19 21:00:00.000000000,1634648400000000000,24160.0,24260.0,23510.0,23715.0,153282,155841,145402
2021-10-19 22:00:00.000000000,1634652000000000000,23715.0,23805.0,23580.0,23600.0,53425,145402,144156
2021-10-19 23:00:00.000000000,1634655600000000000,23600.0,23695.0,23590.0,23655.0,26610,144156,143164
2021-10-20 00:00:00.000000000,1634659200000000000,23655.0,23690.0,23630.0,23645.0,9102,143164,141627
2021-10-20 09:00:00.000000000,1634691600000000000,23630.0,23725.0,23280.0,23285.0,78216,141627,137765
2021-10-20 10:00:00.000000000,1634695200000000000,23285.0,23300.0,22420.0,22845.0,128065,137765,131498
2021-10-20 11:00:00.000000000,1634698800000000000,22845.0,22965.0,22785.0,22860.0,31567,131498,130399
2021-10-20 13:00:00.000000000,1634706000000000000,22840.0,23090.0,22840.0,23050.0,26556,130399,129651
2021-10-20 14:00:00.000000000,1634709600000000000,23050.0,23085.0,22805.0,22805.0,38094,129651,125547
2021-10-20 21:00:00.000000000,1634734800000000000,22960.0,23360.0,22835.0,23260.0,140222,125547,226288
2021-10-20 22:00:00.000000000,1634738400000000000,23260.0,23430.0,23220.0,23380.0,60003,226288,227553
2021-10-20 23:00:00.000000000,1634742000000000000,23380.0,23460.0,23325.0,23385.0,31982,227553,227880
2021-10-21 00:00:00.000000000,1634745600000000000,23385.0,23425.0,23320.0,23395.0,10833,227880,227276
2021-10-21 09:00:00.000000000,1634778000000000000,23400.0,23465.0,23285.0,23390.0,66443,227276,228559
2021-10-21 10:00:00.000000000,1634781600000000000,23390.0,23595.0,23390.0,23535.0,61006,228559,228455
2021-10-21 11:00:00.000000000,1634785200000000000,23535.0,23620.0,23495.0,23590.0,24887,228455,229950
2021-10-21 13:00:00.000000000,1634792400000000000,23560.0,23575.0,23245.0,23320.0,48053,229950,230728
2021-10-21 14:00:00.000000000,1634796000000000000,23320.0,23370.0,22725.0,22910.0,126824,230728,226237
2021-10-21 21:00:00.000000000,1634821200000000000,22575.0,22945.0,21940.0,22055.0,263546,226237,226690
2021-10-21 22:00:00.000000000,1634824800000000000,22055.0,22280.0,21550.0,21920.0,148205,226690,225599
2021-10-21 23:00:00.000000000,1634828400000000000,21920.0,21955.0,21750.0,21855.0,35271,225599,226682
2021-10-22 00:00:00.000000000,1634832000000000000,21855.0,21940.0,21820.0,21920.0,14690,226682,225040
2021-10-22 09:00:00.000000000,1634864400000000000,22040.0,22200.0,21785.0,21850.0,107419,225040,220745
2021-10-22 10:00:00.000000000,1634868000000000000,21850.0,22080.0,21695.0,21765.0,74082,220745,217313
2021-10-22 11:00:00.000000000,1634871600000000000,21765.0,21800.0,21620.0,21770.0,33901,217313,216194
2021-10-22 13:00:00.000000000,1634878800000000000,21775.0,21810.0,21500.0,21595.0,55850,216194,220521
2021-10-22 14:00:00.000000000,1634882400000000000,21595.0,21805.0,21405.0,21580.0,83366,220521,211081
2021-10-22 21:00:00.000000000,1634907600000000000,21860.0,21995.0,21485.0,21635.0,161235,211081,216144
2021-10-22 22:00:00.000000000,1634911200000000000,21635.0,21635.0,20515.0,21180.0,224395,216144,227593
2021-10-22 23:00:00.000000000,1634914800000000000,21180.0,21575.0,21170.0,21335.0,136792,227593,221693
2021-10-23 00:00:00.000000000,1634918400000000000,21335.0,21485.0,21280.0,21460.0,29303,221693,218095
2021-10-25 09:00:00.000000000,1635123600000000000,21850.0,22000.0,21615.0,21715.0,137613,218095,212185
2021-10-25 10:00:00.000000000,1635127200000000000,21715.0,21870.0,21625.0,21765.0,49183,212185,208159
2021-10-25 11:00:00.000000000,1635130800000000000,21765.0,21785.0,21640.0,21725.0,28773,208159,207353
2021-10-25 13:00:00.000000000,1635138000000000000,21745.0,21780.0,21520.0,21570.0,32884,207353,208550
2021-10-25 14:00:00.000000000,1635141600000000000,21570.0,21705.0,21530.0,21665.0,46531,208550,205809
2021-10-25 21:00:00.000000000,1635166800000000000,21600.0,21675.0,21050.0,21255.0,163507,205809,217452
2021-10-25 22:00:00.000000000,1635170400000000000,21255.0,21320.0,21055.0,21205.0,82965,217452,217561
2021-10-25 23:00:00.000000000,1635174000000000000,21205.0,21275.0,21130.0,21195.0,46914,217561,216996
2021-10-26 00:00:00.000000000,1635177600000000000,21195.0,21240.0,21170.0,21205.0,10721,216996,215635
2021-10-26 09:00:00.000000000,1635210000000000000,21230.0,21230.0,20710.0,20815.0,143112,215635,221688
2021-10-26 10:00:00.000000000,1635213600000000000,20815.0,21065.0,20750.0,20860.0,77828,221688,218203
2021-10-26 11:00:00.000000000,1635217200000000000,20860.0,20975.0,20805.0,20845.0,26846,218203,217709
2021-10-26 13:00:00.000000000,1635224400000000000,20850.0,20955.0,20735.0,20930.0,50300,217709,220936
2021-10-26 14:00:00.000000000,1635228000000000000,20930.0,21335.0,20880.0,21250.0,98794,220936,209231
2021-10-26 21:00:00.000000000,1635253200000000000,21105.0,21375.0,20910.0,21330.0,145289,209231,214269
2021-10-26 22:00:00.000000000,1635256800000000000,21330.0,21360.0,21035.0,21080.0,84993,214269,220096
2021-10-26 23:00:00.000000000,1635260400000000000,21080.0,21080.0,20620.0,20670.0,135951,220096,228719
2021-10-27 00:00:00.000000000,1635264000000000000,20670.0,20735.0,20630.0,20725.0,33489,228719,227999
2021-10-27 09:00:00.000000000,1635296400000000000,20710.0,20950.0,20460.0,20615.0,151341,227999,219974
2021-10-27 10:00:00.000000000,1635300000000000000,20615.0,20815.0,20420.0,20800.0,103248,219974,216224
2021-10-27 11:00:00.000000000,1635303600000000000,20800.0,20975.0,20675.0,20845.0,58854,216224,209463
2021-10-27 13:00:00.000000000,1635310800000000000,20825.0,20835.0,20585.0,20610.0,43583,209463,210252
2021-10-27 14:00:00.000000000,1635314400000000000,20610.0,20625.0,20065.0,20135.0,144015,210252,220909
2021-10-27 21:00:00.000000000,1635339600000000000,19980.0,20050.0,19355.0,19875.0,230569,220909,218356
2021-10-27 22:00:00.000000000,1635343200000000000,19875.0,19990.0,19640.0,19740.0,91082,218356,218137
2021-10-27 23:00:00.000000000,1635346800000000000,19740.0,19835.0,19565.0,19590.0,70219,218137,219949
2021-10-28 00:00:00.000000000,1635350400000000000,19590.0,19650.0,19460.0,19465.0,41084,219949,220099
2021-10-28 09:00:00.000000000,1635382800000000000,19480.0,19880.0,19420.0,19485.0,145362,220099,213207
2021-10-28 10:00:00.000000000,1635386400000000000,19485.0,19640.0,19200.0,19520.0,128368,213207,212501
2021-10-28 11:00:00.000000000,1635390000000000000,19520.0,19565.0,19340.0,19385.0,36728,212501,212370
2021-10-28 13:00:00.000000000,1635397200000000000,19505.0,20155.0,19410.0,20145.0,88839,212370,210176
2021-10-28 14:00:00.000000000,1635400800000000000,20145.0,20360.0,19765.0,19920.0,160576,210176,206536
2021-10-28 21:00:00.000000000,1635426000000000000,20105.0,20485.0,20040.0,20420.0,212488,206536,211685
2021-10-28 22:00:00.000000000,1635429600000000000,20420.0,20550.0,20320.0,20470.0,98844,211685,214885
2021-10-28 23:00:00.000000000,1635433200000000000,20470.0,20530.0,20355.0,20410.0,60272,214885,212896
2021-10-29 00:00:00.000000000,1635436800000000000,20410.0,20485.0,20390.0,20420.0,15785,212896,211481
2021-10-29 09:00:00.000000000,1635469200000000000,20390.0,20565.0,20325.0,20400.0,110568,211481,212654
2021-10-29 10:00:00.000000000,1635472800000000000,20400.0,20485.0,20185.0,20285.0,114221,212654,208388
2021-10-29 11:00:00.000000000,1635476400000000000,20285.0,20365.0,20210.0,20280.0,35936,208388,209639
2021-10-29 13:00:00.000000000,1635483600000000000,20300.0,20310.0,19935.0,20095.0,83166,209639,217286
2021-10-29 14:00:00.000000000,1635487200000000000,20095.0,20135.0,19555.0,19870.0,139476,217286,223012
2021-10-29 21:00:00.000000000,1635512400000000000,19640.0,20095.0,19550.0,20040.0,171185,223012,214619
2021-10-29 22:00:00.000000000,1635516000000000000,20040.0,20045.0,19730.0,19930.0,117977,214619,218199
2021-10-29 23:00:00.000000000,1635519600000000000,19930.0,20230.0,19920.0,20215.0,72785,218199,217795
2021-10-30 00:00:00.000000000,1635523200000000000,20215.0,20495.0,20125.0,20470.0,84082,217795,214864
2021-11-01 09:00:00.000000000,1635728400000000000,20430.0,20430.0,19970.0,20195.0,119111,214864,215670
2021-11-01 10:00:00.000000000,1635732000000000000,20195.0,20380.0,20165.0,20265.0,55755,215670,214902
2021-11-01 11:00:00.000000000,1635735600000000000,20265.0,20370.0,20250.0,20305.0,21459,214902,215701
2021-11-01 13:00:00.000000000,1635742800000000000,20325.0,20355.0,20085.0,20120.0,41809,215701,217734
2021-11-01 14:00:00.000000000,1635746400000000000,20120.0,20210.0,19960.0,20025.0,83057,217734,214640
2021-11-01 21:00:00.000000000,1635771600000000000,20125.0,20240.0,19980.0,20020.0,68334,214640,215990
2021-11-01 22:00:00.000000000,1635775200000000000,20020.0,20180.0,19980.0,20100.0,39649,215990,217405
2021-11-01 23:00:00.000000000,1635778800000000000,20100.0,20115.0,20005.0,20075.0,38336,217405,218303
2021-11-02 00:00:00.000000000,1635782400000000000,20075.0,20135.0,20050.0,20065.0,18288,218303,216806
2021-11-02 09:00:00.000000000,1635814800000000000,20080.0,20330.0,19900.0,20245.0,86153,216806,214634
2021-11-02 10:00:00.000000000,1635818400000000000,20245.0,20340.0,19985.0,19985.0,50286,214634,212776
2021-11-02 11:00:00.000000000,1635822000000000000,19985.0,20045.0,19860.0,19895.0,49374,212776,216515
2021-11-02 13:00:00.000000000,1635829200000000000,19895.0,20045.0,19470.0,20015.0,85455,216515,215086
2021-11-02 14:00:00.000000000,1635832800000000000,20015.0,20185.0,19880.0,20095.0,60413,215086,213173
2021-11-02 21:00:00.000000000,1635858000000000000,20035.0,20185.0,19995.0,20055.0,52889,213173,212216
2021-11-02 22:00:00.000000000,1635861600000000000,20055.0,20095.0,19980.0,20055.0,22779,212216,211568
2021-11-02 23:00:00.000000000,1635865200000000000,20055.0,20150.0,20005.0,20020.0,22942,211568,211980
2021-11-03 00:00:00.000000000,1635868800000000000,20020.0,20045.0,19950.0,19995.0,11750,211980,211005
2021-11-03 09:00:00.000000000,1635901200000000000,19950.0,20070.0,19875.0,19990.0,45772,211005,209330
2021-11-03 10:00:00.000000000,1635904800000000000,19990.0,20180.0,19885.0,20005.0,64478,209330,206155
2021-11-03 11:00:00.000000000,1635908400000000000,20005.0,20060.0,19960.0,20055.0,16302,206155,205594
2021-11-03 13:00:00.000000000,1635915600000000000,20065.0,20200.0,20065.0,20170.0,32806,205594,205961
2021-11-03 14:00:00.000000000,1635919200000000000,20170.0,20480.0,20165.0,20375.0,68298,205961,208717
2021-11-03 21:00:00.000000000,1635944400000000000,20275.0,20355.0,20020.0,20045.0,70509,208717,206120
2021-11-03 22:00:00.000000000,1635948000000000000,20045.0,20055.0,19840.0,19855.0,58648,206120,210990
2021-11-03 23:00:00.000000000,1635951600000000000,19855.0,19930.0,19800.0,19920.0,27541,210990,211612
2021-11-04 00:00:00.000000000,1635955200000000000,19920.0,19920.0,19850.0,19855.0,8864,211612,210309
2021-11-04 09:00:00.000000000,1635987600000000000,19980.0,20170.0,19920.0,20145.0,54287,210309,202423
2021-11-04 10:00:00.000000000,1635991200000000000,20145.0,20175.0,19770.0,19780.0,48906,202423,209839
2021-11-04 11:00:00.000000000,1635994800000000000,19780.0,19900.0,19760.0,19880.0,17403,209839,211215
2021-11-04 13:00:00.000000000,1636002000000000000,19880.0,19990.0,19730.0,19820.0,26923,211215,211970
2021-11-04 14:00:00.000000000,1636005600000000000,19820.0,19920.0,19680.0,19780.0,44841,211970,215981
2021-11-04 21:00:00.000000000,1636030800000000000,19770.0,19815.0,19005.0,19150.0,157005,215981,222627
2021-11-04 22:00:00.000000000,1636034400000000000,19150.0,19150.0,18750.0,18890.0,93568,222627,226137
2021-11-04 23:00:00.000000000,1636038000000000000,18890.0,18985.0,18830.0,18970.0,29514,226137,224872
2021-11-05 00:00:00.000000000,1636041600000000000,18970.0,19035.0,18830.0,18885.0,24743,224872,222242
2021-11-05 09:00:00.000000000,1636074000000000000,18905.0,18985.0,18565.0,18755.0,72201,222242,221140
2021-11-05 10:00:00.000000000,1636077600000000000,18755.0,18760.0,18520.0,18535.0,50199,221140,222233
2021-11-05 11:00:00.000000000,1636081200000000000,18535.0,18755.0,18470.0,18695.0,34805,222233,220365
2021-11-05 13:00:00.000000000,1636088400000000000,18670.0,18890.0,18625.0,18635.0,38508,220365,219520
2021-11-05 14:00:00.000000000,1636092000000000000,18635.0,18730.0,18540.0,18680.0,40618,219520,217320
2021-11-05 21:00:00.000000000,1636117200000000000,18705.0,18905.0,18575.0,18760.0,67810,217320,212274
2021-11-05 22:00:00.000000000,1636120800000000000,18760.0,19100.0,18665.0,19085.0,73179,212274,204566
2021-11-05 23:00:00.000000000,1636124400000000000,19085.0,19185.0,18990.0,19075.0,57779,204566,204372
2021-11-06 00:00:00.000000000,1636128000000000000,19075.0,19090.0,18995.0,19020.0,18498,204372,201616
2021-11-08 09:00:00.000000000,1636333200000000000,19100.0,19200.0,18930.0,19120.0,62347,201616,199558
2021-11-08 10:00:00.000000000,1636336800000000000,19120.0,19150.0,18860.0,18965.0,42358,199558,199635
2021-11-08 11:00:00.000000000,1636340400000000000,18965.0,18995.0,18860.0,18930.0,10629,199635,200279
2021-11-08 13:00:00.000000000,1636347600000000000,18990.0,19000.0,18845.0,18910.0,15893,200279,202207
2021-11-08 14:00:00.000000000,1636351200000000000,18910.0,19010.0,18845.0,18980.0,26045,202207,199829
2021-11-08 21:00:00.000000000,1636376400000000000,19055.0,19130.0,18760.0,19075.0,69457,199829,194313
2021-11-08 22:00:00.000000000,1636380000000000000,19075.0,19230.0,19075.0,19160.0,39696,194313,190870
2021-11-08 23:00:00.000000000,1636383600000000000,19160.0,19165.0,19100.0,19140.0,13388,190870,191178
2021-11-09 00:00:00.000000000,1636387200000000000,19140.0,19195.0,19130.0,19195.0,8571,191178,190143
2021-11-09 09:00:00.000000000,1636419600000000000,19185.0,19265.0,19025.0,19090.0,39070,190143,189177
2021-11-09 10:00:00.000000000,1636423200000000000,19090.0,19095.0,18975.0,19050.0,21300,189177,189346
2021-11-09 11:00:00.000000000,1636426800000000000,19050.0,19060.0,18980.0,19025.0,10027,189346,188827
2021-11-09 13:00:00.000000000,1636434000000000000,19015.0,19055.0,18935.0,18965.0,14174,188827,190630
2021-11-09 14:00:00.000000000,1636437600000000000,18965.0,19030.0,18900.0,19005.0,28871,190630,192395
2021-11-09 21:00:00.000000000,1636462800000000000,19030.0,19060.0,18810.0,18875.0,49733,192395,190724
2021-11-09 22:00:00.000000000,1636466400000000000,18875.0,18950.0,18775.0,18780.0,27987,190724,190865
2021-11-09 23:00:00.000000000,1636470000000000000,18780.0,18780.0,18575.0,18655.0,53107,190865,195386
2021-11-10 00:00:00.000000000,1636473600000000000,18655.0,18760.0,18650.0,18760.0,11948,195386,193792
2021-11-10 09:00:00.000000000,1636506000000000000,18735.0,18905.0,18660.0,18750.0,52064,193792,189215
2021-11-10 10:00:00.000000000,1636509600000000000,18750.0,18880.0,18635.0,18685.0,35304,189215,189368
2021-11-10 11:00:00.000000000,1636513200000000000,18685.0,18730.0,18550.0,18600.0,24901,189368,196004
2021-11-10 13:00:00.000000000,1636520400000000000,18605.0,18870.0,18565.0,18810.0,30094,196004,193298
2021-11-10 14:00:00.000000000,1636524000000000000,18810.0,18920.0,18750.0,18895.0,31913,193298,194232
2021-11-10 21:00:00.000000000,1636549200000000000,18890.0,18985.0,18805.0,18960.0,42108,194232,193327
2021-11-10 22:00:00.000000000,1636552800000000000,18960.0,19005.0,18850.0,18950.0,24266,193327,191991
2021-11-10 23:00:00.000000000,1636556400000000000,18950.0,18980.0,18835.0,18860.0,17357,191991,191765
2021-11-11 00:00:00.000000000,1636560000000000000,18860.0,18900.0,18835.0,18845.0,5933,191765,190743
2021-11-11 09:00:00.000000000,1636592400000000000,18800.0,19070.0,18720.0,19015.0,47855,190743,188619
2021-11-11 10:00:00.000000000,1636596000000000000,19015.0,19255.0,18955.0,19180.0,45787,188619,189167
2021-11-11 11:00:00.000000000,1636599600000000000,19180.0,19235.0,19100.0,19220.0,15097,189167,187789
2021-11-11 13:00:00.000000000,1636606800000000000,19235.0,19370.0,19230.0,19350.0,35345,187789,183737
2021-11-11 14:00:00.000000000,1636610400000000000,19350.0,19530.0,19340.0,19370.0,47457,183737,181878
2021-11-11 21:00:00.000000000,1636635600000000000,19605.0,19620.0,19310.0,19480.0,60333,181878,177401
2021-11-11 22:00:00.000000000,1636639200000000000,19480.0,19545.0,19425.0,19435.0,21715,177401,176963
2021-11-11 23:00:00.000000000,1636642800000000000,19435.0,19555.0,19405.0,19545.0,17433,176963,177375
2021-11-12 00:00:00.000000000,1636646400000000000,19545.0,19550.0,19470.0,19510.0,7645,177375,176570
2021-11-12 09:00:00.000000000,1636678800000000000,19510.0,19650.0,19450.0,19480.0,36278,176570,173521
2021-11-12 10:00:00.000000000,1636682400000000000,19480.0,19560.0,19410.0,19490.0,24064,173521,172359
2021-11-12 11:00:00.000000000,1636686000000000000,19490.0,19510.0,19355.0,19370.0,11988,172359,172082
2021-11-12 13:00:00.000000000,1636693200000000000,19370.0,19395.0,19265.0,19355.0,20352,172082,170604
2021-11-12 14:00:00.000000000,1636696800000000000,19355.0,19410.0,19290.0,19315.0,21238,170604,168156
2021-11-12 21:00:00.000000000,1636722000000000000,19530.0,19630.0,19400.0,19560.0,46588,168156,164051
2021-11-12 22:00:00.000000000,1636725600000000000,19560.0,19680.0,19525.0,19645.0,22681,164051,164432
