datetime,datetime_nano,KQ.m@SHFE.ss.open,KQ.m@SHFE.ss.high,KQ.m@SHFE.ss.low,KQ.m@SHFE.ss.close,KQ.m@SHFE.ss.volume,KQ.m@SHFE.ss.open_oi,KQ.m@SHFE.ss.close_oi
2022-01-10 11:00:00.000000000,1641783600000000000,17275.0,17325.0,17220.0,17310.0,10844,52629,55010
2022-01-10 13:00:00.000000000,1641790800000000000,17325.0,17365.0,17260.0,17360.0,6214,55010,56782
2022-01-10 14:00:00.000000000,1641794400000000000,17360.0,17425.0,17340.0,17400.0,10642,56782,58360
2022-01-10 21:00:00.000000000,1641819600000000000,17400.0,17470.0,17340.0,17385.0,14344,58360,58797
2022-01-10 22:00:00.000000000,1641823200000000000,17385.0,17395.0,17265.0,17275.0,5655,58797,58819
2022-01-10 23:00:00.000000000,1641826800000000000,17275.0,17355.0,17265.0,17320.0,6016,58819,59215
2022-01-11 00:00:00.000000000,1641830400000000000,17320.0,17350.0,17295.0,17350.0,1744,59215,59008
2022-01-11 09:00:00.000000000,1641862800000000000,17335.0,17765.0,17335.0,17665.0,24791,59008,63465
2022-01-11 10:00:00.000000000,1641866400000000000,17665.0,17740.0,17620.0,17685.0,10572,63465,64558
2022-01-11 11:00:00.000000000,1641870000000000000,17685.0,17755.0,17660.0,17745.0,4045,64558,64878
2022-01-11 13:00:00.000000000,1641877200000000000,17750.0,17810.0,17675.0,17805.0,7064,64878,65796
2022-01-11 14:00:00.000000000,1641880800000000000,17805.0,17920.0,17695.0,17760.0,18906,65796,67620
2022-01-11 21:00:00.000000000,1641906000000000000,17830.0,18020.0,17745.0,17870.0,17804,67620,67220
2022-01-11 22:00:00.000000000,1641909600000000000,17870.0,17925.0,17805.0,17855.0,6095,67220,66899
2022-01-11 23:00:00.000000000,1641913200000000000,17855.0,17960.0,17815.0,17940.0,3956,66899,67207
2022-01-12 00:00:00.000000000,1641916800000000000,17940.0,18000.0,17880.0,17985.0,4069,67207,66888
2022-01-12 09:00:00.000000000,1641949200000000000,18000.0,18085.0,17900.0,17995.0,16916,66888,67310
2022-01-12 10:00:00.000000000,1641952800000000000,17995.0,18015.0,17955.0,17995.0,3731,67310,66671
2022-01-12 11:00:00.000000000,1641956400000000000,17995.0,18065.0,17995.0,18040.0,3877,66671,66171
2022-01-12 13:00:00.000000000,1641963600000000000,18035.0,18110.0,17975.0,18080.0,5431,66171,65541
2022-01-12 14:00:00.000000000,1641967200000000000,18080.0,18255.0,18070.0,18145.0,15188,65541,65569
2022-01-12 21:00:00.000000000,1641992400000000000,18235.0,18495.0,18070.0,18465.0,22704,65569,64652
2022-01-12 22:00:00.000000000,1641996000000000000,18465.0,18515.0,18080.0,18110.0,22573,64652,63741
2022-01-12 23:00:00.000000000,1641999600000000000,18110.0,18210.0,18110.0,18195.0,5635,63741,64222
2022-01-13 00:00:00.000000000,1642003200000000000,18195.0,18250.0,18120.0,18140.0,5063,64222,63999
2022-01-13 09:00:00.000000000,1642035600000000000,18145.0,18170.0,17960.0,18125.0,14154,63999,63294
2022-01-13 10:00:00.000000000,1642039200000000000,18125.0,18125.0,18020.0,18040.0,4566,63294,63356
2022-01-13 11:00:00.000000000,1642042800000000000,18040.0,18045.0,17640.0,17655.0,17754,63356,62904
2022-01-13 13:00:00.000000000,1642050000000000000,17660.0,17715.0,17500.0,17645.0,11642,62904,63326
2022-01-13 14:00:00.000000000,1642053600000000000,17645.0,17730.0,17620.0,17650.0,9032,63326,63201
2022-01-13 21:00:00.000000000,1642078800000000000,17650.0,17705.0,17420.0,17510.0,29379,63201,57301
2022-01-13 22:00:00.000000000,1642082400000000000,17510.0,17625.0,17455.0,17590.0,13422,57301,57154
2022-01-13 23:00:00.000000000,1642086000000000000,17590.0,17670.0,17550.0,17570.0,8089,57154,57231
2022-01-14 00:00:00.000000000,1642089600000000000,17570.0,17600.0,17525.0,17570.0,3594,57231,56679
2022-01-14 09:00:00.000000000,1642122000000000000,17550.0,17640.0,17485.0,17615.0,12109,56679,55362
2022-01-14 10:00:00.000000000,1642125600000000000,17615.0,17765.0,17605.0,17745.0,7367,55362,55199
2022-01-14 11:00:00.000000000,1642129200000000000,17745.0,17775.0,17655.0,17735.0,6049,55199,54873
2022-01-14 13:00:00.000000000,1642136400000000000,17740.0,17760.0,17630.0,17680.0,4355,54873,54724
2022-01-14 14:00:00.000000000,1642140000000000000,17680.0,17920.0,17645.0,17895.0,13627,54724,54911
2022-01-14 21:00:00.000000000,1642165200000000000,17860.0,17895.0,17545.0,17630.0,28241,54911,53124
2022-01-14 22:00:00.000000000,1642168800000000000,17630.0,17825.0,17600.0,17790.0,12273,53124,53650
2022-01-14 23:00:00.000000000,1642172400000000000,17790.0,17795.0,17735.0,17780.0,4410,53650,53734
2022-01-15 00:00:00.000000000,1642176000000000000,17780.0,17815.0,17755.0,17790.0,3160,53734,53204
2022-01-17 09:00:00.000000000,1642381200000000000,17805.0,17920.0,17520.0,17530.0,20268,53204,51523
2022-01-17 10:00:00.000000000,1642384800000000000,17530.0,17570.0,17475.0,17550.0,6243,51523,51032
2022-01-17 11:00:00.000000000,1642388400000000000,17550.0,17625.0,17525.0,17585.0,2628,51032,50976
2022-01-17 13:00:00.000000000,1642395600000000000,17585.0,17650.0,17540.0,17610.0,3438,50976,50428
2022-01-17 14:00:00.000000000,1642399200000000000,17610.0,17630.0,17450.0,17480.0,8477,50428,49995
2022-01-17 21:00:00.000000000,1642424400000000000,17420.0,17895.0,17305.0,17860.0,32526,49995,44871
2022-01-17 22:00:00.000000000,1642428000000000000,17860.0,17995.0,17805.0,17900.0,12295,44871,45478
2022-01-17 23:00:00.000000000,1642431600000000000,17900.0,17935.0,17865.0,17910.0,3939,45478,45878
2022-01-18 00:00:00.000000000,1642435200000000000,17910.0,17935.0,17895.0,17915.0,1827,45878,45681
2022-01-18 09:00:00.000000000,1642467600000000000,17925.0,18110.0,17825.0,17960.0,20176,45681,45793
2022-01-18 10:00:00.000000000,1642471200000000000,17960.0,18090.0,17940.0,18060.0,5432,45793,45593
2022-01-18 11:00:00.000000000,1642474800000000000,18060.0,18105.0,17990.0,18015.0,3468,45593,45434
2022-01-18 13:00:00.000000000,1642482000000000000,18005.0,18070.0,17935.0,18040.0,3661,45434,45271
2022-01-18 14:00:00.000000000,1642485600000000000,18040.0,18065.0,17920.0,17970.0,8480,45271,44216
2022-01-18 21:00:00.000000000,1642510800000000000,17860.0,17900.0,17570.0,17685.0,31049,44216,38317
2022-01-18 22:00:00.000000000,1642514400000000000,17685.0,17710.0,17590.0,17690.0,10651,38317,37900
2022-01-18 23:00:00.000000000,1642518000000000000,17690.0,17740.0,17685.0,17690.0,3731,37900,37680
2022-01-19 00:00:00.000000000,1642521600000000000,17690.0,17700.0,17595.0,17630.0,2709,37680,37311
2022-01-19 09:00:00.000000000,1642554000000000000,17640.0,17675.0,17520.0,17590.0,15501,37311,36887
2022-01-19 10:00:00.000000000,1642557600000000000,17590.0,17670.0,17555.0,17640.0,5379,36887,37159
2022-01-19 11:00:00.000000000,1642561200000000000,17640.0,17715.0,17625.0,17650.0,6239,37159,36831
2022-01-19 13:00:00.000000000,1642568400000000000,17650.0,17675.0,17595.0,17665.0,4314,36831,36883
2022-01-19 14:00:00.000000000,1642572000000000000,17665.0,17815.0,17645.0,17765.0,7933,36883,36229
2022-01-19 21:00:00.000000000,1642597200000000000,17810.0,18080.0,17750.0,18065.0,28647,36229,71638
2022-01-19 22:00:00.000000000,1642600800000000000,18065.0,18085.0,17955.0,18020.0,14342,71638,73223
2022-01-19 23:00:00.000000000,1642604400000000000,18020.0,18025.0,17975.0,18005.0,3722,73223,73273
2022-01-20 00:00:00.000000000,1642608000000000000,18005.0,18045.0,17980.0,18035.0,1920,73273,73371
2022-01-20 09:00:00.000000000,1642640400000000000,18000.0,18110.0,17885.0,17980.0,27703,73371,75250
2022-01-20 10:00:00.000000000,1642644000000000000,17980.0,18495.0,17975.0,18470.0,22975,75250,78219
2022-01-20 11:00:00.000000000,1642647600000000000,18470.0,18815.0,18450.0,18750.0,23676,78219,79767
2022-01-20 13:00:00.000000000,1642654800000000000,18895.0,19000.0,18895.0,19000.0,7321,79767,79077
2022-01-20 14:00:00.000000000,1642658400000000000,19000.0,19000.0,18760.0,18770.0,26472,79077,78008
2022-01-20 21:00:00.000000000,1642683600000000000,18650.0,18730.0,18490.0,18685.0,48811,78008,79693
2022-01-20 22:00:00.000000000,1642687200000000000,18685.0,18795.0,18575.0,18600.0,20927,79693,79048
2022-01-20 23:00:00.000000000,1642690800000000000,18600.0,18645.0,18590.0,18620.0,8069,79048,79632
2022-01-21 00:00:00.000000000,1642694400000000000,18620.0,18675.0,18595.0,18630.0,5741,79632,78952
2022-01-21 09:00:00.000000000,1642726800000000000,18600.0,18610.0,18270.0,18315.0,41048,78952,78493
2022-01-21 10:00:00.000000000,1642730400000000000,18315.0,18450.0,18300.0,18310.0,12191,78493,78039
2022-01-21 11:00:00.000000000,1642734000000000000,18310.0,18355.0,18230.0,18300.0,10113,78039,77313
2022-01-21 13:00:00.000000000,1642741200000000000,18300.0,18430.0,18280.0,18380.0,10595,77313,77879
2022-01-21 14:00:00.000000000,1642744800000000000,18380.0,18550.0,18355.0,18500.0,22816,77879,78557
2022-01-21 21:00:00.000000000,1642770000000000000,18435.0,18705.0,18405.0,18655.0,40550,78557,78859
2022-01-21 22:00:00.000000000,1642773600000000000,18655.0,18665.0,18425.0,18475.0,26682,78859,78889
2022-01-21 23:00:00.000000000,1642777200000000000,18475.0,18530.0,18420.0,18475.0,12286,78889,78927
2022-01-22 00:00:00.000000000,1642780800000000000,18475.0,18525.0,18345.0,18360.0,8931,78927,77828
2022-01-24 09:00:00.000000000,1642986000000000000,18385.0,18485.0,18070.0,18195.0,40037,77828,77243
2022-01-24 10:00:00.000000000,1642989600000000000,18195.0,18205.0,18010.0,18070.0,15223,77243,77152
2022-01-24 11:00:00.000000000,1642993200000000000,18070.0,18070.0,17670.0,17715.0,24835,77152,77281
2022-01-24 13:00:00.000000000,1643000400000000000,17710.0,17795.0,17635.0,17755.0,19739,77281,76109
2022-01-24 14:00:00.000000000,1643004000000000000,17755.0,17775.0,17660.0,17740.0,22457,76109,74336
2022-01-24 21:00:00.000000000,1643029200000000000,17570.0,17705.0,17350.0,17405.0,60695,74336,72918
2022-01-24 22:00:00.000000000,1643032800000000000,17405.0,17590.0,17385.0,17520.0,28322,72918,72932
2022-01-24 23:00:00.000000000,1643036400000000000,17520.0,17530.0,17445.0,17480.0,20090,72932,72922
2022-01-25 00:00:00.000000000,1643040000000000000,17480.0,17505.0,17470.0,17495.0,7443,72922,72460
2022-01-25 09:00:00.000000000,1643072400000000000,17535.0,17615.0,16920.0,17100.0,69334,72460,73076
2022-01-25 10:00:00.000000000,1643076000000000000,17100.0,17340.0,17095.0,17215.0,26241,73076,72132
2022-01-25 11:00:00.000000000,1643079600000000000,17215.0,17250.0,17135.0,17190.0,10443,72132,71687
2022-01-25 13:00:00.000000000,1643086800000000000,17165.0,17235.0,17080.0,17185.0,16553,71687,71864
2022-01-25 14:00:00.000000000,1643090400000000000,17185.0,17220.0,17065.0,17080.0,15563,71864,70669
2022-01-25 21:00:00.000000000,1643115600000000000,17170.0,17455.0,17150.0,17425.0,56626,70669,69539
2022-01-25 22:00:00.000000000,1643119200000000000,17425.0,17445.0,17280.0,17285.0,22516,69539,69203
2022-01-25 23:00:00.000000000,1643122800000000000,17285.0,17345.0,17140.0,17320.0,21074,69203,68876
2022-01-26 00:00:00.000000000,1643126400000000000,17320.0,17340.0,17305.0,17320.0,3999,68876,68309
2022-01-26 09:00:00.000000000,1643158800000000000,17325.0,17385.0,17210.0,17315.0,26839,68309,66793
2022-01-26 10:00:00.000000000,1643162400000000000,17315.0,17345.0,17250.0,17275.0,10134,66793,65834
2022-01-26 11:00:00.000000000,1643166000000000000,17275.0,17295.0,17225.0,17245.0,7298,65834,65309
2022-01-26 13:00:00.000000000,1643173200000000000,17235.0,17315.0,17215.0,17295.0,5952,65309,64949
2022-01-26 14:00:00.000000000,1643176800000000000,17295.0,17335.0,17230.0,17265.0,12820,64949,63537
2022-01-26 21:00:00.000000000,1643202000000000000,17375.0,17535.0,17265.0,17330.0,31906,63537,64469
2022-01-26 22:00:00.000000000,1643205600000000000,17330.0,17385.0,17300.0,17380.0,6863,64469,64465
2022-01-26 23:00:00.000000000,1643209200000000000,17380.0,17420.0,17335.0,17350.0,4754,64465,64920
2022-01-27 00:00:00.000000000,1643212800000000000,17350.0,17385.0,17330.0,17330.0,2047,64920,64863
2022-01-27 09:00:00.000000000,1643245200000000000,17350.0,17350.0,17165.0,17230.0,12380,64863,64605
2022-01-27 10:00:00.000000000,1643248800000000000,17230.0,17380.0,17200.0,17250.0,5069,64605,65100
2022-01-27 11:00:00.000000000,1643252400000000000,17250.0,17310.0,17205.0,17310.0,2754,65100,65402
2022-01-27 13:00:00.000000000,1643259600000000000,17295.0,17345.0,17215.0,17345.0,3463,65402,65690
2022-01-27 14:00:00.000000000,1643263200000000000,17345.0,17375.0,17150.0,17225.0,8542,65690,65721
2022-01-27 21:00:00.000000000,1643288400000000000,17390.0,17485.0,17265.0,17275.0,17868,65721,62012
2022-01-27 22:00:00.000000000,1643292000000000000,17275.0,17380.0,17270.0,17320.0,4503,62012,61530
2022-01-27 23:00:00.000000000,1643295600000000000,17320.0,17355.0,17225.0,17265.0,3910,61530,61470
2022-01-28 00:00:00.000000000,1643299200000000000,17265.0,17320.0,17200.0,17210.0,2410,61470,61288
2022-01-28 09:00:00.000000000,1643331600000000000,17265.0,17380.0,17165.0,17325.0,6944,61288,60514
2022-01-28 10:00:00.000000000,1643335200000000000,17325.0,17355.0,17300.0,17355.0,2743,60514,59782
2022-01-28 11:00:00.000000000,1643338800000000000,17355.0,17395.0,17275.0,17395.0,3651,59782,58897
2022-01-28 13:00:00.000000000,1643346000000000000,17380.0,17680.0,17380.0,17610.0,9028,58897,59210
2022-01-28 14:00:00.000000000,1643349600000000000,17610.0,17635.0,17370.0,17440.0,11162,59210,58908
2022-02-07 09:00:00.000000000,1644195600000000000,17685.0,17740.0,17440.0,17645.0,20148,58908,57230
2022-02-07 10:00:00.000000000,1644199200000000000,17645.0,17910.0,17635.0,17835.0,11144,57230,58965
2022-02-07 11:00:00.000000000,1644202800000000000,17835.0,18000.0,17835.0,18000.0,3144,58965,59727
2022-02-07 13:00:00.000000000,1644210000000000000,18000.0,18120.0,17945.0,17985.0,4227,59727,59800
2022-02-07 14:00:00.000000000,1644213600000000000,17985.0,18030.0,17760.0,17875.0,6813,59800,59676
2022-02-07 21:00:00.000000000,1644238800000000000,17875.0,17980.0,17750.0,17965.0,10914,59676,58605
2022-02-07 22:00:00.000000000,1644242400000000000,17965.0,18150.0,17935.0,18090.0,9092,58605,59456
2022-02-07 23:00:00.000000000,1644246000000000000,18090.0,18100.0,17980.0,18020.0,3544,59456,59455
2022-02-08 00:00:00.000000000,1644249600000000000,18020.0,18125.0,17990.0,18050.0,1653,59455,59295
2022-02-08 09:00:00.000000000,1644282000000000000,18085.0,18110.0,17860.0,17975.0,7745,59295,58794
2022-02-08 10:00:00.000000000,1644285600000000000,17975.0,18195.0,17975.0,18075.0,5406,58794,59096
2022-02-08 11:00:00.000000000,1644289200000000000,18075.0,18130.0,18060.0,18115.0,1348,59096,59189
2022-02-08 13:00:00.000000000,1644296400000000000,18120.0,18160.0,17980.0,18120.0,3192,59189,59330
2022-02-08 14:00:00.000000000,1644300000000000000,18120.0,18145.0,18025.0,18105.0,4879,59330,59522
2022-02-08 21:00:00.000000000,1644325200000000000,18110.0,18380.0,18050.0,18225.0,20117,59522,57794
2022-02-08 22:00:00.000000000,1644328800000000000,18225.0,18300.0,18165.0,18230.0,5000,57794,58094
2022-02-08 23:00:00.000000000,1644332400000000000,18230.0,18255.0,17795.0,18000.0,11722,58094,57432
2022-02-09 00:00:00.000000000,1644336000000000000,18000.0,18075.0,17930.0,18035.0,3705,57432,57269
2022-02-09 09:00:00.000000000,1644368400000000000,18055.0,18065.0,17935.0,17995.0,6998,57269,57668
2022-02-09 10:00:00.000000000,1644372000000000000,17995.0,18200.0,17990.0,18170.0,4161,57668,58151
2022-02-09 11:00:00.000000000,1644375600000000000,18170.0,18300.0,18140.0,18195.0,2798,58151,58193
2022-02-09 13:00:00.000000000,1644382800000000000,18210.0,18250.0,18140.0,18180.0,2768,58193,58139
2022-02-09 14:00:00.000000000,1644386400000000000,18180.0,18280.0,18165.0,18210.0,4294,58139,58304
2022-02-09 21:00:00.000000000,1644411600000000000,18295.0,18400.0,18135.0,18260.0,15824,58304,56136
2022-02-09 22:00:00.000000000,1644415200000000000,18260.0,18320.0,18210.0,18280.0,3998,56136,55685
2022-02-09 23:00:00.000000000,1644418800000000000,18280.0,18305.0,18215.0,18255.0,3389,55685,56076
2022-02-10 00:00:00.000000000,1644422400000000000,18255.0,18300.0,18240.0,18250.0,1226,56076,56003
2022-02-10 09:00:00.000000000,1644454800000000000,18250.0,18395.0,18200.0,18350.0,7235,56003,55941
2022-02-10 10:00:00.000000000,1644458400000000000,18350.0,18415.0,18305.0,18390.0,3523,55941,56230
2022-02-10 11:00:00.000000000,1644462000000000000,18390.0,18485.0,18360.0,18445.0,3327,56230,56417
2022-02-10 13:00:00.000000000,1644469200000000000,18425.0,18465.0,18330.0,18400.0,2521,56417,56479
2022-02-10 14:00:00.000000000,1644472800000000000,18400.0,18415.0,18305.0,18385.0,4334,56479,56712
2022-02-10 21:00:00.000000000,1644498000000000000,18475.0,18605.0,18265.0,18330.0,18390,56712,54180
2022-02-10 22:00:00.000000000,1644501600000000000,18330.0,18410.0,18150.0,18345.0,9859,54180,54371
2022-02-10 23:00:00.000000000,1644505200000000000,18345.0,18430.0,18335.0,18375.0,3857,54371,54655
2022-02-11 00:00:00.000000000,1644508800000000000,18375.0,18420.0,18360.0,18415.0,1481,54655,54804
2022-02-11 09:00:00.000000000,1644541200000000000,18350.0,18350.0,18180.0,18280.0,11393,54804,55823
2022-02-11 10:00:00.000000000,1644544800000000000,18280.0,18460.0,18255.0,18440.0,5300,55823,56408
2022-02-11 11:00:00.000000000,1644548400000000000,18440.0,18450.0,18340.0,18360.0,3891,56408,56289
2022-02-11 13:00:00.000000000,1644555600000000000,18330.0,18440.0,18295.0,18410.0,2864,56289,56658
2022-02-11 14:00:00.000000000,1644559200000000000,18410.0,18415.0,18265.0,18300.0,6629,56658,57542
2022-02-11 21:00:00.000000000,1644584400000000000,18350.0,18510.0,18210.0,18235.0,15340,57542,53630
2022-02-11 22:00:00.000000000,1644588000000000000,18235.0,18350.0,18215.0,18265.0,5842,53630,52320
2022-02-11 23:00:00.000000000,1644591600000000000,18265.0,18325.0,18220.0,18290.0,3432,52320,52171
2022-02-12 00:00:00.000000000,1644595200000000000,18290.0,18310.0,18150.0,18300.0,5378,52171,52154
2022-02-14 09:00:00.000000000,1644800400000000000,18330.0,18750.0,18330.0,18670.0,15733,52154,53017
2022-02-14 10:00:00.000000000,1644804000000000000,18670.0,18925.0,18650.0,18925.0,9656,53017,54515
2022-02-14 11:00:00.000000000,1644807600000000000,18925.0,18950.0,18840.0,18870.0,3477,54515,54609
2022-02-14 13:00:00.000000000,1644814800000000000,18865.0,18895.0,18800.0,18820.0,2281,54609,54600
2022-02-14 14:00:00.000000000,1644818400000000000,18820.0,18845.0,18645.0,18790.0,7525,54600,54404
2022-02-14 21:00:00.000000000,1644843600000000000,18795.0,18795.0,18470.0,18550.0,21592,54404,49894
2022-02-14 22:00:00.000000000,1644847200000000000,18550.0,18705.0,18530.0,18625.0,8014,49894,51102
2022-02-14 23:00:00.000000000,1644850800000000000,18625.0,18660.0,18600.0,18640.0,2236,51102,51388
2022-02-15 00:00:00.000000000,1644854400000000000,18640.0,18750.0,18630.0,18750.0,1570,51388,51409
2022-02-15 09:00:00.000000000,1644886800000000000,18750.0,18830.0,18620.0,18810.0,7274,51409,51131
2022-02-15 10:00:00.000000000,1644890400000000000,18810.0,18935.0,18765.0,18905.0,6865,51131,51757
2022-02-15 11:00:00.000000000,1644894000000000000,18905.0,18915.0,18750.0,18785.0,3512,51757,51676
2022-02-15 13:00:00.000000000,1644901200000000000,18780.0,18795.0,18530.0,18660.0,9167,51676,52851
2022-02-15 14:00:00.000000000,1644904800000000000,18660.0,18880.0,18640.0,18795.0,6275,52851,53848
2022-02-15 21:00:00.000000000,1644930000000000000,18820.0,19355.0,18800.0,19015.0,24278,53848,51662
2022-02-15 22:00:00.000000000,1644933600000000000,19015.0,19120.0,18990.0,19060.0,7585,51662,51183
2022-02-15 23:00:00.000000000,1644937200000000000,19060.0,19075.0,18920.0,18950.0,5849,51183,50644
2022-02-16 00:00:00.000000000,1644940800000000000,18950.0,19135.0,18925.0,19135.0,3219,50644,50689
2022-02-16 09:00:00.000000000,1644973200000000000,19090.0,19160.0,19030.0,19080.0,6437,50689,50458
2022-02-16 10:00:00.000000000,1644976800000000000,19080.0,19180.0,18980.0,19055.0,5661,50458,50270
2022-02-16 11:00:00.000000000,1644980400000000000,19055.0,19170.0,19045.0,19130.0,2192,50270,50344
2022-02-16 13:00:00.000000000,1644987600000000000,19135.0,19250.0,19135.0,19175.0,3057,50344,50548
2022-02-16 14:00:00.000000000,1644991200000000000,19175.0,19320.0,19160.0,19295.0,8538,50548,51335
2022-02-16 21:00:00.000000000,1645016400000000000,19305.0,19380.0,19135.0,19170.0,13720,51335,48114
2022-02-16 22:00:00.000000000,1645020000000000000,19170.0,19220.0,19135.0,19150.0,4108,48114,47415
2022-02-16 23:00:00.000000000,1645023600000000000,19150.0,19185.0,19085.0,19170.0,3283,47415,47328
2022-02-17 00:00:00.000000000,1645027200000000000,19170.0,19225.0,19120.0,19180.0,1605,47328,47168
2022-02-17 09:00:00.000000000,1645059600000000000,19180.0,19225.0,19005.0,19080.0,9353,47168,45804
2022-02-17 10:00:00.000000000,1645063200000000000,19080.0,19185.0,18880.0,18950.0,6532,45804,45993
2022-02-17 11:00:00.000000000,1645066800000000000,18950.0,19115.0,18925.0,19045.0,2981,45993,46017
2022-02-17 13:00:00.000000000,1645074000000000000,19035.0,19040.0,18905.0,18935.0,3041,46017,45995
2022-02-17 14:00:00.000000000,1645077600000000000,18935.0,18990.0,18720.0,18720.0,7570,45995,45567
2022-02-17 21:00:00.000000000,1645102800000000000,18725.0,18980.0,18725.0,18825.0,15488,45567,42252
2022-02-17 22:00:00.000000000,1645106400000000000,18825.0,18920.0,18770.0,18785.0,3963,42252,42551
2022-02-17 23:00:00.000000000,1645110000000000000,18785.0,18795.0,18640.0,18720.0,5240,42551,42993
2022-02-18 00:00:00.000000000,1645113600000000000,18720.0,18745.0,18675.0,18740.0,1394,42993,42729
2022-02-18 09:00:00.000000000,1645146000000000000,18735.0,18900.0,18700.0,18880.0,6705,42729,41647
2022-02-18 10:00:00.000000000,1645149600000000000,18880.0,18960.0,18845.0,18850.0,2641,41647,41114
2022-02-18 11:00:00.000000000,1645153200000000000,18850.0,18895.0,18755.0,18810.0,1699,41114,40790
2022-02-18 13:00:00.000000000,1645160400000000000,18820.0,18875.0,18760.0,18845.0,2590,40790,40619
2022-02-18 14:00:00.000000000,1645164000000000000,18845.0,18930.0,18785.0,18870.0,3720,40619,40180
2022-02-18 21:00:00.000000000,1645189200000000000,18845.0,18845.0,18430.0,18535.0,31747,40180,49166
2022-02-18 22:00:00.000000000,1645192800000000000,18535.0,18620.0,18505.0,18575.0,10290,49166,49396
2022-02-18 23:00:00.000000000,1645196400000000000,18575.0,18645.0,18545.0,18555.0,6703,49396,49572
2022-02-19 00:00:00.000000000,1645200000000000000,18555.0,18625.0,18545.0,18625.0,2851,49572,49326
2022-02-21 09:00:00.000000000,1645405200000000000,18645.0,18825.0,18485.0,18815.0,24378,49326,52813
2022-02-21 10:00:00.000000000,1645408800000000000,18815.0,18875.0,18755.0,18810.0,13098,52813,54083
2022-02-21 11:00:00.000000000,1645412400000000000,18810.0,18830.0,18745.0,18795.0,5447,54083,54514
2022-02-21 13:00:00.000000000,1645419600000000000,18800.0,19000.0,18755.0,18760.0,13130,54514,55948
2022-02-21 14:00:00.000000000,1645423200000000000,18760.0,18800.0,18550.0,18760.0,22843,55948,57062
2022-02-21 21:00:00.000000000,1645448400000000000,18760.0,18830.0,18525.0,18755.0,29843,57062,61801
2022-02-21 22:00:00.000000000,1645452000000000000,18755.0,18805.0,18680.0,18695.0,8537,61801,61641
2022-02-21 23:00:00.000000000,1645455600000000000,18695.0,18775.0,18680.0,18770.0,19310,61641,61875
2022-02-22 00:00:00.000000000,1645459200000000000,18770.0,18810.0,18750.0,18755.0,2556,61875,61635
2022-02-22 09:00:00.000000000,1645491600000000000,18805.0,18945.0,18760.0,18765.0,20479,61635,63034
2022-02-22 10:00:00.000000000,1645495200000000000,18765.0,18830.0,18675.0,18730.0,9181,63034,62900
2022-02-22 11:00:00.000000000,1645498800000000000,18730.0,18820.0,18660.0,18775.0,7517,62900,63112
2022-02-22 13:00:00.000000000,1645506000000000000,18770.0,18810.0,18740.0,18740.0,5148,63112,63502
2022-02-22 14:00:00.000000000,1645509600000000000,18740.0,18790.0,18680.0,18785.0,10484,63502,63682
2022-02-22 21:00:00.000000000,1645534800000000000,18785.0,18815.0,18605.0,18615.0,25980,63682,63571
2022-02-22 22:00:00.000000000,1645538400000000000,18615.0,18700.0,18575.0,18660.0,9526,63571,63615
2022-02-22 23:00:00.000000000,1645542000000000000,18660.0,18685.0,18550.0,18585.0,6587,63615,63560
2022-02-23 00:00:00.000000000,1645545600000000000,18585.0,18605.0,18510.0,18550.0,5990,63560,63165
2022-02-23 09:00:00.000000000,1645578000000000000,18545.0,18615.0,18335.0,18430.0,21036,63165,63125
2022-02-23 10:00:00.000000000,1645581600000000000,18430.0,18465.0,18195.0,18270.0,24073,63125,63139
2022-02-23 11:00:00.000000000,1645585200000000000,18270.0,18280.0,18065.0,18120.0,14635,63139,63771
2022-02-23 13:00:00.000000000,1645592400000000000,18120.0,18320.0,18110.0,18310.0,10404,63771,62313
2022-02-23 14:00:00.000000000,1645596000000000000,18310.0,18345.0,18160.0,18245.0,16383,62313,62011
2022-02-23 21:00:00.000000000,1645621200000000000,18310.0,18480.0,18225.0,18270.0,27251,62011,61160
2022-02-23 22:00:00.000000000,1645624800000000000,18270.0,18315.0,18240.0,18290.0,8047,61160,61138
2022-02-23 23:00:00.000000000,1645628400000000000,18290.0,18335.0,18275.0,18280.0,10454,61138,61055
2022-02-24 00:00:00.000000000,1645632000000000000,18280.0,18300.0,18260.0,18295.0,2589,61055,60847
2022-02-24 09:00:00.000000000,1645664400000000000,18295.0,18355.0,18175.0,18315.0,15118,60847,60902
2022-02-24 10:00:00.000000000,1645668000000000000,18315.0,18430.0,18300.0,18370.0,10511,60902,60395
2022-02-24 11:00:00.000000000,1645671600000000000,18370.0,18580.0,18335.0,18360.0,16620,60395,60400
2022-02-24 13:00:00.000000000,1645678800000000000,18420.0,18470.0,18365.0,18405.0,10297,60400,60837
2022-02-24 14:00:00.000000000,1645682400000000000,18405.0,18415.0,18315.0,18370.0,13108,60837,60598
2022-02-24 21:00:00.000000000,1645707600000000000,18595.0,18615.0,18225.0,18290.0,35325,60598,60173
2022-02-24 22:00:00.000000000,1645711200000000000,18290.0,18305.0,18105.0,18130.0,17475,60173,61492
2022-02-24 23:00:00.000000000,1645714800000000000,18130.0,18220.0,18080.0,18170.0,9947,61492,61162
2022-02-25 00:00:00.000000000,1645718400000000000,18170.0,18195.0,18120.0,18165.0,3783,61162,61061
2022-02-25 09:00:00.000000000,1645750800000000000,18130.0,18245.0,18110.0,18185.0,16256,61061,60125
