datetime,datetime_nano,KQ.m@DCE.l.open,KQ.m@DCE.l.high,KQ.m@DCE.l.low,KQ.m@DCE.l.close,KQ.m@DCE.l.volume,KQ.m@DCE.l.open_oi,KQ.m@DCE.l.close_oi
2021-04-30 10:00:00.000000000,1619748000000000000,8055.0,8075.0,8030.0,8030.0,42969,345149,351484
2021-04-30 11:00:00.000000000,1619751600000000000,8030.0,8100.0,8025.0,8090.0,32245,351484,348285
2021-04-30 13:00:00.000000000,1619758800000000000,8085.0,8100.0,8050.0,8065.0,38669,348285,347523
2021-04-30 14:00:00.000000000,1619762400000000000,8065.0,8080.0,8015.0,8040.0,72453,347523,351689
2021-05-06 09:00:00.000000000,1620262800000000000,8140.0,8275.0,8065.0,8270.0,178219,351689,344144
2021-05-06 10:00:00.000000000,1620266400000000000,8270.0,8290.0,8230.0,8265.0,74334,344144,345606
2021-05-06 11:00:00.000000000,1620270000000000000,8265.0,8270.0,8240.0,8245.0,20455,345606,345628
2021-05-06 13:00:00.000000000,1620277200000000000,8245.0,8260.0,8210.0,8225.0,50445,345628,346356
2021-05-06 14:00:00.000000000,1620280800000000000,8225.0,8260.0,8215.0,8235.0,63195,346356,346496
2021-05-06 21:00:00.000000000,1620306000000000000,8245.0,8355.0,8240.0,8345.0,133479,346496,356911
2021-05-06 22:00:00.000000000,1620309600000000000,8345.0,8375.0,8335.0,8370.0,50054,356911,351747
2021-05-07 09:00:00.000000000,1620349200000000000,8365.0,8420.0,8325.0,8400.0,103095,351747,348922
2021-05-07 10:00:00.000000000,1620352800000000000,8400.0,8425.0,8370.0,8425.0,50002,348922,348999
2021-05-07 11:00:00.000000000,1620356400000000000,8425.0,8440.0,8410.0,8435.0,28010,348999,349436
2021-05-07 13:00:00.000000000,1620363600000000000,8435.0,8490.0,8395.0,8410.0,90618,349436,352569
2021-05-07 14:00:00.000000000,1620367200000000000,8410.0,8480.0,8395.0,8475.0,81055,352569,354047
2021-05-07 21:00:00.000000000,1620392400000000000,8435.0,8465.0,8385.0,8425.0,114133,354047,351685
2021-05-07 22:00:00.000000000,1620396000000000000,8425.0,8445.0,8420.0,8440.0,35750,351685,350035
2021-05-10 09:00:00.000000000,1620608400000000000,8460.0,8500.0,8370.0,8415.0,165971,350035,346429
2021-05-10 10:00:00.000000000,1620612000000000000,8415.0,8415.0,8370.0,8395.0,59440,346429,341148
2021-05-10 11:00:00.000000000,1620615600000000000,8395.0,8410.0,8350.0,8375.0,44978,341148,341050
2021-05-10 13:00:00.000000000,1620622800000000000,8375.0,8425.0,8365.0,8380.0,37245,341050,340459
2021-05-10 14:00:00.000000000,1620626400000000000,8380.0,8395.0,8350.0,8360.0,65774,340459,335757
2021-05-10 21:00:00.000000000,1620651600000000000,8365.0,8380.0,8230.0,8260.0,166015,335757,345005
2021-05-10 22:00:00.000000000,1620655200000000000,8260.0,8260.0,8195.0,8210.0,81835,345005,340573
2021-05-11 09:00:00.000000000,1620694800000000000,8215.0,8260.0,8180.0,8200.0,92575,340573,343277
2021-05-11 10:00:00.000000000,1620698400000000000,8200.0,8240.0,8190.0,8225.0,41746,343277,344771
2021-05-11 11:00:00.000000000,1620702000000000000,8225.0,8250.0,8215.0,8240.0,22313,344771,344802
2021-05-11 13:00:00.000000000,1620709200000000000,8245.0,8275.0,8230.0,8235.0,45455,344802,348146
2021-05-11 14:00:00.000000000,1620712800000000000,8235.0,8285.0,8230.0,8245.0,75203,348146,341018
2021-05-11 21:00:00.000000000,1620738000000000000,8225.0,8260.0,8200.0,8260.0,76292,341018,348655
2021-05-11 22:00:00.000000000,1620741600000000000,8260.0,8280.0,8205.0,8240.0,62279,348655,347991
2021-05-12 09:00:00.000000000,1620781200000000000,8250.0,8275.0,8210.0,8240.0,75221,347991,350767
2021-05-12 10:00:00.000000000,1620784800000000000,8240.0,8325.0,8235.0,8320.0,97737,350767,346803
2021-05-12 11:00:00.000000000,1620788400000000000,8320.0,8395.0,8310.0,8335.0,78999,346803,349797
2021-05-12 13:00:00.000000000,1620795600000000000,8345.0,8390.0,8335.0,8370.0,71497,349797,347790
2021-05-12 14:00:00.000000000,1620799200000000000,8370.0,8385.0,8335.0,8360.0,82421,347790,338586
2021-05-12 21:00:00.000000000,1620824400000000000,8375.0,8390.0,8295.0,8335.0,123573,338586,338421
2021-05-12 22:00:00.000000000,1620828000000000000,8335.0,8355.0,8300.0,8305.0,66219,338421,336501
2021-05-13 09:00:00.000000000,1620867600000000000,8290.0,8355.0,8245.0,8340.0,112708,336501,337334
2021-05-13 10:00:00.000000000,1620871200000000000,8340.0,8340.0,8220.0,8230.0,93203,337334,338824
2021-05-13 11:00:00.000000000,1620874800000000000,8230.0,8260.0,8215.0,8220.0,44389,338824,336763
2021-05-13 13:00:00.000000000,1620882000000000000,8215.0,8245.0,8160.0,8215.0,84259,336763,332037
2021-05-13 14:00:00.000000000,1620885600000000000,8215.0,8230.0,8175.0,8205.0,79946,332037,330672
2021-05-13 21:00:00.000000000,1620910800000000000,8205.0,8230.0,8150.0,8205.0,95154,330672,333754
2021-05-13 22:00:00.000000000,1620914400000000000,8205.0,8230.0,8170.0,8175.0,53223,333754,334007
2021-05-14 09:00:00.000000000,1620954000000000000,8180.0,8200.0,8080.0,8120.0,135257,334007,337598
2021-05-14 10:00:00.000000000,1620957600000000000,8120.0,8140.0,8090.0,8130.0,53187,337598,336140
2021-05-14 11:00:00.000000000,1620961200000000000,8130.0,8165.0,8110.0,8120.0,37938,336140,333025
2021-05-14 13:00:00.000000000,1620968400000000000,8125.0,8125.0,8045.0,8055.0,89714,333025,337302
2021-05-14 14:00:00.000000000,1620972000000000000,8055.0,8120.0,8020.0,8105.0,122294,337302,333949
2021-05-14 21:00:00.000000000,1620997200000000000,8125.0,8190.0,8115.0,8170.0,107741,333949,335138
2021-05-14 22:00:00.000000000,1621000800000000000,8170.0,8195.0,8135.0,8155.0,51804,335138,333549
2021-05-17 09:00:00.000000000,1621213200000000000,8160.0,8175.0,8095.0,8120.0,98122,333549,338585
2021-05-17 10:00:00.000000000,1621216800000000000,8120.0,8145.0,8090.0,8120.0,53851,338585,343058
2021-05-17 11:00:00.000000000,1621220400000000000,8120.0,8135.0,8100.0,8115.0,22300,343058,343156
2021-05-17 13:00:00.000000000,1621227600000000000,8115.0,8155.0,8070.0,8090.0,58740,343156,345703
2021-05-17 14:00:00.000000000,1621231200000000000,8090.0,8105.0,8065.0,8080.0,63598,345703,349185
2021-05-17 21:00:00.000000000,1621256400000000000,8060.0,8075.0,8010.0,8050.0,124656,349185,357868
2021-05-17 22:00:00.000000000,1621260000000000000,8050.0,8095.0,8020.0,8095.0,53409,357868,354167
2021-05-18 09:00:00.000000000,1621299600000000000,8095.0,8120.0,8035.0,8040.0,83795,354167,359106
2021-05-18 10:00:00.000000000,1621303200000000000,8040.0,8060.0,8015.0,8045.0,71426,359106,367175
2021-05-18 11:00:00.000000000,1621306800000000000,8045.0,8055.0,8030.0,8050.0,22178,367175,367562
2021-05-18 13:00:00.000000000,1621314000000000000,8050.0,8090.0,8050.0,8085.0,39644,367562,365659
2021-05-18 14:00:00.000000000,1621317600000000000,8085.0,8095.0,8060.0,8065.0,54723,365659,362203
2021-05-18 21:00:00.000000000,1621342800000000000,8070.0,8080.0,7925.0,7935.0,193922,362203,391487
2021-05-18 22:00:00.000000000,1621346400000000000,7935.0,7935.0,7890.0,7915.0,113708,391487,401875
2021-05-19 09:00:00.000000000,1621386000000000000,7895.0,7945.0,7845.0,7860.0,137577,401875,405618
2021-05-19 10:00:00.000000000,1621389600000000000,7860.0,7885.0,7840.0,7875.0,75562,405618,406421
2021-05-19 11:00:00.000000000,1621393200000000000,7875.0,7915.0,7860.0,7885.0,31473,406421,402351
2021-05-19 13:00:00.000000000,1621400400000000000,7885.0,7935.0,7865.0,7930.0,54162,402351,400541
2021-05-19 14:00:00.000000000,1621404000000000000,7930.0,7940.0,7915.0,7920.0,62557,400541,395788
2021-05-19 21:00:00.000000000,1621429200000000000,7895.0,7900.0,7810.0,7840.0,156335,395788,396150
2021-05-19 22:00:00.000000000,1621432800000000000,7840.0,7845.0,7715.0,7720.0,131259,396150,398374
2021-05-20 09:00:00.000000000,1621472400000000000,7740.0,7835.0,7740.0,7775.0,120213,398374,384894
2021-05-20 10:00:00.000000000,1621476000000000000,7775.0,7835.0,7765.0,7825.0,50818,384894,380865
2021-05-20 11:00:00.000000000,1621479600000000000,7825.0,7840.0,7805.0,7820.0,32071,380865,379374
2021-05-20 13:00:00.000000000,1621486800000000000,7825.0,7860.0,7820.0,7845.0,47266,379374,377741
2021-05-20 14:00:00.000000000,1621490400000000000,7845.0,7880.0,7830.0,7835.0,66931,377741,372262
2021-05-20 21:00:00.000000000,1621515600000000000,7825.0,7870.0,7785.0,7795.0,105579,372262,370658
2021-05-20 22:00:00.000000000,1621519200000000000,7795.0,7820.0,7765.0,7805.0,67892,370658,368081
2021-05-21 09:00:00.000000000,1621558800000000000,7790.0,7820.0,7750.0,7755.0,78981,368081,367844
2021-05-21 10:00:00.000000000,1621562400000000000,7755.0,7825.0,7750.0,7825.0,57871,367844,363322
2021-05-21 11:00:00.000000000,1621566000000000000,7825.0,7890.0,7815.0,7870.0,46274,363322,358778
2021-05-21 13:00:00.000000000,1621573200000000000,7875.0,7880.0,7830.0,7845.0,44968,358778,356582
2021-05-21 14:00:00.000000000,1621576800000000000,7845.0,7875.0,7810.0,7810.0,72640,356582,352448
2021-05-21 21:00:00.000000000,1621602000000000000,7855.0,7880.0,7810.0,7845.0,92334,352448,352102
2021-05-21 22:00:00.000000000,1621605600000000000,7845.0,7845.0,7805.0,7820.0,55340,352102,350696
2021-05-24 09:00:00.000000000,1621818000000000000,7830.0,7905.0,7780.0,7890.0,178752,350696,349852
2021-05-24 10:00:00.000000000,1621821600000000000,7890.0,7890.0,7820.0,7830.0,60734,349852,351253
2021-05-24 11:00:00.000000000,1621825200000000000,7830.0,7840.0,7805.0,7815.0,32117,351253,353040
2021-05-24 13:00:00.000000000,1621832400000000000,7815.0,7825.0,7745.0,7770.0,71259,353040,361816
2021-05-24 14:00:00.000000000,1621836000000000000,7770.0,7815.0,7760.0,7805.0,82169,361816,357040
2021-05-24 21:00:00.000000000,1621861200000000000,7795.0,7850.0,7795.0,7820.0,92029,357040,357992
2021-05-24 22:00:00.000000000,1621864800000000000,7820.0,7825.0,7790.0,7805.0,41553,357992,357211
2021-05-25 09:00:00.000000000,1621904400000000000,7825.0,7880.0,7820.0,7870.0,96471,357211,352864
2021-05-25 10:00:00.000000000,1621908000000000000,7870.0,7900.0,7830.0,7840.0,71070,352864,355871
2021-05-25 11:00:00.000000000,1621911600000000000,7840.0,7840.0,7810.0,7820.0,39705,355871,358521
2021-05-25 13:00:00.000000000,1621918800000000000,7820.0,7830.0,7800.0,7805.0,39126,358521,360654
2021-05-25 14:00:00.000000000,1621922400000000000,7805.0,7850.0,7800.0,7830.0,54870,360654,356369
2021-05-25 21:00:00.000000000,1621947600000000000,7825.0,7900.0,7815.0,7850.0,116565,356369,353830
2021-05-25 22:00:00.000000000,1621951200000000000,7850.0,7865.0,7835.0,7855.0,49668,353830,353693
2021-05-26 09:00:00.000000000,1621990800000000000,7855.0,7885.0,7825.0,7830.0,68859,353693,355547
2021-05-26 10:00:00.000000000,1621994400000000000,7830.0,7845.0,7785.0,7790.0,87416,355547,365099
2021-05-26 11:00:00.000000000,1621998000000000000,7790.0,7790.0,7750.0,7780.0,69872,365099,369370
2021-05-26 13:00:00.000000000,1622005200000000000,7780.0,7860.0,7770.0,7840.0,87365,369370,360332
2021-05-26 14:00:00.000000000,1622008800000000000,7840.0,7910.0,7830.0,7890.0,149324,360332,351733
2021-05-26 21:00:00.000000000,1622034000000000000,7865.0,7895.0,7845.0,7855.0,119043,351733,350080
2021-05-26 22:00:00.000000000,1622037600000000000,7855.0,7860.0,7825.0,7845.0,86850,350080,350557
2021-05-27 09:00:00.000000000,1622077200000000000,7845.0,7865.0,7785.0,7815.0,130664,350557,357029
2021-05-27 10:00:00.000000000,1622080800000000000,7815.0,7830.0,7780.0,7805.0,73690,357029,357307
2021-05-27 11:00:00.000000000,1622084400000000000,7805.0,7820.0,7785.0,7790.0,26639,357307,358372
2021-05-27 13:00:00.000000000,1622091600000000000,7785.0,7810.0,7780.0,7805.0,38528,358372,360220
2021-05-27 14:00:00.000000000,1622095200000000000,7805.0,7830.0,7760.0,7765.0,87647,360220,358080
2021-05-27 21:00:00.000000000,1622120400000000000,7755.0,7785.0,7720.0,7770.0,136361,358080,366396
2021-05-27 22:00:00.000000000,1622124000000000000,7770.0,7825.0,7765.0,7805.0,71405,366396,357342
2021-05-28 09:00:00.000000000,1622163600000000000,7820.0,7875.0,7810.0,7835.0,129319,357342,358086
2021-05-28 10:00:00.000000000,1622167200000000000,7835.0,7845.0,7745.0,7750.0,105770,358086,369956
2021-05-28 11:00:00.000000000,1622170800000000000,7750.0,7760.0,7675.0,7700.0,100707,369956,388799
2021-05-28 13:00:00.000000000,1622178000000000000,7700.0,7705.0,7660.0,7685.0,57965,388799,397369
2021-05-28 14:00:00.000000000,1622181600000000000,7685.0,7710.0,7655.0,7665.0,87092,397369,400234
2021-05-28 21:00:00.000000000,1622206800000000000,7660.0,7695.0,7650.0,7670.0,101391,400234,405869
2021-05-28 22:00:00.000000000,1622210400000000000,7670.0,7725.0,7670.0,7710.0,49647,405869,396091
2021-05-31 09:00:00.000000000,1622422800000000000,7700.0,7770.0,7695.0,7760.0,131890,396091,383500
2021-05-31 10:00:00.000000000,1622426400000000000,7760.0,7780.0,7720.0,7760.0,67827,383500,375716
2021-05-31 11:00:00.000000000,1622430000000000000,7760.0,7770.0,7740.0,7740.0,25165,375716,373515
2021-05-31 13:00:00.000000000,1622437200000000000,7745.0,7760.0,7720.0,7750.0,31424,373515,373296
2021-05-31 14:00:00.000000000,1622440800000000000,7750.0,7760.0,7730.0,7755.0,63786,373296,373709
2021-05-31 21:00:00.000000000,1622466000000000000,7775.0,7780.0,7730.0,7755.0,74224,373709,373893
2021-05-31 22:00:00.000000000,1622469600000000000,7755.0,7780.0,7755.0,7765.0,33171,373893,372400
2021-06-01 09:00:00.000000000,1622509200000000000,7775.0,7850.0,7760.0,7830.0,134783,372400,364648
2021-06-01 10:00:00.000000000,1622512800000000000,7830.0,7845.0,7805.0,7815.0,59229,364648,365448
2021-06-01 11:00:00.000000000,1622516400000000000,7815.0,7845.0,7810.0,7845.0,32340,365448,366064
2021-06-01 13:00:00.000000000,1622523600000000000,7845.0,7885.0,7845.0,7885.0,55752,366064,365304
2021-06-01 14:00:00.000000000,1622527200000000000,7885.0,7900.0,7840.0,7865.0,103594,365304,357708
2021-06-01 21:00:00.000000000,1622552400000000000,7910.0,7950.0,7895.0,7950.0,103154,357708,351034
2021-06-01 22:00:00.000000000,1622556000000000000,7950.0,7950.0,7890.0,7920.0,66066,351034,345141
2021-06-02 09:00:00.000000000,1622595600000000000,7910.0,7920.0,7860.0,7890.0,93908,345141,344743
2021-06-02 10:00:00.000000000,1622599200000000000,7890.0,7915.0,7885.0,7890.0,38551,344743,343345
2021-06-02 11:00:00.000000000,1622602800000000000,7890.0,7895.0,7830.0,7840.0,40851,343345,341612
2021-06-02 13:00:00.000000000,1622610000000000000,7840.0,7880.0,7825.0,7830.0,39145,341612,343167
2021-06-02 14:00:00.000000000,1622613600000000000,7830.0,7835.0,7800.0,7815.0,82673,343167,342729
2021-06-02 21:00:00.000000000,1622638800000000000,7825.0,7845.0,7790.0,7800.0,89576,342729,341217
2021-06-02 22:00:00.000000000,1622642400000000000,7800.0,7845.0,7800.0,7840.0,40353,341217,339387
2021-06-03 09:00:00.000000000,1622682000000000000,7845.0,7880.0,7835.0,7865.0,64896,339387,340094
2021-06-03 10:00:00.000000000,1622685600000000000,7865.0,7880.0,7850.0,7865.0,32146,340094,340813
2021-06-03 11:00:00.000000000,1622689200000000000,7865.0,7895.0,7855.0,7865.0,33072,340813,339983
2021-06-03 13:00:00.000000000,1622696400000000000,7865.0,7885.0,7845.0,7855.0,29678,339983,340914
2021-06-03 14:00:00.000000000,1622700000000000000,7855.0,7865.0,7805.0,7815.0,78210,340914,343749
2021-06-03 21:00:00.000000000,1622725200000000000,7800.0,7815.0,7750.0,7755.0,124885,343749,343991
2021-06-03 22:00:00.000000000,1622728800000000000,7755.0,7780.0,7745.0,7755.0,57342,343991,342048
2021-06-04 09:00:00.000000000,1622768400000000000,7745.0,7770.0,7730.0,7745.0,105461,342048,348429
2021-06-04 10:00:00.000000000,1622772000000000000,7745.0,7745.0,7720.0,7735.0,42933,348429,350215
2021-06-04 11:00:00.000000000,1622775600000000000,7735.0,7755.0,7730.0,7745.0,22339,350215,349331
2021-06-04 13:00:00.000000000,1622782800000000000,7750.0,7770.0,7740.0,7745.0,37050,349331,350987
2021-06-04 14:00:00.000000000,1622786400000000000,7745.0,7765.0,7705.0,7725.0,80697,350987,353344
2021-06-04 21:00:00.000000000,1622811600000000000,7735.0,7755.0,7700.0,7720.0,87772,353344,356008
2021-06-04 22:00:00.000000000,1622815200000000000,7720.0,7725.0,7685.0,7695.0,54289,356008,356747
2021-06-07 09:00:00.000000000,1623027600000000000,7695.0,7720.0,7605.0,7610.0,146187,356747,377504
2021-06-07 10:00:00.000000000,1623031200000000000,7610.0,7625.0,7565.0,7585.0,75814,377504,382310
2021-06-07 11:00:00.000000000,1623034800000000000,7585.0,7600.0,7575.0,7590.0,38433,382310,383833
2021-06-07 13:00:00.000000000,1623042000000000000,7595.0,7630.0,7570.0,7595.0,49076,383833,381309
2021-06-07 14:00:00.000000000,1623045600000000000,7595.0,7625.0,7550.0,7555.0,79868,381309,388132
2021-06-07 21:00:00.000000000,1623070800000000000,7555.0,7575.0,7540.0,7560.0,69958,388132,394556
2021-06-07 22:00:00.000000000,1623074400000000000,7560.0,7575.0,7535.0,7535.0,40621,394556,395179
2021-06-08 09:00:00.000000000,1623114000000000000,7535.0,7565.0,7515.0,7545.0,104160,395179,403604
2021-06-08 10:00:00.000000000,1623117600000000000,7545.0,7570.0,7530.0,7540.0,39703,403604,402747
2021-06-08 11:00:00.000000000,1623121200000000000,7540.0,7565.0,7530.0,7565.0,22202,402747,402166
2021-06-08 13:00:00.000000000,1623128400000000000,7565.0,7575.0,7515.0,7560.0,52824,402166,403249
2021-06-08 14:00:00.000000000,1623132000000000000,7560.0,7565.0,7530.0,7550.0,78385,403249,402752
2021-06-08 21:00:00.000000000,1623157200000000000,7550.0,7585.0,7535.0,7540.0,66644,402752,403577
2021-06-08 22:00:00.000000000,1623160800000000000,7540.0,7570.0,7540.0,7570.0,25907,403577,401977
2021-06-09 09:00:00.000000000,1623200400000000000,7570.0,7600.0,7500.0,7520.0,103536,401977,410915
2021-06-09 10:00:00.000000000,1623204000000000000,7520.0,7575.0,7495.0,7560.0,74087,410915,412015
2021-06-09 11:00:00.000000000,1623207600000000000,7560.0,7585.0,7555.0,7575.0,30927,412015,409576
2021-06-09 13:00:00.000000000,1623214800000000000,7575.0,7615.0,7555.0,7605.0,50892,409576,409296
2021-06-09 14:00:00.000000000,1623218400000000000,7605.0,7650.0,7590.0,7620.0,98935,409296,395133
2021-06-09 21:00:00.000000000,1623243600000000000,7615.0,7630.0,7580.0,7585.0,68170,395133,400756
2021-06-09 22:00:00.000000000,1623247200000000000,7585.0,7590.0,7555.0,7580.0,38417,400756,402353
2021-06-10 09:00:00.000000000,1623286800000000000,7580.0,7620.0,7560.0,7570.0,72323,402353,400262
2021-06-10 10:00:00.000000000,1623290400000000000,7570.0,7595.0,7555.0,7575.0,45097,400262,400827
2021-06-10 11:00:00.000000000,1623294000000000000,7575.0,7605.0,7565.0,7570.0,36401,400827,397717
2021-06-10 13:00:00.000000000,1623301200000000000,7570.0,7605.0,7570.0,7600.0,29992,397717,395960
2021-06-10 14:00:00.000000000,1623304800000000000,7600.0,7640.0,7585.0,7615.0,72867,395960,388895
2021-06-10 21:00:00.000000000,1623330000000000000,7635.0,7645.0,7615.0,7635.0,60846,388895,389907
2021-06-10 22:00:00.000000000,1623333600000000000,7635.0,7645.0,7620.0,7630.0,34805,389907,387393
2021-06-11 09:00:00.000000000,1623373200000000000,7630.0,7685.0,7610.0,7620.0,104436,387393,388750
2021-06-11 10:00:00.000000000,1623376800000000000,7620.0,7640.0,7585.0,7605.0,47950,388750,387903
2021-06-11 11:00:00.000000000,1623380400000000000,7605.0,7660.0,7595.0,7650.0,32956,387903,385547
2021-06-11 13:00:00.000000000,1623387600000000000,7655.0,7680.0,7635.0,7665.0,46914,385547,382820
2021-06-11 14:00:00.000000000,1623391200000000000,7665.0,7695.0,7665.0,7670.0,81288,382820,373613
2021-06-15 09:00:00.000000000,1623718800000000000,7705.0,7750.0,7650.0,7680.0,153754,373613,371894
2021-06-15 10:00:00.000000000,1623722400000000000,7680.0,7685.0,7605.0,7610.0,64925,371894,373799
2021-06-15 11:00:00.000000000,1623726000000000000,7610.0,7640.0,7605.0,7635.0,28548,373799,371613
2021-06-15 13:00:00.000000000,1623733200000000000,7635.0,7655.0,7625.0,7640.0,29619,371613,373001
2021-06-15 14:00:00.000000000,1623736800000000000,7640.0,7690.0,7635.0,7670.0,72071,373001,371888
2021-06-15 21:00:00.000000000,1623762000000000000,7675.0,7725.0,7665.0,7720.0,73122,371888,374430
2021-06-15 22:00:00.000000000,1623765600000000000,7720.0,7740.0,7710.0,7730.0,45305,374430,370781
2021-06-16 09:00:00.000000000,1623805200000000000,7740.0,7750.0,7705.0,7720.0,63365,370781,371726
2021-06-16 10:00:00.000000000,1623808800000000000,7720.0,7735.0,7685.0,7715.0,39512,371726,371915
2021-06-16 11:00:00.000000000,1623812400000000000,7715.0,7735.0,7705.0,7730.0,21505,371915,371592
2021-06-16 13:00:00.000000000,1623819600000000000,7730.0,7745.0,7705.0,7735.0,42546,371592,370163
2021-06-16 14:00:00.000000000,1623823200000000000,7735.0,7760.0,7715.0,7720.0,77544,370163,363758
2021-06-16 21:00:00.000000000,1623848400000000000,7720.0,7735.0,7685.0,7685.0,77633,363758,365321
2021-06-16 22:00:00.000000000,1623852000000000000,7685.0,7750.0,7680.0,7730.0,63203,365321,361906
2021-06-17 09:00:00.000000000,1623891600000000000,7705.0,7745.0,7695.0,7705.0,76731,361906,359358
2021-06-17 10:00:00.000000000,1623895200000000000,7705.0,7745.0,7680.0,7730.0,56234,359358,359145
2021-06-17 11:00:00.000000000,1623898800000000000,7730.0,7750.0,7710.0,7740.0,29709,359145,360091
2021-06-17 13:00:00.000000000,1623906000000000000,7740.0,7750.0,7715.0,7720.0,33088,360091,357073
2021-06-17 14:00:00.000000000,1623909600000000000,7720.0,7725.0,7690.0,7725.0,68106,357073,354555
2021-06-17 21:00:00.000000000,1623934800000000000,7730.0,7770.0,7710.0,7740.0,105164,354555,356707
2021-06-17 22:00:00.000000000,1623938400000000000,7740.0,7750.0,7715.0,7715.0,51962,356707,350383
2021-06-18 09:00:00.000000000,1623978000000000000,7710.0,7735.0,7645.0,7720.0,147510,350383,346839
2021-06-18 10:00:00.000000000,1623981600000000000,7720.0,7765.0,7715.0,7760.0,64735,346839,348479
2021-06-18 11:00:00.000000000,1623985200000000000,7760.0,7765.0,7740.0,7740.0,34137,348479,346327
2021-06-18 13:00:00.000000000,1623992400000000000,7740.0,7795.0,7740.0,7785.0,54875,346327,349038
2021-06-18 14:00:00.000000000,1623996000000000000,7785.0,7835.0,7770.0,7790.0,124771,349038,346668
2021-06-18 21:00:00.000000000,1624021200000000000,7790.0,7795.0,7755.0,7770.0,76980,346668,349480
2021-06-18 22:00:00.000000000,1624024800000000000,7770.0,7830.0,7760.0,7825.0,66105,349480,345278
2021-06-21 09:00:00.000000000,1624237200000000000,7825.0,7890.0,7805.0,7885.0,173773,345278,344044
2021-06-21 10:00:00.000000000,1624240800000000000,7885.0,7910.0,7860.0,7900.0,77736,344044,342189
2021-06-21 11:00:00.000000000,1624244400000000000,7900.0,7905.0,7875.0,7890.0,30821,342189,340082
2021-06-21 13:00:00.000000000,1624251600000000000,7885.0,7890.0,7855.0,7860.0,39708,340082,336760
2021-06-21 14:00:00.000000000,1624255200000000000,7860.0,7915.0,7855.0,7895.0,104241,336760,336785
2021-06-21 21:00:00.000000000,1624280400000000000,7880.0,7910.0,7870.0,7885.0,109026,336785,338877
2021-06-21 22:00:00.000000000,1624284000000000000,7885.0,7930.0,7880.0,7910.0,50426,338877,336353
2021-06-22 09:00:00.000000000,1624323600000000000,7920.0,7965.0,7915.0,7955.0,104942,336353,338628
2021-06-22 10:00:00.000000000,1624327200000000000,7955.0,7975.0,7940.0,7950.0,55335,338628,337050
2021-06-22 11:00:00.000000000,1624330800000000000,7950.0,7970.0,7940.0,7965.0,28857,337050,335239
2021-06-22 13:00:00.000000000,1624338000000000000,7965.0,7965.0,7935.0,7940.0,38668,335239,333259
2021-06-22 14:00:00.000000000,1624341600000000000,7940.0,7950.0,7905.0,7935.0,97008,333259,322826
2021-06-22 21:00:00.000000000,1624366800000000000,7940.0,7955.0,7880.0,7895.0,127196,322826,331106
2021-06-22 22:00:00.000000000,1624370400000000000,7895.0,7920.0,7890.0,7895.0,46383,331106,329551
2021-06-23 09:00:00.000000000,1624410000000000000,7900.0,7930.0,7880.0,7925.0,76307,329551,335136
2021-06-23 10:00:00.000000000,1624413600000000000,7925.0,7970.0,7915.0,7970.0,78423,335136,339912
2021-06-23 11:00:00.000000000,1624417200000000000,7970.0,7975.0,7945.0,7965.0,40327,339912,339850
2021-06-23 13:00:00.000000000,1624424400000000000,7965.0,7970.0,7875.0,7890.0,92534,339850,351432
2021-06-23 14:00:00.000000000,1624428000000000000,7890.0,7915.0,7850.0,7900.0,108671,351432,355759
2021-06-23 21:00:00.000000000,1624453200000000000,7910.0,7950.0,7900.0,7930.0,88388,355759,362240
2021-06-23 22:00:00.000000000,1624456800000000000,7930.0,7955.0,7920.0,7955.0,45967,362240,360790
2021-06-24 09:00:00.000000000,1624496400000000000,7955.0,7965.0,7915.0,7930.0,100506,360790,363792
2021-06-24 10:00:00.000000000,1624500000000000000,7930.0,7940.0,7910.0,7925.0,49266,363792,360817
2021-06-24 11:00:00.000000000,1624503600000000000,7925.0,7950.0,7920.0,7935.0,33032,360817,357681
2021-06-24 13:00:00.000000000,1624510800000000000,7935.0,7960.0,7920.0,7955.0,34870,357681,357622
2021-06-24 14:00:00.000000000,1624514400000000000,7955.0,7960.0,7930.0,7940.0,51646,357622,355141
2021-06-24 21:00:00.000000000,1624539600000000000,7935.0,8005.0,7925.0,7995.0,170152,355141,358584
2021-06-24 22:00:00.000000000,1624543200000000000,7995.0,8105.0,7995.0,8055.0,146545,358584,363619
2021-06-25 09:00:00.000000000,1624582800000000000,8060.0,8080.0,8000.0,8020.0,99786,363619,360974
2021-06-25 10:00:00.000000000,1624586400000000000,8020.0,8025.0,7970.0,7980.0,57798,360974,358036
2021-06-25 11:00:00.000000000,1624590000000000000,7980.0,8015.0,7970.0,8000.0,25113,358036,358221
2021-06-25 13:00:00.000000000,1624597200000000000,8000.0,8100.0,7990.0,8095.0,74253,358221,362939
2021-06-25 14:00:00.000000000,1624600800000000000,8095.0,8115.0,8060.0,8075.0,90115,362939,361549
2021-06-25 21:00:00.000000000,1624626000000000000,8095.0,8205.0,8085.0,8175.0,148260,361549,377845
2021-06-25 22:00:00.000000000,1624629600000000000,8175.0,8205.0,8150.0,8185.0,86315,377845,375066
2021-06-28 09:00:00.000000000,1624842000000000000,8185.0,8215.0,8130.0,8160.0,162998,375066,376477
2021-06-28 10:00:00.000000000,1624845600000000000,8160.0,8225.0,8145.0,8215.0,59127,376477,380727
2021-06-28 11:00:00.000000000,1624849200000000000,8215.0,8235.0,8205.0,8220.0,28730,380727,382507
