datetime,datetime_nano,KQ.m@CZCE.CF.open,KQ.m@CZCE.CF.high,KQ.m@CZCE.CF.low,KQ.m@CZCE.CF.close,KQ.m@CZCE.CF.volume,KQ.m@CZCE.CF.open_oi,KQ.m@CZCE.CF.close_oi
2021-12-06 21:00:00.000000000,1638795600000000000,19635.0,19695.0,19560.0,19655.0,46018,334951,341164
2021-12-06 22:00:00.000000000,1638799200000000000,19655.0,19780.0,19635.0,19780.0,41359,341164,342780
2021-12-07 09:00:00.000000000,1638838800000000000,19785.0,19930.0,19775.0,19905.0,56455,342780,344464
2021-12-07 10:00:00.000000000,1638842400000000000,19905.0,19920.0,19735.0,19800.0,34253,344464,346848
2021-12-07 11:00:00.000000000,1638846000000000000,19800.0,19860.0,19795.0,19840.0,8880,346848,346166
2021-12-07 13:00:00.000000000,1638853200000000000,19855.0,19855.0,19780.0,19790.0,15042,346166,347156
2021-12-07 14:00:00.000000000,1638856800000000000,19790.0,19815.0,19750.0,19760.0,36246,347156,349847
2021-12-07 21:00:00.000000000,1638882000000000000,19750.0,19785.0,19650.0,19750.0,52319,349847,355439
2021-12-07 22:00:00.000000000,1638885600000000000,19750.0,19755.0,19685.0,19750.0,19571,355439,357881
2021-12-08 09:00:00.000000000,1638925200000000000,19735.0,19780.0,19655.0,19720.0,35147,357881,360226
2021-12-08 10:00:00.000000000,1638928800000000000,19720.0,19745.0,19675.0,19700.0,15839,360226,361758
2021-12-08 11:00:00.000000000,1638932400000000000,19700.0,19735.0,19660.0,19680.0,13398,361758,364384
2021-12-08 13:00:00.000000000,1638939600000000000,19675.0,19690.0,19415.0,19495.0,73405,364384,374173
2021-12-08 14:00:00.000000000,1638943200000000000,19495.0,19645.0,19465.0,19635.0,62133,374173,377869
2021-12-08 21:00:00.000000000,1638968400000000000,19570.0,19685.0,19565.0,19595.0,69008,377869,384723
2021-12-08 22:00:00.000000000,1638972000000000000,19595.0,19595.0,19490.0,19525.0,38096,384723,387044
2021-12-09 09:00:00.000000000,1639011600000000000,19580.0,19605.0,19440.0,19490.0,41882,387044,391085
2021-12-09 10:00:00.000000000,1639015200000000000,19490.0,19565.0,19465.0,19545.0,20028,391085,390807
2021-12-09 11:00:00.000000000,1639018800000000000,19545.0,19580.0,19515.0,19575.0,10562,390807,390108
2021-12-09 13:00:00.000000000,1639026000000000000,19575.0,19600.0,19515.0,19590.0,25163,390108,390427
2021-12-09 14:00:00.000000000,1639029600000000000,19590.0,19635.0,19465.0,19485.0,39208,390427,393038
2021-12-09 21:00:00.000000000,1639054800000000000,19350.0,19490.0,19215.0,19460.0,91768,393038,396414
2021-12-09 22:00:00.000000000,1639058400000000000,19460.0,19560.0,19425.0,19505.0,37801,396414,395142
2021-12-10 09:00:00.000000000,1639098000000000000,19515.0,19545.0,19425.0,19440.0,32643,395142,398610
2021-12-10 10:00:00.000000000,1639101600000000000,19440.0,19515.0,19430.0,19450.0,17368,398610,398186
2021-12-10 11:00:00.000000000,1639105200000000000,19450.0,19540.0,19445.0,19510.0,13228,398186,399635
2021-12-10 13:00:00.000000000,1639112400000000000,19510.0,19630.0,19485.0,19575.0,37115,399635,401098
2021-12-10 14:00:00.000000000,1639116000000000000,19575.0,19605.0,19525.0,19540.0,37077,401098,400256
2021-12-10 21:00:00.000000000,1639141200000000000,19575.0,19605.0,19435.0,19475.0,68901,400256,402624
2021-12-10 22:00:00.000000000,1639144800000000000,19475.0,19500.0,19430.0,19450.0,27664,402624,401265
2021-12-13 09:00:00.000000000,1639357200000000000,19465.0,19650.0,19375.0,19580.0,77925,401265,400770
2021-12-13 10:00:00.000000000,1639360800000000000,19580.0,19645.0,19560.0,19625.0,18273,400770,402403
2021-12-13 11:00:00.000000000,1639364400000000000,19625.0,19775.0,19625.0,19685.0,28630,402403,402493
2021-12-13 13:00:00.000000000,1639371600000000000,19660.0,19705.0,19605.0,19665.0,19482,402493,401551
2021-12-13 14:00:00.000000000,1639375200000000000,19665.0,19675.0,19590.0,19615.0,25538,401551,400272
2021-12-13 21:00:00.000000000,1639400400000000000,19590.0,19615.0,19500.0,19590.0,55324,400272,401490
2021-12-13 22:00:00.000000000,1639404000000000000,19590.0,19620.0,19500.0,19515.0,26649,401490,402384
2021-12-14 09:00:00.000000000,1639443600000000000,19500.0,19560.0,19390.0,19405.0,71772,402384,408798
2021-12-14 10:00:00.000000000,1639447200000000000,19405.0,19430.0,19325.0,19420.0,30581,408798,411294
2021-12-14 11:00:00.000000000,1639450800000000000,19420.0,19500.0,19420.0,19475.0,17949,411294,410130
2021-12-14 13:00:00.000000000,1639458000000000000,19470.0,19510.0,19405.0,19470.0,17312,410130,409861
2021-12-14 14:00:00.000000000,1639461600000000000,19470.0,19555.0,19460.0,19485.0,35322,409861,408844
2021-12-14 21:00:00.000000000,1639486800000000000,19515.0,19580.0,19485.0,19495.0,52737,408844,413847
2021-12-14 22:00:00.000000000,1639490400000000000,19495.0,19515.0,19450.0,19500.0,18086,413847,412435
2021-12-15 09:00:00.000000000,1639530000000000000,19445.0,19490.0,19405.0,19475.0,37214,412435,414006
2021-12-15 10:00:00.000000000,1639533600000000000,19475.0,19500.0,19400.0,19425.0,21772,414006,415124
2021-12-15 11:00:00.000000000,1639537200000000000,19425.0,19445.0,19350.0,19390.0,26179,415124,418690
2021-12-15 13:00:00.000000000,1639544400000000000,19390.0,19595.0,19380.0,19590.0,47343,418690,418795
2021-12-15 14:00:00.000000000,1639548000000000000,19590.0,19675.0,19520.0,19545.0,80677,418795,414678
2021-12-15 21:00:00.000000000,1639573200000000000,19560.0,19585.0,19370.0,19390.0,81747,414678,415876
2021-12-15 22:00:00.000000000,1639576800000000000,19390.0,19430.0,19360.0,19415.0,40980,415876,416617
2021-12-16 09:00:00.000000000,1639616400000000000,19430.0,19600.0,19430.0,19590.0,55887,416617,410105
2021-12-16 10:00:00.000000000,1639620000000000000,19590.0,19650.0,19575.0,19615.0,42932,410105,407810
2021-12-16 11:00:00.000000000,1639623600000000000,19615.0,19715.0,19610.0,19680.0,38794,407810,403545
2021-12-16 13:00:00.000000000,1639630800000000000,19680.0,19700.0,19630.0,19675.0,22985,403545,403531
2021-12-16 14:00:00.000000000,1639634400000000000,19675.0,19760.0,19675.0,19690.0,40940,403531,402431
2021-12-16 21:00:00.000000000,1639659600000000000,19690.0,19770.0,19650.0,19695.0,50653,402431,402347
2021-12-16 22:00:00.000000000,1639663200000000000,19695.0,19875.0,19690.0,19850.0,58583,402347,399571
2021-12-17 09:00:00.000000000,1639702800000000000,20105.0,20250.0,19865.0,19875.0,133195,399571,404438
2021-12-17 10:00:00.000000000,1639706400000000000,19875.0,19895.0,19810.0,19825.0,29147,404438,401866
2021-12-17 11:00:00.000000000,1639710000000000000,19825.0,19890.0,19785.0,19875.0,17360,401866,401855
2021-12-17 13:00:00.000000000,1639717200000000000,19875.0,19920.0,19845.0,19870.0,26668,401855,402560
2021-12-17 14:00:00.000000000,1639720800000000000,19870.0,19940.0,19860.0,19880.0,29386,402560,400701
2021-12-17 21:00:00.000000000,1639746000000000000,19865.0,19880.0,19770.0,19875.0,56096,400701,405620
2021-12-17 22:00:00.000000000,1639749600000000000,19875.0,19925.0,19845.0,19870.0,23209,405620,404618
2021-12-20 09:00:00.000000000,1639962000000000000,19850.0,19885.0,19760.0,19870.0,40202,404618,404108
2021-12-20 10:00:00.000000000,1639965600000000000,19870.0,19880.0,19785.0,19810.0,17432,404108,404544
2021-12-20 11:00:00.000000000,1639969200000000000,19810.0,19830.0,19745.0,19825.0,24978,404544,404184
2021-12-20 13:00:00.000000000,1639976400000000000,19820.0,19820.0,19750.0,19785.0,22137,404184,405198
2021-12-20 14:00:00.000000000,1639980000000000000,19785.0,19800.0,19715.0,19725.0,33100,405198,403951
2021-12-20 21:00:00.000000000,1640005200000000000,19705.0,19730.0,19580.0,19710.0,79347,403951,408370
2021-12-20 22:00:00.000000000,1640008800000000000,19710.0,19755.0,19630.0,19655.0,31592,408370,408507
2021-12-21 09:00:00.000000000,1640048400000000000,19700.0,19805.0,19620.0,19775.0,40499,408507,406278
2021-12-21 10:00:00.000000000,1640052000000000000,19775.0,19835.0,19735.0,19800.0,20909,406278,405661
2021-12-21 11:00:00.000000000,1640055600000000000,19800.0,19805.0,19760.0,19795.0,9151,405661,405165
2021-12-21 13:00:00.000000000,1640062800000000000,19795.0,19865.0,19760.0,19835.0,17639,405165,405948
2021-12-21 14:00:00.000000000,1640066400000000000,19835.0,19870.0,19750.0,19765.0,26133,405948,404680
2021-12-21 21:00:00.000000000,1640091600000000000,19785.0,19820.0,19730.0,19780.0,45366,404680,401983
2021-12-21 22:00:00.000000000,1640095200000000000,19780.0,19815.0,19720.0,19755.0,21890,401983,402555
2021-12-22 09:00:00.000000000,1640134800000000000,19800.0,19830.0,19730.0,19745.0,27173,402555,403433
2021-12-22 10:00:00.000000000,1640138400000000000,19745.0,19810.0,19735.0,19795.0,15690,403433,403677
2021-12-22 11:00:00.000000000,1640142000000000000,19795.0,19850.0,19775.0,19790.0,14547,403677,403817
2021-12-22 13:00:00.000000000,1640149200000000000,19795.0,19845.0,19775.0,19825.0,12660,403817,405162
2021-12-22 14:00:00.000000000,1640152800000000000,19825.0,19925.0,19825.0,19870.0,44279,405162,406860
2021-12-22 21:00:00.000000000,1640178000000000000,19855.0,19945.0,19845.0,19890.0,46187,406860,408690
2021-12-22 22:00:00.000000000,1640181600000000000,19890.0,19945.0,19855.0,19930.0,23067,408690,408719
2021-12-23 09:00:00.000000000,1640221200000000000,19945.0,20030.0,19865.0,19890.0,56729,408719,412239
2021-12-23 10:00:00.000000000,1640224800000000000,19890.0,19915.0,19860.0,19870.0,20249,412239,411512
2021-12-23 11:00:00.000000000,1640228400000000000,19870.0,19895.0,19860.0,19890.0,6311,411512,411618
2021-12-23 13:00:00.000000000,1640235600000000000,19890.0,19950.0,19880.0,19950.0,14087,411618,411865
2021-12-23 14:00:00.000000000,1640239200000000000,19950.0,20075.0,19935.0,20045.0,52869,411865,412852
2021-12-23 21:00:00.000000000,1640264400000000000,20085.0,20100.0,19965.0,19980.0,55169,412852,413466
2021-12-23 22:00:00.000000000,1640268000000000000,19980.0,20055.0,19970.0,20040.0,20760,413466,413523
2021-12-24 09:00:00.000000000,1640307600000000000,20035.0,20065.0,19985.0,20025.0,28162,413523,413651
2021-12-24 10:00:00.000000000,1640311200000000000,20025.0,20085.0,20005.0,20035.0,19396,413651,414310
2021-12-24 11:00:00.000000000,1640314800000000000,20035.0,20045.0,20015.0,20030.0,7942,414310,414261
2021-12-24 13:00:00.000000000,1640322000000000000,20030.0,20060.0,20000.0,20035.0,7115,414261,414431
2021-12-24 14:00:00.000000000,1640325600000000000,20035.0,20070.0,19955.0,19985.0,37499,414431,412651
2021-12-24 21:00:00.000000000,1640350800000000000,19995.0,20070.0,19965.0,20015.0,49299,412651,417416
2021-12-24 22:00:00.000000000,1640354400000000000,20015.0,20055.0,20005.0,20040.0,14001,417416,416221
2021-12-27 09:00:00.000000000,1640566800000000000,20040.0,20065.0,19935.0,19975.0,65436,416221,416885
2021-12-27 10:00:00.000000000,1640570400000000000,19975.0,20045.0,19960.0,19990.0,15903,416885,416484
2021-12-27 11:00:00.000000000,1640574000000000000,19990.0,20030.0,19985.0,20020.0,5504,416484,416306
2021-12-27 13:00:00.000000000,1640581200000000000,20020.0,20035.0,19970.0,19985.0,8946,416306,416773
2021-12-27 14:00:00.000000000,1640584800000000000,19985.0,20015.0,19935.0,19990.0,30558,416773,416584
2021-12-27 21:00:00.000000000,1640610000000000000,19995.0,20020.0,19905.0,19995.0,66758,416584,418393
2021-12-27 22:00:00.000000000,1640613600000000000,19995.0,20020.0,19960.0,20020.0,16970,418393,416920
2021-12-28 09:00:00.000000000,1640653200000000000,20210.0,20320.0,20155.0,20320.0,103159,416920,423432
2021-12-28 10:00:00.000000000,1640656800000000000,20320.0,20405.0,20315.0,20340.0,44950,423432,425702
2021-12-28 11:00:00.000000000,1640660400000000000,20340.0,20355.0,20320.0,20345.0,10482,425702,425473
2021-12-28 13:00:00.000000000,1640667600000000000,20335.0,20345.0,20250.0,20255.0,23386,425473,423206
2021-12-28 14:00:00.000000000,1640671200000000000,20255.0,20295.0,20225.0,20250.0,36137,423206,421795
2021-12-28 21:00:00.000000000,1640696400000000000,20280.0,20295.0,20190.0,20195.0,53905,421795,423919
2021-12-28 22:00:00.000000000,1640700000000000000,20195.0,20215.0,20155.0,20185.0,22227,423919,424310
2021-12-29 09:00:00.000000000,1640739600000000000,20105.0,20165.0,20100.0,20135.0,37040,424310,425751
2021-12-29 10:00:00.000000000,1640743200000000000,20135.0,20210.0,20130.0,20210.0,20002,425751,424537
2021-12-29 11:00:00.000000000,1640746800000000000,20210.0,20215.0,20160.0,20190.0,10766,424537,424693
2021-12-29 13:00:00.000000000,1640754000000000000,20190.0,20220.0,20160.0,20175.0,12071,424693,424683
2021-12-29 14:00:00.000000000,1640757600000000000,20175.0,20255.0,20165.0,20215.0,23180,424683,422677
2021-12-29 21:00:00.000000000,1640782800000000000,20175.0,20270.0,20170.0,20265.0,45868,422677,426366
2021-12-29 22:00:00.000000000,1640786400000000000,20265.0,20295.0,20245.0,20285.0,20295,426366,425876
2021-12-30 09:00:00.000000000,1640826000000000000,20325.0,20390.0,20305.0,20345.0,44456,425876,427014
2021-12-30 10:00:00.000000000,1640829600000000000,20345.0,20420.0,20325.0,20400.0,28993,427014,428366
2021-12-30 11:00:00.000000000,1640833200000000000,20400.0,20415.0,20375.0,20395.0,11246,428366,428316
2021-12-30 13:00:00.000000000,1640840400000000000,20395.0,20410.0,20365.0,20385.0,10482,428316,428455
2021-12-30 14:00:00.000000000,1640844000000000000,20385.0,20465.0,20375.0,20455.0,35146,428455,431104
2021-12-30 21:00:00.000000000,1640869200000000000,20450.0,20485.0,20390.0,20435.0,56408,431104,432967
2021-12-30 22:00:00.000000000,1640872800000000000,20435.0,20600.0,20435.0,20585.0,36454,432967,431860
2021-12-31 09:00:00.000000000,1640912400000000000,20620.0,20620.0,20540.0,20550.0,46786,431860,434408
2021-12-31 10:00:00.000000000,1640916000000000000,20550.0,20585.0,20520.0,20570.0,17273,434408,434380
2021-12-31 11:00:00.000000000,1640919600000000000,20570.0,20585.0,20540.0,20560.0,9259,434380,433802
2021-12-31 13:00:00.000000000,1640926800000000000,20565.0,20680.0,20560.0,20645.0,43231,433802,436115
2021-12-31 14:00:00.000000000,1640930400000000000,20645.0,20735.0,20630.0,20715.0,46532,436115,436215
2022-01-04 09:00:00.000000000,1641258000000000000,20660.0,20780.0,20630.0,20645.0,79460,436215,433620
2022-01-04 10:00:00.000000000,1641261600000000000,20645.0,20690.0,20610.0,20675.0,19840,433620,434228
2022-01-04 11:00:00.000000000,1641265200000000000,20675.0,20680.0,20590.0,20625.0,14276,434228,435735
2022-01-04 13:00:00.000000000,1641272400000000000,20640.0,20660.0,20615.0,20625.0,11052,435735,435407
2022-01-04 14:00:00.000000000,1641276000000000000,20625.0,20700.0,20620.0,20670.0,19618,435407,435906
2022-01-04 21:00:00.000000000,1641301200000000000,20735.0,20960.0,20700.0,20935.0,104875,435906,441662
2022-01-04 22:00:00.000000000,1641304800000000000,20935.0,21145.0,20910.0,21025.0,95707,441662,441424
2022-01-05 09:00:00.000000000,1641344400000000000,21030.0,21055.0,20925.0,20935.0,44005,441424,440990
2022-01-05 10:00:00.000000000,1641348000000000000,20935.0,20950.0,20820.0,20870.0,32859,440990,440768
2022-01-05 11:00:00.000000000,1641351600000000000,20870.0,20885.0,20850.0,20880.0,7120,440768,440340
2022-01-05 13:00:00.000000000,1641358800000000000,20880.0,20945.0,20875.0,20925.0,16209,440340,440787
2022-01-05 14:00:00.000000000,1641362400000000000,20925.0,21095.0,20900.0,21065.0,49828,440787,439247
2022-01-05 21:00:00.000000000,1641387600000000000,21055.0,21105.0,20970.0,21030.0,60544,439247,439825
2022-01-05 22:00:00.000000000,1641391200000000000,21030.0,21090.0,21005.0,21045.0,22824,439825,439858
2022-01-06 09:00:00.000000000,1641430800000000000,21020.0,21020.0,20885.0,20895.0,52175,439858,438197
2022-01-06 10:00:00.000000000,1641434400000000000,20895.0,20925.0,20855.0,20890.0,24924,438197,438601
2022-01-06 11:00:00.000000000,1641438000000000000,20890.0,20920.0,20880.0,20915.0,10926,438601,437823
2022-01-06 13:00:00.000000000,1641445200000000000,20915.0,20945.0,20885.0,20895.0,27357,437823,437839
2022-01-06 14:00:00.000000000,1641448800000000000,20895.0,20920.0,20875.0,20900.0,14615,437839,437177
2022-01-06 21:00:00.000000000,1641474000000000000,20960.0,21020.0,20915.0,21015.0,47033,437177,440423
2022-01-06 22:00:00.000000000,1641477600000000000,21015.0,21020.0,20950.0,20950.0,24107,440423,440566
2022-01-07 09:00:00.000000000,1641517200000000000,20945.0,21000.0,20905.0,20990.0,34011,440566,441350
2022-01-07 10:00:00.000000000,1641520800000000000,20990.0,21050.0,20980.0,21040.0,17011,441350,443793
2022-01-07 11:00:00.000000000,1641524400000000000,21040.0,21100.0,21035.0,21085.0,15521,443793,445297
2022-01-07 13:00:00.000000000,1641531600000000000,21090.0,21135.0,21005.0,21015.0,25315,445297,445213
2022-01-07 14:00:00.000000000,1641535200000000000,21015.0,21075.0,20960.0,21010.0,34753,445213,442532
2022-01-07 21:00:00.000000000,1641560400000000000,20990.0,21090.0,20975.0,21035.0,43838,442532,444114
2022-01-07 22:00:00.000000000,1641564000000000000,21035.0,21120.0,21005.0,21060.0,32605,444114,443589
2022-01-10 09:00:00.000000000,1641776400000000000,21010.0,21040.0,20965.0,21005.0,40725,443589,442214
2022-01-10 10:00:00.000000000,1641780000000000000,21005.0,21060.0,21000.0,21020.0,15671,442214,443701
2022-01-10 11:00:00.000000000,1641783600000000000,21020.0,21030.0,20995.0,21005.0,4874,443701,443636
2022-01-10 13:00:00.000000000,1641790800000000000,21015.0,21075.0,20990.0,21060.0,17417,443636,444025
2022-01-10 14:00:00.000000000,1641794400000000000,21060.0,21195.0,21060.0,21165.0,55755,444025,445534
2022-01-10 21:00:00.000000000,1641819600000000000,21165.0,21195.0,21115.0,21155.0,47206,445534,447574
2022-01-10 22:00:00.000000000,1641823200000000000,21155.0,21165.0,21020.0,21050.0,33505,447574,446443
2022-01-11 09:00:00.000000000,1641862800000000000,21055.0,21115.0,20930.0,20935.0,41142,446443,446275
2022-01-11 10:00:00.000000000,1641866400000000000,20935.0,21070.0,20925.0,21060.0,29451,446275,446084
2022-01-11 11:00:00.000000000,1641870000000000000,21060.0,21080.0,21045.0,21055.0,7689,446084,445923
2022-01-11 13:00:00.000000000,1641877200000000000,21055.0,21125.0,21025.0,21115.0,12712,445923,446272
2022-01-11 14:00:00.000000000,1641880800000000000,21115.0,21155.0,21080.0,21115.0,36129,446272,446125
2022-01-11 21:00:00.000000000,1641906000000000000,21175.0,21210.0,21125.0,21130.0,34597,446125,448178
2022-01-11 22:00:00.000000000,1641909600000000000,21130.0,21155.0,21090.0,21135.0,19189,448178,446708
2022-01-12 09:00:00.000000000,1641949200000000000,21170.0,21280.0,21135.0,21240.0,42262,446708,450832
2022-01-12 10:00:00.000000000,1641952800000000000,21240.0,21295.0,21215.0,21230.0,32015,450832,451517
2022-01-12 11:00:00.000000000,1641956400000000000,21230.0,21230.0,21120.0,21145.0,30652,451517,449608
2022-01-12 13:00:00.000000000,1641963600000000000,21145.0,21145.0,21100.0,21130.0,16593,449608,450491
2022-01-12 14:00:00.000000000,1641967200000000000,21130.0,21160.0,21105.0,21120.0,23409,450491,449592
2022-01-12 21:00:00.000000000,1641992400000000000,21150.0,21380.0,21130.0,21365.0,82060,449592,452253
2022-01-12 22:00:00.000000000,1641996000000000000,21365.0,21380.0,21260.0,21355.0,49169,452253,451580
2022-01-13 09:00:00.000000000,1642035600000000000,21355.0,21370.0,21280.0,21285.0,31715,451580,453237
2022-01-13 10:00:00.000000000,1642039200000000000,21285.0,21355.0,21280.0,21350.0,14941,453237,452832
2022-01-13 11:00:00.000000000,1642042800000000000,21350.0,21360.0,21310.0,21325.0,10526,452832,452684
2022-01-13 13:00:00.000000000,1642050000000000000,21315.0,21325.0,21250.0,21315.0,20766,452684,450972
2022-01-13 14:00:00.000000000,1642053600000000000,21315.0,21365.0,21315.0,21355.0,29548,450972,450278
2022-01-13 21:00:00.000000000,1642078800000000000,21375.0,21400.0,21260.0,21265.0,56010,450278,452530
2022-01-13 22:00:00.000000000,1642082400000000000,21265.0,21325.0,21265.0,21300.0,22948,452530,452050
2022-01-14 09:00:00.000000000,1642122000000000000,21270.0,21280.0,21195.0,21235.0,35635,452050,452698
2022-01-14 10:00:00.000000000,1642125600000000000,21235.0,21235.0,21115.0,21140.0,24197,452698,452750
2022-01-14 11:00:00.000000000,1642129200000000000,21140.0,21250.0,21130.0,21220.0,15976,452750,451481
2022-01-14 13:00:00.000000000,1642136400000000000,21225.0,21275.0,21220.0,21245.0,11709,451481,451314
2022-01-14 14:00:00.000000000,1642140000000000000,21245.0,21340.0,21235.0,21335.0,24737,451314,448926
2022-01-14 21:00:00.000000000,1642165200000000000,21375.0,21475.0,21330.0,21340.0,61677,448926,453090
2022-01-14 22:00:00.000000000,1642168800000000000,21340.0,21445.0,21335.0,21430.0,31618,453090,455081
2022-01-17 09:00:00.000000000,1642381200000000000,21470.0,21615.0,21460.0,21535.0,77154,455081,459451
2022-01-17 10:00:00.000000000,1642384800000000000,21535.0,21570.0,21510.0,21555.0,21172,459451,460369
2022-01-17 11:00:00.000000000,1642388400000000000,21555.0,21585.0,21550.0,21570.0,7733,460369,460676
2022-01-17 13:00:00.000000000,1642395600000000000,21565.0,21590.0,21525.0,21550.0,14378,460676,461012
2022-01-17 14:00:00.000000000,1642399200000000000,21550.0,21575.0,21535.0,21570.0,18125,461012,460468
2022-01-17 21:00:00.000000000,1642424400000000000,21545.0,21550.0,21240.0,21295.0,105326,460468,448605
2022-01-17 22:00:00.000000000,1642428000000000000,21295.0,21335.0,21260.0,21270.0,20425,448605,448396
2022-01-18 09:00:00.000000000,1642467600000000000,21295.0,21385.0,21250.0,21355.0,40885,448396,446683
2022-01-18 10:00:00.000000000,1642471200000000000,21355.0,21440.0,21355.0,21420.0,25308,446683,444005
2022-01-18 11:00:00.000000000,1642474800000000000,21420.0,21460.0,21415.0,21445.0,13521,444005,442741
2022-01-18 13:00:00.000000000,1642482000000000000,21445.0,21475.0,21425.0,21450.0,12104,442741,442576
2022-01-18 14:00:00.000000000,1642485600000000000,21450.0,21480.0,21435.0,21475.0,20775,442576,440182
2022-01-18 21:00:00.000000000,1642510800000000000,21490.0,21625.0,21475.0,21545.0,69611,440182,445363
2022-01-18 22:00:00.000000000,1642514400000000000,21545.0,21585.0,21530.0,21575.0,16301,445363,445537
2022-01-19 09:00:00.000000000,1642554000000000000,21680.0,21695.0,21600.0,21665.0,50649,445537,446501
2022-01-19 10:00:00.000000000,1642557600000000000,21665.0,21770.0,21650.0,21750.0,36530,446501,448318
2022-01-19 11:00:00.000000000,1642561200000000000,21750.0,21755.0,21650.0,21680.0,16759,448318,446446
2022-01-19 13:00:00.000000000,1642568400000000000,21690.0,21735.0,21665.0,21730.0,12749,446446,446930
2022-01-19 14:00:00.000000000,1642572000000000000,21730.0,21760.0,21715.0,21760.0,27839,446930,444893
2022-01-19 21:00:00.000000000,1642597200000000000,21795.0,21840.0,21760.0,21795.0,52352,444893,446651
2022-01-19 22:00:00.000000000,1642600800000000000,21795.0,21830.0,21775.0,21805.0,24620,446651,444111
2022-01-20 09:00:00.000000000,1642640400000000000,21815.0,21835.0,21715.0,21745.0,38447,444111,443759
2022-01-20 10:00:00.000000000,1642644000000000000,21745.0,21820.0,21730.0,21770.0,18614,443759,442782
2022-01-20 11:00:00.000000000,1642647600000000000,21770.0,21800.0,21760.0,21780.0,8681,442782,442700
2022-01-20 13:00:00.000000000,1642654800000000000,21780.0,21815.0,21750.0,21760.0,10179,442700,441636
2022-01-20 14:00:00.000000000,1642658400000000000,21760.0,21790.0,21745.0,21785.0,18291,441636,440088
2022-01-20 21:00:00.000000000,1642683600000000000,21735.0,21785.0,21575.0,21745.0,80589,440088,440885
2022-01-20 22:00:00.000000000,1642687200000000000,21745.0,21810.0,21730.0,21765.0,28660,440885,441336
2022-01-21 09:00:00.000000000,1642726800000000000,21700.0,21715.0,21570.0,21640.0,53284,441336,436805
2022-01-21 10:00:00.000000000,1642730400000000000,21640.0,21660.0,21585.0,21595.0,22023,436805,436481
2022-01-21 11:00:00.000000000,1642734000000000000,21595.0,21620.0,21585.0,21600.0,8090,436481,435662
2022-01-21 13:00:00.000000000,1642741200000000000,21600.0,21665.0,21585.0,21630.0,13307,435662,434985
2022-01-21 14:00:00.000000000,1642744800000000000,21630.0,21705.0,21620.0,21660.0,34801,434985,430491
2022-01-21 21:00:00.000000000,1642770000000000000,21680.0,21730.0,21630.0,21680.0,40670,430491,431258
2022-01-21 22:00:00.000000000,1642773600000000000,21680.0,21695.0,21585.0,21625.0,29557,431258,429880
2022-01-24 09:00:00.000000000,1642986000000000000,21565.0,21655.0,21515.0,21555.0,68924,429880,427588
2022-01-24 10:00:00.000000000,1642989600000000000,21555.0,21670.0,21535.0,21645.0,22666,427588,426551
2022-01-24 11:00:00.000000000,1642993200000000000,21645.0,21665.0,21595.0,21595.0,8855,426551,425693
2022-01-24 13:00:00.000000000,1643000400000000000,21605.0,21640.0,21570.0,21585.0,10789,425693,425158
2022-01-24 14:00:00.000000000,1643004000000000000,21585.0,21625.0,21570.0,21610.0,17496,425158,422565
2022-01-24 21:00:00.000000000,1643029200000000000,21620.0,21800.0,21605.0,21650.0,82535,422565,430761
2022-01-24 22:00:00.000000000,1643032800000000000,21650.0,21675.0,21595.0,21645.0,29843,430761,430109
2022-01-25 09:00:00.000000000,1643072400000000000,21640.0,21655.0,21560.0,21595.0,28155,430109,429048
2022-01-25 10:00:00.000000000,1643076000000000000,21595.0,21650.0,21590.0,21650.0,11404,429048,428512
2022-01-25 11:00:00.000000000,1643079600000000000,21650.0,21705.0,21645.0,21665.0,14273,428512,428373
2022-01-25 13:00:00.000000000,1643086800000000000,21675.0,21675.0,21625.0,21630.0,5872,428373,427737
2022-01-25 14:00:00.000000000,1643090400000000000,21630.0,21730.0,21620.0,21670.0,24904,427737,428830
2022-01-25 21:00:00.000000000,1643115600000000000,21680.0,21745.0,21625.0,21725.0,35724,428830,431397
2022-01-25 22:00:00.000000000,1643119200000000000,21725.0,21795.0,21720.0,21725.0,42797,431397,434047
2022-01-26 09:00:00.000000000,1643158800000000000,21740.0,21785.0,21705.0,21770.0,23104,434047,434815
2022-01-26 10:00:00.000000000,1643162400000000000,21770.0,21780.0,21670.0,21685.0,21839,434815,431959
2022-01-26 11:00:00.000000000,1643166000000000000,21685.0,21695.0,21580.0,21605.0,38914,431959,429193
2022-01-26 13:00:00.000000000,1643173200000000000,21605.0,21665.0,21595.0,21630.0,11423,429193,427938
2022-01-26 14:00:00.000000000,1643176800000000000,21630.0,21700.0,21625.0,21680.0,23181,427938,425029
2022-01-26 21:00:00.000000000,1643202000000000000,21725.0,21780.0,21685.0,21690.0,45167,425029,425443
2022-01-26 22:00:00.000000000,1643205600000000000,21690.0,21705.0,21605.0,21655.0,32241,425443,422616
2022-01-27 09:00:00.000000000,1643245200000000000,21700.0,21775.0,21665.0,21745.0,37945,422616,423526
2022-01-27 10:00:00.000000000,1643248800000000000,21745.0,21750.0,21630.0,21675.0,24649,423526,419826
2022-01-27 11:00:00.000000000,1643252400000000000,21675.0,21760.0,21665.0,21735.0,13747,419826,421094
2022-01-27 13:00:00.000000000,1643259600000000000,21735.0,21850.0,21710.0,21835.0,33847,421094,428618
