datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2021-08-26 11:00:00.000000000,1629946800000000000,9265.0,9270.0,9230.0,9255.0,37505,457543,450098
2021-08-26 13:00:00.000000000,1629954000000000000,9255.0,9260.0,9220.0,9250.0,41221,450098,444681
2021-08-26 14:00:00.000000000,1629957600000000000,9250.0,9250.0,9180.0,9190.0,71684,444681,428835
2021-08-26 21:00:00.000000000,1629982800000000000,9170.0,9180.0,9090.0,9135.0,157878,428835,410992
2021-08-26 22:00:00.000000000,1629986400000000000,9135.0,9155.0,9120.0,9135.0,33287,410992,409612
2021-08-27 09:00:00.000000000,1630026000000000000,9135.0,9140.0,9095.0,9115.0,70017,409612,403455
2021-08-27 10:00:00.000000000,1630029600000000000,9115.0,9140.0,9110.0,9115.0,30741,403455,401758
2021-08-27 11:00:00.000000000,1630033200000000000,9115.0,9120.0,9080.0,9105.0,35879,401758,400798
2021-08-27 13:00:00.000000000,1630040400000000000,9105.0,9145.0,9105.0,9140.0,33798,400798,401351
2021-08-27 14:00:00.000000000,1630044000000000000,9140.0,9145.0,9110.0,9140.0,50128,401351,397021
2021-08-27 21:00:00.000000000,1630069200000000000,9150.0,9170.0,9125.0,9135.0,69008,397021,399554
2021-08-27 22:00:00.000000000,1630072800000000000,9135.0,9140.0,9105.0,9120.0,31232,399554,396758
2021-08-30 09:00:00.000000000,1630285200000000000,9135.0,9240.0,9130.0,9240.0,109671,396758,399340
2021-08-30 10:00:00.000000000,1630288800000000000,9240.0,9300.0,9205.0,9285.0,75172,399340,417958
2021-08-30 11:00:00.000000000,1630292400000000000,9285.0,9350.0,9285.0,9340.0,70622,417958,441080
2021-08-30 13:00:00.000000000,1630299600000000000,9345.0,9380.0,9290.0,9300.0,77219,441080,449586
2021-08-30 14:00:00.000000000,1630303200000000000,9300.0,9310.0,9250.0,9300.0,77424,449586,441113
2021-08-30 21:00:00.000000000,1630328400000000000,9295.0,9335.0,9260.0,9280.0,77760,441113,446325
2021-08-30 22:00:00.000000000,1630332000000000000,9280.0,9340.0,9275.0,9335.0,48504,446325,451080
2021-08-31 09:00:00.000000000,1630371600000000000,9335.0,9345.0,9300.0,9330.0,68199,451080,463238
2021-08-31 10:00:00.000000000,1630375200000000000,9330.0,9360.0,9300.0,9315.0,53314,463238,463452
2021-08-31 11:00:00.000000000,1630378800000000000,9315.0,9325.0,9280.0,9300.0,33163,463452,460980
2021-08-31 13:00:00.000000000,1630386000000000000,9305.0,9310.0,9240.0,9245.0,42048,460980,462856
2021-08-31 14:00:00.000000000,1630389600000000000,9245.0,9265.0,9200.0,9220.0,111798,462856,436620
2021-08-31 21:00:00.000000000,1630414800000000000,9210.0,9215.0,9125.0,9150.0,144831,436620,416397
2021-08-31 22:00:00.000000000,1630418400000000000,9150.0,9210.0,9140.0,9170.0,49281,416397,416298
2021-09-01 09:00:00.000000000,1630458000000000000,9175.0,9195.0,9135.0,9140.0,67408,416298,414154
2021-09-01 10:00:00.000000000,1630461600000000000,9140.0,9180.0,9135.0,9135.0,46842,414154,411995
2021-09-01 11:00:00.000000000,1630465200000000000,9135.0,9175.0,9130.0,9145.0,34553,411995,411751
2021-09-01 13:00:00.000000000,1630472400000000000,9145.0,9160.0,9135.0,9145.0,26096,411751,410612
2021-09-01 14:00:00.000000000,1630476000000000000,9145.0,9215.0,9140.0,9190.0,78839,410612,418302
2021-09-01 21:00:00.000000000,1630501200000000000,9200.0,9245.0,9185.0,9220.0,89780,418302,424021
2021-09-01 22:00:00.000000000,1630504800000000000,9220.0,9235.0,9185.0,9190.0,31509,424021,421683
2021-09-02 09:00:00.000000000,1630544400000000000,9195.0,9245.0,9190.0,9240.0,52839,421683,423451
2021-09-02 10:00:00.000000000,1630548000000000000,9240.0,9310.0,9220.0,9300.0,70839,423451,438357
2021-09-02 11:00:00.000000000,1630551600000000000,9300.0,9350.0,9300.0,9345.0,96902,438357,463230
2021-09-02 13:00:00.000000000,1630558800000000000,9345.0,9350.0,9285.0,9330.0,61072,463230,468756
2021-09-02 14:00:00.000000000,1630562400000000000,9330.0,9445.0,9325.0,9350.0,203547,468756,519517
2021-09-02 21:00:00.000000000,1630587600000000000,9350.0,9465.0,9330.0,9465.0,142040,519517,542410
2021-09-02 22:00:00.000000000,1630591200000000000,9465.0,9475.0,9355.0,9390.0,103609,542410,536437
2021-09-03 09:00:00.000000000,1630630800000000000,9390.0,9430.0,9375.0,9405.0,68310,536437,541329
2021-09-03 10:00:00.000000000,1630634400000000000,9405.0,9410.0,9355.0,9385.0,40578,541329,537437
2021-09-03 11:00:00.000000000,1630638000000000000,9385.0,9395.0,9370.0,9385.0,15497,537437,537396
2021-09-03 13:00:00.000000000,1630645200000000000,9390.0,9395.0,9365.0,9380.0,30190,537396,533924
2021-09-03 14:00:00.000000000,1630648800000000000,9380.0,9435.0,9375.0,9420.0,66394,533924,533736
2021-09-03 21:00:00.000000000,1630674000000000000,9420.0,9455.0,9405.0,9435.0,85740,533736,542948
2021-09-03 22:00:00.000000000,1630677600000000000,9435.0,9450.0,9425.0,9430.0,37163,542948,542105
2021-09-06 09:00:00.000000000,1630890000000000000,9435.0,9490.0,9385.0,9410.0,110705,542105,537808
2021-09-06 10:00:00.000000000,1630893600000000000,9410.0,9420.0,9370.0,9400.0,44028,537808,534311
2021-09-06 11:00:00.000000000,1630897200000000000,9400.0,9440.0,9400.0,9435.0,24085,534311,534454
2021-09-06 13:00:00.000000000,1630904400000000000,9435.0,9450.0,9420.0,9445.0,21613,534454,538049
2021-09-06 14:00:00.000000000,1630908000000000000,9445.0,9475.0,9430.0,9460.0,59748,538049,541638
2021-09-06 21:00:00.000000000,1630933200000000000,9465.0,9680.0,9460.0,9670.0,200898,541638,574447
2021-09-06 22:00:00.000000000,1630936800000000000,9670.0,9700.0,9635.0,9680.0,92881,574447,577437
2021-09-07 09:00:00.000000000,1630976400000000000,9675.0,9700.0,9585.0,9590.0,109921,577437,577002
2021-09-07 10:00:00.000000000,1630980000000000000,9590.0,9630.0,9580.0,9610.0,42998,577002,573636
2021-09-07 11:00:00.000000000,1630983600000000000,9610.0,9645.0,9605.0,9635.0,26191,573636,574511
2021-09-07 13:00:00.000000000,1630990800000000000,9640.0,9690.0,9630.0,9685.0,38842,574511,576805
2021-09-07 14:00:00.000000000,1630994400000000000,9685.0,9725.0,9665.0,9695.0,108489,576805,580832
2021-09-07 21:00:00.000000000,1631019600000000000,9675.0,9690.0,9605.0,9680.0,134072,580832,575259
2021-09-07 22:00:00.000000000,1631023200000000000,9680.0,9770.0,9675.0,9740.0,102915,575259,585024
2021-09-08 09:00:00.000000000,1631062800000000000,9740.0,9775.0,9695.0,9770.0,88016,585024,585022
2021-09-08 10:00:00.000000000,1631066400000000000,9770.0,9815.0,9725.0,9785.0,65871,585022,589999
2021-09-08 11:00:00.000000000,1631070000000000000,9785.0,9850.0,9770.0,9840.0,56205,589999,596269
2021-09-08 13:00:00.000000000,1631077200000000000,9845.0,10060.0,9840.0,10015.0,163745,596269,609988
2021-09-08 14:00:00.000000000,1631080800000000000,10015.0,10020.0,9800.0,9830.0,237382,609988,573405
2021-09-08 21:00:00.000000000,1631106000000000000,9820.0,9875.0,9790.0,9835.0,146379,573405,572418
2021-09-08 22:00:00.000000000,1631109600000000000,9835.0,9895.0,9815.0,9865.0,55747,572418,572509
2021-09-09 09:00:00.000000000,1631149200000000000,9865.0,9915.0,9835.0,9915.0,77593,572509,571169
2021-09-09 10:00:00.000000000,1631152800000000000,9915.0,9985.0,9900.0,9945.0,84855,571169,571084
2021-09-09 11:00:00.000000000,1631156400000000000,9945.0,9960.0,9870.0,9910.0,53339,571084,567813
2021-09-09 13:00:00.000000000,1631163600000000000,9915.0,9980.0,9910.0,9960.0,52323,567813,571645
2021-09-09 14:00:00.000000000,1631167200000000000,9960.0,10020.0,9860.0,9885.0,129795,571645,566169
2021-09-09 21:00:00.000000000,1631192400000000000,9880.0,10020.0,9845.0,9985.0,167356,566169,578833
2021-09-09 22:00:00.000000000,1631196000000000000,9985.0,10075.0,9985.0,10040.0,109356,578833,587291
2021-09-10 09:00:00.000000000,1631235600000000000,10025.0,10095.0,9920.0,9950.0,140637,587291,576087
2021-09-10 10:00:00.000000000,1631239200000000000,9950.0,9985.0,9875.0,9885.0,67894,576087,570095
2021-09-10 11:00:00.000000000,1631242800000000000,9885.0,9975.0,9875.0,9970.0,36202,570095,571283
2021-09-10 13:00:00.000000000,1631250000000000000,9970.0,9980.0,9880.0,9885.0,57838,571283,570938
2021-09-10 14:00:00.000000000,1631253600000000000,9885.0,9975.0,9880.0,9915.0,72144,570938,569301
2021-09-10 21:00:00.000000000,1631278800000000000,9940.0,10050.0,9905.0,10020.0,136939,569301,578023
2021-09-10 22:00:00.000000000,1631282400000000000,10020.0,10060.0,10015.0,10030.0,48487,578023,577658
2021-09-13 09:00:00.000000000,1631494800000000000,10055.0,10070.0,9815.0,9820.0,230755,577658,551613
2021-09-13 10:00:00.000000000,1631498400000000000,9820.0,9890.0,9810.0,9890.0,86108,551613,547236
2021-09-13 11:00:00.000000000,1631502000000000000,9890.0,9920.0,9865.0,9890.0,30417,547236,547707
2021-09-13 13:00:00.000000000,1631509200000000000,9890.0,9890.0,9845.0,9855.0,33857,547707,546972
2021-09-13 14:00:00.000000000,1631512800000000000,9855.0,9895.0,9820.0,9820.0,91800,546972,541284
2021-09-13 21:00:00.000000000,1631538000000000000,9820.0,9860.0,9650.0,9655.0,213541,541284,521985
2021-09-13 22:00:00.000000000,1631541600000000000,9655.0,9745.0,9635.0,9730.0,99524,521985,515843
2021-09-14 09:00:00.000000000,1631581200000000000,9730.0,9740.0,9665.0,9725.0,77199,515843,513506
2021-09-14 10:00:00.000000000,1631584800000000000,9725.0,9820.0,9720.0,9810.0,78950,513506,517138
2021-09-14 11:00:00.000000000,1631588400000000000,9810.0,9840.0,9785.0,9815.0,34707,517138,520078
2021-09-14 13:00:00.000000000,1631595600000000000,9815.0,9815.0,9745.0,9800.0,41961,520078,518673
2021-09-14 14:00:00.000000000,1631599200000000000,9800.0,9805.0,9660.0,9665.0,128873,518673,504898
2021-09-14 21:00:00.000000000,1631624400000000000,9700.0,9705.0,9575.0,9600.0,182986,504898,502116
2021-09-14 22:00:00.000000000,1631628000000000000,9600.0,9630.0,9550.0,9555.0,85914,502116,492094
2021-09-15 09:00:00.000000000,1631667600000000000,9590.0,9840.0,9585.0,9820.0,220033,492094,510664
2021-09-15 10:00:00.000000000,1631671200000000000,9820.0,9865.0,9745.0,9845.0,115441,510664,514785
2021-09-15 11:00:00.000000000,1631674800000000000,9845.0,9910.0,9820.0,9905.0,59483,514785,517577
2021-09-15 13:00:00.000000000,1631682000000000000,9905.0,9995.0,9870.0,9905.0,131303,517577,520808
2021-09-15 14:00:00.000000000,1631685600000000000,9905.0,9980.0,9880.0,9960.0,139519,520808,524269
2021-09-15 21:00:00.000000000,1631710800000000000,9985.0,10255.0,9955.0,10185.0,280470,524269,540584
2021-09-15 22:00:00.000000000,1631714400000000000,10185.0,10285.0,10125.0,10265.0,151181,540584,536548
2021-09-16 09:00:00.000000000,1631754000000000000,10260.0,10260.0,10135.0,10200.0,138922,536548,529070
2021-09-16 10:00:00.000000000,1631757600000000000,10200.0,10255.0,10160.0,10175.0,69785,529070,530405
2021-09-16 11:00:00.000000000,1631761200000000000,10175.0,10245.0,10170.0,10235.0,29891,530405,532032
2021-09-16 13:00:00.000000000,1631768400000000000,10230.0,10230.0,10110.0,10155.0,75906,532032,528175
2021-09-16 14:00:00.000000000,1631772000000000000,10155.0,10200.0,10050.0,10075.0,99619,528175,518012
2021-09-16 21:00:00.000000000,1631797200000000000,10050.0,10180.0,9995.0,10105.0,228571,518012,518945
2021-09-16 22:00:00.000000000,1631800800000000000,10105.0,10145.0,10040.0,10075.0,113721,518945,513215
2021-09-17 09:00:00.000000000,1631840400000000000,10085.0,10115.0,9940.0,9975.0,128349,513215,499087
2021-09-17 10:00:00.000000000,1631844000000000000,9975.0,9975.0,9875.0,9920.0,84720,499087,489237
2021-09-17 11:00:00.000000000,1631847600000000000,9920.0,9960.0,9885.0,9915.0,39794,489237,486612
2021-09-17 13:00:00.000000000,1631854800000000000,9915.0,9935.0,9830.0,9865.0,70703,486612,482880
2021-09-17 14:00:00.000000000,1631858400000000000,9865.0,9895.0,9750.0,9825.0,155794,482880,463736
2021-09-22 09:00:00.000000000,1632272400000000000,9995.0,10150.0,9920.0,9950.0,258849,463736,474845
2021-09-22 10:00:00.000000000,1632276000000000000,9950.0,10025.0,9905.0,10010.0,76180,474845,474964
2021-09-22 11:00:00.000000000,1632279600000000000,10010.0,10090.0,10010.0,10090.0,43575,474964,479358
2021-09-22 13:00:00.000000000,1632286800000000000,10095.0,10205.0,10090.0,10170.0,89520,479358,492984
2021-09-22 14:00:00.000000000,1632290400000000000,10170.0,10350.0,10165.0,10335.0,163328,492984,516533
2021-09-22 21:00:00.000000000,1632315600000000000,10315.0,10400.0,10275.0,10355.0,191375,516533,512920
2021-09-22 22:00:00.000000000,1632319200000000000,10355.0,10415.0,10315.0,10335.0,88452,512920,510472
2021-09-23 09:00:00.000000000,1632358800000000000,10335.0,10700.0,10330.0,10585.0,269873,510472,531449
2021-09-23 10:00:00.000000000,1632362400000000000,10585.0,10605.0,10440.0,10470.0,123187,531449,517943
2021-09-23 11:00:00.000000000,1632366000000000000,10470.0,10560.0,10440.0,10520.0,58351,517943,518187
2021-09-23 13:00:00.000000000,1632373200000000000,10520.0,10635.0,10520.0,10590.0,80189,518187,527652
2021-09-23 14:00:00.000000000,1632376800000000000,10590.0,10725.0,10510.0,10635.0,161617,527652,526149
2021-09-23 21:00:00.000000000,1632402000000000000,10635.0,10875.0,10585.0,10835.0,230919,526149,540981
2021-09-23 22:00:00.000000000,1632405600000000000,10835.0,10835.0,10640.0,10815.0,166232,540981,534052
2021-09-24 09:00:00.000000000,1632445200000000000,10810.0,10825.0,10545.0,10560.0,210546,534052,520712
2021-09-24 10:00:00.000000000,1632448800000000000,10560.0,10635.0,10300.0,10430.0,234129,520712,503562
2021-09-24 11:00:00.000000000,1632452400000000000,10430.0,10595.0,10420.0,10550.0,91729,503562,505774
2021-09-24 13:00:00.000000000,1632459600000000000,10550.0,10610.0,10500.0,10560.0,67750,505774,509717
2021-09-24 14:00:00.000000000,1632463200000000000,10560.0,10605.0,10535.0,10565.0,77038,509717,505665
2021-09-24 21:00:00.000000000,1632488400000000000,10630.0,10830.0,10625.0,10815.0,282422,505665,521160
2021-09-24 22:00:00.000000000,1632492000000000000,10815.0,10910.0,10750.0,10765.0,171817,521160,512970
2021-09-27 09:00:00.000000000,1632704400000000000,10870.0,11365.0,10870.0,11175.0,410663,512970,493655
2021-09-27 10:00:00.000000000,1632708000000000000,11175.0,11325.0,11130.0,11290.0,115325,493655,491815
2021-09-27 11:00:00.000000000,1632711600000000000,11290.0,11335.0,11245.0,11250.0,59204,491815,492550
2021-09-27 13:00:00.000000000,1632718800000000000,11255.0,11315.0,11200.0,11285.0,62410,492550,494290
2021-09-27 14:00:00.000000000,1632722400000000000,11285.0,11355.0,11240.0,11295.0,118777,494290,491969
2021-09-27 21:00:00.000000000,1632747600000000000,11345.0,11430.0,11240.0,11315.0,203326,491969,487704
2021-09-27 22:00:00.000000000,1632751200000000000,11315.0,11355.0,11210.0,11295.0,117784,487704,478694
2021-09-28 09:00:00.000000000,1632790800000000000,11315.0,11385.0,11205.0,11330.0,176193,478694,475680
2021-09-28 10:00:00.000000000,1632794400000000000,11330.0,11510.0,11310.0,11460.0,143529,475680,483000
2021-09-28 11:00:00.000000000,1632798000000000000,11460.0,11465.0,11345.0,11440.0,73710,483000,478823
2021-09-28 13:00:00.000000000,1632805200000000000,11440.0,11530.0,11435.0,11495.0,82748,478823,482996
2021-09-28 14:00:00.000000000,1632808800000000000,11495.0,11700.0,11475.0,11635.0,222683,482996,478502
2021-09-28 21:00:00.000000000,1632834000000000000,11650.0,12035.0,11640.0,11845.0,434033,478502,476837
2021-09-28 22:00:00.000000000,1632837600000000000,11845.0,11945.0,11665.0,11900.0,231008,476837,473258
2021-09-29 09:00:00.000000000,1632877200000000000,11890.0,11925.0,11705.0,11730.0,181575,473258,463317
2021-09-29 10:00:00.000000000,1632880800000000000,11730.0,11730.0,11550.0,11555.0,107362,463317,454057
2021-09-29 11:00:00.000000000,1632884400000000000,11555.0,11620.0,11450.0,11575.0,105009,454057,447413
2021-09-29 13:00:00.000000000,1632891600000000000,11570.0,11710.0,11520.0,11625.0,95449,447413,448241
2021-09-29 14:00:00.000000000,1632895200000000000,11625.0,11755.0,11625.0,11740.0,139425,448241,444255
2021-09-29 21:00:00.000000000,1632920400000000000,11885.0,11910.0,11705.0,11845.0,213080,444255,446313
2021-09-29 22:00:00.000000000,1632924000000000000,11845.0,11895.0,11765.0,11840.0,106745,446313,442310
2021-09-30 09:00:00.000000000,1632963600000000000,11845.0,11845.0,11690.0,11755.0,122969,442310,436743
2021-09-30 10:00:00.000000000,1632967200000000000,11755.0,11860.0,11755.0,11795.0,47196,436743,435253
2021-09-30 11:00:00.000000000,1632970800000000000,11795.0,11895.0,11795.0,11860.0,37641,435253,434096
2021-09-30 13:00:00.000000000,1632978000000000000,11860.0,11970.0,11830.0,11970.0,61175,434096,430897
2021-09-30 14:00:00.000000000,1632981600000000000,11970.0,12210.0,11920.0,12160.0,183746,430897,422248
2021-10-08 09:00:00.000000000,1633654800000000000,12495.0,12615.0,11895.0,11985.0,319106,422248,396471
2021-10-08 10:00:00.000000000,1633658400000000000,11985.0,12225.0,11805.0,12205.0,144972,396471,391723
2021-10-08 11:00:00.000000000,1633662000000000000,12205.0,12295.0,12170.0,12225.0,36681,391723,392290
2021-10-08 13:00:00.000000000,1633669200000000000,12230.0,12295.0,12050.0,12110.0,53327,392290,391056
2021-10-08 14:00:00.000000000,1633672800000000000,12110.0,12245.0,12000.0,12180.0,91366,391056,389625
2021-10-08 21:00:00.000000000,1633698000000000000,12235.0,12670.0,12225.0,12615.0,256148,389625,421600
2021-10-08 22:00:00.000000000,1633701600000000000,12615.0,12795.0,12585.0,12785.0,149711,421600,423424
2021-10-11 09:00:00.000000000,1633914000000000000,12955.0,13075.0,12955.0,12975.0,322325,423424,428314
2021-10-11 10:00:00.000000000,1633917600000000000,12975.0,13060.0,12780.0,13030.0,171262,428314,421584
2021-10-11 11:00:00.000000000,1633921200000000000,13030.0,13065.0,12890.0,13020.0,61722,421584,422775
2021-10-11 13:00:00.000000000,1633928400000000000,13020.0,13070.0,12985.0,13040.0,38225,422775,424055
2021-10-11 14:00:00.000000000,1633932000000000000,13040.0,13075.0,13035.0,13075.0,104652,424055,436249
2021-10-11 21:00:00.000000000,1633957200000000000,13115.0,13195.0,12920.0,13085.0,241124,436249,425975
2021-10-11 22:00:00.000000000,1633960800000000000,13085.0,13320.0,13080.0,13275.0,150637,425975,425013
2021-10-12 09:00:00.000000000,1634000400000000000,13245.0,13325.0,12845.0,12925.0,276627,425013,415701
2021-10-12 10:00:00.000000000,1634004000000000000,12925.0,13300.0,12890.0,13280.0,134530,415701,420382
2021-10-12 11:00:00.000000000,1634007600000000000,13280.0,13295.0,13115.0,13180.0,67749,420382,416760
2021-10-12 13:00:00.000000000,1634014800000000000,13190.0,13275.0,13075.0,13265.0,52000,416760,415735
2021-10-12 14:00:00.000000000,1634018400000000000,13265.0,13380.0,13180.0,13215.0,173472,415735,412813
2021-10-12 21:00:00.000000000,1634043600000000000,13135.0,13145.0,12690.0,12815.0,382904,412813,408273
2021-10-12 22:00:00.000000000,1634047200000000000,12815.0,12950.0,12710.0,12940.0,165566,408273,408005
2021-10-13 09:00:00.000000000,1634086800000000000,12950.0,12965.0,12330.0,12425.0,326947,408005,400213
2021-10-13 10:00:00.000000000,1634090400000000000,12425.0,12425.0,12225.0,12225.0,193601,400213,401198
2021-10-13 11:00:00.000000000,1634094000000000000,12225.0,12250.0,12225.0,12225.0,65169,401198,400056
2021-10-13 13:00:00.000000000,1634101200000000000,12225.0,12245.0,12225.0,12225.0,124574,400056,398590
2021-10-13 14:00:00.000000000,1634104800000000000,12225.0,12225.0,12225.0,12225.0,3451,398590,397679
2021-10-13 21:00:00.000000000,1634130000000000000,12015.0,12065.0,11420.0,11450.0,629211,397679,346739
2021-10-13 22:00:00.000000000,1634133600000000000,11450.0,11620.0,11370.0,11370.0,272181,346739,334826
2021-10-14 09:00:00.000000000,1634173200000000000,11385.0,11430.0,11370.0,11370.0,47460,334826,332202
2021-10-14 10:00:00.000000000,1634176800000000000,11370.0,11370.0,11370.0,11370.0,5139,332202,331522
2021-10-14 11:00:00.000000000,1634180400000000000,11370.0,11500.0,11370.0,11485.0,231528,331522,329725
2021-10-14 13:00:00.000000000,1634187600000000000,11600.0,11790.0,11600.0,11770.0,195513,329725,313922
2021-10-14 14:00:00.000000000,1634191200000000000,11770.0,11840.0,11625.0,11715.0,228651,313922,298783
2021-10-14 21:00:00.000000000,1634216400000000000,11795.0,11980.0,11320.0,11490.0,431926,298783,317271
2021-10-14 22:00:00.000000000,1634220000000000000,11490.0,11490.0,11155.0,11315.0,362737,317271,311041
2021-10-15 09:00:00.000000000,1634259600000000000,11355.0,11460.0,11200.0,11345.0,236715,311041,313681
2021-10-15 10:00:00.000000000,1634263200000000000,11345.0,11380.0,11090.0,11125.0,167197,313681,318311
2021-10-15 11:00:00.000000000,1634266800000000000,11125.0,11255.0,11070.0,11250.0,113406,318311,315960
2021-10-15 13:00:00.000000000,1634274000000000000,11255.0,11400.0,11255.0,11320.0,106102,315960,314408
2021-10-15 14:00:00.000000000,1634277600000000000,11320.0,11660.0,11310.0,11495.0,305451,314408,310614
2021-10-15 21:00:00.000000000,1634302800000000000,11610.0,11910.0,11555.0,11805.0,347206,310614,315379
2021-10-15 22:00:00.000000000,1634306400000000000,11805.0,11875.0,11525.0,11635.0,236759,315379,301356
2021-10-18 09:00:00.000000000,1634518800000000000,11680.0,11825.0,11250.0,11460.0,333024,301356,309435
2021-10-18 10:00:00.000000000,1634522400000000000,11460.0,11725.0,11435.0,11705.0,160768,309435,306939
2021-10-18 11:00:00.000000000,1634526000000000000,11705.0,11770.0,11585.0,11730.0,96225,306939,303461
2021-10-18 13:00:00.000000000,1634533200000000000,11730.0,11835.0,11645.0,11795.0,118140,303461,305711
2021-10-18 14:00:00.000000000,1634536800000000000,11795.0,12080.0,11740.0,11840.0,289786,305711,308049
2021-10-18 21:00:00.000000000,1634562000000000000,11850.0,12110.0,11800.0,11905.0,265554,308049,317168
2021-10-18 22:00:00.000000000,1634565600000000000,11905.0,12020.0,11745.0,11870.0,167569,317168,310462
2021-10-19 09:00:00.000000000,1634605200000000000,11820.0,11935.0,11670.0,11890.0,140677,310462,312918
2021-10-19 10:00:00.000000000,1634608800000000000,11890.0,11975.0,11785.0,11800.0,112781,312918,316771
2021-10-19 11:00:00.000000000,1634612400000000000,11800.0,11825.0,11650.0,11785.0,99236,316771,318576
2021-10-19 13:00:00.000000000,1634619600000000000,11805.0,11905.0,11790.0,11825.0,58420,318576,317435
2021-10-19 14:00:00.000000000,1634623200000000000,11825.0,11950.0,11825.0,11860.0,106095,317435,316258
2021-10-19 21:00:00.000000000,1634648400000000000,11670.0,11685.0,11040.0,11040.0,317252,316258,318296
2021-10-19 22:00:00.000000000,1634652000000000000,11040.0,11045.0,11040.0,11040.0,30456,318296,315603
2021-10-20 09:00:00.000000000,1634691600000000000,11040.0,11040.0,11040.0,11040.0,2858,315603,315127
2021-10-20 10:00:00.000000000,1634695200000000000,11040.0,11040.0,11040.0,11040.0,562,315127,315035
2021-10-20 11:00:00.000000000,1634698800000000000,11040.0,11040.0,11040.0,11040.0,350,315035,314888
2021-10-20 13:00:00.000000000,1634706000000000000,11040.0,11040.0,11040.0,11040.0,467,314888,314878
2021-10-20 14:00:00.000000000,1634709600000000000,11040.0,11040.0,11040.0,11040.0,2942,314878,314741
2021-10-20 21:00:00.000000000,1634734800000000000,10645.0,10920.0,10330.0,10785.0,387487,314741,296080
2021-10-20 22:00:00.000000000,1634738400000000000,10785.0,10855.0,10665.0,10825.0,124181,296080,290358
2021-10-21 09:00:00.000000000,1634778000000000000,10915.0,11050.0,10770.0,10965.0,142814,290358,293760
2021-10-21 10:00:00.000000000,1634781600000000000,10965.0,10975.0,10775.0,10870.0,84026,293760,290556
2021-10-21 11:00:00.000000000,1634785200000000000,10870.0,10890.0,10790.0,10860.0,33296,290556,289030
2021-10-21 13:00:00.000000000,1634792400000000000,10850.0,10975.0,10710.0,10755.0,81288,289030,293518
2021-10-21 14:00:00.000000000,1634796000000000000,10755.0,10835.0,10315.0,10355.0,173816,293518,284115
2021-10-21 21:00:00.000000000,1634821200000000000,10230.0,10610.0,10200.0,10370.0,292056,284115,280907
2021-10-21 22:00:00.000000000,1634824800000000000,10370.0,10505.0,10365.0,10475.0,135928,280907,279133
2021-10-22 09:00:00.000000000,1634864400000000000,10520.0,10550.0,10410.0,10420.0,104349,279133,280795
2021-10-22 10:00:00.000000000,1634868000000000000,10420.0,10490.0,10165.0,10255.0,126397,280795,280585
2021-10-22 11:00:00.000000000,1634871600000000000,10255.0,10340.0,10135.0,10260.0,82853,280585,279024
2021-10-22 13:00:00.000000000,1634878800000000000,10255.0,10255.0,10020.0,10045.0,104967,279024,283461
2021-10-22 14:00:00.000000000,1634882400000000000,10045.0,10235.0,9990.0,10225.0,178362,283461,273074
2021-10-22 21:00:00.000000000,1634907600000000000,10330.0,10480.0,10160.0,10175.0,320016,273074,267967
2021-10-22 22:00:00.000000000,1634911200000000000,10175.0,10185.0,9870.0,9995.0,245566,267967,267719
2021-10-25 09:00:00.000000000,1635123600000000000,10050.0,10285.0,10030.0,10130.0,222495,267719,275542
2021-10-25 10:00:00.000000000,1635127200000000000,10130.0,10335.0,10075.0,10240.0,116354,275542,281763
2021-10-25 11:00:00.000000000,1635130800000000000,10240.0,10430.0,10200.0,10350.0,77609,281763,277074
2021-10-25 13:00:00.000000000,1635138000000000000,10340.0,10360.0,10140.0,10155.0,89781,277074,280217
2021-10-25 14:00:00.000000000,1635141600000000000,10155.0,10235.0,10080.0,10195.0,113639,280217,277725
2021-10-25 21:00:00.000000000,1635166800000000000,10110.0,10190.0,9840.0,9900.0,372631,277725,283811
2021-10-25 22:00:00.000000000,1635170400000000000,9900.0,9970.0,9730.0,9790.0,209459,283811,281353
2021-10-26 09:00:00.000000000,1635210000000000000,9740.0,9800.0,9495.0,9525.0,272727,281353,291934
2021-10-26 10:00:00.000000000,1635213600000000000,9525.0,9635.0,9500.0,9515.0,120809,291934,294824
2021-10-26 11:00:00.000000000,1635217200000000000,9515.0,9675.0,9505.0,9670.0,91745,294824,290030
2021-10-26 13:00:00.000000000,1635224400000000000,9670.0,9765.0,9560.0,9735.0,112634,290030,284041
2021-10-26 14:00:00.000000000,1635228000000000000,9735.0,9950.0,9700.0,9775.0,249662,284041,265882
2021-10-26 21:00:00.000000000,1635253200000000000,9750.0,9755.0,9520.0,9630.0,340723,265882,289218
2021-10-26 22:00:00.000000000,1635256800000000000,9630.0,9675.0,9455.0,9460.0,155897,289218,289345
2021-10-27 09:00:00.000000000,1635296400000000000,9460.0,9480.0,9305.0,9325.0,258206,289345,292679
2021-10-27 10:00:00.000000000,1635300000000000000,9325.0,9365.0,9170.0,9340.0,143211,292679,289644
2021-10-27 11:00:00.000000000,1635303600000000000,9340.0,9460.0,9295.0,9400.0,82486,289644,287659
2021-10-27 13:00:00.000000000,1635310800000000000,9405.0,9420.0,9240.0,9310.0,99629,287659,287130
