datetime,datetime_nano,KQ.m@SHFE.ni.open,KQ.m@SHFE.ni.high,KQ.m@SHFE.ni.low,KQ.m@SHFE.ni.close,KQ.m@SHFE.ni.volume,KQ.m@SHFE.ni.open_oi,KQ.m@SHFE.ni.close_oi
2021-07-12 11:00:00.000000000,1626058800000000000,139190.0,139460.0,139040.0,139360.0,15217,140359,138832
2021-07-12 13:00:00.000000000,1626066000000000000,139300.0,139480.0,139050.0,139340.0,18986,138832,138568
2021-07-12 14:00:00.000000000,1626069600000000000,139340.0,139700.0,137880.0,139090.0,84649,138568,133766
2021-07-12 21:00:00.000000000,1626094800000000000,139000.0,139940.0,138830.0,139480.0,61919,133766,137046
2021-07-12 22:00:00.000000000,1626098400000000000,139480.0,140400.0,139390.0,140200.0,55706,137046,140137
2021-07-12 23:00:00.000000000,1626102000000000000,140200.0,140290.0,139510.0,139910.0,44272,140137,139325
2021-07-13 00:00:00.000000000,1626105600000000000,139910.0,139930.0,139410.0,139610.0,19877,139325,136706
2021-07-13 09:00:00.000000000,1626138000000000000,139650.0,140180.0,139170.0,140150.0,77307,136706,138304
2021-07-13 10:00:00.000000000,1626141600000000000,140150.0,140270.0,139450.0,140240.0,48443,138304,138903
2021-07-13 11:00:00.000000000,1626145200000000000,140240.0,140850.0,140110.0,140660.0,35138,138903,144016
2021-07-13 13:00:00.000000000,1626152400000000000,140650.0,140820.0,140200.0,140650.0,28278,144016,145158
2021-07-13 14:00:00.000000000,1626156000000000000,140650.0,141100.0,140390.0,140500.0,50044,145158,143446
2021-07-13 21:00:00.000000000,1626181200000000000,139920.0,139940.0,138010.0,139160.0,133611,143446,129126
2021-07-13 22:00:00.000000000,1626184800000000000,139160.0,139930.0,138750.0,139740.0,60127,129126,130504
2021-07-13 23:00:00.000000000,1626188400000000000,139740.0,140290.0,139380.0,140240.0,52712,130504,133318
2021-07-14 00:00:00.000000000,1626192000000000000,140240.0,140460.0,140160.0,140310.0,26884,133318,132788
2021-07-14 09:00:00.000000000,1626224400000000000,139680.0,140010.0,138730.0,138810.0,67707,132788,129532
2021-07-14 10:00:00.000000000,1626228000000000000,138810.0,138910.0,138330.0,138690.0,52035,129532,126735
2021-07-14 11:00:00.000000000,1626231600000000000,138690.0,138790.0,138420.0,138610.0,17293,126735,126687
2021-07-14 13:00:00.000000000,1626238800000000000,138820.0,139480.0,138800.0,139380.0,29502,126687,126142
2021-07-14 14:00:00.000000000,1626242400000000000,139380.0,140170.0,139100.0,139960.0,52306,126142,126537
2021-07-14 21:00:00.000000000,1626267600000000000,140100.0,140280.0,138000.0,138000.0,89965,126537,124238
2021-07-14 22:00:00.000000000,1626271200000000000,138000.0,138720.0,137880.0,138680.0,72278,124238,121560
2021-07-14 23:00:00.000000000,1626274800000000000,138680.0,138700.0,138070.0,138420.0,44692,121560,122510
2021-07-15 00:00:00.000000000,1626278400000000000,138420.0,138450.0,138080.0,138430.0,22123,122510,119345
2021-07-15 09:00:00.000000000,1626310800000000000,138270.0,138840.0,137120.0,138350.0,89686,119345,114860
2021-07-15 10:00:00.000000000,1626314400000000000,138350.0,139070.0,138080.0,139000.0,38804,114860,114721
2021-07-15 11:00:00.000000000,1626318000000000000,139000.0,139180.0,138130.0,138200.0,28676,114721,114583
2021-07-15 13:00:00.000000000,1626325200000000000,138500.0,139770.0,138360.0,139460.0,49066,114583,118665
2021-07-15 14:00:00.000000000,1626328800000000000,139460.0,139510.0,138420.0,139080.0,54441,118665,115981
2021-07-15 21:00:00.000000000,1626354000000000000,139090.0,139630.0,138620.0,139580.0,72994,115981,116198
2021-07-15 22:00:00.000000000,1626357600000000000,139580.0,140200.0,139100.0,140130.0,69148,116198,117061
2021-07-15 23:00:00.000000000,1626361200000000000,140130.0,140160.0,139510.0,139680.0,40568,117061,117033
2021-07-16 00:00:00.000000000,1626364800000000000,139680.0,139830.0,139340.0,139550.0,33540,117033,113632
2021-07-16 09:00:00.000000000,1626397200000000000,139700.0,142130.0,139160.0,142070.0,119494,113632,128244
2021-07-16 10:00:00.000000000,1626400800000000000,142070.0,143030.0,141850.0,143010.0,56746,128244,134496
2021-07-16 11:00:00.000000000,1626404400000000000,143010.0,143710.0,142820.0,142950.0,44158,134496,135374
2021-07-16 13:00:00.000000000,1626411600000000000,142880.0,142880.0,141190.0,141280.0,64395,135374,127787
2021-07-16 14:00:00.000000000,1626415200000000000,141280.0,141780.0,140670.0,141370.0,65126,127787,123309
2021-07-16 21:00:00.000000000,1626440400000000000,141460.0,142180.0,141170.0,142100.0,69391,123309,124275
2021-07-16 22:00:00.000000000,1626444000000000000,142100.0,142490.0,141470.0,142310.0,66254,124275,124658
2021-07-16 23:00:00.000000000,1626447600000000000,142310.0,143180.0,142100.0,143010.0,57873,124658,127037
2021-07-17 00:00:00.000000000,1626451200000000000,143010.0,143260.0,142810.0,142930.0,24315,127037,125165
2021-07-19 09:00:00.000000000,1626656400000000000,142600.0,142940.0,141850.0,142360.0,60848,125165,123492
2021-07-19 10:00:00.000000000,1626660000000000000,142360.0,143780.0,142290.0,142740.0,54182,123492,125584
2021-07-19 11:00:00.000000000,1626663600000000000,142740.0,143740.0,142660.0,143350.0,27430,125584,126958
2021-07-19 13:00:00.000000000,1626670800000000000,143310.0,143770.0,143200.0,143580.0,20454,126958,128722
2021-07-19 14:00:00.000000000,1626674400000000000,143580.0,143730.0,142250.0,142390.0,52678,128722,125073
2021-07-19 21:00:00.000000000,1626699600000000000,141100.0,141170.0,139350.0,139520.0,125803,125073,114357
2021-07-19 22:00:00.000000000,1626703200000000000,139520.0,139520.0,138450.0,138700.0,75925,114357,112836
2021-07-19 23:00:00.000000000,1626706800000000000,138700.0,139130.0,138100.0,138260.0,53261,112836,113227
2021-07-20 00:00:00.000000000,1626710400000000000,138260.0,138310.0,137380.0,137900.0,44876,113227,110418
2021-07-20 09:00:00.000000000,1626742800000000000,138390.0,138690.0,137700.0,137890.0,58415,110418,105402
2021-07-20 10:00:00.000000000,1626746400000000000,137890.0,138360.0,137620.0,138100.0,33895,105402,104647
2021-07-20 11:00:00.000000000,1626750000000000000,138100.0,138830.0,138060.0,138620.0,30204,104647,102426
2021-07-20 13:00:00.000000000,1626757200000000000,138550.0,138800.0,138240.0,138560.0,20037,102426,101535
2021-07-20 14:00:00.000000000,1626760800000000000,138560.0,139110.0,138420.0,138830.0,43879,101535,97232
2021-07-20 21:00:00.000000000,1626786000000000000,138750.0,139170.0,138290.0,139100.0,69150,97232,95726
2021-07-20 22:00:00.000000000,1626789600000000000,139100.0,139840.0,138970.0,139380.0,49420,95726,93955
2021-07-20 23:00:00.000000000,1626793200000000000,139380.0,139590.0,139080.0,139500.0,28282,93955,94696
2021-07-21 00:00:00.000000000,1626796800000000000,139500.0,139510.0,139080.0,139250.0,14186,94696,92756
2021-07-21 09:00:00.000000000,1626829200000000000,139230.0,139230.0,137920.0,137960.0,56798,92756,90627
2021-07-21 10:00:00.000000000,1626832800000000000,137960.0,138040.0,136600.0,137170.0,58166,90627,87738
2021-07-21 11:00:00.000000000,1626836400000000000,137170.0,137170.0,136500.0,136650.0,25455,87738,87278
2021-07-21 13:00:00.000000000,1626843600000000000,136750.0,137100.0,136410.0,136470.0,19667,87278,87722
2021-07-21 14:00:00.000000000,1626847200000000000,136470.0,136950.0,136340.0,136830.0,37422,87722,85462
2021-07-21 21:00:00.000000000,1626872400000000000,136970.0,138050.0,136940.0,137870.0,63411,85462,80788
2021-07-21 22:00:00.000000000,1626876000000000000,137870.0,138220.0,137410.0,138090.0,48821,80788,81250
2021-07-21 23:00:00.000000000,1626879600000000000,138090.0,138440.0,137820.0,138400.0,35583,81250,81035
2021-07-22 00:00:00.000000000,1626883200000000000,138400.0,138650.0,138180.0,138430.0,20554,81035,78885
2021-07-22 09:00:00.000000000,1626915600000000000,138880.0,139100.0,138140.0,138420.0,52406,78885,75596
2021-07-22 10:00:00.000000000,1626919200000000000,138420.0,138830.0,138020.0,138310.0,26743,75596,74758
2021-07-22 11:00:00.000000000,1626922800000000000,138310.0,138820.0,138270.0,138580.0,17458,74758,75035
2021-07-22 13:00:00.000000000,1626930000000000000,138580.0,138950.0,138430.0,138900.0,16210,75035,75798
2021-07-22 14:00:00.000000000,1626933600000000000,138900.0,139480.0,138610.0,139020.0,46194,75798,74129
2021-07-22 21:00:00.000000000,1626958800000000000,139940.0,140800.0,139730.0,139870.0,85216,74129,67540
2021-07-22 22:00:00.000000000,1626962400000000000,139870.0,140900.0,139870.0,140750.0,39044,67540,68047
2021-07-22 23:00:00.000000000,1626966000000000000,140750.0,141000.0,140540.0,140850.0,29855,68047,68051
2021-07-23 00:00:00.000000000,1626969600000000000,140850.0,140910.0,140320.0,140580.0,13414,68051,66138
2021-07-23 09:00:00.000000000,1627002000000000000,140730.0,142050.0,140640.0,141760.0,62695,66138,65163
2021-07-23 10:00:00.000000000,1627005600000000000,141760.0,143000.0,141760.0,142980.0,40562,65163,67228
2021-07-23 11:00:00.000000000,1627009200000000000,142980.0,143940.0,142630.0,142770.0,40274,67228,67053
2021-07-23 13:00:00.000000000,1627016400000000000,142800.0,143530.0,142760.0,143110.0,20673,67053,68183
2021-07-23 14:00:00.000000000,1627020000000000000,143110.0,143650.0,142780.0,143260.0,38808,68183,67258
2021-07-23 21:00:00.000000000,1627045200000000000,143500.0,144190.0,143210.0,143960.0,57985,67258,65629
2021-07-23 22:00:00.000000000,1627048800000000000,143960.0,144170.0,143710.0,144150.0,29783,65629,64206
2021-07-23 23:00:00.000000000,1627052400000000000,144150.0,144880.0,143890.0,144700.0,33381,64206,66033
2021-07-24 00:00:00.000000000,1627056000000000000,144700.0,145640.0,144630.0,145600.0,23264,66033,64990
2021-07-26 09:00:00.000000000,1627261200000000000,145410.0,146330.0,144990.0,146280.0,56786,64990,62734
2021-07-26 10:00:00.000000000,1627264800000000000,146280.0,146870.0,146160.0,146540.0,28903,62734,62336
2021-07-26 11:00:00.000000000,1627268400000000000,146540.0,146750.0,145360.0,145450.0,20531,62336,60179
2021-07-26 13:00:00.000000000,1627275600000000000,145440.0,146160.0,144880.0,145910.0,24954,60179,59823
2021-07-26 14:00:00.000000000,1627279200000000000,145910.0,146150.0,145410.0,145720.0,33148,59823,57504
2021-07-26 21:00:00.000000000,1627304400000000000,145720.0,146880.0,145620.0,146680.0,64511,57504,143179
2021-07-26 22:00:00.000000000,1627308000000000000,146680.0,147980.0,146640.0,147680.0,44094,143179,147749
2021-07-26 23:00:00.000000000,1627311600000000000,147680.0,147710.0,147260.0,147470.0,23143,147749,148025
2021-07-27 00:00:00.000000000,1627315200000000000,147470.0,147540.0,147170.0,147330.0,9390,148025,146678
2021-07-27 09:00:00.000000000,1627347600000000000,147360.0,147780.0,147040.0,147580.0,55481,146678,150018
2021-07-27 10:00:00.000000000,1627351200000000000,147580.0,148050.0,146870.0,147190.0,41646,150018,147824
2021-07-27 11:00:00.000000000,1627354800000000000,147190.0,147260.0,145200.0,145300.0,38299,147824,143600
2021-07-27 13:00:00.000000000,1627362000000000000,145260.0,145920.0,145020.0,145730.0,26685,143600,143336
2021-07-27 14:00:00.000000000,1627365600000000000,145730.0,145840.0,144080.0,144760.0,50495,143336,140854
2021-07-27 21:00:00.000000000,1627390800000000000,145410.0,145590.0,143970.0,144610.0,83628,140854,149747
2021-07-27 22:00:00.000000000,1627394400000000000,144610.0,145710.0,144610.0,145630.0,55795,149747,152396
2021-07-27 23:00:00.000000000,1627398000000000000,145630.0,145660.0,144200.0,144900.0,53111,152396,151342
2021-07-28 00:00:00.000000000,1627401600000000000,144900.0,145070.0,144690.0,144920.0,18996,151342,149753
2021-07-28 09:00:00.000000000,1627434000000000000,145180.0,146170.0,145180.0,145690.0,79825,149753,150425
2021-07-28 10:00:00.000000000,1627437600000000000,145690.0,148500.0,145470.0,147540.0,77656,150425,159270
2021-07-28 11:00:00.000000000,1627441200000000000,147540.0,148560.0,147220.0,148370.0,46559,159270,162224
2021-07-28 13:00:00.000000000,1627448400000000000,147980.0,147980.0,146740.0,146890.0,48107,162224,159734
2021-07-28 14:00:00.000000000,1627452000000000000,146890.0,147040.0,146110.0,146580.0,69380,159734,156461
2021-07-28 21:00:00.000000000,1627477200000000000,146570.0,146980.0,145340.0,145670.0,81440,156461,155750
2021-07-28 22:00:00.000000000,1627480800000000000,145670.0,145960.0,145200.0,145800.0,59593,155750,155104
2021-07-28 23:00:00.000000000,1627484400000000000,145800.0,146630.0,145520.0,146630.0,56160,155104,155631
2021-07-29 00:00:00.000000000,1627488000000000000,146630.0,146780.0,146160.0,146360.0,35724,155631,154059
2021-07-29 09:00:00.000000000,1627520400000000000,146620.0,147670.0,146620.0,146980.0,76155,154059,157921
2021-07-29 10:00:00.000000000,1627524000000000000,146980.0,147250.0,145970.0,147050.0,47512,157921,157100
2021-07-29 11:00:00.000000000,1627527600000000000,147050.0,147310.0,146510.0,147080.0,32638,157100,157427
2021-07-29 13:00:00.000000000,1627534800000000000,147230.0,147490.0,147130.0,147420.0,29565,157427,161786
2021-07-29 14:00:00.000000000,1627538400000000000,147420.0,147760.0,147200.0,147500.0,52916,161786,161623
2021-07-29 21:00:00.000000000,1627563600000000000,147800.0,148100.0,146900.0,147370.0,86740,161623,162400
2021-07-29 22:00:00.000000000,1627567200000000000,147370.0,148450.0,147210.0,148280.0,75873,162400,165720
2021-07-29 23:00:00.000000000,1627570800000000000,148280.0,148430.0,147570.0,147830.0,53269,165720,166892
2021-07-30 00:00:00.000000000,1627574400000000000,147830.0,148180.0,147770.0,148020.0,25128,166892,165235
2021-07-30 09:00:00.000000000,1627606800000000000,147600.0,147640.0,145330.0,146680.0,161137,165235,155663
2021-07-30 10:00:00.000000000,1627610400000000000,146680.0,147160.0,146060.0,147010.0,48632,155663,153947
2021-07-30 11:00:00.000000000,1627614000000000000,147010.0,148780.0,147000.0,148160.0,74792,153947,161535
2021-07-30 13:00:00.000000000,1627621200000000000,147750.0,147750.0,146400.0,146420.0,58350,161535,158845
2021-07-30 14:00:00.000000000,1627624800000000000,146420.0,147290.0,145920.0,146900.0,72907,158845,153409
2021-07-30 21:00:00.000000000,1627650000000000000,147170.0,147820.0,146380.0,146940.0,101195,153409,155895
2021-07-30 22:00:00.000000000,1627653600000000000,146940.0,147070.0,144450.0,145150.0,136070,155895,153046
2021-07-30 23:00:00.000000000,1627657200000000000,145150.0,145550.0,144610.0,145130.0,69018,153046,153040
2021-07-31 00:00:00.000000000,1627660800000000000,145130.0,145240.0,144720.0,145070.0,32998,153040,148713
2021-08-02 09:00:00.000000000,1627866000000000000,145430.0,145820.0,144050.0,144540.0,97468,148713,145145
2021-08-02 10:00:00.000000000,1627869600000000000,144540.0,144930.0,143690.0,144750.0,63956,145145,142936
2021-08-02 11:00:00.000000000,1627873200000000000,144750.0,145550.0,144670.0,145430.0,28155,142936,142632
2021-08-02 13:00:00.000000000,1627880400000000000,145560.0,146970.0,145560.0,146600.0,52576,142632,144047
2021-08-02 14:00:00.000000000,1627884000000000000,146600.0,146840.0,146140.0,146270.0,66100,144047,142220
2021-08-02 21:00:00.000000000,1627909200000000000,146260.0,146410.0,145400.0,145600.0,87467,142220,143185
2021-08-02 22:00:00.000000000,1627912800000000000,145600.0,145670.0,144560.0,144650.0,75574,143185,142508
2021-08-02 23:00:00.000000000,1627916400000000000,144650.0,144860.0,144390.0,144780.0,49466,142508,142302
2021-08-03 00:00:00.000000000,1627920000000000000,144780.0,144790.0,144200.0,144260.0,29860,142302,139978
2021-08-03 09:00:00.000000000,1627952400000000000,144370.0,144730.0,143260.0,143820.0,96536,139978,136937
2021-08-03 10:00:00.000000000,1627956000000000000,143820.0,144170.0,142900.0,143020.0,54470,136937,135610
2021-08-03 11:00:00.000000000,1627959600000000000,143020.0,143940.0,142440.0,143630.0,59582,135610,132287
2021-08-03 13:00:00.000000000,1627966800000000000,143630.0,143920.0,142530.0,142750.0,37647,132287,133427
2021-08-03 14:00:00.000000000,1627970400000000000,142750.0,143030.0,141810.0,142270.0,90927,133427,127990
2021-08-03 21:00:00.000000000,1627995600000000000,142110.0,143430.0,141890.0,143110.0,106434,127990,131180
2021-08-03 22:00:00.000000000,1627999200000000000,143110.0,144070.0,143060.0,143580.0,76749,131180,131126
2021-08-03 23:00:00.000000000,1628002800000000000,143580.0,143940.0,143160.0,143920.0,47781,131126,132302
2021-08-04 00:00:00.000000000,1628006400000000000,143920.0,143930.0,143350.0,143500.0,28680,132302,129202
2021-08-04 09:00:00.000000000,1628038800000000000,143270.0,143540.0,142660.0,142960.0,77074,129202,129142
2021-08-04 10:00:00.000000000,1628042400000000000,142960.0,143240.0,142720.0,142970.0,51848,129142,129220
2021-08-04 11:00:00.000000000,1628046000000000000,142970.0,143310.0,142440.0,143270.0,38871,129220,128031
2021-08-04 13:00:00.000000000,1628053200000000000,143190.0,143490.0,142580.0,143220.0,48416,128031,127204
2021-08-04 14:00:00.000000000,1628056800000000000,143220.0,144200.0,143180.0,143510.0,76020,127204,124464
2021-08-04 21:00:00.000000000,1628082000000000000,143080.0,144260.0,142840.0,143840.0,110606,124464,125759
2021-08-04 22:00:00.000000000,1628085600000000000,143840.0,144010.0,142350.0,142950.0,98236,125759,125930
2021-08-04 23:00:00.000000000,1628089200000000000,142950.0,143310.0,142220.0,142510.0,67314,125930,129568
2021-08-05 00:00:00.000000000,1628092800000000000,142510.0,142750.0,142270.0,142550.0,31682,129568,126572
2021-08-05 09:00:00.000000000,1628125200000000000,142720.0,142900.0,141830.0,142210.0,80369,126572,126375
2021-08-05 10:00:00.000000000,1628128800000000000,142210.0,143430.0,142090.0,142340.0,73390,126375,124710
2021-08-05 11:00:00.000000000,1628132400000000000,142340.0,142670.0,141800.0,142310.0,40752,124710,125699
2021-08-05 13:00:00.000000000,1628139600000000000,142300.0,142650.0,142080.0,142280.0,26906,125699,125717
2021-08-05 14:00:00.000000000,1628143200000000000,142280.0,142720.0,142060.0,142580.0,58284,125717,121885
2021-08-05 21:00:00.000000000,1628168400000000000,143080.0,145340.0,143000.0,144630.0,168654,121885,128136
2021-08-05 22:00:00.000000000,1628172000000000000,144630.0,144920.0,144260.0,144420.0,65534,128136,127786
2021-08-05 23:00:00.000000000,1628175600000000000,144420.0,144740.0,144210.0,144490.0,49434,127786,127817
2021-08-06 00:00:00.000000000,1628179200000000000,144490.0,144530.0,144270.0,144310.0,19788,127817,125140
2021-08-06 09:00:00.000000000,1628211600000000000,144280.0,144770.0,144010.0,144660.0,68409,125140,123192
2021-08-06 10:00:00.000000000,1628215200000000000,144660.0,145250.0,144580.0,145050.0,46032,123192,126637
2021-08-06 11:00:00.000000000,1628218800000000000,145050.0,145120.0,144650.0,144930.0,26995,126637,125618
2021-08-06 13:00:00.000000000,1628226000000000000,144940.0,145520.0,144780.0,145390.0,38519,125618,127998
2021-08-06 14:00:00.000000000,1628229600000000000,145390.0,145540.0,145120.0,145190.0,47237,127998,125710
2021-08-06 21:00:00.000000000,1628254800000000000,144750.0,145030.0,143350.0,144370.0,129144,125710,120436
2021-08-06 22:00:00.000000000,1628258400000000000,144370.0,144610.0,143280.0,143520.0,74573,120436,120926
2021-08-06 23:00:00.000000000,1628262000000000000,143520.0,143900.0,142750.0,143020.0,76477,120926,122153
2021-08-07 00:00:00.000000000,1628265600000000000,143020.0,143070.0,142800.0,142950.0,25006,122153,118647
2021-08-09 09:00:00.000000000,1628470800000000000,142620.0,142620.0,140320.0,140500.0,131891,118647,123762
2021-08-09 10:00:00.000000000,1628474400000000000,140500.0,141210.0,140120.0,140160.0,61059,123762,125210
2021-08-09 11:00:00.000000000,1628478000000000000,140160.0,140410.0,139940.0,140040.0,34909,125210,124162
2021-08-09 13:00:00.000000000,1628485200000000000,140310.0,140500.0,139900.0,139990.0,28069,124162,126011
2021-08-09 14:00:00.000000000,1628488800000000000,139990.0,140300.0,139600.0,140220.0,66720,126011,120800
2021-08-09 21:00:00.000000000,1628514000000000000,139120.0,139960.0,138880.0,139210.0,104668,120800,121686
2021-08-09 22:00:00.000000000,1628517600000000000,139210.0,139210.0,138020.0,138240.0,87425,121686,121877
2021-08-09 23:00:00.000000000,1628521200000000000,138240.0,138660.0,138230.0,138590.0,35855,121877,122047
2021-08-10 00:00:00.000000000,1628524800000000000,138590.0,138610.0,138070.0,138130.0,22745,122047,119333
2021-08-10 09:00:00.000000000,1628557200000000000,138800.0,138970.0,138280.0,138680.0,68416,119333,120388
2021-08-10 10:00:00.000000000,1628560800000000000,138680.0,139420.0,138540.0,139410.0,41653,120388,118471
2021-08-10 11:00:00.000000000,1628564400000000000,139410.0,139460.0,138880.0,139100.0,25523,118471,117323
2021-08-10 13:00:00.000000000,1628571600000000000,139210.0,139630.0,139120.0,139520.0,30899,117323,118442
2021-08-10 14:00:00.000000000,1628575200000000000,139520.0,140380.0,139390.0,140120.0,52947,118442,115831
2021-08-10 21:00:00.000000000,1628600400000000000,139500.0,140700.0,139320.0,140570.0,91867,115831,116776
2021-08-10 22:00:00.000000000,1628604000000000000,140570.0,141600.0,140430.0,141270.0,83468,116776,116998
2021-08-10 23:00:00.000000000,1628607600000000000,141270.0,141400.0,140880.0,141190.0,44779,116998,116658
2021-08-11 00:00:00.000000000,1628611200000000000,141190.0,141350.0,141010.0,141210.0,19135,116658,113702
2021-08-11 09:00:00.000000000,1628643600000000000,141200.0,141350.0,140050.0,140320.0,72351,113702,113525
2021-08-11 10:00:00.000000000,1628647200000000000,140320.0,140340.0,139450.0,139880.0,49437,113525,113172
2021-08-11 11:00:00.000000000,1628650800000000000,139880.0,140240.0,139530.0,139630.0,25360,113172,112874
2021-08-11 13:00:00.000000000,1628658000000000000,139680.0,139810.0,139180.0,139510.0,31896,112874,113384
2021-08-11 14:00:00.000000000,1628661600000000000,139510.0,140490.0,139330.0,140370.0,51413,113384,110530
2021-08-11 21:00:00.000000000,1628686800000000000,140960.0,142760.0,140920.0,142250.0,124602,110530,108072
2021-08-11 22:00:00.000000000,1628690400000000000,142250.0,143900.0,142180.0,143610.0,103498,108072,114074
2021-08-11 23:00:00.000000000,1628694000000000000,143610.0,144340.0,143430.0,144200.0,65211,114074,117489
2021-08-12 00:00:00.000000000,1628697600000000000,144200.0,144950.0,144080.0,144420.0,44707,117489,113840
2021-08-12 09:00:00.000000000,1628730000000000000,144230.0,145540.0,144050.0,145510.0,97214,113840,114256
2021-08-12 10:00:00.000000000,1628733600000000000,145510.0,146910.0,145250.0,146870.0,73551,114256,121310
2021-08-12 11:00:00.000000000,1628737200000000000,146870.0,147300.0,146610.0,147240.0,56152,121310,124799
2021-08-12 13:00:00.000000000,1628744400000000000,147190.0,147480.0,146320.0,146430.0,53098,124799,127463
2021-08-12 14:00:00.000000000,1628748000000000000,146430.0,147170.0,146330.0,146720.0,82700,127463,125502
2021-08-12 21:00:00.000000000,1628773200000000000,146380.0,146580.0,145500.0,145900.0,114723,125502,126624
2021-08-12 22:00:00.000000000,1628776800000000000,145900.0,147220.0,145810.0,146170.0,98850,126624,128214
2021-08-12 23:00:00.000000000,1628780400000000000,146170.0,146990.0,145860.0,146550.0,92882,128214,128507
2021-08-13 00:00:00.000000000,1628784000000000000,146550.0,146960.0,146460.0,146650.0,51686,128507,125794
2021-08-13 09:00:00.000000000,1628816400000000000,146800.0,147550.0,146320.0,146840.0,81181,125794,128340
2021-08-13 10:00:00.000000000,1628820000000000000,146840.0,147150.0,146660.0,146810.0,44287,128340,127845
2021-08-13 11:00:00.000000000,1628823600000000000,146810.0,146870.0,146270.0,146340.0,27629,127845,127470
2021-08-13 13:00:00.000000000,1628830800000000000,146320.0,146680.0,146100.0,146370.0,32760,127470,126830
2021-08-13 14:00:00.000000000,1628834400000000000,146370.0,147060.0,146030.0,146810.0,69823,126830,126174
2021-08-13 21:00:00.000000000,1628859600000000000,147330.0,147550.0,146710.0,147110.0,95941,126174,127278
2021-08-13 22:00:00.000000000,1628863200000000000,147110.0,147910.0,146910.0,147410.0,99767,127278,128412
2021-08-13 23:00:00.000000000,1628866800000000000,147410.0,147420.0,146250.0,146940.0,88410,128412,127437
2021-08-14 00:00:00.000000000,1628870400000000000,146940.0,147400.0,146800.0,147160.0,41896,127437,125761
2021-08-16 09:00:00.000000000,1629075600000000000,146810.0,147300.0,145650.0,147270.0,108592,125761,124973
2021-08-16 10:00:00.000000000,1629079200000000000,147270.0,147300.0,146100.0,146330.0,60444,124973,124422
2021-08-16 11:00:00.000000000,1629082800000000000,146330.0,146800.0,146010.0,146720.0,31319,124422,124059
2021-08-16 13:00:00.000000000,1629090000000000000,146520.0,146680.0,146100.0,146220.0,31819,124059,124548
2021-08-16 14:00:00.000000000,1629093600000000000,146220.0,146860.0,145840.0,146220.0,69241,124548,123048
2021-08-16 21:00:00.000000000,1629118800000000000,146220.0,147070.0,145570.0,145920.0,109674,123048,122107
2021-08-16 22:00:00.000000000,1629122400000000000,145920.0,146400.0,145620.0,145810.0,69410,122107,120958
2021-08-16 23:00:00.000000000,1629126000000000000,145810.0,146110.0,145780.0,145980.0,42723,120958,120742
2021-08-17 00:00:00.000000000,1629129600000000000,145980.0,146580.0,145920.0,146300.0,27445,120742,118333
2021-08-17 09:00:00.000000000,1629162000000000000,146140.0,147200.0,146140.0,147050.0,79643,118333,120360
2021-08-17 10:00:00.000000000,1629165600000000000,147050.0,147280.0,146830.0,147180.0,37210,120360,121882
2021-08-17 11:00:00.000000000,1629169200000000000,147180.0,147650.0,146410.0,146530.0,55449,121882,118816
2021-08-17 13:00:00.000000000,1629176400000000000,146450.0,146480.0,145920.0,146240.0,46678,118816,116188
2021-08-17 14:00:00.000000000,1629180000000000000,146240.0,146450.0,145400.0,145840.0,69223,116188,111813
2021-08-17 21:00:00.000000000,1629205200000000000,144640.0,145390.0,143760.0,143870.0,121551,111813,114768
2021-08-17 22:00:00.000000000,1629208800000000000,143870.0,144670.0,143020.0,144410.0,112343,114768,112281
2021-08-17 23:00:00.000000000,1629212400000000000,144410.0,144630.0,143820.0,143980.0,77181,112281,112722
2021-08-18 00:00:00.000000000,1629216000000000000,143980.0,144230.0,143860.0,144200.0,33686,112722,109376
2021-08-18 09:00:00.000000000,1629248400000000000,144850.0,145180.0,144460.0,144970.0,72473,109376,108086
2021-08-18 10:00:00.000000000,1629252000000000000,144970.0,145070.0,144140.0,144860.0,52089,108086,108131
2021-08-18 11:00:00.000000000,1629255600000000000,144860.0,145180.0,144690.0,144750.0,22780,108131,107912
2021-08-18 13:00:00.000000000,1629262800000000000,144950.0,145130.0,144210.0,144300.0,28416,107912,107576
2021-08-18 14:00:00.000000000,1629266400000000000,144300.0,144510.0,142280.0,142310.0,108614,107576,105152
2021-08-18 21:00:00.000000000,1629291600000000000,142080.0,142750.0,141520.0,142000.0,111662,105152,105397
2021-08-18 22:00:00.000000000,1629295200000000000,142000.0,142000.0,140800.0,141290.0,96342,105397,106648
2021-08-18 23:00:00.000000000,1629298800000000000,141290.0,141550.0,141050.0,141360.0,54172,106648,106625
2021-08-19 00:00:00.000000000,1629302400000000000,141360.0,141450.0,141060.0,141210.0,23911,106625,104355
2021-08-19 09:00:00.000000000,1629334800000000000,141000.0,141620.0,140870.0,141370.0,72863,104355,100426
2021-08-19 10:00:00.000000000,1629338400000000000,141370.0,141760.0,140620.0,140990.0,65291,100426,99600
2021-08-19 11:00:00.000000000,1629342000000000000,140990.0,141040.0,140530.0,140990.0,30239,99600,98710
2021-08-19 13:00:00.000000000,1629349200000000000,140990.0,141960.0,140940.0,141260.0,44436,98710,97654
2021-08-19 14:00:00.000000000,1629352800000000000,141260.0,141420.0,140740.0,141220.0,50662,97654,94344
2021-08-19 21:00:00.000000000,1629378000000000000,139310.0,141350.0,138290.0,140810.0,152713,94344,99154
