datetime,datetime_nano,KQ.m@SHFE.zn.open,KQ.m@SHFE.zn.high,KQ.m@SHFE.zn.low,KQ.m@SHFE.zn.close,KQ.m@SHFE.zn.volume,KQ.m@SHFE.zn.open_oi,KQ.m@SHFE.zn.close_oi
2021-04-19 23:00:00.000000000,1618844400000000000,21735.0,21760.0,21735.0,21755.0,2631,51552,51315
2021-04-20 00:00:00.000000000,1618848000000000000,21755.0,21775.0,21740.0,21755.0,1992,51315,50969
2021-04-20 09:00:00.000000000,1618880400000000000,21765.0,21840.0,21735.0,21770.0,13468,50969,50125
2021-04-20 10:00:00.000000000,1618884000000000000,21770.0,21785.0,21745.0,21760.0,7199,50125,49354
2021-04-20 11:00:00.000000000,1618887600000000000,21760.0,21825.0,21755.0,21815.0,5439,49354,48368
2021-04-20 13:00:00.000000000,1618894800000000000,21810.0,21855.0,21805.0,21840.0,8641,48368,47722
2021-04-20 14:00:00.000000000,1618898400000000000,21840.0,21850.0,21730.0,21750.0,16276,47722,45770
2021-04-20 21:00:00.000000000,1618923600000000000,21780.0,21780.0,21575.0,21655.0,35899,45770,69589
2021-04-20 22:00:00.000000000,1618927200000000000,21655.0,21665.0,21470.0,21475.0,34393,69589,72187
2021-04-20 23:00:00.000000000,1618930800000000000,21475.0,21490.0,21450.0,21470.0,15312,72187,72303
2021-04-21 00:00:00.000000000,1618934400000000000,21470.0,21490.0,21450.0,21480.0,6118,72303,72076
2021-04-21 09:00:00.000000000,1618966800000000000,21490.0,21520.0,21390.0,21390.0,31517,72076,76891
2021-04-21 10:00:00.000000000,1618970400000000000,21390.0,21440.0,21375.0,21420.0,14145,76891,78413
2021-04-21 11:00:00.000000000,1618974000000000000,21420.0,21440.0,21395.0,21415.0,6887,78413,79459
2021-04-21 13:00:00.000000000,1618981200000000000,21415.0,21420.0,21360.0,21365.0,10986,79459,81709
2021-04-21 14:00:00.000000000,1618984800000000000,21365.0,21430.0,21350.0,21425.0,15987,81709,81768
2021-04-21 21:00:00.000000000,1619010000000000000,21400.0,21480.0,21375.0,21475.0,32844,81768,82910
2021-04-21 22:00:00.000000000,1619013600000000000,21475.0,21515.0,21450.0,21500.0,20217,82910,83921
2021-04-21 23:00:00.000000000,1619017200000000000,21500.0,21525.0,21460.0,21470.0,9646,83921,83685
2021-04-22 00:00:00.000000000,1619020800000000000,21470.0,21475.0,21405.0,21440.0,6990,83685,83502
2021-04-22 09:00:00.000000000,1619053200000000000,21445.0,21485.0,21370.0,21405.0,22302,83502,87220
2021-04-22 10:00:00.000000000,1619056800000000000,21405.0,21430.0,21385.0,21425.0,10469,87220,88184
2021-04-22 11:00:00.000000000,1619060400000000000,21425.0,21445.0,21410.0,21415.0,5405,88184,88365
2021-04-22 13:00:00.000000000,1619067600000000000,21415.0,21420.0,21360.0,21405.0,10412,88365,90811
2021-04-22 14:00:00.000000000,1619071200000000000,21405.0,21445.0,21350.0,21365.0,26126,90811,91665
2021-04-22 21:00:00.000000000,1619096400000000000,21425.0,21525.0,21325.0,21480.0,43885,91665,91687
2021-04-22 22:00:00.000000000,1619100000000000000,21480.0,21485.0,21365.0,21470.0,19151,91687,92457
2021-04-22 23:00:00.000000000,1619103600000000000,21470.0,21475.0,21375.0,21380.0,12238,92457,92245
2021-04-23 00:00:00.000000000,1619107200000000000,21380.0,21385.0,21320.0,21330.0,9926,92245,94722
2021-04-23 09:00:00.000000000,1619139600000000000,21340.0,21440.0,21220.0,21395.0,67577,94722,97545
2021-04-23 10:00:00.000000000,1619143200000000000,21395.0,21450.0,21380.0,21425.0,17091,97545,96351
2021-04-23 11:00:00.000000000,1619146800000000000,21425.0,21445.0,21380.0,21380.0,5424,96351,96447
2021-04-23 13:00:00.000000000,1619154000000000000,21390.0,21405.0,21325.0,21355.0,18199,96447,97553
2021-04-23 14:00:00.000000000,1619157600000000000,21355.0,21435.0,21355.0,21380.0,18377,97553,95869
2021-04-23 21:00:00.000000000,1619182800000000000,21395.0,21630.0,21385.0,21605.0,56009,95869,92833
2021-04-23 22:00:00.000000000,1619186400000000000,21605.0,21775.0,21600.0,21755.0,34674,92833,88263
2021-04-23 23:00:00.000000000,1619190000000000000,21755.0,21790.0,21745.0,21775.0,12875,88263,88512
2021-04-24 00:00:00.000000000,1619193600000000000,21775.0,21840.0,21730.0,21770.0,10885,88512,87813
2021-04-26 09:00:00.000000000,1619398800000000000,21815.0,21870.0,21735.0,21865.0,40012,87813,84481
2021-04-26 10:00:00.000000000,1619402400000000000,21865.0,21885.0,21840.0,21880.0,18340,84481,85156
2021-04-26 11:00:00.000000000,1619406000000000000,21880.0,21900.0,21860.0,21885.0,9989,85156,86025
2021-04-26 13:00:00.000000000,1619413200000000000,21890.0,21930.0,21830.0,21890.0,15685,86025,86631
2021-04-26 14:00:00.000000000,1619416800000000000,21890.0,21910.0,21850.0,21880.0,22024,86631,85194
2021-04-26 21:00:00.000000000,1619442000000000000,21975.0,22090.0,21930.0,22090.0,48166,85194,90591
2021-04-26 22:00:00.000000000,1619445600000000000,22090.0,22200.0,22015.0,22190.0,31912,90591,92353
2021-04-26 23:00:00.000000000,1619449200000000000,22190.0,22275.0,22185.0,22250.0,19636,92353,95435
2021-04-27 00:00:00.000000000,1619452800000000000,22250.0,22305.0,22220.0,22235.0,10679,95435,94262
2021-04-27 09:00:00.000000000,1619485200000000000,22260.0,22380.0,22195.0,22380.0,45927,94262,99334
2021-04-27 10:00:00.000000000,1619488800000000000,22380.0,22430.0,22180.0,22235.0,37243,99334,98951
2021-04-27 11:00:00.000000000,1619492400000000000,22235.0,22285.0,22185.0,22225.0,13577,98951,99057
2021-04-27 13:00:00.000000000,1619499600000000000,22235.0,22335.0,22225.0,22325.0,14647,99057,100924
2021-04-27 14:00:00.000000000,1619503200000000000,22325.0,22335.0,22220.0,22235.0,28585,100924,100207
2021-04-27 21:00:00.000000000,1619528400000000000,22100.0,22185.0,21940.0,22145.0,55923,100207,100570
2021-04-27 22:00:00.000000000,1619532000000000000,22145.0,22315.0,22135.0,22285.0,24249,100570,103979
2021-04-27 23:00:00.000000000,1619535600000000000,22285.0,22315.0,22215.0,22250.0,15153,103979,105604
2021-04-28 00:00:00.000000000,1619539200000000000,22250.0,22305.0,22225.0,22290.0,4922,105604,104921
2021-04-28 09:00:00.000000000,1619571600000000000,22245.0,22245.0,22110.0,22125.0,38991,104921,103623
2021-04-28 10:00:00.000000000,1619575200000000000,22125.0,22130.0,22045.0,22065.0,21235,103623,102806
2021-04-28 11:00:00.000000000,1619578800000000000,22065.0,22090.0,22025.0,22065.0,8955,102806,102339
2021-04-28 13:00:00.000000000,1619586000000000000,22070.0,22090.0,22040.0,22055.0,7865,102339,102460
2021-04-28 14:00:00.000000000,1619589600000000000,22055.0,22145.0,21980.0,22135.0,25579,102460,100780
2021-04-28 21:00:00.000000000,1619614800000000000,22295.0,22300.0,22060.0,22065.0,33061,100780,101428
2021-04-28 22:00:00.000000000,1619618400000000000,22065.0,22175.0,22055.0,22140.0,13231,101428,100443
2021-04-28 23:00:00.000000000,1619622000000000000,22140.0,22265.0,22140.0,22240.0,13895,100443,101553
2021-04-29 00:00:00.000000000,1619625600000000000,22240.0,22270.0,22220.0,22250.0,4555,101553,100341
2021-04-29 09:00:00.000000000,1619658000000000000,22270.0,22280.0,22075.0,22195.0,43247,100341,100003
2021-04-29 10:00:00.000000000,1619661600000000000,22195.0,22250.0,22110.0,22205.0,21855,100003,99371
2021-04-29 11:00:00.000000000,1619665200000000000,22205.0,22320.0,22150.0,22230.0,25557,99371,102072
2021-04-29 13:00:00.000000000,1619672400000000000,22250.0,22560.0,22250.0,22540.0,38400,102072,108567
2021-04-29 14:00:00.000000000,1619676000000000000,22540.0,22610.0,22250.0,22265.0,68453,108567,105444
2021-04-29 21:00:00.000000000,1619701200000000000,22310.0,22370.0,22050.0,22065.0,53044,105444,105784
2021-04-29 22:00:00.000000000,1619704800000000000,22065.0,22080.0,21805.0,21995.0,66670,105784,98618
2021-04-29 23:00:00.000000000,1619708400000000000,21995.0,22045.0,21920.0,21935.0,20653,98618,97845
2021-04-30 00:00:00.000000000,1619712000000000000,21935.0,21945.0,21880.0,21930.0,8843,97845,96841
2021-04-30 09:00:00.000000000,1619744400000000000,21940.0,21965.0,21835.0,21835.0,27128,96841,94589
2021-04-30 10:00:00.000000000,1619748000000000000,21835.0,21885.0,21790.0,21800.0,23524,94589,92142
2021-04-30 11:00:00.000000000,1619751600000000000,21800.0,21830.0,21775.0,21795.0,10216,92142,90592
2021-04-30 13:00:00.000000000,1619758800000000000,21780.0,21795.0,21720.0,21770.0,17529,90592,89344
2021-04-30 14:00:00.000000000,1619762400000000000,21770.0,21830.0,21755.0,21795.0,24756,89344,85338
2021-05-06 09:00:00.000000000,1620262800000000000,21850.0,22060.0,21825.0,21845.0,53646,85338,88819
2021-05-06 10:00:00.000000000,1620266400000000000,21845.0,21850.0,21760.0,21795.0,19408,88819,89133
2021-05-06 11:00:00.000000000,1620270000000000000,21795.0,21850.0,21785.0,21820.0,10303,89133,88713
2021-05-06 13:00:00.000000000,1620277200000000000,21820.0,21955.0,21810.0,21910.0,15713,88713,88728
2021-05-06 14:00:00.000000000,1620280800000000000,21910.0,22105.0,21870.0,22015.0,35961,88728,87802
2021-05-06 21:00:00.000000000,1620306000000000000,22095.0,22110.0,21900.0,21950.0,38799,87802,88880
2021-05-06 22:00:00.000000000,1620309600000000000,21950.0,22080.0,21935.0,22065.0,21617,88880,89354
2021-05-06 23:00:00.000000000,1620313200000000000,22065.0,22145.0,22040.0,22120.0,14523,89354,90449
2021-05-07 00:00:00.000000000,1620316800000000000,22120.0,22120.0,22010.0,22090.0,11219,90449,89479
2021-05-07 09:00:00.000000000,1620349200000000000,22090.0,22275.0,22050.0,22270.0,44647,89479,90535
2021-05-07 10:00:00.000000000,1620352800000000000,22270.0,22415.0,22270.0,22410.0,25527,90535,91467
2021-05-07 11:00:00.000000000,1620356400000000000,22410.0,22430.0,22355.0,22380.0,14928,91467,91906
2021-05-07 13:00:00.000000000,1620363600000000000,22395.0,22465.0,22260.0,22340.0,27419,91906,91137
2021-05-07 14:00:00.000000000,1620367200000000000,22340.0,22420.0,22315.0,22415.0,27876,91137,91328
2021-05-07 21:00:00.000000000,1620392400000000000,22580.0,22950.0,22505.0,22715.0,86497,91328,94010
2021-05-07 22:00:00.000000000,1620396000000000000,22715.0,22775.0,22550.0,22685.0,43491,94010,93295
2021-05-07 23:00:00.000000000,1620399600000000000,22685.0,22770.0,22655.0,22765.0,14258,93295,94081
2021-05-08 00:00:00.000000000,1620403200000000000,22765.0,22775.0,22740.0,22770.0,5319,94081,93320
2021-05-10 09:00:00.000000000,1620608400000000000,22800.0,23030.0,22760.0,22970.0,59754,93320,94727
2021-05-10 10:00:00.000000000,1620612000000000000,22970.0,22990.0,22860.0,22880.0,18919,94727,94260
2021-05-10 11:00:00.000000000,1620615600000000000,22880.0,22890.0,22825.0,22885.0,10464,94260,92924
2021-05-10 13:00:00.000000000,1620622800000000000,22885.0,23040.0,22865.0,23025.0,26844,92924,94438
2021-05-10 14:00:00.000000000,1620626400000000000,23025.0,23065.0,22770.0,22805.0,43616,94438,90573
2021-05-10 21:00:00.000000000,1620651600000000000,22900.0,22910.0,22570.0,22575.0,51197,90573,90185
2021-05-10 22:00:00.000000000,1620655200000000000,22575.0,22590.0,22205.0,22310.0,53427,90185,85174
2021-05-10 23:00:00.000000000,1620658800000000000,22310.0,22330.0,22255.0,22300.0,15882,85174,84825
2021-05-11 00:00:00.000000000,1620662400000000000,22300.0,22315.0,22260.0,22300.0,4887,84825,84283
2021-05-11 09:00:00.000000000,1620694800000000000,22275.0,22435.0,22240.0,22355.0,39261,84283,81494
2021-05-11 10:00:00.000000000,1620698400000000000,22355.0,22455.0,22345.0,22450.0,14498,81494,81088
2021-05-11 11:00:00.000000000,1620702000000000000,22450.0,22500.0,22410.0,22480.0,7622,81088,80609
2021-05-11 13:00:00.000000000,1620709200000000000,22495.0,22590.0,22480.0,22515.0,15753,80609,80834
2021-05-11 14:00:00.000000000,1620712800000000000,22515.0,22560.0,22445.0,22515.0,22829,80834,79025
2021-05-11 21:00:00.000000000,1620738000000000000,22560.0,22560.0,22365.0,22485.0,35606,79025,80080
2021-05-11 22:00:00.000000000,1620741600000000000,22485.0,22520.0,22385.0,22430.0,18269,80080,79711
2021-05-11 23:00:00.000000000,1620745200000000000,22430.0,22460.0,22335.0,22340.0,13946,79711,79984
2021-05-12 00:00:00.000000000,1620748800000000000,22340.0,22420.0,22325.0,22420.0,4981,79984,79246
2021-05-12 09:00:00.000000000,1620781200000000000,22445.0,22455.0,22365.0,22400.0,18855,79246,79253
2021-05-12 10:00:00.000000000,1620784800000000000,22400.0,22460.0,22390.0,22445.0,11450,79253,79646
2021-05-12 11:00:00.000000000,1620788400000000000,22445.0,22495.0,22420.0,22440.0,7253,79646,79786
2021-05-12 13:00:00.000000000,1620795600000000000,22490.0,22540.0,22450.0,22490.0,13809,79786,80535
2021-05-12 14:00:00.000000000,1620799200000000000,22490.0,22530.0,22440.0,22520.0,19593,80535,79166
2021-05-12 21:00:00.000000000,1620824400000000000,22360.0,22370.0,22110.0,22275.0,58406,79166,77891
2021-05-12 22:00:00.000000000,1620828000000000000,22275.0,22390.0,22170.0,22240.0,28807,77891,77172
2021-05-12 23:00:00.000000000,1620831600000000000,22240.0,22250.0,22155.0,22160.0,12718,77172,77810
2021-05-13 00:00:00.000000000,1620835200000000000,22160.0,22210.0,22155.0,22165.0,6593,77810,77664
2021-05-13 09:00:00.000000000,1620867600000000000,22180.0,22290.0,22100.0,22230.0,28912,77664,76310
2021-05-13 10:00:00.000000000,1620871200000000000,22230.0,22300.0,22205.0,22245.0,17495,76310,76527
2021-05-13 11:00:00.000000000,1620874800000000000,22245.0,22290.0,22130.0,22135.0,14917,76527,75961
2021-05-13 13:00:00.000000000,1620882000000000000,22135.0,22135.0,21945.0,21990.0,27456,75961,76420
2021-05-13 14:00:00.000000000,1620885600000000000,21990.0,21995.0,21885.0,21990.0,33349,76420,72249
2021-05-13 21:00:00.000000000,1620910800000000000,21785.0,22105.0,21755.0,22085.0,41764,72249,72624
2021-05-13 22:00:00.000000000,1620914400000000000,22085.0,22130.0,21985.0,21995.0,13962,72624,72248
2021-05-13 23:00:00.000000000,1620918000000000000,21995.0,22035.0,21960.0,21975.0,15153,72248,71866
2021-05-14 00:00:00.000000000,1620921600000000000,21975.0,22030.0,21930.0,22005.0,6498,71866,71453
2021-05-14 09:00:00.000000000,1620954000000000000,22005.0,22095.0,21960.0,22030.0,20345,71453,71372
2021-05-14 10:00:00.000000000,1620957600000000000,22030.0,22060.0,21970.0,22055.0,14572,71372,71710
2021-05-14 11:00:00.000000000,1620961200000000000,22055.0,22085.0,21950.0,21975.0,11793,71710,71206
2021-05-14 13:00:00.000000000,1620968400000000000,21955.0,21955.0,21785.0,21840.0,28261,71206,70903
2021-05-14 14:00:00.000000000,1620972000000000000,21840.0,22040.0,21780.0,22020.0,39240,70903,69120
2021-05-14 21:00:00.000000000,1620997200000000000,21995.0,22260.0,21965.0,22245.0,37107,69120,67971
2021-05-14 22:00:00.000000000,1621000800000000000,22245.0,22260.0,22115.0,22135.0,17108,67971,67865
2021-05-14 23:00:00.000000000,1621004400000000000,22135.0,22170.0,22070.0,22100.0,15778,67865,66749
2021-05-15 00:00:00.000000000,1621008000000000000,22100.0,22165.0,22070.0,22155.0,5189,66749,65704
2021-05-17 09:00:00.000000000,1621213200000000000,22130.0,22145.0,22025.0,22070.0,19447,65704,65249
2021-05-17 10:00:00.000000000,1621216800000000000,22070.0,22285.0,22040.0,22260.0,24013,65249,65231
2021-05-17 11:00:00.000000000,1621220400000000000,22260.0,22350.0,22225.0,22255.0,16109,65231,66075
2021-05-17 13:00:00.000000000,1621227600000000000,22260.0,22320.0,22230.0,22230.0,8539,66075,65699
2021-05-17 14:00:00.000000000,1621231200000000000,22230.0,22420.0,22210.0,22380.0,34290,65699,68139
2021-05-17 21:00:00.000000000,1621256400000000000,22440.0,22565.0,22385.0,22550.0,28979,68139,69522
2021-05-17 22:00:00.000000000,1621260000000000000,22550.0,22785.0,22525.0,22750.0,24675,69522,71635
2021-05-17 23:00:00.000000000,1621263600000000000,22750.0,22885.0,22730.0,22885.0,17964,71635,72152
2021-05-18 00:00:00.000000000,1621267200000000000,22885.0,22945.0,22845.0,22895.0,10758,72152,72539
2021-05-18 09:00:00.000000000,1621299600000000000,22905.0,23015.0,22845.0,23005.0,34598,72539,71652
2021-05-18 10:00:00.000000000,1621303200000000000,23005.0,23160.0,22995.0,23155.0,27716,71652,73570
2021-05-18 11:00:00.000000000,1621306800000000000,23155.0,23355.0,23090.0,23345.0,25702,73570,75745
2021-05-18 13:00:00.000000000,1621314000000000000,23345.0,23535.0,23320.0,23525.0,33838,75745,78186
2021-05-18 14:00:00.000000000,1621317600000000000,23525.0,23530.0,23180.0,23220.0,53774,78186,72128
2021-05-18 21:00:00.000000000,1621342800000000000,23225.0,23395.0,23180.0,23195.0,41351,72128,70040
2021-05-18 22:00:00.000000000,1621346400000000000,23195.0,23210.0,22965.0,23070.0,29186,70040,68741
2021-05-18 23:00:00.000000000,1621350000000000000,23070.0,23145.0,23065.0,23110.0,15010,68741,68705
2021-05-19 00:00:00.000000000,1621353600000000000,23110.0,23130.0,23070.0,23130.0,7594,68705,67763
2021-05-19 09:00:00.000000000,1621386000000000000,23100.0,23135.0,22965.0,23085.0,20296,67763,67012
2021-05-19 10:00:00.000000000,1621389600000000000,23085.0,23085.0,22860.0,22900.0,27364,67012,65497
2021-05-19 11:00:00.000000000,1621393200000000000,22900.0,22965.0,22830.0,22900.0,10945,65497,64765
2021-05-19 13:00:00.000000000,1621400400000000000,22875.0,22960.0,22845.0,22940.0,13514,64765,64074
2021-05-19 14:00:00.000000000,1621404000000000000,22940.0,22980.0,22770.0,22775.0,20448,64074,60897
2021-05-19 21:00:00.000000000,1621429200000000000,22640.0,22665.0,22380.0,22430.0,49952,60897,55704
2021-05-19 22:00:00.000000000,1621432800000000000,22430.0,22430.0,22170.0,22170.0,35332,55704,53983
2021-05-19 23:00:00.000000000,1621436400000000000,22170.0,22245.0,22115.0,22215.0,17954,53983,54497
2021-05-20 00:00:00.000000000,1621440000000000000,22215.0,22280.0,22190.0,22250.0,9318,54497,53660
2021-05-20 09:00:00.000000000,1621472400000000000,22240.0,22385.0,22165.0,22175.0,25875,53660,51073
2021-05-20 10:00:00.000000000,1621476000000000000,22175.0,22355.0,22150.0,22330.0,16519,51073,49916
2021-05-20 11:00:00.000000000,1621479600000000000,22330.0,22370.0,22250.0,22280.0,9259,49916,49000
2021-05-20 13:00:00.000000000,1621486800000000000,22310.0,22555.0,22305.0,22495.0,17584,49000,47170
2021-05-20 14:00:00.000000000,1621490400000000000,22495.0,22555.0,22445.0,22520.0,12758,47170,46071
2021-05-20 21:00:00.000000000,1621515600000000000,22485.0,22515.0,22260.0,22275.0,30301,46071,42870
2021-05-20 22:00:00.000000000,1621519200000000000,22275.0,22370.0,22205.0,22350.0,21470,42870,42292
2021-05-20 23:00:00.000000000,1621522800000000000,22350.0,22445.0,22340.0,22400.0,11452,42292,42400
2021-05-21 00:00:00.000000000,1621526400000000000,22400.0,22400.0,22355.0,22390.0,3457,42400,42034
2021-05-21 09:00:00.000000000,1621558800000000000,22335.0,22385.0,22265.0,22275.0,19576,42034,40572
2021-05-21 10:00:00.000000000,1621562400000000000,22275.0,22345.0,22235.0,22305.0,16730,40572,39699
2021-05-21 11:00:00.000000000,1621566000000000000,22305.0,22460.0,22305.0,22450.0,11153,39699,39032
2021-05-21 13:00:00.000000000,1621573200000000000,22470.0,22595.0,22430.0,22510.0,13502,39032,38141
2021-05-21 14:00:00.000000000,1621576800000000000,22510.0,22555.0,22410.0,22425.0,15303,38141,36469
2021-05-21 21:00:00.000000000,1621602000000000000,22735.0,22810.0,22480.0,22620.0,49952,36469,89409
2021-05-21 22:00:00.000000000,1621605600000000000,22620.0,22645.0,22370.0,22450.0,28800,89409,89634
2021-05-21 23:00:00.000000000,1621609200000000000,22450.0,22465.0,22355.0,22395.0,15106,89634,89675
2021-05-22 00:00:00.000000000,1621612800000000000,22395.0,22415.0,22285.0,22390.0,11756,89675,89178
2021-05-24 09:00:00.000000000,1621818000000000000,22315.0,22315.0,21930.0,22125.0,68506,89178,87085
2021-05-24 10:00:00.000000000,1621821600000000000,22125.0,22195.0,22095.0,22145.0,17908,87085,85601
2021-05-24 11:00:00.000000000,1621825200000000000,22145.0,22170.0,22095.0,22125.0,6810,85601,85170
2021-05-24 13:00:00.000000000,1621832400000000000,22100.0,22120.0,21960.0,22005.0,17606,85170,85389
2021-05-24 14:00:00.000000000,1621836000000000000,22005.0,22170.0,21950.0,22155.0,28544,85389,83644
2021-05-24 21:00:00.000000000,1621861200000000000,22250.0,22395.0,22175.0,22350.0,39935,83644,86459
2021-05-24 22:00:00.000000000,1621864800000000000,22350.0,22395.0,22255.0,22270.0,18856,86459,87088
2021-05-24 23:00:00.000000000,1621868400000000000,22270.0,22340.0,22265.0,22265.0,12159,87088,88156
2021-05-25 00:00:00.000000000,1621872000000000000,22265.0,22295.0,22215.0,22260.0,4674,88156,87653
2021-05-25 09:00:00.000000000,1621904400000000000,22295.0,22340.0,22200.0,22235.0,26276,87653,86558
2021-05-25 10:00:00.000000000,1621908000000000000,22235.0,22295.0,22170.0,22255.0,17615,86558,86614
2021-05-25 11:00:00.000000000,1621911600000000000,22255.0,22270.0,22225.0,22265.0,5043,86614,86443
2021-05-25 13:00:00.000000000,1621918800000000000,22270.0,22310.0,22150.0,22175.0,15214,86443,87635
2021-05-25 14:00:00.000000000,1621922400000000000,22175.0,22215.0,22140.0,22145.0,18518,87635,86382
2021-05-25 21:00:00.000000000,1621947600000000000,22185.0,22340.0,22130.0,22270.0,37673,86382,89213
2021-05-25 22:00:00.000000000,1621951200000000000,22270.0,22425.0,22270.0,22410.0,24274,89213,89946
2021-05-25 23:00:00.000000000,1621954800000000000,22410.0,22420.0,22345.0,22395.0,11394,89946,90203
2021-05-26 00:00:00.000000000,1621958400000000000,22395.0,22490.0,22390.0,22475.0,9431,90203,89728
2021-05-26 09:00:00.000000000,1621990800000000000,22465.0,22475.0,22360.0,22400.0,23309,89728,89414
2021-05-26 10:00:00.000000000,1621994400000000000,22400.0,22475.0,22395.0,22405.0,13468,89414,90885
2021-05-26 11:00:00.000000000,1621998000000000000,22405.0,22435.0,22370.0,22380.0,8174,90885,90176
2021-05-26 13:00:00.000000000,1622005200000000000,22385.0,22405.0,22275.0,22300.0,21087,90176,90055
2021-05-26 14:00:00.000000000,1622008800000000000,22300.0,22390.0,22265.0,22305.0,21911,90055,88541
2021-05-26 21:00:00.000000000,1622034000000000000,22280.0,22335.0,22170.0,22230.0,28684,88541,88745
2021-05-26 22:00:00.000000000,1622037600000000000,22230.0,22285.0,22165.0,22200.0,16331,88745,88664
2021-05-26 23:00:00.000000000,1622041200000000000,22200.0,22250.0,22195.0,22220.0,6160,88664,88794
2021-05-27 00:00:00.000000000,1622044800000000000,22220.0,22265.0,22215.0,22260.0,3958,88794,88111
2021-05-27 09:00:00.000000000,1622077200000000000,22255.0,22335.0,22210.0,22315.0,29366,88111,88844
2021-05-27 10:00:00.000000000,1622080800000000000,22315.0,22410.0,22260.0,22395.0,23286,88844,89646
2021-05-27 11:00:00.000000000,1622084400000000000,22395.0,22440.0,22350.0,22395.0,14628,89646,90178
2021-05-27 13:00:00.000000000,1622091600000000000,22405.0,22660.0,22400.0,22640.0,35453,90178,95850
2021-05-27 14:00:00.000000000,1622095200000000000,22640.0,22695.0,22560.0,22595.0,53898,95850,93865
2021-05-27 21:00:00.000000000,1622120400000000000,22520.0,22700.0,22500.0,22695.0,36204,93865,94777
2021-05-27 22:00:00.000000000,1622124000000000000,22695.0,22940.0,22690.0,22920.0,42693,94777,98612
2021-05-27 23:00:00.000000000,1622127600000000000,22920.0,22980.0,22890.0,22965.0,16090,98612,100159
2021-05-28 00:00:00.000000000,1622131200000000000,22965.0,22990.0,22880.0,22880.0,10101,100159,99536
2021-05-28 09:00:00.000000000,1622163600000000000,22910.0,22985.0,22845.0,22920.0,39912,99536,102561
2021-05-28 10:00:00.000000000,1622167200000000000,22920.0,23060.0,22915.0,23045.0,37752,102561,107271
2021-05-28 11:00:00.000000000,1622170800000000000,23045.0,23100.0,22955.0,23020.0,21884,107271,108409
2021-05-28 13:00:00.000000000,1622178000000000000,23025.0,23075.0,22895.0,22905.0,21893,108409,107572
2021-05-28 14:00:00.000000000,1622181600000000000,22905.0,23050.0,22875.0,23045.0,29919,107572,107563
2021-05-28 21:00:00.000000000,1622206800000000000,22920.0,22955.0,22810.0,22850.0,35304,107563,108589
2021-05-28 22:00:00.000000000,1622210400000000000,22850.0,22975.0,22845.0,22955.0,23641,108589,107895
2021-05-28 23:00:00.000000000,1622214000000000000,22955.0,23010.0,22885.0,22955.0,14009,107895,108115
2021-05-29 00:00:00.000000000,1622217600000000000,22955.0,22995.0,22945.0,22950.0,6178,108115,107216
2021-05-31 09:00:00.000000000,1622422800000000000,22970.0,23125.0,22825.0,22835.0,42538,107216,106889
2021-05-31 10:00:00.000000000,1622426400000000000,22835.0,22960.0,22815.0,22850.0,22947,106889,107033
2021-05-31 11:00:00.000000000,1622430000000000000,22850.0,22885.0,22830.0,22875.0,9157,107033,107078
2021-05-31 13:00:00.000000000,1622437200000000000,22865.0,22870.0,22790.0,22850.0,11531,107078,106411
2021-05-31 14:00:00.000000000,1622440800000000000,22850.0,22920.0,22815.0,22900.0,23566,106411,104060
2021-05-31 21:00:00.000000000,1622466000000000000,22835.0,22885.0,22600.0,22620.0,37329,104060,100990
2021-05-31 22:00:00.000000000,1622469600000000000,22620.0,22700.0,22605.0,22650.0,12374,100990,100647
2021-05-31 23:00:00.000000000,1622473200000000000,22650.0,22665.0,22620.0,22650.0,5304,100647,100404
2021-06-01 00:00:00.000000000,1622476800000000000,22650.0,22680.0,22635.0,22675.0,2646,100404,99787
2021-06-01 09:00:00.000000000,1622509200000000000,22705.0,22840.0,22705.0,22765.0,27740,99787,99561
2021-06-01 10:00:00.000000000,1622512800000000000,22765.0,22950.0,22760.0,22880.0,20260,99561,100522
2021-06-01 11:00:00.000000000,1622516400000000000,22880.0,23020.0,22875.0,22990.0,17000,100522,103448
2021-06-01 13:00:00.000000000,1622523600000000000,22980.0,23060.0,22960.0,23035.0,16519,103448,104284
2021-06-01 14:00:00.000000000,1622527200000000000,23035.0,23085.0,22970.0,23075.0,27030,104284,105727
2021-06-01 21:00:00.000000000,1622552400000000000,22950.0,23210.0,22920.0,23205.0,40347,105727,108045
2021-06-01 22:00:00.000000000,1622556000000000000,23205.0,23205.0,22850.0,22985.0,50820,108045,105410
2021-06-01 23:00:00.000000000,1622559600000000000,22985.0,23040.0,22905.0,22930.0,20186,105410,105730
2021-06-02 00:00:00.000000000,1622563200000000000,22930.0,22955.0,22895.0,22920.0,5270,105730,105343
2021-06-02 09:00:00.000000000,1622595600000000000,22945.0,23015.0,22885.0,22905.0,20658,105343,104971
2021-06-02 10:00:00.000000000,1622599200000000000,22905.0,23080.0,22885.0,23050.0,26173,104971,107804
2021-06-02 11:00:00.000000000,1622602800000000000,23050.0,23160.0,23035.0,23085.0,20301,107804,109767
2021-06-02 13:00:00.000000000,1622610000000000000,23060.0,23175.0,22970.0,23115.0,26465,109767,113173
2021-06-02 14:00:00.000000000,1622613600000000000,23115.0,23180.0,23100.0,23140.0,28913,113173,113629
2021-06-02 21:00:00.000000000,1622638800000000000,23150.0,23195.0,23025.0,23035.0,37660,113629,113695
