datetime,datetime_nano,KQ.m@DCE.lh.open,KQ.m@DCE.lh.high,KQ.m@DCE.lh.low,KQ.m@DCE.lh.close,KQ.m@DCE.lh.volume,KQ.m@DCE.lh.open_oi,KQ.m@DCE.lh.close_oi
2021-08-26 13:00:00.000000000,1629954000000000000,17140.0,17185.0,17105.0,17125.0,1045,39472,39495
2021-08-26 14:00:00.000000000,1629957600000000000,17125.0,17195.0,17060.0,17140.0,2883,39495,39320
2021-08-27 09:00:00.000000000,1630026000000000000,17150.0,17250.0,17005.0,17075.0,5597,39320,39402
2021-08-27 10:00:00.000000000,1630029600000000000,17075.0,17215.0,17065.0,17135.0,1781,39402,39327
2021-08-27 11:00:00.000000000,1630033200000000000,17135.0,17175.0,17130.0,17135.0,465,39327,39443
2021-08-27 13:00:00.000000000,1630040400000000000,17155.0,17190.0,17100.0,17140.0,988,39443,39464
2021-08-27 14:00:00.000000000,1630044000000000000,17140.0,17205.0,17120.0,17175.0,2422,39464,39280
2021-08-30 09:00:00.000000000,1630285200000000000,17030.0,17080.0,16645.0,16700.0,11057,39280,41931
2021-08-30 10:00:00.000000000,1630288800000000000,16700.0,16740.0,16670.0,16710.0,2171,41931,42627
2021-08-30 11:00:00.000000000,1630292400000000000,16710.0,16720.0,16650.0,16685.0,1318,42627,43025
2021-08-30 13:00:00.000000000,1630299600000000000,16685.0,16710.0,16560.0,16590.0,3157,43025,43706
2021-08-30 14:00:00.000000000,1630303200000000000,16590.0,16595.0,16415.0,16430.0,6536,43706,44376
2021-08-31 09:00:00.000000000,1630371600000000000,16645.0,16865.0,16620.0,16785.0,11852,44376,42957
2021-08-31 10:00:00.000000000,1630375200000000000,16785.0,16940.0,16780.0,16845.0,4013,42957,42882
2021-08-31 11:00:00.000000000,1630378800000000000,16845.0,16850.0,16750.0,16785.0,1166,42882,42925
2021-08-31 13:00:00.000000000,1630386000000000000,16785.0,16830.0,16780.0,16815.0,999,42925,43147
2021-08-31 14:00:00.000000000,1630389600000000000,16815.0,16865.0,16750.0,16760.0,3093,43147,42925
2021-09-01 09:00:00.000000000,1630458000000000000,16845.0,16900.0,16300.0,16445.0,13851,42925,44672
2021-09-01 10:00:00.000000000,1630461600000000000,16445.0,16695.0,16420.0,16625.0,4892,44672,44661
2021-09-01 11:00:00.000000000,1630465200000000000,16625.0,16650.0,16550.0,16640.0,1185,44661,44850
2021-09-01 13:00:00.000000000,1630472400000000000,16635.0,16675.0,16515.0,16555.0,1995,44850,45339
2021-09-01 14:00:00.000000000,1630476000000000000,16555.0,16620.0,16530.0,16565.0,2168,45339,45122
2021-09-02 09:00:00.000000000,1630544400000000000,16535.0,16675.0,16315.0,16385.0,6843,45122,45456
2021-09-02 10:00:00.000000000,1630548000000000000,16385.0,16435.0,16225.0,16260.0,4168,45456,45741
2021-09-02 11:00:00.000000000,1630551600000000000,16260.0,16265.0,16120.0,16220.0,4081,45741,46139
2021-09-02 13:00:00.000000000,1630558800000000000,16215.0,16260.0,16070.0,16115.0,2931,46139,46981
2021-09-02 14:00:00.000000000,1630562400000000000,16115.0,16185.0,16040.0,16085.0,4452,46981,47327
2021-09-03 09:00:00.000000000,1630630800000000000,16045.0,16125.0,15880.0,15920.0,9566,47327,48516
2021-09-03 10:00:00.000000000,1630634400000000000,15920.0,16200.0,15885.0,16125.0,6938,48516,48838
2021-09-03 11:00:00.000000000,1630638000000000000,16125.0,16205.0,16080.0,16195.0,3119,48838,49033
2021-09-03 13:00:00.000000000,1630645200000000000,16205.0,16300.0,16135.0,16180.0,4776,49033,48740
2021-09-03 14:00:00.000000000,1630648800000000000,16180.0,16195.0,16030.0,16090.0,4010,48740,48649
2021-09-06 09:00:00.000000000,1630890000000000000,16035.0,16050.0,15770.0,15955.0,8479,48649,48771
2021-09-06 10:00:00.000000000,1630893600000000000,15955.0,16180.0,15940.0,16140.0,4073,48771,48808
2021-09-06 11:00:00.000000000,1630897200000000000,16140.0,16150.0,16090.0,16130.0,1082,48808,48732
2021-09-06 13:00:00.000000000,1630904400000000000,16130.0,16160.0,16015.0,16080.0,1576,48732,48869
2021-09-06 14:00:00.000000000,1630908000000000000,16080.0,16080.0,15925.0,15965.0,3646,48869,48990
2021-09-07 09:00:00.000000000,1630976400000000000,16040.0,16160.0,15965.0,16110.0,6510,48990,48959
2021-09-07 10:00:00.000000000,1630980000000000000,16110.0,16110.0,16040.0,16070.0,1457,48959,48839
2021-09-07 11:00:00.000000000,1630983600000000000,16070.0,16070.0,16005.0,16040.0,943,48839,48968
2021-09-07 13:00:00.000000000,1630990800000000000,16055.0,16055.0,15920.0,15970.0,1995,48968,49112
2021-09-07 14:00:00.000000000,1630994400000000000,15970.0,15990.0,15850.0,15910.0,4070,49112,48983
2021-09-08 09:00:00.000000000,1631062800000000000,15900.0,15980.0,15810.0,15870.0,4098,48983,49345
2021-09-08 10:00:00.000000000,1631066400000000000,15870.0,15900.0,15675.0,15700.0,4498,49345,49822
2021-09-08 11:00:00.000000000,1631070000000000000,15700.0,15735.0,15680.0,15715.0,1782,49822,50016
2021-09-08 13:00:00.000000000,1631077200000000000,15700.0,15755.0,15655.0,15695.0,2394,50016,50230
2021-09-08 14:00:00.000000000,1631080800000000000,15695.0,15735.0,15575.0,15585.0,4801,50230,49930
2021-09-09 09:00:00.000000000,1631149200000000000,15485.0,15500.0,15230.0,15295.0,11178,49930,51083
2021-09-09 10:00:00.000000000,1631152800000000000,15295.0,15305.0,15075.0,15130.0,5604,51083,52213
2021-09-09 11:00:00.000000000,1631156400000000000,15130.0,15195.0,15100.0,15125.0,1693,52213,52257
2021-09-09 13:00:00.000000000,1631163600000000000,15135.0,15140.0,15015.0,15060.0,3876,52257,52810
2021-09-09 14:00:00.000000000,1631167200000000000,15060.0,15090.0,14955.0,14995.0,6874,52810,52741
2021-09-10 09:00:00.000000000,1631235600000000000,14890.0,15245.0,14765.0,15085.0,20534,52741,52559
2021-09-10 10:00:00.000000000,1631239200000000000,15085.0,15095.0,14910.0,14980.0,4945,52559,53380
2021-09-10 11:00:00.000000000,1631242800000000000,14980.0,15015.0,14930.0,14960.0,1234,53380,53359
2021-09-10 13:00:00.000000000,1631250000000000000,14970.0,15100.0,14880.0,15090.0,3783,53359,53392
2021-09-10 14:00:00.000000000,1631253600000000000,15090.0,15120.0,14975.0,15070.0,4908,53392,53043
2021-09-13 09:00:00.000000000,1631494800000000000,15005.0,15055.0,14815.0,14940.0,11914,53043,53472
2021-09-13 10:00:00.000000000,1631498400000000000,14940.0,15000.0,14885.0,14905.0,2790,53472,53208
2021-09-13 11:00:00.000000000,1631502000000000000,14905.0,14930.0,14575.0,14630.0,7444,53208,54486
2021-09-13 13:00:00.000000000,1631509200000000000,14630.0,14715.0,14550.0,14690.0,5284,54486,54901
2021-09-13 14:00:00.000000000,1631512800000000000,14690.0,14730.0,14550.0,14575.0,5802,54901,54231
2021-09-14 09:00:00.000000000,1631581200000000000,14640.0,14695.0,14475.0,14545.0,14113,54231,54259
2021-09-14 10:00:00.000000000,1631584800000000000,14545.0,14585.0,14450.0,14465.0,3721,54259,54747
2021-09-14 11:00:00.000000000,1631588400000000000,14465.0,14515.0,14460.0,14495.0,1814,54747,55203
2021-09-14 13:00:00.000000000,1631595600000000000,14500.0,14525.0,14390.0,14410.0,4220,55203,56256
2021-09-14 14:00:00.000000000,1631599200000000000,14410.0,14450.0,14365.0,14385.0,7294,56256,56174
2021-09-15 09:00:00.000000000,1631667600000000000,14330.0,14475.0,14290.0,14420.0,10051,56174,56812
2021-09-15 10:00:00.000000000,1631671200000000000,14420.0,14480.0,14365.0,14385.0,3457,56812,56584
2021-09-15 11:00:00.000000000,1631674800000000000,14385.0,14420.0,14360.0,14410.0,1331,56584,56571
2021-09-15 13:00:00.000000000,1631682000000000000,14385.0,14405.0,14310.0,14335.0,2613,56571,56562
2021-09-15 14:00:00.000000000,1631685600000000000,14335.0,14335.0,14105.0,14110.0,10659,56562,56138
2021-09-16 09:00:00.000000000,1631754000000000000,14140.0,14180.0,13760.0,13810.0,17250,56138,56520
2021-09-16 10:00:00.000000000,1631757600000000000,13810.0,14180.0,13770.0,14100.0,8213,56520,56059
2021-09-16 11:00:00.000000000,1631761200000000000,14100.0,14435.0,14100.0,14380.0,15653,56059,56167
2021-09-16 13:00:00.000000000,1631768400000000000,14385.0,14845.0,14365.0,14495.0,23156,56167,55337
2021-09-16 14:00:00.000000000,1631772000000000000,14495.0,14650.0,14460.0,14580.0,10286,55337,54540
2021-09-17 09:00:00.000000000,1631840400000000000,14545.0,14750.0,14310.0,14435.0,21453,54540,55002
2021-09-17 10:00:00.000000000,1631844000000000000,14435.0,14445.0,14135.0,14300.0,9119,55002,55877
2021-09-17 11:00:00.000000000,1631847600000000000,14300.0,14420.0,14275.0,14385.0,4569,55877,55762
2021-09-17 13:00:00.000000000,1631854800000000000,14385.0,14495.0,14260.0,14400.0,4459,55762,55762
2021-09-17 14:00:00.000000000,1631858400000000000,14400.0,14410.0,14160.0,14175.0,7389,55762,55859
2021-09-22 09:00:00.000000000,1632272400000000000,13880.0,14060.0,13530.0,13950.0,16771,55859,57032
2021-09-22 10:00:00.000000000,1632276000000000000,13950.0,14000.0,13845.0,13950.0,3291,57032,56749
2021-09-22 11:00:00.000000000,1632279600000000000,13950.0,14060.0,13930.0,13935.0,2386,56749,56619
2021-09-22 13:00:00.000000000,1632286800000000000,13930.0,13965.0,13820.0,13840.0,2689,56619,56876
2021-09-22 14:00:00.000000000,1632290400000000000,13840.0,13845.0,13665.0,13685.0,9032,56876,56961
2021-09-23 09:00:00.000000000,1632358800000000000,13675.0,13870.0,13575.0,13650.0,12059,56961,57670
2021-09-23 10:00:00.000000000,1632362400000000000,13650.0,13655.0,13505.0,13530.0,5455,57670,58299
2021-09-23 11:00:00.000000000,1632366000000000000,13530.0,13630.0,13470.0,13585.0,5983,58299,58994
2021-09-23 13:00:00.000000000,1632373200000000000,13590.0,13610.0,13510.0,13560.0,3109,58994,59569
2021-09-23 14:00:00.000000000,1632376800000000000,13560.0,13795.0,13450.0,13600.0,14874,59569,59170
2021-09-24 09:00:00.000000000,1632445200000000000,13490.0,13760.0,13460.0,13650.0,15686,59170,60540
2021-09-24 10:00:00.000000000,1632448800000000000,13650.0,13710.0,13595.0,13625.0,4961,60540,60958
2021-09-24 11:00:00.000000000,1632452400000000000,13625.0,13680.0,13610.0,13625.0,1686,60958,61325
2021-09-24 13:00:00.000000000,1632459600000000000,13625.0,13785.0,13365.0,13755.0,11520,61325,62112
2021-09-24 14:00:00.000000000,1632463200000000000,13755.0,13780.0,13650.0,13670.0,9249,62112,61174
2021-09-27 09:00:00.000000000,1632704400000000000,13560.0,14100.0,13540.0,13910.0,25177,61174,59819
2021-09-27 10:00:00.000000000,1632708000000000000,13910.0,13980.0,13825.0,13925.0,4767,59819,60546
2021-09-27 11:00:00.000000000,1632711600000000000,13925.0,14050.0,13905.0,13960.0,2718,60546,60923
2021-09-27 13:00:00.000000000,1632718800000000000,13970.0,14235.0,13970.0,14125.0,8014,60923,61556
2021-09-27 14:00:00.000000000,1632722400000000000,14125.0,14400.0,14070.0,14360.0,16729,61556,59665
2021-09-28 09:00:00.000000000,1632790800000000000,14390.0,14565.0,14140.0,14210.0,22882,59665,59001
2021-09-28 10:00:00.000000000,1632794400000000000,14210.0,14305.0,14180.0,14205.0,4197,59001,59309
2021-09-28 11:00:00.000000000,1632798000000000000,14205.0,14210.0,13960.0,14045.0,8520,59309,60169
2021-09-28 13:00:00.000000000,1632805200000000000,14050.0,14185.0,14050.0,14115.0,3891,60169,60934
2021-09-28 14:00:00.000000000,1632808800000000000,14115.0,14115.0,13900.0,13920.0,8996,60934,60823
2021-09-29 09:00:00.000000000,1632877200000000000,13880.0,14000.0,13675.0,13715.0,14467,60823,60615
2021-09-29 10:00:00.000000000,1632880800000000000,13715.0,13825.0,13660.0,13770.0,5563,60615,60838
2021-09-29 11:00:00.000000000,1632884400000000000,13770.0,13975.0,13740.0,13900.0,5599,60838,61116
2021-09-29 13:00:00.000000000,1632891600000000000,13910.0,14100.0,13860.0,14095.0,6172,61116,61236
2021-09-29 14:00:00.000000000,1632895200000000000,14095.0,14100.0,13850.0,13870.0,8380,61236,60288
2021-09-30 09:00:00.000000000,1632963600000000000,13820.0,14125.0,13800.0,14035.0,12668,60288,60364
2021-09-30 10:00:00.000000000,1632967200000000000,14035.0,14060.0,13915.0,14010.0,5303,60364,60848
2021-09-30 11:00:00.000000000,1632970800000000000,14010.0,14035.0,13950.0,13980.0,1788,60848,60765
2021-09-30 13:00:00.000000000,1632978000000000000,13985.0,13990.0,13825.0,13900.0,4351,60765,60933
2021-09-30 14:00:00.000000000,1632981600000000000,13900.0,13900.0,13725.0,13880.0,9102,60933,59803
2021-10-08 09:00:00.000000000,1633654800000000000,14010.0,14250.0,13920.0,14170.0,19955,59803,59723
2021-10-08 10:00:00.000000000,1633658400000000000,14170.0,14280.0,14115.0,14180.0,6492,59723,60188
2021-10-08 11:00:00.000000000,1633662000000000000,14180.0,14225.0,14145.0,14185.0,1940,60188,60504
2021-10-08 13:00:00.000000000,1633669200000000000,14185.0,14335.0,14185.0,14225.0,5400,60504,61071
2021-10-08 14:00:00.000000000,1633672800000000000,14225.0,14285.0,14180.0,14225.0,5035,61071,60465
2021-10-11 09:00:00.000000000,1633914000000000000,14500.0,14975.0,14375.0,14885.0,31929,60465,57258
2021-10-11 10:00:00.000000000,1633917600000000000,14885.0,15095.0,14875.0,14980.0,10779,57258,57398
2021-10-11 11:00:00.000000000,1633921200000000000,14980.0,15070.0,14980.0,15040.0,3256,57398,57601
2021-10-11 13:00:00.000000000,1633928400000000000,15045.0,15285.0,15040.0,15285.0,12241,57601,57370
2021-10-11 14:00:00.000000000,1633932000000000000,15285.0,15285.0,15285.0,15285.0,559,57370,56999
2021-10-12 09:00:00.000000000,1634000400000000000,15520.0,15780.0,15045.0,15205.0,44379,56999,55137
2021-10-12 10:00:00.000000000,1634004000000000000,15205.0,15390.0,15185.0,15230.0,7771,55137,56106
2021-10-12 11:00:00.000000000,1634007600000000000,15230.0,15300.0,15130.0,15170.0,3805,56106,56025
2021-10-12 13:00:00.000000000,1634014800000000000,15170.0,15240.0,15030.0,15100.0,5932,56025,56897
2021-10-12 14:00:00.000000000,1634018400000000000,15100.0,15320.0,15095.0,15290.0,8095,56897,56338
2021-10-13 09:00:00.000000000,1634086800000000000,15615.0,15970.0,15340.0,15520.0,34664,56338,54443
2021-10-13 10:00:00.000000000,1634090400000000000,15520.0,15560.0,14845.0,15465.0,19716,54443,54992
2021-10-13 11:00:00.000000000,1634094000000000000,15465.0,15500.0,15260.0,15450.0,4787,54992,55365
2021-10-13 13:00:00.000000000,1634101200000000000,15450.0,15580.0,15330.0,15455.0,5939,55365,55777
2021-10-13 14:00:00.000000000,1634104800000000000,15455.0,15520.0,15295.0,15410.0,7625,55777,56088
2021-10-14 09:00:00.000000000,1634173200000000000,15400.0,15480.0,15035.0,15145.0,18040,56088,55955
2021-10-14 10:00:00.000000000,1634176800000000000,15145.0,15160.0,15065.0,15100.0,4300,55955,56305
2021-10-14 11:00:00.000000000,1634180400000000000,15100.0,15110.0,14910.0,15000.0,6913,56305,57056
2021-10-14 13:00:00.000000000,1634187600000000000,14970.0,14990.0,14735.0,14835.0,8272,57056,58315
2021-10-14 14:00:00.000000000,1634191200000000000,14835.0,14930.0,14680.0,14685.0,11047,58315,58297
2021-10-15 09:00:00.000000000,1634259600000000000,14690.0,15175.0,14685.0,15095.0,23281,58297,55795
2021-10-15 10:00:00.000000000,1634263200000000000,15095.0,15230.0,15040.0,15105.0,7552,55795,55933
2021-10-15 11:00:00.000000000,1634266800000000000,15105.0,15180.0,15055.0,15060.0,3591,55933,56467
2021-10-15 13:00:00.000000000,1634274000000000000,15060.0,15200.0,15020.0,15120.0,3998,56467,56666
2021-10-15 14:00:00.000000000,1634277600000000000,15120.0,15185.0,15070.0,15175.0,5775,56666,56006
2021-10-18 09:00:00.000000000,1634518800000000000,15980.0,16220.0,15590.0,15760.0,28445,56006,50306
2021-10-18 10:00:00.000000000,1634522400000000000,15760.0,15850.0,15685.0,15805.0,5560,50306,50313
2021-10-18 11:00:00.000000000,1634526000000000000,15805.0,15820.0,15720.0,15780.0,1656,50313,50376
2021-10-18 13:00:00.000000000,1634533200000000000,15810.0,15920.0,15790.0,15880.0,4982,50376,51365
2021-10-18 14:00:00.000000000,1634536800000000000,15880.0,15950.0,15675.0,15845.0,9663,51365,50867
2021-10-19 09:00:00.000000000,1634605200000000000,15830.0,16455.0,15600.0,16410.0,22731,50867,48963
2021-10-19 10:00:00.000000000,1634608800000000000,16410.0,16420.0,16080.0,16155.0,13257,48963,48832
2021-10-19 11:00:00.000000000,1634612400000000000,16155.0,16240.0,16125.0,16235.0,3323,48832,49543
2021-10-19 13:00:00.000000000,1634619600000000000,16240.0,16360.0,16200.0,16320.0,4135,49543,50214
2021-10-19 14:00:00.000000000,1634623200000000000,16320.0,16395.0,16225.0,16375.0,6874,50214,49876
2021-10-20 09:00:00.000000000,1634691600000000000,16305.0,16600.0,15695.0,16355.0,20555,49876,48573
2021-10-20 10:00:00.000000000,1634695200000000000,16355.0,16430.0,16230.0,16340.0,6347,48573,48412
2021-10-20 11:00:00.000000000,1634698800000000000,16340.0,16430.0,16280.0,16400.0,3150,48412,48241
2021-10-20 13:00:00.000000000,1634706000000000000,16390.0,16525.0,16350.0,16485.0,4932,48241,48859
2021-10-20 14:00:00.000000000,1634709600000000000,16485.0,16510.0,16200.0,16225.0,10311,48859,48404
2021-10-21 09:00:00.000000000,1634778000000000000,16150.0,16480.0,15915.0,16090.0,22606,48404,48631
2021-10-21 10:00:00.000000000,1634781600000000000,16090.0,16275.0,16080.0,16205.0,5286,48631,49311
2021-10-21 11:00:00.000000000,1634785200000000000,16205.0,16220.0,16085.0,16205.0,2557,49311,49471
2021-10-21 13:00:00.000000000,1634792400000000000,16205.0,16205.0,16025.0,16070.0,4280,49471,50111
2021-10-21 14:00:00.000000000,1634796000000000000,16070.0,16120.0,15700.0,15815.0,14575,50111,50225
2021-10-22 09:00:00.000000000,1634864400000000000,15825.0,16300.0,15820.0,16230.0,18003,50225,48845
2021-10-22 10:00:00.000000000,1634868000000000000,16230.0,16335.0,16070.0,16245.0,8909,48845,48016
2021-10-22 11:00:00.000000000,1634871600000000000,16245.0,16315.0,16200.0,16240.0,3259,48016,48193
2021-10-22 13:00:00.000000000,1634878800000000000,16215.0,16265.0,16170.0,16200.0,2976,48193,48625
2021-10-22 14:00:00.000000000,1634882400000000000,16200.0,16350.0,16030.0,16325.0,10740,48625,48253
2021-10-25 09:00:00.000000000,1635123600000000000,17395.0,17470.0,17030.0,17320.0,28853,48253,42740
2021-10-25 10:00:00.000000000,1635127200000000000,17320.0,17470.0,16860.0,17045.0,21288,42740,41435
2021-10-25 11:00:00.000000000,1635130800000000000,17045.0,17255.0,17040.0,17225.0,3887,41435,41995
2021-10-25 13:00:00.000000000,1635138000000000000,17220.0,17240.0,17055.0,17115.0,4126,41995,42471
2021-10-25 14:00:00.000000000,1635141600000000000,17115.0,17365.0,17080.0,17185.0,11261,42471,43301
2021-10-26 09:00:00.000000000,1635210000000000000,17015.0,17240.0,16800.0,17150.0,16390,43301,42572
2021-10-26 10:00:00.000000000,1635213600000000000,17150.0,17160.0,16945.0,17070.0,4664,42572,42795
2021-10-26 11:00:00.000000000,1635217200000000000,17070.0,17100.0,17000.0,17045.0,1519,42795,42918
2021-10-26 13:00:00.000000000,1635224400000000000,17045.0,17195.0,16940.0,17120.0,4797,42918,43017
2021-10-26 14:00:00.000000000,1635228000000000000,17120.0,17330.0,17060.0,17320.0,10020,43017,43489
2021-10-27 09:00:00.000000000,1635296400000000000,17305.0,17460.0,17010.0,17280.0,16138,43489,43043
2021-10-27 10:00:00.000000000,1635300000000000000,17280.0,17445.0,17265.0,17360.0,7707,43043,43717
2021-10-27 11:00:00.000000000,1635303600000000000,17360.0,17530.0,17330.0,17460.0,3952,43717,44203
2021-10-27 13:00:00.000000000,1635310800000000000,17485.0,17535.0,17300.0,17385.0,5275,44203,44382
2021-10-27 14:00:00.000000000,1635314400000000000,17385.0,17620.0,17370.0,17495.0,10486,44382,44067
2021-10-28 09:00:00.000000000,1635382800000000000,17495.0,17670.0,17080.0,17220.0,22809,44067,42020
2021-10-28 10:00:00.000000000,1635386400000000000,17220.0,17280.0,16895.0,17225.0,12645,42020,42054
2021-10-28 11:00:00.000000000,1635390000000000000,17225.0,17295.0,17180.0,17225.0,2885,42054,42114
2021-10-28 13:00:00.000000000,1635397200000000000,17210.0,17410.0,17100.0,17395.0,6400,42114,42097
2021-10-28 14:00:00.000000000,1635400800000000000,17395.0,17485.0,17295.0,17385.0,6830,42097,41927
2021-10-29 09:00:00.000000000,1635469200000000000,17415.0,17530.0,17125.0,17245.0,13769,41927,41294
2021-10-29 10:00:00.000000000,1635472800000000000,17245.0,17265.0,16970.0,16975.0,8199,41294,42192
2021-10-29 11:00:00.000000000,1635476400000000000,16975.0,17035.0,16675.0,16775.0,13589,42192,44478
2021-10-29 13:00:00.000000000,1635483600000000000,16775.0,16885.0,16680.0,16815.0,5711,44478,45848
2021-10-29 14:00:00.000000000,1635487200000000000,16815.0,16980.0,16690.0,16705.0,9846,45848,45237
2021-11-01 09:00:00.000000000,1635728400000000000,16850.0,16885.0,16010.0,16175.0,24612,45237,45154
2021-11-01 10:00:00.000000000,1635732000000000000,16175.0,16375.0,16045.0,16320.0,6507,45154,45479
2021-11-01 11:00:00.000000000,1635735600000000000,16320.0,16335.0,16200.0,16240.0,2166,45479,45436
2021-11-01 13:00:00.000000000,1635742800000000000,16230.0,16240.0,16100.0,16120.0,2388,45436,45884
2021-11-01 14:00:00.000000000,1635746400000000000,16120.0,16160.0,15850.0,15885.0,12061,45884,46635
2021-11-02 09:00:00.000000000,1635814800000000000,15860.0,16100.0,15610.0,15980.0,20283,46635,46021
2021-11-02 10:00:00.000000000,1635818400000000000,15980.0,16070.0,15865.0,15900.0,6179,46021,46063
2021-11-02 11:00:00.000000000,1635822000000000000,15900.0,15930.0,15745.0,15875.0,4005,46063,45785
2021-11-02 13:00:00.000000000,1635829200000000000,15885.0,16195.0,15790.0,16130.0,8553,45785,46342
2021-11-02 14:00:00.000000000,1635832800000000000,16130.0,16320.0,16080.0,16205.0,11557,46342,45714
2021-11-03 09:00:00.000000000,1635901200000000000,16190.0,16420.0,16115.0,16165.0,16462,45714,44933
2021-11-03 10:00:00.000000000,1635904800000000000,16165.0,16350.0,16100.0,16250.0,5059,44933,45112
2021-11-03 11:00:00.000000000,1635908400000000000,16250.0,16350.0,16220.0,16305.0,2736,45112,45289
2021-11-03 13:00:00.000000000,1635915600000000000,16320.0,16450.0,16295.0,16385.0,4790,45289,45487
2021-11-03 14:00:00.000000000,1635919200000000000,16385.0,16440.0,16180.0,16245.0,7450,45487,45444
2021-11-04 09:00:00.000000000,1635987600000000000,16330.0,16395.0,16010.0,16145.0,11725,45444,44940
2021-11-04 10:00:00.000000000,1635991200000000000,16145.0,16410.0,16140.0,16340.0,7332,44940,44816
2021-11-04 11:00:00.000000000,1635994800000000000,16340.0,16400.0,16250.0,16330.0,2888,44816,44615
2021-11-04 13:00:00.000000000,1636002000000000000,16340.0,16585.0,16340.0,16420.0,7647,44615,45184
2021-11-04 14:00:00.000000000,1636005600000000000,16420.0,16750.0,16400.0,16705.0,10685,45184,45265
2021-11-05 09:00:00.000000000,1636074000000000000,16720.0,16830.0,16525.0,16665.0,15293,45265,44716
2021-11-05 10:00:00.000000000,1636077600000000000,16665.0,16680.0,16430.0,16535.0,6056,44716,45258
2021-11-05 11:00:00.000000000,1636081200000000000,16535.0,16565.0,16410.0,16525.0,3129,45258,45467
2021-11-05 13:00:00.000000000,1636088400000000000,16520.0,16760.0,16480.0,16670.0,6390,45467,45448
2021-11-05 14:00:00.000000000,1636092000000000000,16670.0,16750.0,16600.0,16675.0,6736,45448,45377
2021-11-08 09:00:00.000000000,1636333200000000000,16770.0,17020.0,16300.0,16430.0,21613,45377,46332
2021-11-08 10:00:00.000000000,1636336800000000000,16430.0,16545.0,16410.0,16470.0,3858,46332,46330
2021-11-08 11:00:00.000000000,1636340400000000000,16470.0,16505.0,16375.0,16410.0,1829,46330,46430
2021-11-08 13:00:00.000000000,1636347600000000000,16415.0,16500.0,16385.0,16420.0,1831,46430,46763
2021-11-08 14:00:00.000000000,1636351200000000000,16420.0,16430.0,16165.0,16245.0,10545,46763,47627
2021-11-09 09:00:00.000000000,1636419600000000000,16290.0,16385.0,16035.0,16130.0,13624,47627,46658
2021-11-09 10:00:00.000000000,1636423200000000000,16130.0,16170.0,16055.0,16075.0,3017,46658,46841
2021-11-09 11:00:00.000000000,1636426800000000000,16075.0,16100.0,15910.0,16060.0,7004,46841,47720
2021-11-09 13:00:00.000000000,1636434000000000000,16070.0,16120.0,16030.0,16060.0,2773,47720,47939
2021-11-09 14:00:00.000000000,1636437600000000000,16060.0,16250.0,15985.0,16155.0,7608,47939,47489
2021-11-10 09:00:00.000000000,1636506000000000000,16100.0,16320.0,15940.0,16025.0,14415,47489,47254
2021-11-10 10:00:00.000000000,1636509600000000000,16025.0,16245.0,16005.0,16195.0,4768,47254,46884
2021-11-10 11:00:00.000000000,1636513200000000000,16195.0,16210.0,16145.0,16165.0,1497,46884,46830
2021-11-10 13:00:00.000000000,1636520400000000000,16170.0,16200.0,16125.0,16180.0,1404,46830,46949
2021-11-10 14:00:00.000000000,1636524000000000000,16180.0,16260.0,16160.0,16200.0,4499,46949,46751
2021-11-11 09:00:00.000000000,1636592400000000000,16230.0,16230.0,16015.0,16150.0,7822,46751,45913
2021-11-11 10:00:00.000000000,1636596000000000000,16150.0,16215.0,16115.0,16180.0,2557,45913,45848
2021-11-11 11:00:00.000000000,1636599600000000000,16180.0,16195.0,16060.0,16110.0,2504,45848,45972
2021-11-11 13:00:00.000000000,1636606800000000000,16090.0,16135.0,15990.0,16050.0,3539,45972,46623
2021-11-11 14:00:00.000000000,1636610400000000000,16050.0,16085.0,15900.0,15915.0,7828,46623,47154
2021-11-12 09:00:00.000000000,1636678800000000000,15835.0,16135.0,15760.0,16105.0,13562,47154,46733
2021-11-12 10:00:00.000000000,1636682400000000000,16105.0,16220.0,16065.0,16180.0,5194,46733,46124
2021-11-12 11:00:00.000000000,1636686000000000000,16180.0,16245.0,16140.0,16190.0,2656,46124,45890
2021-11-12 13:00:00.000000000,1636693200000000000,16195.0,16245.0,16040.0,16040.0,3218,45890,45929
2021-11-12 14:00:00.000000000,1636696800000000000,16040.0,16255.0,16040.0,16250.0,5396,45929,45379
2021-11-15 09:00:00.000000000,1636938000000000000,16540.0,16740.0,16440.0,16650.0,15483,45379,42987
2021-11-15 10:00:00.000000000,1636941600000000000,16650.0,16670.0,16525.0,16630.0,3832,42987,43284
2021-11-15 11:00:00.000000000,1636945200000000000,16630.0,16680.0,16560.0,16645.0,2062,43284,43277
2021-11-15 13:00:00.000000000,1636952400000000000,16650.0,16680.0,16610.0,16640.0,1322,43277,43291
2021-11-15 14:00:00.000000000,1636956000000000000,16640.0,16830.0,16630.0,16725.0,8646,43291,43529
2021-11-16 09:00:00.000000000,1637024400000000000,16750.0,16850.0,16635.0,16730.0,8778,43529,43077
2021-11-16 10:00:00.000000000,1637028000000000000,16730.0,16730.0,16480.0,16515.0,7086,43077,42424
2021-11-16 11:00:00.000000000,1637031600000000000,16515.0,16570.0,16460.0,16500.0,2635,42424,43004
2021-11-16 13:00:00.000000000,1637038800000000000,16500.0,16560.0,16400.0,16490.0,3777,43004,43671
2021-11-16 14:00:00.000000000,1637042400000000000,16490.0,16510.0,16240.0,16280.0,8305,43671,43702
