datetime,datetime_nano,KQ.m@SHFE.pb.open,KQ.m@SHFE.pb.high,KQ.m@SHFE.pb.low,KQ.m@SHFE.pb.close,KQ.m@SHFE.pb.volume,KQ.m@SHFE.pb.open_oi,KQ.m@SHFE.pb.close_oi
2021-12-22 23:00:00.000000000,1640185200000000000,15630.0,15660.0,15625.0,15655.0,3458,44873,45313
2021-12-23 00:00:00.000000000,1640188800000000000,15655.0,15670.0,15640.0,15670.0,2419,45313,45285
2021-12-23 09:00:00.000000000,1640221200000000000,15670.0,15765.0,15620.0,15745.0,13524,45285,47899
2021-12-23 10:00:00.000000000,1640224800000000000,15745.0,15755.0,15655.0,15685.0,6069,47899,47932
2021-12-23 11:00:00.000000000,1640228400000000000,15685.0,15695.0,15660.0,15670.0,2019,47932,48168
2021-12-23 13:00:00.000000000,1640235600000000000,15670.0,15700.0,15665.0,15670.0,1997,48168,48185
2021-12-23 14:00:00.000000000,1640239200000000000,15670.0,15715.0,15665.0,15705.0,6105,48185,47774
2021-12-23 21:00:00.000000000,1640264400000000000,15620.0,15640.0,15420.0,15480.0,28620,47774,43876
2021-12-23 22:00:00.000000000,1640268000000000000,15480.0,15490.0,15430.0,15475.0,5611,43876,43535
2021-12-23 23:00:00.000000000,1640271600000000000,15475.0,15510.0,15460.0,15485.0,3334,43535,43772
2021-12-24 00:00:00.000000000,1640275200000000000,15485.0,15490.0,15460.0,15475.0,2241,43772,43568
2021-12-24 09:00:00.000000000,1640307600000000000,15470.0,15485.0,15350.0,15385.0,13403,43568,44791
2021-12-24 10:00:00.000000000,1640311200000000000,15385.0,15430.0,15380.0,15425.0,4301,44791,44133
2021-12-24 11:00:00.000000000,1640314800000000000,15425.0,15425.0,15380.0,15420.0,2213,44133,44109
2021-12-24 13:00:00.000000000,1640322000000000000,15415.0,15440.0,15395.0,15430.0,2607,44109,43702
2021-12-24 14:00:00.000000000,1640325600000000000,15430.0,15485.0,15390.0,15480.0,7689,43702,42538
2021-12-24 21:00:00.000000000,1640350800000000000,15465.0,15515.0,15320.0,15365.0,17369,42538,43845
2021-12-24 22:00:00.000000000,1640354400000000000,15365.0,15395.0,15345.0,15355.0,2746,43845,43972
2021-12-24 23:00:00.000000000,1640358000000000000,15355.0,15385.0,15355.0,15370.0,1702,43972,44081
2021-12-25 00:00:00.000000000,1640361600000000000,15370.0,15380.0,15360.0,15360.0,1031,44081,43871
2021-12-27 09:00:00.000000000,1640566800000000000,15360.0,15400.0,15305.0,15360.0,9783,43871,44062
2021-12-27 10:00:00.000000000,1640570400000000000,15360.0,15400.0,15350.0,15365.0,3652,44062,43964
2021-12-27 11:00:00.000000000,1640574000000000000,15365.0,15370.0,15345.0,15355.0,1583,43964,43940
2021-12-27 13:00:00.000000000,1640581200000000000,15360.0,15415.0,15350.0,15395.0,2893,43940,43782
2021-12-27 14:00:00.000000000,1640584800000000000,15395.0,15395.0,15360.0,15375.0,4851,43782,43319
2021-12-27 21:00:00.000000000,1640610000000000000,15435.0,15510.0,15405.0,15455.0,20960,43319,42465
2021-12-27 22:00:00.000000000,1640613600000000000,15455.0,15475.0,15430.0,15460.0,3188,42465,42739
2021-12-27 23:00:00.000000000,1640617200000000000,15460.0,15485.0,15450.0,15470.0,1982,42739,43108
2021-12-28 00:00:00.000000000,1640620800000000000,15470.0,15490.0,15465.0,15480.0,1501,43108,43129
2021-12-28 09:00:00.000000000,1640653200000000000,15490.0,15490.0,15365.0,15375.0,9298,43129,42887
2021-12-28 10:00:00.000000000,1640656800000000000,15375.0,15400.0,15370.0,15395.0,2405,42887,42785
2021-12-28 11:00:00.000000000,1640660400000000000,15395.0,15425.0,15390.0,15420.0,1325,42785,42655
2021-12-28 13:00:00.000000000,1640667600000000000,15420.0,15425.0,15365.0,15380.0,2063,42655,42706
2021-12-28 14:00:00.000000000,1640671200000000000,15380.0,15415.0,15375.0,15400.0,4146,42706,42372
2021-12-28 21:00:00.000000000,1640696400000000000,15340.0,15435.0,15300.0,15420.0,14766,42372,40811
2021-12-28 22:00:00.000000000,1640700000000000000,15420.0,15480.0,15415.0,15470.0,4438,40811,40418
2021-12-28 23:00:00.000000000,1640703600000000000,15470.0,15470.0,15345.0,15350.0,5320,40418,40080
2021-12-29 00:00:00.000000000,1640707200000000000,15350.0,15380.0,15340.0,15350.0,2744,40080,40003
2021-12-29 09:00:00.000000000,1640739600000000000,15355.0,15430.0,15345.0,15375.0,5655,40003,39695
2021-12-29 10:00:00.000000000,1640743200000000000,15375.0,15390.0,15350.0,15375.0,2978,39695,39358
2021-12-29 11:00:00.000000000,1640746800000000000,15375.0,15375.0,15340.0,15355.0,2840,39358,39589
2021-12-29 13:00:00.000000000,1640754000000000000,15360.0,15405.0,15355.0,15395.0,2182,39589,39454
2021-12-29 14:00:00.000000000,1640757600000000000,15395.0,15505.0,15390.0,15500.0,9872,39454,37460
2021-12-29 21:00:00.000000000,1640782800000000000,15470.0,15480.0,15320.0,15350.0,18816,37460,37810
2021-12-29 22:00:00.000000000,1640786400000000000,15350.0,15380.0,15335.0,15350.0,3378,37810,38341
2021-12-29 23:00:00.000000000,1640790000000000000,15350.0,15370.0,15345.0,15350.0,2331,38341,38525
2021-12-30 00:00:00.000000000,1640793600000000000,15350.0,15390.0,15345.0,15380.0,1673,38525,38360
2021-12-30 09:00:00.000000000,1640826000000000000,15375.0,15375.0,15330.0,15340.0,8051,38360,38901
2021-12-30 10:00:00.000000000,1640829600000000000,15340.0,15365.0,15320.0,15335.0,4073,38901,38876
2021-12-30 11:00:00.000000000,1640833200000000000,15335.0,15360.0,15330.0,15350.0,2415,38876,38747
2021-12-30 13:00:00.000000000,1640840400000000000,15355.0,15360.0,15280.0,15305.0,7024,38747,39437
2021-12-30 14:00:00.000000000,1640844000000000000,15305.0,15380.0,15285.0,15325.0,10662,39437,38569
2021-12-30 21:00:00.000000000,1640869200000000000,15385.0,15470.0,15385.0,15405.0,22471,38569,34839
2021-12-30 22:00:00.000000000,1640872800000000000,15405.0,15420.0,15385.0,15410.0,2628,34839,34789
2021-12-30 23:00:00.000000000,1640876400000000000,15410.0,15420.0,15390.0,15400.0,1736,34789,34820
2021-12-31 00:00:00.000000000,1640880000000000000,15400.0,15420.0,15390.0,15390.0,1929,34820,34776
2021-12-31 09:00:00.000000000,1640912400000000000,15380.0,15420.0,15285.0,15295.0,12808,34776,35835
2021-12-31 10:00:00.000000000,1640916000000000000,15295.0,15320.0,15280.0,15315.0,5018,35835,36201
2021-12-31 11:00:00.000000000,1640919600000000000,15315.0,15315.0,15290.0,15305.0,1766,36201,36459
2021-12-31 13:00:00.000000000,1640926800000000000,15310.0,15325.0,15290.0,15305.0,2199,36459,36809
2021-12-31 14:00:00.000000000,1640930400000000000,15305.0,15330.0,15280.0,15300.0,6802,36809,36978
2022-01-04 09:00:00.000000000,1641258000000000000,15360.0,15530.0,15360.0,15400.0,26128,36978,35685
2022-01-04 10:00:00.000000000,1641261600000000000,15400.0,15425.0,15365.0,15420.0,5735,35685,35525
2022-01-04 11:00:00.000000000,1641265200000000000,15420.0,15420.0,15390.0,15395.0,1707,35525,35355
2022-01-04 13:00:00.000000000,1641272400000000000,15410.0,15450.0,15395.0,15410.0,2983,35355,35052
2022-01-04 14:00:00.000000000,1641276000000000000,15410.0,15455.0,15380.0,15385.0,4718,35052,34412
2022-01-04 21:00:00.000000000,1641301200000000000,15330.0,15350.0,15235.0,15340.0,24639,34412,37681
2022-01-04 22:00:00.000000000,1641304800000000000,15340.0,15355.0,15315.0,15325.0,4471,37681,37954
2022-01-04 23:00:00.000000000,1641308400000000000,15325.0,15340.0,15300.0,15340.0,3261,37954,38211
2022-01-05 00:00:00.000000000,1641312000000000000,15340.0,15340.0,15320.0,15325.0,1766,38211,38158
2022-01-05 09:00:00.000000000,1641344400000000000,15335.0,15340.0,15245.0,15260.0,9627,38158,40038
2022-01-05 10:00:00.000000000,1641348000000000000,15260.0,15290.0,15250.0,15270.0,4112,40038,39623
2022-01-05 11:00:00.000000000,1641351600000000000,15270.0,15275.0,15245.0,15260.0,1801,39623,39916
2022-01-05 13:00:00.000000000,1641358800000000000,15260.0,15260.0,15190.0,15205.0,6337,39916,41944
2022-01-05 14:00:00.000000000,1641362400000000000,15205.0,15260.0,15195.0,15200.0,8610,41944,42049
2022-01-05 21:00:00.000000000,1641387600000000000,15325.0,15340.0,15100.0,15110.0,23814,42049,46798
2022-01-05 22:00:00.000000000,1641391200000000000,15110.0,15190.0,15100.0,15145.0,8979,46798,45994
2022-01-05 23:00:00.000000000,1641394800000000000,15145.0,15160.0,15135.0,15140.0,1679,45994,46282
2022-01-06 00:00:00.000000000,1641398400000000000,15140.0,15155.0,15125.0,15140.0,1523,46282,46064
2022-01-06 09:00:00.000000000,1641430800000000000,15120.0,15140.0,15085.0,15090.0,8430,46064,47169
2022-01-06 10:00:00.000000000,1641434400000000000,15090.0,15125.0,15070.0,15125.0,5477,47169,47287
2022-01-06 11:00:00.000000000,1641438000000000000,15125.0,15125.0,15095.0,15115.0,1830,47287,47411
2022-01-06 13:00:00.000000000,1641445200000000000,15110.0,15115.0,15070.0,15105.0,2159,47411,47886
2022-01-06 14:00:00.000000000,1641448800000000000,15105.0,15135.0,15050.0,15060.0,9993,47886,49777
2022-01-06 21:00:00.000000000,1641474000000000000,15100.0,15280.0,15055.0,15275.0,28838,49777,48406
2022-01-06 22:00:00.000000000,1641477600000000000,15275.0,15280.0,15230.0,15260.0,5296,48406,47548
2022-01-06 23:00:00.000000000,1641481200000000000,15260.0,15270.0,15240.0,15265.0,2772,47548,47532
2022-01-07 00:00:00.000000000,1641484800000000000,15265.0,15290.0,15260.0,15270.0,2386,47532,47672
2022-01-07 09:00:00.000000000,1641517200000000000,15270.0,15465.0,15265.0,15435.0,25097,47672,42782
2022-01-07 10:00:00.000000000,1641520800000000000,15435.0,15445.0,15390.0,15415.0,7750,42782,41488
2022-01-07 11:00:00.000000000,1641524400000000000,15415.0,15450.0,15405.0,15450.0,3476,41488,41252
2022-01-07 13:00:00.000000000,1641531600000000000,15450.0,15475.0,15435.0,15455.0,5855,41252,40402
2022-01-07 14:00:00.000000000,1641535200000000000,15455.0,15460.0,15400.0,15415.0,8773,40402,38326
2022-01-07 21:00:00.000000000,1641560400000000000,15390.0,15415.0,15195.0,15210.0,29905,38326,39710
2022-01-07 22:00:00.000000000,1641564000000000000,15210.0,15210.0,15145.0,15200.0,9779,39710,41969
2022-01-07 23:00:00.000000000,1641567600000000000,15200.0,15235.0,15180.0,15200.0,3853,41969,42056
2022-01-08 00:00:00.000000000,1641571200000000000,15200.0,15215.0,15160.0,15160.0,2889,42056,42006
2022-01-10 09:00:00.000000000,1641776400000000000,15170.0,15215.0,15070.0,15090.0,16490,42006,45686
2022-01-10 10:00:00.000000000,1641780000000000000,15090.0,15120.0,15065.0,15105.0,5725,45686,46629
2022-01-10 11:00:00.000000000,1641783600000000000,15105.0,15125.0,15085.0,15120.0,3042,46629,47174
2022-01-10 13:00:00.000000000,1641790800000000000,15110.0,15180.0,15100.0,15175.0,5076,47174,46899
2022-01-10 14:00:00.000000000,1641794400000000000,15175.0,15190.0,15145.0,15190.0,5894,46899,44851
2022-01-10 21:00:00.000000000,1641819600000000000,15260.0,15290.0,15175.0,15200.0,17704,44851,42743
2022-01-10 22:00:00.000000000,1641823200000000000,15200.0,15235.0,15185.0,15230.0,3238,42743,42691
2022-01-10 23:00:00.000000000,1641826800000000000,15230.0,15235.0,15215.0,15225.0,1965,42691,42667
2022-01-11 00:00:00.000000000,1641830400000000000,15225.0,15235.0,15195.0,15215.0,1753,42667,42503
2022-01-11 09:00:00.000000000,1641862800000000000,15220.0,15230.0,15145.0,15155.0,6038,42503,42728
2022-01-11 10:00:00.000000000,1641866400000000000,15155.0,15205.0,15150.0,15190.0,2180,42728,42705
2022-01-11 11:00:00.000000000,1641870000000000000,15190.0,15235.0,15180.0,15220.0,2189,42705,42646
2022-01-11 13:00:00.000000000,1641877200000000000,15220.0,15225.0,15190.0,15215.0,1833,42646,42671
2022-01-11 14:00:00.000000000,1641880800000000000,15215.0,15230.0,15170.0,15190.0,5928,42671,42668
2022-01-11 21:00:00.000000000,1641906000000000000,15190.0,15265.0,15150.0,15180.0,13100,42668,43182
2022-01-11 22:00:00.000000000,1641909600000000000,15180.0,15195.0,15155.0,15185.0,3909,43182,43413
2022-01-11 23:00:00.000000000,1641913200000000000,15185.0,15220.0,15180.0,15200.0,3698,43413,43314
2022-01-12 00:00:00.000000000,1641916800000000000,15200.0,15255.0,15195.0,15230.0,2979,43314,43302
2022-01-12 09:00:00.000000000,1641949200000000000,15235.0,15290.0,15180.0,15260.0,9789,43302,42186
2022-01-12 10:00:00.000000000,1641952800000000000,15260.0,15280.0,15225.0,15255.0,3846,42186,42033
2022-01-12 11:00:00.000000000,1641956400000000000,15255.0,15265.0,15235.0,15255.0,2240,42033,42000
2022-01-12 13:00:00.000000000,1641963600000000000,15250.0,15310.0,15240.0,15295.0,3741,42000,41475
2022-01-12 14:00:00.000000000,1641967200000000000,15295.0,15365.0,15285.0,15310.0,12186,41475,39695
2022-01-12 21:00:00.000000000,1641992400000000000,15395.0,15400.0,15260.0,15400.0,22186,39695,38359
2022-01-12 22:00:00.000000000,1641996000000000000,15400.0,15410.0,15320.0,15325.0,9435,38359,38228
2022-01-12 23:00:00.000000000,1641999600000000000,15325.0,15395.0,15325.0,15385.0,5337,38228,38244
2022-01-13 00:00:00.000000000,1642003200000000000,15385.0,15405.0,15380.0,15395.0,4694,38244,37977
2022-01-13 09:00:00.000000000,1642035600000000000,15370.0,15425.0,15355.0,15410.0,8674,37977,37261
2022-01-13 10:00:00.000000000,1642039200000000000,15410.0,15420.0,15345.0,15350.0,5167,37261,36455
2022-01-13 11:00:00.000000000,1642042800000000000,15350.0,15390.0,15350.0,15365.0,2935,36455,36080
2022-01-13 13:00:00.000000000,1642050000000000000,15355.0,15395.0,15355.0,15360.0,3775,36080,35428
2022-01-13 14:00:00.000000000,1642053600000000000,15360.0,15400.0,15360.0,15365.0,5336,35428,34583
2022-01-13 21:00:00.000000000,1642078800000000000,15490.0,15660.0,15470.0,15555.0,36756,34583,33988
2022-01-13 22:00:00.000000000,1642082400000000000,15555.0,15560.0,15510.0,15550.0,8103,33988,33858
2022-01-13 23:00:00.000000000,1642086000000000000,15550.0,15615.0,15550.0,15605.0,6026,33858,33797
2022-01-14 00:00:00.000000000,1642089600000000000,15605.0,15620.0,15565.0,15570.0,4135,33797,33507
2022-01-14 09:00:00.000000000,1642122000000000000,15570.0,15650.0,15540.0,15580.0,15432,33507,33699
2022-01-14 10:00:00.000000000,1642125600000000000,15580.0,15600.0,15550.0,15590.0,4304,33699,33300
2022-01-14 11:00:00.000000000,1642129200000000000,15590.0,15600.0,15575.0,15600.0,1960,33300,33126
2022-01-14 13:00:00.000000000,1642136400000000000,15595.0,15625.0,15590.0,15610.0,3666,33126,32669
2022-01-14 14:00:00.000000000,1642140000000000000,15610.0,15670.0,15605.0,15655.0,7644,32669,31353
2022-01-14 21:00:00.000000000,1642165200000000000,15560.0,15715.0,15530.0,15595.0,28797,31353,30191
2022-01-14 22:00:00.000000000,1642168800000000000,15595.0,15640.0,15550.0,15625.0,5983,30191,30064
2022-01-14 23:00:00.000000000,1642172400000000000,15625.0,15655.0,15595.0,15605.0,3844,30064,30164
2022-01-15 00:00:00.000000000,1642176000000000000,15605.0,15620.0,15575.0,15610.0,2624,30164,29755
2022-01-17 09:00:00.000000000,1642381200000000000,15635.0,15685.0,15580.0,15680.0,8890,29755,28809
2022-01-17 10:00:00.000000000,1642384800000000000,15680.0,15690.0,15600.0,15630.0,6310,28809,28670
2022-01-17 11:00:00.000000000,1642388400000000000,15630.0,15655.0,15600.0,15605.0,2224,28670,28429
2022-01-17 13:00:00.000000000,1642395600000000000,15610.0,15655.0,15610.0,15645.0,2336,28429,28307
2022-01-17 14:00:00.000000000,1642399200000000000,15645.0,15690.0,15630.0,15660.0,8990,28307,26468
2022-01-17 21:00:00.000000000,1642424400000000000,15650.0,15710.0,15595.0,15630.0,15987,26468,24424
2022-01-17 22:00:00.000000000,1642428000000000000,15630.0,15640.0,15590.0,15620.0,5219,24424,23992
2022-01-17 23:00:00.000000000,1642431600000000000,15620.0,15640.0,15600.0,15605.0,6650,23992,23945
2022-01-18 00:00:00.000000000,1642435200000000000,15605.0,15615.0,15590.0,15590.0,1282,23945,23723
2022-01-18 09:00:00.000000000,1642467600000000000,15590.0,15655.0,15565.0,15635.0,6406,23723,23338
2022-01-18 10:00:00.000000000,1642471200000000000,15635.0,15650.0,15610.0,15645.0,3059,23338,23149
2022-01-18 11:00:00.000000000,1642474800000000000,15645.0,15650.0,15600.0,15600.0,1511,23149,23005
2022-01-18 13:00:00.000000000,1642482000000000000,15610.0,15620.0,15585.0,15600.0,1725,23005,22882
2022-01-18 14:00:00.000000000,1642485600000000000,15600.0,15655.0,15600.0,15615.0,4619,22882,22086
2022-01-18 21:00:00.000000000,1642510800000000000,15650.0,15660.0,15475.0,15520.0,15035,22086,21490
2022-01-18 22:00:00.000000000,1642514400000000000,15520.0,15560.0,15520.0,15530.0,2771,21490,21215
2022-01-18 23:00:00.000000000,1642518000000000000,15530.0,15560.0,15500.0,15505.0,1542,21215,21143
2022-01-19 00:00:00.000000000,1642521600000000000,15505.0,15515.0,15475.0,15475.0,3483,21143,21076
2022-01-19 09:00:00.000000000,1642554000000000000,15475.0,15505.0,15425.0,15485.0,7106,21076,20192
2022-01-19 10:00:00.000000000,1642557600000000000,15485.0,15515.0,15480.0,15510.0,2933,20192,19403
2022-01-19 11:00:00.000000000,1642561200000000000,15510.0,15515.0,15485.0,15490.0,1273,19403,19142
2022-01-19 13:00:00.000000000,1642568400000000000,15485.0,15505.0,15480.0,15490.0,1789,19142,18606
2022-01-19 14:00:00.000000000,1642572000000000000,15490.0,15510.0,15470.0,15510.0,3899,18606,18135
2022-01-19 21:00:00.000000000,1642597200000000000,15665.0,15710.0,15630.0,15685.0,19021,18135,49106
2022-01-19 22:00:00.000000000,1642600800000000000,15685.0,15710.0,15665.0,15695.0,7651,49106,50264
2022-01-19 23:00:00.000000000,1642604400000000000,15695.0,15695.0,15665.0,15680.0,2616,50264,50285
2022-01-20 00:00:00.000000000,1642608000000000000,15680.0,15710.0,15680.0,15685.0,1877,50285,50328
2022-01-20 09:00:00.000000000,1642640400000000000,15680.0,15695.0,15615.0,15660.0,11074,50328,51247
2022-01-20 10:00:00.000000000,1642644000000000000,15660.0,15665.0,15620.0,15625.0,5980,51247,51549
2022-01-20 11:00:00.000000000,1642647600000000000,15625.0,15700.0,15625.0,15690.0,5015,51549,53076
2022-01-20 13:00:00.000000000,1642654800000000000,15690.0,15755.0,15690.0,15745.0,6210,53076,55051
2022-01-20 14:00:00.000000000,1642658400000000000,15745.0,15845.0,15730.0,15815.0,14747,55051,56846
2022-01-20 21:00:00.000000000,1642683600000000000,15720.0,15795.0,15620.0,15655.0,23808,56846,56655
2022-01-20 22:00:00.000000000,1642687200000000000,15655.0,15685.0,15630.0,15680.0,6594,56655,56946
2022-01-20 23:00:00.000000000,1642690800000000000,15680.0,15715.0,15675.0,15695.0,4001,56946,57420
2022-01-21 00:00:00.000000000,1642694400000000000,15695.0,15695.0,15655.0,15665.0,3618,57420,57264
2022-01-21 09:00:00.000000000,1642726800000000000,15665.0,15670.0,15600.0,15635.0,9877,57264,56986
2022-01-21 10:00:00.000000000,1642730400000000000,15635.0,15650.0,15610.0,15615.0,3472,56986,56647
2022-01-21 11:00:00.000000000,1642734000000000000,15615.0,15625.0,15580.0,15615.0,3291,56647,56423
2022-01-21 13:00:00.000000000,1642741200000000000,15620.0,15660.0,15620.0,15635.0,3531,56423,56641
2022-01-21 14:00:00.000000000,1642744800000000000,15635.0,15700.0,15625.0,15675.0,7595,56641,55964
2022-01-21 21:00:00.000000000,1642770000000000000,15770.0,15875.0,15720.0,15840.0,24237,55964,58862
2022-01-21 22:00:00.000000000,1642773600000000000,15840.0,15865.0,15790.0,15805.0,7453,58862,59386
2022-01-21 23:00:00.000000000,1642777200000000000,15805.0,15835.0,15785.0,15800.0,3956,59386,59630
2022-01-22 00:00:00.000000000,1642780800000000000,15800.0,15810.0,15770.0,15785.0,2736,59630,59315
2022-01-24 09:00:00.000000000,1642986000000000000,15770.0,15770.0,15670.0,15755.0,10368,59315,58921
2022-01-24 10:00:00.000000000,1642989600000000000,15755.0,15770.0,15705.0,15725.0,3631,58921,59374
2022-01-24 11:00:00.000000000,1642993200000000000,15725.0,15735.0,15705.0,15715.0,1984,59374,59430
2022-01-24 13:00:00.000000000,1643000400000000000,15725.0,15755.0,15720.0,15735.0,2716,59430,59430
2022-01-24 14:00:00.000000000,1643004000000000000,15735.0,15740.0,15690.0,15700.0,5765,59430,58402
2022-01-24 21:00:00.000000000,1643029200000000000,15675.0,15680.0,15505.0,15520.0,31140,58402,57189
2022-01-24 22:00:00.000000000,1643032800000000000,15520.0,15560.0,15515.0,15540.0,5326,57189,57289
2022-01-24 23:00:00.000000000,1643036400000000000,15540.0,15565.0,15530.0,15550.0,4520,57289,57084
2022-01-25 00:00:00.000000000,1643040000000000000,15550.0,15555.0,15530.0,15530.0,1746,57084,56921
2022-01-25 09:00:00.000000000,1643072400000000000,15530.0,15540.0,15430.0,15450.0,14451,56921,56770
2022-01-25 10:00:00.000000000,1643076000000000000,15450.0,15530.0,15440.0,15530.0,6576,56770,56729
2022-01-25 11:00:00.000000000,1643079600000000000,15530.0,15535.0,15490.0,15515.0,3139,56729,56589
2022-01-25 13:00:00.000000000,1643086800000000000,15515.0,15525.0,15485.0,15500.0,3866,56589,56223
2022-01-25 14:00:00.000000000,1643090400000000000,15500.0,15505.0,15430.0,15455.0,6855,56223,55707
2022-01-25 21:00:00.000000000,1643115600000000000,15500.0,15515.0,15385.0,15485.0,18203,55707,55184
2022-01-25 22:00:00.000000000,1643119200000000000,15485.0,15505.0,15465.0,15480.0,7478,55184,54976
2022-01-25 23:00:00.000000000,1643122800000000000,15480.0,15490.0,15455.0,15470.0,4099,54976,54946
2022-01-26 00:00:00.000000000,1643126400000000000,15470.0,15480.0,15460.0,15470.0,1989,54946,54759
2022-01-26 09:00:00.000000000,1643158800000000000,15465.0,15490.0,15430.0,15440.0,9445,54759,54302
2022-01-26 10:00:00.000000000,1643162400000000000,15440.0,15450.0,15430.0,15435.0,6580,54302,53751
2022-01-26 11:00:00.000000000,1643166000000000000,15435.0,15445.0,15420.0,15435.0,5073,53751,53377
2022-01-26 13:00:00.000000000,1643173200000000000,15430.0,15445.0,15415.0,15440.0,3649,53377,53438
2022-01-26 14:00:00.000000000,1643176800000000000,15440.0,15450.0,15410.0,15440.0,9879,53438,53391
2022-01-26 21:00:00.000000000,1643202000000000000,15500.0,15530.0,15445.0,15450.0,18277,53391,53158
2022-01-26 22:00:00.000000000,1643205600000000000,15450.0,15480.0,15440.0,15480.0,3820,53158,52876
2022-01-26 23:00:00.000000000,1643209200000000000,15480.0,15480.0,15425.0,15450.0,2230,52876,52998
2022-01-27 00:00:00.000000000,1643212800000000000,15450.0,15455.0,15435.0,15440.0,2076,52998,52706
2022-01-27 09:00:00.000000000,1643245200000000000,15435.0,15440.0,15370.0,15385.0,6923,52706,52713
2022-01-27 10:00:00.000000000,1643248800000000000,15385.0,15400.0,15330.0,15385.0,13555,52713,52578
2022-01-27 11:00:00.000000000,1643252400000000000,15385.0,15405.0,15375.0,15395.0,6803,52578,52143
2022-01-27 13:00:00.000000000,1643259600000000000,15395.0,15400.0,15330.0,15365.0,4076,52143,51675
2022-01-27 14:00:00.000000000,1643263200000000000,15365.0,15405.0,15325.0,15395.0,8927,51675,50146
2022-01-27 21:00:00.000000000,1643288400000000000,15325.0,15400.0,15235.0,15250.0,22113,50146,49861
2022-01-27 22:00:00.000000000,1643292000000000000,15250.0,15345.0,15235.0,15320.0,6260,49861,50180
2022-01-27 23:00:00.000000000,1643295600000000000,15320.0,15330.0,15310.0,15320.0,2406,50180,50175
2022-01-28 00:00:00.000000000,1643299200000000000,15320.0,15325.0,15305.0,15315.0,2201,50175,49995
2022-01-28 09:00:00.000000000,1643331600000000000,15315.0,15345.0,15260.0,15325.0,8159,49995,50116
2022-01-28 10:00:00.000000000,1643335200000000000,15325.0,15330.0,15280.0,15315.0,7429,50116,50335
2022-01-28 11:00:00.000000000,1643338800000000000,15315.0,15325.0,15270.0,15275.0,3885,50335,50430
2022-01-28 13:00:00.000000000,1643346000000000000,15270.0,15290.0,15260.0,15260.0,4474,50430,49983
2022-01-28 14:00:00.000000000,1643349600000000000,15260.0,15265.0,15185.0,15210.0,13500,49983,49368
2022-02-07 09:00:00.000000000,1644195600000000000,14980.0,15000.0,14785.0,14860.0,45536,49368,53102
2022-02-07 10:00:00.000000000,1644199200000000000,14860.0,14925.0,14845.0,14875.0,9525,53102,54120
2022-02-07 11:00:00.000000000,1644202800000000000,14875.0,14890.0,14855.0,14875.0,3773,54120,54516
2022-02-07 13:00:00.000000000,1644210000000000000,14875.0,14910.0,14850.0,14855.0,3879,54516,54996
2022-02-07 14:00:00.000000000,1644213600000000000,14855.0,14875.0,14800.0,14820.0,11101,54996,54674
2022-02-07 21:00:00.000000000,1644238800000000000,14800.0,14865.0,14690.0,14840.0,24386,54674,58745
2022-02-07 22:00:00.000000000,1644242400000000000,14840.0,14870.0,14820.0,14845.0,4674,58745,58820
2022-02-07 23:00:00.000000000,1644246000000000000,14845.0,14850.0,14820.0,14820.0,2294,58820,58899
2022-02-08 00:00:00.000000000,1644249600000000000,14820.0,14825.0,14785.0,14795.0,3445,58899,58831
2022-02-08 09:00:00.000000000,1644282000000000000,14795.0,14835.0,14770.0,14825.0,10704,58831,58713
2022-02-08 10:00:00.000000000,1644285600000000000,14825.0,14830.0,14785.0,14810.0,5078,58713,58714
2022-02-08 11:00:00.000000000,1644289200000000000,14810.0,14825.0,14805.0,14820.0,1743,58714,58562
2022-02-08 13:00:00.000000000,1644296400000000000,14820.0,14870.0,14795.0,14835.0,5761,58562,58990
2022-02-08 14:00:00.000000000,1644300000000000000,14835.0,14855.0,14825.0,14840.0,8478,58990,59114
2022-02-08 21:00:00.000000000,1644325200000000000,14810.0,14940.0,14785.0,14910.0,24114,59114,57806
2022-02-08 22:00:00.000000000,1644328800000000000,14910.0,14940.0,14905.0,14920.0,4053,57806,57657
2022-02-08 23:00:00.000000000,1644332400000000000,14920.0,14945.0,14905.0,14915.0,3324,57657,57567
2022-02-09 00:00:00.000000000,1644336000000000000,14915.0,14925.0,14900.0,14915.0,2360,57567,57315
2022-02-09 09:00:00.000000000,1644368400000000000,14915.0,14965.0,14905.0,14915.0,6836,57315,56937
2022-02-09 10:00:00.000000000,1644372000000000000,14915.0,14920.0,14880.0,14895.0,5767,56937,57074
2022-02-09 11:00:00.000000000,1644375600000000000,14895.0,14945.0,14880.0,14930.0,3556,57074,57011
2022-02-09 13:00:00.000000000,1644382800000000000,14940.0,14980.0,14930.0,14940.0,4408,57011,56410
2022-02-09 14:00:00.000000000,1644386400000000000,14940.0,15015.0,14935.0,14995.0,11864,56410,55811
2022-02-09 21:00:00.000000000,1644411600000000000,15105.0,15160.0,15030.0,15125.0,27822,55811,52806
2022-02-09 22:00:00.000000000,1644415200000000000,15125.0,15185.0,15115.0,15185.0,5815,52806,51930
2022-02-09 23:00:00.000000000,1644418800000000000,15185.0,15200.0,15130.0,15140.0,8673,51930,51553
2022-02-10 00:00:00.000000000,1644422400000000000,15140.0,15170.0,15140.0,15160.0,2135,51553,51324
2022-02-10 09:00:00.000000000,1644454800000000000,15180.0,15210.0,15125.0,15170.0,8142,51324,50235
