datetime,datetime_nano,KQ.m@SHFE.sn.open,KQ.m@SHFE.sn.high,KQ.m@SHFE.sn.low,KQ.m@SHFE.sn.close,KQ.m@SHFE.sn.volume,KQ.m@SHFE.sn.open_oi,KQ.m@SHFE.sn.close_oi
2021-05-07 21:00:00.000000000,1620392400000000000,197260.0,197530.0,194400.0,195220.0,16976,13765,30718
2021-05-07 22:00:00.000000000,1620396000000000000,195220.0,195560.0,194320.0,195470.0,5641,30718,30792
2021-05-07 23:00:00.000000000,1620399600000000000,195470.0,196110.0,195110.0,195680.0,4686,30792,30960
2021-05-08 00:00:00.000000000,1620403200000000000,195680.0,195680.0,194660.0,194810.0,2522,30960,30986
2021-05-10 09:00:00.000000000,1620608400000000000,195870.0,198480.0,195860.0,196480.0,18300,30986,31513
2021-05-10 10:00:00.000000000,1620612000000000000,196480.0,196690.0,195030.0,195230.0,8669,31513,32169
2021-05-10 11:00:00.000000000,1620615600000000000,195230.0,195570.0,195010.0,195090.0,2999,32169,32524
2021-05-10 13:00:00.000000000,1620622800000000000,195090.0,196750.0,194550.0,196580.0,5707,32524,32402
2021-05-10 14:00:00.000000000,1620626400000000000,196580.0,196650.0,195190.0,195710.0,7124,32402,32183
2021-05-10 21:00:00.000000000,1620651600000000000,195530.0,195700.0,193300.0,194000.0,18818,32183,32377
2021-05-10 22:00:00.000000000,1620655200000000000,194000.0,194090.0,192920.0,193470.0,9768,32377,32240
2021-05-10 23:00:00.000000000,1620658800000000000,193470.0,193470.0,192540.0,193220.0,6454,32240,32167
2021-05-11 00:00:00.000000000,1620662400000000000,193220.0,193220.0,192710.0,192850.0,1899,32167,32124
2021-05-11 09:00:00.000000000,1620694800000000000,192760.0,194340.0,192760.0,193990.0,9168,32124,32503
2021-05-11 10:00:00.000000000,1620698400000000000,193990.0,194120.0,193130.0,193620.0,3213,32503,32541
2021-05-11 11:00:00.000000000,1620702000000000000,193620.0,193730.0,193130.0,193590.0,1939,32541,32587
2021-05-11 13:00:00.000000000,1620709200000000000,193700.0,194800.0,193210.0,193210.0,5158,32587,32964
2021-05-11 14:00:00.000000000,1620712800000000000,193210.0,194800.0,193130.0,194800.0,8017,32964,32696
2021-05-11 21:00:00.000000000,1620738000000000000,195630.0,197140.0,194800.0,196280.0,17739,32696,32581
2021-05-11 22:00:00.000000000,1620741600000000000,196280.0,196340.0,195010.0,195400.0,8940,32581,32892
2021-05-11 23:00:00.000000000,1620745200000000000,195400.0,195870.0,195050.0,195750.0,3594,32892,33099
2021-05-12 00:00:00.000000000,1620748800000000000,195750.0,196270.0,195230.0,195380.0,4024,33099,33065
2021-05-12 09:00:00.000000000,1620781200000000000,195500.0,196680.0,195500.0,196200.0,11756,33065,33192
2021-05-12 10:00:00.000000000,1620784800000000000,196200.0,196860.0,195540.0,196800.0,5746,33192,33420
2021-05-12 11:00:00.000000000,1620788400000000000,196800.0,197290.0,196430.0,196500.0,4672,33420,33404
2021-05-12 13:00:00.000000000,1620795600000000000,196560.0,197670.0,196530.0,197570.0,5939,33404,33683
2021-05-12 14:00:00.000000000,1620799200000000000,197570.0,197660.0,196230.0,196710.0,7775,33683,32803
2021-05-12 21:00:00.000000000,1620824400000000000,196000.0,197600.0,194360.0,194710.0,14744,32803,32749
2021-05-12 22:00:00.000000000,1620828000000000000,194710.0,195240.0,194210.0,194410.0,9857,32749,32653
2021-05-12 23:00:00.000000000,1620831600000000000,194410.0,194700.0,194050.0,194130.0,6216,32653,32530
2021-05-13 00:00:00.000000000,1620835200000000000,194130.0,194310.0,192800.0,193430.0,7165,32530,32347
2021-05-13 09:00:00.000000000,1620867600000000000,193590.0,193800.0,191570.0,192300.0,16136,32347,32408
2021-05-13 10:00:00.000000000,1620871200000000000,192300.0,192590.0,192010.0,192060.0,7099,32408,32205
2021-05-13 11:00:00.000000000,1620874800000000000,192060.0,192450.0,191600.0,191890.0,6122,32205,32202
2021-05-13 13:00:00.000000000,1620882000000000000,191840.0,191930.0,190600.0,191490.0,8701,32202,32040
2021-05-13 14:00:00.000000000,1620885600000000000,191490.0,192900.0,191090.0,192230.0,7683,32040,31658
2021-05-13 21:00:00.000000000,1620910800000000000,193540.0,194300.0,192600.0,193130.0,15345,31658,31367
2021-05-13 22:00:00.000000000,1620914400000000000,193130.0,193610.0,192650.0,192710.0,8165,31367,31529
2021-05-13 23:00:00.000000000,1620918000000000000,192710.0,193060.0,192320.0,192450.0,4374,31529,31783
2021-05-14 00:00:00.000000000,1620921600000000000,192450.0,193020.0,192000.0,192280.0,3811,31783,31590
2021-05-14 09:00:00.000000000,1620954000000000000,192280.0,193160.0,191820.0,192450.0,8996,31590,31474
2021-05-14 10:00:00.000000000,1620957600000000000,192450.0,193690.0,192410.0,193550.0,6209,31474,31565
2021-05-14 11:00:00.000000000,1620961200000000000,193550.0,193690.0,192660.0,192660.0,4579,31565,31405
2021-05-14 13:00:00.000000000,1620968400000000000,192660.0,192660.0,190800.0,191110.0,10017,31405,31599
2021-05-14 14:00:00.000000000,1620972000000000000,191110.0,193290.0,190220.0,192920.0,14058,31599,31478
2021-05-14 21:00:00.000000000,1620997200000000000,193990.0,197450.0,193250.0,196340.0,24658,31478,32552
2021-05-14 22:00:00.000000000,1621000800000000000,196340.0,196920.0,196000.0,196590.0,10264,32552,32396
2021-05-14 23:00:00.000000000,1621004400000000000,196590.0,196970.0,196340.0,196750.0,5744,32396,32826
2021-05-15 00:00:00.000000000,1621008000000000000,196750.0,197250.0,196340.0,196800.0,4676,32826,32683
2021-05-17 09:00:00.000000000,1621213200000000000,196770.0,197990.0,196520.0,197530.0,13283,32683,33824
2021-05-17 10:00:00.000000000,1621216800000000000,197530.0,197950.0,197060.0,197810.0,6616,33824,34014
2021-05-17 11:00:00.000000000,1621220400000000000,197810.0,198080.0,197460.0,197860.0,4162,34014,34102
2021-05-17 13:00:00.000000000,1621227600000000000,197900.0,197960.0,197100.0,197230.0,4394,34102,34198
2021-05-17 14:00:00.000000000,1621231200000000000,197230.0,197890.0,197010.0,197420.0,8624,34198,33553
2021-05-17 21:00:00.000000000,1621256400000000000,198050.0,199400.0,197670.0,198450.0,11910,33553,34263
2021-05-17 22:00:00.000000000,1621260000000000000,198450.0,199170.0,198240.0,199090.0,8404,34263,34726
2021-05-17 23:00:00.000000000,1621263600000000000,199090.0,199350.0,198560.0,198930.0,5553,34726,34819
2021-05-18 00:00:00.000000000,1621267200000000000,198930.0,199230.0,198830.0,199200.0,1731,34819,34573
2021-05-18 09:00:00.000000000,1621299600000000000,199300.0,199980.0,199230.0,199610.0,8853,34573,35061
2021-05-18 10:00:00.000000000,1621303200000000000,199610.0,199880.0,198310.0,199100.0,6304,35061,35074
2021-05-18 11:00:00.000000000,1621306800000000000,199100.0,199500.0,199060.0,199360.0,3135,35074,35040
2021-05-18 13:00:00.000000000,1621314000000000000,199390.0,199480.0,198590.0,199090.0,3768,35040,34953
2021-05-18 14:00:00.000000000,1621317600000000000,199090.0,199500.0,198290.0,198690.0,6729,34953,34766
2021-05-18 21:00:00.000000000,1621342800000000000,199400.0,200300.0,198990.0,199590.0,12633,34766,35966
2021-05-18 22:00:00.000000000,1621346400000000000,199590.0,199940.0,199040.0,199630.0,9142,35966,35917
2021-05-18 23:00:00.000000000,1621350000000000000,199630.0,199680.0,199240.0,199490.0,4696,35917,36123
2021-05-19 00:00:00.000000000,1621353600000000000,199490.0,200450.0,199130.0,200450.0,6822,36123,36107
2021-05-19 09:00:00.000000000,1621386000000000000,200150.0,200190.0,198750.0,199090.0,11247,36107,35963
2021-05-19 10:00:00.000000000,1621389600000000000,199090.0,199160.0,198200.0,198680.0,9017,35963,36010
2021-05-19 11:00:00.000000000,1621393200000000000,198680.0,198960.0,198300.0,198800.0,4003,36010,36165
2021-05-19 13:00:00.000000000,1621400400000000000,198730.0,198960.0,198350.0,198960.0,4245,36165,36318
2021-05-19 14:00:00.000000000,1621404000000000000,198960.0,199750.0,198550.0,198830.0,9095,36318,36372
2021-05-19 21:00:00.000000000,1621429200000000000,198030.0,198200.0,195750.0,196050.0,20143,36372,35487
2021-05-19 22:00:00.000000000,1621432800000000000,196050.0,196050.0,193880.0,194140.0,15444,35487,35119
2021-05-19 23:00:00.000000000,1621436400000000000,194140.0,194350.0,193030.0,194110.0,9091,35119,35122
2021-05-20 00:00:00.000000000,1621440000000000000,194110.0,194430.0,193730.0,193900.0,9349,35122,34788
2021-05-20 09:00:00.000000000,1621472400000000000,194050.0,195490.0,193630.0,193750.0,16802,34788,34366
2021-05-20 10:00:00.000000000,1621476000000000000,193750.0,194150.0,192390.0,193830.0,9258,34366,33593
2021-05-20 11:00:00.000000000,1621479600000000000,193830.0,193970.0,193340.0,193500.0,3483,33593,33392
2021-05-20 13:00:00.000000000,1621486800000000000,193530.0,195000.0,193530.0,194830.0,7671,33392,33466
2021-05-20 14:00:00.000000000,1621490400000000000,194830.0,195530.0,194000.0,195290.0,9625,33466,32932
2021-05-20 21:00:00.000000000,1621515600000000000,195600.0,196120.0,194440.0,194880.0,15538,32932,33231
2021-05-20 22:00:00.000000000,1621519200000000000,194880.0,195000.0,193790.0,194770.0,11037,33231,33129
2021-05-20 23:00:00.000000000,1621522800000000000,194770.0,195270.0,193710.0,194080.0,8063,33129,33125
2021-05-21 00:00:00.000000000,1621526400000000000,194080.0,194600.0,193860.0,194410.0,5726,33125,32749
2021-05-21 09:00:00.000000000,1621558800000000000,194390.0,195680.0,193960.0,194840.0,11942,32749,33171
2021-05-21 10:00:00.000000000,1621562400000000000,194840.0,195250.0,193760.0,194880.0,11367,33171,33123
2021-05-21 11:00:00.000000000,1621566000000000000,194880.0,196230.0,194880.0,195810.0,5613,33123,33531
2021-05-21 13:00:00.000000000,1621573200000000000,196000.0,198780.0,196000.0,198110.0,14251,33531,35514
2021-05-21 14:00:00.000000000,1621576800000000000,198110.0,198500.0,196370.0,197290.0,15258,35514,34419
2021-05-21 21:00:00.000000000,1621602000000000000,197100.0,198300.0,196420.0,198070.0,11895,34419,35924
2021-05-21 22:00:00.000000000,1621605600000000000,198070.0,198500.0,196550.0,196970.0,12464,35924,35680
2021-05-21 23:00:00.000000000,1621609200000000000,196970.0,197350.0,195660.0,195910.0,14046,35680,35446
2021-05-22 00:00:00.000000000,1621612800000000000,195910.0,196720.0,194760.0,196600.0,8778,35446,34606
2021-05-24 09:00:00.000000000,1621818000000000000,196460.0,196460.0,193590.0,194630.0,19781,34606,33987
2021-05-24 10:00:00.000000000,1621821600000000000,194630.0,194710.0,193100.0,193400.0,7685,33987,33923
2021-05-24 11:00:00.000000000,1621825200000000000,193400.0,193600.0,192820.0,193040.0,4599,33923,33999
2021-05-24 13:00:00.000000000,1621832400000000000,192800.0,193020.0,191430.0,192430.0,8431,33999,34131
2021-05-24 14:00:00.000000000,1621836000000000000,192430.0,194000.0,191950.0,192930.0,14098,34131,33186
2021-05-24 21:00:00.000000000,1621861200000000000,193830.0,195180.0,193640.0,195160.0,14461,33186,33939
2021-05-24 22:00:00.000000000,1621864800000000000,195160.0,195950.0,194910.0,194990.0,12339,33939,34233
2021-05-24 23:00:00.000000000,1621868400000000000,194990.0,195470.0,194590.0,194950.0,7305,34233,34200
2021-05-25 00:00:00.000000000,1621872000000000000,194950.0,195770.0,194750.0,195570.0,2984,34200,34105
2021-05-25 09:00:00.000000000,1621904400000000000,195710.0,197000.0,195710.0,196660.0,14965,34105,34156
2021-05-25 10:00:00.000000000,1621908000000000000,196660.0,197250.0,196080.0,197040.0,6222,34156,34137
2021-05-25 11:00:00.000000000,1621911600000000000,197040.0,197130.0,196650.0,196880.0,2934,34137,34188
2021-05-25 13:00:00.000000000,1621918800000000000,196830.0,197000.0,196000.0,196330.0,4978,34188,33799
2021-05-25 14:00:00.000000000,1621922400000000000,196330.0,197000.0,195660.0,196950.0,10133,33799,33907
2021-05-25 21:00:00.000000000,1621947600000000000,195600.0,196600.0,195320.0,196270.0,17521,33907,30742
2021-05-25 22:00:00.000000000,1621951200000000000,196270.0,196950.0,196250.0,196690.0,6634,30742,30562
2021-05-25 23:00:00.000000000,1621954800000000000,196690.0,196800.0,196040.0,196450.0,4460,30562,30426
2021-05-26 00:00:00.000000000,1621958400000000000,196450.0,197250.0,196240.0,196610.0,6179,30426,30422
2021-05-26 09:00:00.000000000,1621990800000000000,196600.0,197830.0,196290.0,197560.0,12310,30422,30748
2021-05-26 10:00:00.000000000,1621994400000000000,197560.0,198050.0,197410.0,197870.0,5433,30748,30907
2021-05-26 11:00:00.000000000,1621998000000000000,197870.0,198100.0,197410.0,197550.0,3536,30907,30935
2021-05-26 13:00:00.000000000,1622005200000000000,197580.0,197740.0,197030.0,197080.0,4894,30935,30718
2021-05-26 14:00:00.000000000,1622008800000000000,197080.0,197780.0,196820.0,197420.0,6718,30718,30590
2021-05-26 21:00:00.000000000,1622034000000000000,198000.0,199000.0,197110.0,197510.0,12275,30590,30428
2021-05-26 22:00:00.000000000,1622037600000000000,197510.0,198600.0,197200.0,197740.0,8052,30428,31045
2021-05-26 23:00:00.000000000,1622041200000000000,197740.0,198110.0,197420.0,197780.0,3796,31045,31102
2021-05-27 00:00:00.000000000,1622044800000000000,197780.0,198050.0,197610.0,198050.0,1718,31102,30965
2021-05-27 09:00:00.000000000,1622077200000000000,198080.0,199000.0,197990.0,198880.0,12846,30965,32720
2021-05-27 10:00:00.000000000,1622080800000000000,198880.0,198970.0,198110.0,198910.0,5779,32720,33183
2021-05-27 11:00:00.000000000,1622084400000000000,198910.0,198940.0,198360.0,198520.0,2169,33183,33042
2021-05-27 13:00:00.000000000,1622091600000000000,198460.0,199200.0,198110.0,199040.0,5048,33042,33417
2021-05-27 14:00:00.000000000,1622095200000000000,199040.0,199440.0,198150.0,198850.0,10470,33417,33104
2021-05-27 21:00:00.000000000,1622120400000000000,198850.0,202750.0,198120.0,202620.0,25667,33104,37852
2021-05-27 22:00:00.000000000,1622124000000000000,202620.0,205600.0,202620.0,204490.0,28669,37852,39640
2021-05-27 23:00:00.000000000,1622127600000000000,204490.0,205470.0,204040.0,204900.0,9612,39640,39983
2021-05-28 00:00:00.000000000,1622131200000000000,204900.0,209990.0,204830.0,208220.0,14214,39983,39978
2021-05-28 09:00:00.000000000,1622163600000000000,208410.0,209980.0,206550.0,207780.0,24736,39978,40297
2021-05-28 10:00:00.000000000,1622167200000000000,207780.0,208990.0,207740.0,208660.0,9074,40297,41340
2021-05-28 11:00:00.000000000,1622170800000000000,208660.0,208900.0,207380.0,208350.0,6361,41340,41215
2021-05-28 13:00:00.000000000,1622178000000000000,208270.0,208450.0,205330.0,206280.0,14527,41215,40019
2021-05-28 14:00:00.000000000,1622181600000000000,206280.0,208240.0,204440.0,207900.0,22561,40019,39172
2021-05-28 21:00:00.000000000,1622206800000000000,207120.0,207980.0,205880.0,207810.0,23438,39172,39589
2021-05-28 22:00:00.000000000,1622210400000000000,207810.0,209690.0,207150.0,209350.0,20463,39589,40442
2021-05-28 23:00:00.000000000,1622214000000000000,209350.0,209410.0,208130.0,209060.0,14929,40442,40781
2021-05-29 00:00:00.000000000,1622217600000000000,209060.0,210200.0,208610.0,208890.0,13874,40781,40619
2021-05-31 09:00:00.000000000,1622422800000000000,208830.0,213000.0,208030.0,208030.0,24155,40619,39903
2021-05-31 10:00:00.000000000,1622426400000000000,208030.0,208940.0,207320.0,207780.0,10175,39903,38905
2021-05-31 11:00:00.000000000,1622430000000000000,207780.0,209180.0,207630.0,208620.0,5729,38905,38228
2021-05-31 13:00:00.000000000,1622437200000000000,208620.0,209320.0,208120.0,209280.0,4651,38228,38336
2021-05-31 14:00:00.000000000,1622440800000000000,209280.0,209290.0,208220.0,209000.0,8159,38336,37996
2021-05-31 21:00:00.000000000,1622466000000000000,208810.0,209000.0,204710.0,205570.0,25119,37996,35828
2021-05-31 22:00:00.000000000,1622469600000000000,205570.0,206510.0,205270.0,205900.0,7832,35828,35380
2021-05-31 23:00:00.000000000,1622473200000000000,205900.0,205930.0,205350.0,205560.0,3873,35380,35235
2021-06-01 00:00:00.000000000,1622476800000000000,205560.0,205690.0,205160.0,205470.0,1959,35235,35001
2021-06-01 09:00:00.000000000,1622509200000000000,205590.0,206380.0,204040.0,204590.0,13116,35001,34094
2021-06-01 10:00:00.000000000,1622512800000000000,204590.0,205450.0,204330.0,205130.0,5587,34094,33862
2021-06-01 11:00:00.000000000,1622516400000000000,205130.0,206000.0,205050.0,205540.0,3805,33862,33758
2021-06-01 13:00:00.000000000,1622523600000000000,205590.0,206490.0,205170.0,206320.0,3675,33758,33711
2021-06-01 14:00:00.000000000,1622527200000000000,206320.0,206940.0,204910.0,206000.0,10274,33711,32790
2021-06-01 21:00:00.000000000,1622552400000000000,206600.0,208000.0,206020.0,207740.0,14002,32790,33423
2021-06-01 22:00:00.000000000,1622556000000000000,207740.0,207940.0,204920.0,205860.0,13679,33423,33010
2021-06-01 23:00:00.000000000,1622559600000000000,205860.0,206580.0,205350.0,205700.0,9968,33010,33134
2021-06-02 00:00:00.000000000,1622563200000000000,205700.0,206070.0,205460.0,205680.0,3671,33134,32687
2021-06-02 09:00:00.000000000,1622595600000000000,205750.0,206300.0,205310.0,205420.0,6896,32687,32344
2021-06-02 10:00:00.000000000,1622599200000000000,205420.0,206940.0,205380.0,206740.0,6365,32344,32446
2021-06-02 11:00:00.000000000,1622602800000000000,206740.0,207330.0,206210.0,206500.0,3165,32446,32267
2021-06-02 13:00:00.000000000,1622610000000000000,206420.0,206870.0,205650.0,206370.0,4223,32267,32253
2021-06-02 14:00:00.000000000,1622613600000000000,206370.0,207450.0,206310.0,207280.0,5471,32253,32156
2021-06-02 21:00:00.000000000,1622638800000000000,207110.0,207860.0,205200.0,205370.0,13562,32156,31508
2021-06-02 22:00:00.000000000,1622642400000000000,205370.0,206500.0,204500.0,206340.0,14380,31508,31777
2021-06-02 23:00:00.000000000,1622646000000000000,206340.0,206380.0,204840.0,204940.0,6210,31777,31796
2021-06-03 00:00:00.000000000,1622649600000000000,204940.0,205970.0,204720.0,205370.0,11693,31796,32043
2021-06-03 09:00:00.000000000,1622682000000000000,205520.0,206630.0,205520.0,205960.0,7148,32043,32170
2021-06-03 10:00:00.000000000,1622685600000000000,205960.0,206780.0,205960.0,206420.0,4693,32170,32171
2021-06-03 11:00:00.000000000,1622689200000000000,206420.0,206980.0,206280.0,206440.0,3531,32171,32068
2021-06-03 13:00:00.000000000,1622696400000000000,206490.0,206840.0,204910.0,205350.0,6747,32068,31947
2021-06-03 14:00:00.000000000,1622700000000000000,205350.0,205440.0,204400.0,204920.0,8571,31947,31567
2021-06-03 21:00:00.000000000,1622725200000000000,201500.0,202760.0,200110.0,201770.0,20418,31567,30504
2021-06-03 22:00:00.000000000,1622728800000000000,201770.0,201850.0,201270.0,201650.0,6844,30504,30039
2021-06-03 23:00:00.000000000,1622732400000000000,201650.0,202800.0,201440.0,202680.0,16217,30039,30446
2021-06-04 00:00:00.000000000,1622736000000000000,202680.0,203200.0,202460.0,202560.0,6130,30446,30802
2021-06-04 09:00:00.000000000,1622768400000000000,202660.0,203500.0,202220.0,202850.0,16939,30802,30120
2021-06-04 10:00:00.000000000,1622772000000000000,202850.0,204080.0,202760.0,203740.0,7175,30120,29874
2021-06-04 11:00:00.000000000,1622775600000000000,203740.0,204480.0,203640.0,204130.0,5315,29874,29816
2021-06-04 13:00:00.000000000,1622782800000000000,204180.0,204900.0,203910.0,204080.0,4085,29816,29978
2021-06-04 14:00:00.000000000,1622786400000000000,204080.0,204240.0,203200.0,204050.0,8537,29978,29620
2021-06-04 21:00:00.000000000,1622811600000000000,205300.0,206460.0,204210.0,204530.0,21938,29620,28206
2021-06-04 22:00:00.000000000,1622815200000000000,204530.0,204940.0,204000.0,204280.0,8096,28206,27642
2021-06-04 23:00:00.000000000,1622818800000000000,204280.0,205000.0,204220.0,204680.0,10558,27642,27799
2021-06-05 00:00:00.000000000,1622822400000000000,204680.0,205140.0,204400.0,204600.0,2391,27799,27719
2021-06-07 09:00:00.000000000,1623027600000000000,204630.0,205490.0,204530.0,204720.0,6616,27719,27704
2021-06-07 10:00:00.000000000,1623031200000000000,204720.0,205070.0,203810.0,204420.0,5032,27704,27594
2021-06-07 11:00:00.000000000,1623034800000000000,204420.0,204990.0,204180.0,204720.0,3757,27594,27861
2021-06-07 13:00:00.000000000,1623042000000000000,204710.0,204790.0,204270.0,204350.0,3694,27861,28080
2021-06-07 14:00:00.000000000,1623045600000000000,204350.0,204440.0,203320.0,203420.0,6858,28080,27471
2021-06-07 21:00:00.000000000,1623070800000000000,204320.0,204650.0,203470.0,204060.0,14878,27471,27104
2021-06-07 22:00:00.000000000,1623074400000000000,204060.0,204190.0,203580.0,203660.0,3754,27104,27079
2021-06-07 23:00:00.000000000,1623078000000000000,203660.0,203880.0,203210.0,203770.0,10713,27079,27384
2021-06-08 00:00:00.000000000,1623081600000000000,203770.0,204600.0,203660.0,204440.0,3695,27384,27273
2021-06-08 09:00:00.000000000,1623114000000000000,204590.0,205460.0,204310.0,204420.0,13002,27273,27498
2021-06-08 10:00:00.000000000,1623117600000000000,204420.0,204520.0,203390.0,203970.0,5329,27498,27014
2021-06-08 11:00:00.000000000,1623121200000000000,203970.0,204730.0,203880.0,204600.0,1970,27014,27283
2021-06-08 13:00:00.000000000,1623128400000000000,204790.0,204990.0,204410.0,204780.0,3987,27283,27425
2021-06-08 14:00:00.000000000,1623132000000000000,204780.0,205580.0,204300.0,204360.0,9587,27425,27133
2021-06-08 21:00:00.000000000,1623157200000000000,205300.0,206640.0,204710.0,205700.0,25616,27133,27474
2021-06-08 22:00:00.000000000,1623160800000000000,205700.0,207730.0,205610.0,207690.0,17083,27474,29130
2021-06-08 23:00:00.000000000,1623164400000000000,207690.0,208380.0,207430.0,208120.0,15621,29130,30444
2021-06-09 00:00:00.000000000,1623168000000000000,208120.0,208560.0,207910.0,208530.0,3530,30444,30157
2021-06-09 09:00:00.000000000,1623200400000000000,208400.0,209430.0,207500.0,208600.0,13368,30157,30637
2021-06-09 10:00:00.000000000,1623204000000000000,208600.0,208800.0,208080.0,208560.0,3481,30637,30418
2021-06-09 11:00:00.000000000,1623207600000000000,208560.0,208940.0,208470.0,208940.0,1730,30418,30376
2021-06-09 13:00:00.000000000,1623214800000000000,208880.0,209010.0,207950.0,208450.0,4501,30376,30321
2021-06-09 14:00:00.000000000,1623218400000000000,208450.0,208540.0,207150.0,207600.0,6634,30321,29651
2021-06-09 21:00:00.000000000,1623243600000000000,207300.0,208230.0,206830.0,206870.0,10955,29651,29875
2021-06-09 22:00:00.000000000,1623247200000000000,206870.0,207740.0,206520.0,207380.0,7604,29875,29523
2021-06-09 23:00:00.000000000,1623250800000000000,207380.0,207960.0,207370.0,207620.0,3205,29523,29577
2021-06-10 00:00:00.000000000,1623254400000000000,207620.0,208290.0,207620.0,208110.0,2008,29577,29612
2021-06-10 09:00:00.000000000,1623286800000000000,207780.0,208380.0,207010.0,207080.0,6153,29612,29359
2021-06-10 10:00:00.000000000,1623290400000000000,207080.0,207920.0,206910.0,207620.0,2884,29359,29136
2021-06-10 11:00:00.000000000,1623294000000000000,207620.0,207970.0,207220.0,207270.0,1968,29136,29149
2021-06-10 13:00:00.000000000,1623301200000000000,207150.0,207280.0,206730.0,206980.0,3754,29149,28932
2021-06-10 14:00:00.000000000,1623304800000000000,206980.0,207350.0,206750.0,207150.0,3675,28932,28380
2021-06-10 21:00:00.000000000,1623330000000000000,207900.0,208500.0,206510.0,207400.0,9424,28380,27768
2021-06-10 22:00:00.000000000,1623333600000000000,207400.0,208420.0,207320.0,207900.0,5987,27768,27911
2021-06-10 23:00:00.000000000,1623337200000000000,207900.0,209800.0,207720.0,209680.0,7946,27911,29081
2021-06-11 00:00:00.000000000,1623340800000000000,209680.0,210480.0,209160.0,210250.0,6410,29081,29044
2021-06-11 09:00:00.000000000,1623373200000000000,210220.0,210620.0,209610.0,210180.0,8268,29044,29281
2021-06-11 10:00:00.000000000,1623376800000000000,210180.0,210590.0,209810.0,210450.0,3427,29281,29334
2021-06-11 11:00:00.000000000,1623380400000000000,210450.0,211580.0,210330.0,211320.0,3660,29334,29726
2021-06-11 13:00:00.000000000,1623387600000000000,211350.0,213270.0,211210.0,213100.0,7727,29726,30451
2021-06-11 14:00:00.000000000,1623391200000000000,213100.0,213480.0,212000.0,212260.0,8938,30451,29299
2021-06-15 09:00:00.000000000,1623718800000000000,212020.0,212430.0,203420.0,206770.0,23346,29299,25488
2021-06-15 10:00:00.000000000,1623722400000000000,206770.0,206770.0,205410.0,205580.0,5423,25488,24490
2021-06-15 11:00:00.000000000,1623726000000000000,205580.0,205620.0,204520.0,205300.0,4458,24490,23935
2021-06-15 13:00:00.000000000,1623733200000000000,205490.0,206280.0,205240.0,205580.0,4059,23935,23616
2021-06-15 14:00:00.000000000,1623736800000000000,205580.0,206420.0,205430.0,205930.0,4075,23616,23242
2021-06-15 21:00:00.000000000,1623762000000000000,206430.0,207980.0,206020.0,207570.0,10987,23242,23086
2021-06-15 22:00:00.000000000,1623765600000000000,207570.0,207690.0,206930.0,207310.0,4144,23086,23007
2021-06-15 23:00:00.000000000,1623769200000000000,207310.0,207670.0,206430.0,206550.0,3226,23007,22967
2021-06-16 00:00:00.000000000,1623772800000000000,206550.0,206860.0,206020.0,206220.0,3855,22967,22868
2021-06-16 09:00:00.000000000,1623805200000000000,206150.0,207240.0,206060.0,206600.0,5060,22868,22498
2021-06-16 10:00:00.000000000,1623808800000000000,206600.0,206680.0,206040.0,206370.0,2631,22498,22261
2021-06-16 11:00:00.000000000,1623812400000000000,206370.0,206450.0,205810.0,206050.0,1883,22261,22005
2021-06-16 13:00:00.000000000,1623819600000000000,206010.0,206010.0,204220.0,204280.0,6545,22005,21837
2021-06-16 14:00:00.000000000,1623823200000000000,204280.0,205650.0,204250.0,205000.0,5943,21837,21216
2021-06-16 21:00:00.000000000,1623848400000000000,205480.0,206260.0,204280.0,206260.0,10079,21216,20221
2021-06-16 22:00:00.000000000,1623852000000000000,206260.0,207560.0,206160.0,206790.0,8087,20221,20030
2021-06-16 23:00:00.000000000,1623855600000000000,206790.0,207110.0,206710.0,206830.0,2082,20030,19983
2021-06-17 00:00:00.000000000,1623859200000000000,206830.0,206990.0,206210.0,206720.0,5476,19983,19684
2021-06-17 09:00:00.000000000,1623891600000000000,206180.0,206200.0,204100.0,204880.0,9973,19684,19174
2021-06-17 10:00:00.000000000,1623895200000000000,204880.0,206230.0,204840.0,205860.0,3428,19174,19015
2021-06-17 11:00:00.000000000,1623898800000000000,205860.0,206750.0,205620.0,206500.0,2373,19015,19248
2021-06-17 13:00:00.000000000,1623906000000000000,206500.0,206940.0,205910.0,206190.0,2336,19248,19254
2021-06-17 14:00:00.000000000,1623909600000000000,206190.0,206660.0,205450.0,206150.0,4154,19254,18992
2021-06-17 21:00:00.000000000,1623934800000000000,203570.0,204930.0,203050.0,203850.0,15070,18992,31470
2021-06-17 22:00:00.000000000,1623938400000000000,203850.0,204370.0,203640.0,203760.0,9224,31470,31713
2021-06-17 23:00:00.000000000,1623942000000000000,203760.0,203860.0,201500.0,202090.0,13651,31713,32097
2021-06-18 00:00:00.000000000,1623945600000000000,202090.0,202850.0,201030.0,201760.0,7470,32097,31565
2021-06-18 09:00:00.000000000,1623978000000000000,201900.0,204540.0,201760.0,204110.0,18076,31565,32280
2021-06-18 10:00:00.000000000,1623981600000000000,204110.0,204580.0,203420.0,203840.0,6948,32280,32608
2021-06-18 11:00:00.000000000,1623985200000000000,203840.0,204000.0,202310.0,202490.0,6243,32608,33286
2021-06-18 13:00:00.000000000,1623992400000000000,202420.0,202650.0,201850.0,202080.0,5949,33286,33944
