datetime,datetime_nano,KQ.m@CFFEX.IF.open,KQ.m@CFFEX.IF.high,KQ.m@CFFEX.IF.low,KQ.m@CFFEX.IF.close,KQ.m@CFFEX.IF.volume,KQ.m@CFFEX.IF.open_oi,KQ.m@CFFEX.IF.close_oi
2021-04-23 11:00:00.000000000,1619146800000000000,5127.8,5128.8,5104.4,5107.6,8183,80232,82238
2021-04-23 13:00:00.000000000,1619154000000000000,5110.4,5112.4,5083.6,5098.0,15217,82238,86128
2021-04-23 14:00:00.000000000,1619157600000000000,5098.0,5121.8,5091.2,5119.4,18719,86128,94324
2021-04-26 09:00:00.000000000,1619398800000000000,5140.0,5172.2,5112.2,5168.0,26914,94324,83385
2021-04-26 10:00:00.000000000,1619402400000000000,5168.0,5170.8,5147.6,5163.8,19455,83385,80633
2021-04-26 11:00:00.000000000,1619406000000000000,5163.8,5169.0,5125.6,5128.0,11998,80633,81025
2021-04-26 13:00:00.000000000,1619413200000000000,5126.0,5131.0,5068.0,5076.0,24502,81025,86255
2021-04-26 14:00:00.000000000,1619416800000000000,5076.0,5079.4,5037.2,5042.0,26626,86255,95994
2021-04-27 09:00:00.000000000,1619485200000000000,5062.0,5064.0,5029.4,5045.8,24577,95994,84929
2021-04-27 10:00:00.000000000,1619488800000000000,5045.8,5054.2,5027.0,5040.6,18353,84929,82005
2021-04-27 11:00:00.000000000,1619492400000000000,5040.6,5045.6,5030.6,5037.2,5249,82005,81522
2021-04-27 13:00:00.000000000,1619499600000000000,5038.6,5075.8,5032.4,5067.2,17849,81522,82663
2021-04-27 14:00:00.000000000,1619503200000000000,5067.2,5070.0,5052.8,5059.2,15133,82663,88251
2021-04-28 09:00:00.000000000,1619571600000000000,5036.8,5066.0,5024.4,5061.4,25006,88251,77266
2021-04-28 10:00:00.000000000,1619575200000000000,5061.4,5081.6,5047.2,5056.0,21370,77266,76229
2021-04-28 11:00:00.000000000,1619578800000000000,5056.0,5069.0,5044.4,5068.4,8237,76229,77574
2021-04-28 13:00:00.000000000,1619586000000000000,5068.4,5075.2,5051.0,5066.2,13041,77574,82087
2021-04-28 14:00:00.000000000,1619589600000000000,5066.2,5105.6,5063.8,5103.6,22399,82087,91541
2021-04-29 09:00:00.000000000,1619658000000000000,5118.0,5156.8,5097.0,5133.8,27418,91541,79691
2021-04-29 10:00:00.000000000,1619661600000000000,5133.8,5152.8,5105.4,5107.8,23944,79691,76186
2021-04-29 11:00:00.000000000,1619665200000000000,5107.8,5122.6,5101.4,5121.0,7527,76186,76634
2021-04-29 13:00:00.000000000,1619672400000000000,5121.8,5142.2,5115.2,5142.2,13760,76634,79724
2021-04-29 14:00:00.000000000,1619676000000000000,5142.2,5165.6,5128.2,5157.6,21122,79724,89185
2021-04-30 09:00:00.000000000,1619744400000000000,5143.4,5152.6,5124.6,5141.6,20175,89185,78730
2021-04-30 10:00:00.000000000,1619748000000000000,5141.6,5144.4,5121.0,5133.2,15239,78730,74798
2021-04-30 11:00:00.000000000,1619751600000000000,5133.2,5157.6,5130.2,5142.0,10089,74798,74213
2021-04-30 13:00:00.000000000,1619758800000000000,5138.2,5143.2,5072.0,5098.2,29192,74213,80275
2021-04-30 14:00:00.000000000,1619762400000000000,5098.2,5122.0,5093.4,5106.8,19172,80275,88632
2021-05-06 09:00:00.000000000,1620262800000000000,5107.8,5131.8,5074.4,5118.0,28435,88632,78330
2021-05-06 10:00:00.000000000,1620266400000000000,5118.0,5124.8,5027.0,5039.4,30852,78330,79984
2021-05-06 11:00:00.000000000,1620270000000000000,5039.4,5048.0,5020.6,5038.6,9189,79984,81931
2021-05-06 13:00:00.000000000,1620277200000000000,5038.6,5070.2,5035.8,5067.6,15778,81931,87099
2021-05-06 14:00:00.000000000,1620280800000000000,5067.6,5072.2,5044.0,5046.0,15779,87099,94389
2021-05-07 09:00:00.000000000,1620349200000000000,5064.6,5078.4,5046.4,5070.8,20001,94389,83075
2021-05-07 10:00:00.000000000,1620352800000000000,5070.8,5084.6,5050.0,5064.4,18163,83075,78775
2021-05-07 11:00:00.000000000,1620356400000000000,5064.4,5076.4,5058.4,5062.6,6858,78775,78091
2021-05-07 13:00:00.000000000,1620363600000000000,5062.8,5066.2,5006.4,5008.6,22852,78091,80819
2021-05-07 14:00:00.000000000,1620367200000000000,5008.6,5011.4,4978.0,4981.6,27467,80819,91656
2021-05-10 09:00:00.000000000,1620608400000000000,4997.6,5012.2,4968.0,4981.8,25084,91656,79548
2021-05-10 10:00:00.000000000,1620612000000000000,4981.8,5004.2,4976.4,4988.6,18005,79548,77195
2021-05-10 11:00:00.000000000,1620615600000000000,4988.6,4995.6,4976.6,4982.4,6558,77195,77246
2021-05-10 13:00:00.000000000,1620622800000000000,4982.6,4990.0,4936.6,4967.2,21143,77246,81798
2021-05-10 14:00:00.000000000,1620626400000000000,4967.2,4991.0,4952.8,4988.6,17782,81798,89597
2021-05-11 09:00:00.000000000,1620694800000000000,4956.2,4971.0,4929.0,4942.8,24168,89597,77843
2021-05-11 10:00:00.000000000,1620698400000000000,4942.8,4976.0,4916.4,4969.4,26368,77843,74229
2021-05-11 11:00:00.000000000,1620702000000000000,4969.4,4974.2,4958.0,4969.8,5456,74229,74905
2021-05-11 13:00:00.000000000,1620709200000000000,4966.0,5034.4,4959.2,5029.0,22003,74905,80168
2021-05-11 14:00:00.000000000,1620712800000000000,5029.0,5029.2,5000.6,5017.6,15999,80168,87929
2021-05-12 09:00:00.000000000,1620781200000000000,5004.6,5031.0,4996.0,5009.2,19777,87929,76350
2021-05-12 10:00:00.000000000,1620784800000000000,5009.2,5029.6,5004.4,5009.6,16944,76350,72518
2021-05-12 11:00:00.000000000,1620788400000000000,5009.6,5015.6,4986.4,4998.4,9278,72518,72162
2021-05-12 13:00:00.000000000,1620795600000000000,4991.8,5025.0,4982.4,5020.4,15142,72162,75321
2021-05-12 14:00:00.000000000,1620799200000000000,5020.4,5052.0,5015.0,5045.6,21001,75321,82481
2021-05-13 09:00:00.000000000,1620867600000000000,5002.0,5016.8,4990.4,4996.8,20177,82481,71746
2021-05-13 10:00:00.000000000,1620871200000000000,4996.8,5006.0,4966.2,5001.0,27193,71746,67673
2021-05-13 11:00:00.000000000,1620874800000000000,5001.0,5018.4,4981.8,4989.8,10372,67673,68759
2021-05-13 13:00:00.000000000,1620882000000000000,4989.0,4993.8,4961.6,4980.4,13346,68759,71517
2021-05-13 14:00:00.000000000,1620885600000000000,4980.4,4999.2,4967.6,4992.8,16986,71517,80001
2021-05-14 09:00:00.000000000,1620954000000000000,5009.8,5015.6,4981.0,4990.4,16845,80001,70018
2021-05-14 10:00:00.000000000,1620957600000000000,4990.4,5079.2,4985.6,5079.2,31378,70018,63330
2021-05-14 11:00:00.000000000,1620961200000000000,5079.2,5104.0,5071.6,5085.2,16821,63330,66296
2021-05-14 13:00:00.000000000,1620968400000000000,5085.8,5112.0,5080.0,5111.4,17220,66296,71486
2021-05-14 14:00:00.000000000,1620972000000000000,5111.4,5122.2,5102.2,5121.4,17096,71486,79388
2021-05-17 09:00:00.000000000,1621213200000000000,5118.0,5193.8,5116.0,5193.4,26243,79388,67460
2021-05-17 10:00:00.000000000,1621216800000000000,5193.4,5213.2,5183.0,5202.4,22871,67460,62735
2021-05-17 11:00:00.000000000,1621220400000000000,5202.4,5212.2,5192.4,5196.6,5863,62735,62531
2021-05-17 13:00:00.000000000,1621227600000000000,5196.8,5210.0,5173.6,5183.0,15243,62531,64404
2021-05-17 14:00:00.000000000,1621231200000000000,5183.0,5204.4,5176.4,5186.2,16088,64404,70457
2021-05-18 09:00:00.000000000,1621299600000000000,5199.8,5214.8,5177.0,5181.2,19308,70457,59717
2021-05-18 10:00:00.000000000,1621303200000000000,5181.2,5194.0,5166.0,5177.6,15788,59717,55692
2021-05-18 11:00:00.000000000,1621306800000000000,5177.6,5187.4,5173.6,5183.2,4537,55692,55294
2021-05-18 13:00:00.000000000,1621314000000000000,5182.2,5191.2,5173.4,5180.0,10588,55294,55135
2021-05-18 14:00:00.000000000,1621317600000000000,5180.0,5198.6,5166.6,5186.8,15497,55135,60630
2021-05-19 09:00:00.000000000,1621386000000000000,5171.8,5172.8,5148.8,5167.4,18221,60630,48941
2021-05-19 10:00:00.000000000,1621389600000000000,5167.4,5195.0,5160.6,5179.6,14162,48941,44739
2021-05-19 11:00:00.000000000,1621393200000000000,5179.6,5191.6,5174.0,5180.4,4998,44739,44179
2021-05-19 13:00:00.000000000,1621400400000000000,5176.2,5181.6,5163.6,5170.6,8872,44179,43575
2021-05-19 14:00:00.000000000,1621404000000000000,5170.6,5178.2,5161.2,5173.0,11060,43575,44740
2021-05-20 09:00:00.000000000,1621472400000000000,5143.0,5176.4,5126.4,5158.0,25140,44740,115696
2021-05-20 10:00:00.000000000,1621476000000000000,5158.0,5166.0,5139.4,5143.8,15867,115696,118967
2021-05-20 11:00:00.000000000,1621479600000000000,5143.8,5162.4,5141.2,5155.4,5996,118967,121249
2021-05-20 13:00:00.000000000,1621486800000000000,5156.6,5174.0,5148.0,5173.8,12971,121249,127700
2021-05-20 14:00:00.000000000,1621490400000000000,5173.8,5184.6,5165.0,5172.2,21790,127700,140132
2021-05-21 09:00:00.000000000,1621558800000000000,5192.0,5209.6,5161.6,5163.2,28874,140132,132344
2021-05-21 10:00:00.000000000,1621562400000000000,5163.2,5163.2,5106.2,5115.8,39215,132344,135049
2021-05-21 11:00:00.000000000,1621566000000000000,5115.8,5124.8,5093.6,5116.8,12172,135049,138711
2021-05-21 13:00:00.000000000,1621573200000000000,5118.0,5146.0,5108.4,5116.0,21220,138711,145545
2021-05-21 14:00:00.000000000,1621576800000000000,5116.0,5122.6,5104.4,5106.4,18093,145545,154970
2021-05-24 09:00:00.000000000,1621818000000000000,5118.2,5128.8,5091.8,5095.6,22864,154970,144373
2021-05-24 10:00:00.000000000,1621821600000000000,5095.6,5106.8,5066.2,5106.0,31445,144373,137692
2021-05-24 11:00:00.000000000,1621825200000000000,5106.0,5121.6,5102.8,5116.4,10297,137692,137199
2021-05-24 13:00:00.000000000,1621832400000000000,5116.6,5132.0,5105.0,5115.8,14290,137199,139420
2021-05-24 14:00:00.000000000,1621836000000000000,5115.8,5135.6,5110.0,5135.2,17529,139420,145302
2021-05-25 09:00:00.000000000,1621904400000000000,5145.0,5188.8,5140.2,5188.8,28399,145302,133667
2021-05-25 10:00:00.000000000,1621908000000000000,5188.8,5265.8,5186.6,5260.6,42937,133667,138690
2021-05-25 11:00:00.000000000,1621911600000000000,5260.6,5268.6,5251.0,5255.4,9314,138690,140565
2021-05-25 13:00:00.000000000,1621918800000000000,5259.0,5307.0,5254.2,5297.6,22396,140565,147139
2021-05-25 14:00:00.000000000,1621922400000000000,5297.6,5331.0,5296.0,5315.8,31269,147139,160047
2021-05-26 09:00:00.000000000,1621990800000000000,5322.2,5343.6,5314.6,5322.8,28756,160047,147736
2021-05-26 10:00:00.000000000,1621994400000000000,5322.8,5332.6,5307.2,5323.0,20767,147736,141729
2021-05-26 11:00:00.000000000,1621998000000000000,5323.0,5324.8,5301.2,5306.8,9360,141729,140674
2021-05-26 13:00:00.000000000,1622005200000000000,5308.0,5328.0,5303.8,5322.8,14405,140674,141497
2021-05-26 14:00:00.000000000,1622008800000000000,5322.8,5326.2,5310.0,5315.8,16974,141497,146857
2021-05-27 09:00:00.000000000,1622077200000000000,5307.0,5311.4,5279.8,5299.6,24705,146857,136631
2021-05-27 10:00:00.000000000,1622080800000000000,5299.6,5382.4,5295.0,5362.2,36210,136631,139371
2021-05-27 11:00:00.000000000,1622084400000000000,5362.2,5362.6,5308.6,5315.6,15804,139371,143015
2021-05-27 13:00:00.000000000,1622091600000000000,5318.6,5326.0,5302.2,5319.2,13943,143015,146947
2021-05-27 14:00:00.000000000,1622095200000000000,5319.2,5344.2,5315.4,5333.0,17762,146947,154521
2021-05-28 09:00:00.000000000,1622163600000000000,5331.8,5341.8,5305.4,5325.0,22840,154521,143177
2021-05-28 10:00:00.000000000,1622167200000000000,5325.0,5339.4,5315.4,5321.4,17028,143177,137889
2021-05-28 11:00:00.000000000,1622170800000000000,5321.4,5333.0,5313.6,5322.8,7089,137889,136721
2021-05-28 13:00:00.000000000,1622178000000000000,5321.6,5358.6,5291.2,5292.0,33514,136721,139342
2021-05-28 14:00:00.000000000,1622181600000000000,5292.0,5315.6,5281.4,5314.0,28142,139342,148325
2021-05-31 09:00:00.000000000,1622422800000000000,5310.0,5315.8,5270.4,5290.4,26020,148325,136564
2021-05-31 10:00:00.000000000,1622426400000000000,5290.4,5306.8,5281.0,5293.2,19371,136564,134511
2021-05-31 11:00:00.000000000,1622430000000000000,5293.2,5297.8,5283.8,5288.8,5383,134511,134521
2021-05-31 13:00:00.000000000,1622437200000000000,5290.0,5307.4,5282.6,5307.4,13796,134521,136171
2021-05-31 14:00:00.000000000,1622440800000000000,5307.4,5325.0,5300.2,5319.8,21376,136171,142061
2021-06-01 09:00:00.000000000,1622509200000000000,5310.2,5329.0,5290.0,5303.2,25210,142061,132548
2021-06-01 10:00:00.000000000,1622512800000000000,5303.2,5306.4,5251.2,5272.8,34869,132548,130691
2021-06-01 11:00:00.000000000,1622516400000000000,5272.8,5311.8,5272.8,5311.8,12267,130691,133631
2021-06-01 13:00:00.000000000,1622523600000000000,5308.6,5320.4,5297.6,5320.2,13482,133631,136971
2021-06-01 14:00:00.000000000,1622527200000000000,5320.2,5331.8,5305.2,5323.0,21390,136971,145030
2021-06-02 09:00:00.000000000,1622595600000000000,5332.8,5337.8,5282.0,5282.0,27965,145030,131568
2021-06-02 10:00:00.000000000,1622599200000000000,5282.0,5299.0,5261.2,5262.0,28217,131568,126123
2021-06-02 11:00:00.000000000,1622602800000000000,5262.0,5285.2,5257.0,5267.0,10673,126123,125883
2021-06-02 13:00:00.000000000,1622610000000000000,5265.8,5290.0,5260.6,5262.2,15557,125883,128493
2021-06-02 14:00:00.000000000,1622613600000000000,5262.2,5285.0,5248.2,5280.8,24330,128493,135913
2021-06-03 09:00:00.000000000,1622682000000000000,5282.8,5298.0,5264.2,5287.8,24248,135913,125080
2021-06-03 10:00:00.000000000,1622685600000000000,5287.8,5295.6,5259.2,5277.8,23572,125080,121146
2021-06-03 11:00:00.000000000,1622689200000000000,5277.8,5299.6,5275.4,5284.6,12440,121146,121660
2021-06-03 13:00:00.000000000,1622696400000000000,5286.2,5294.4,5266.0,5270.6,15806,121660,125240
2021-06-03 14:00:00.000000000,1622700000000000000,5270.6,5275.0,5231.8,5233.2,28474,125240,134495
2021-06-04 09:00:00.000000000,1622768400000000000,5220.2,5239.0,5206.4,5221.8,24034,134495,123668
2021-06-04 10:00:00.000000000,1622772000000000000,5221.8,5266.0,5218.4,5250.0,23273,123668,117307
2021-06-04 11:00:00.000000000,1622775600000000000,5250.0,5277.0,5233.4,5275.4,11443,117307,116676
2021-06-04 13:00:00.000000000,1622782800000000000,5273.4,5332.6,5252.6,5274.6,48016,116676,127621
2021-06-04 14:00:00.000000000,1622786400000000000,5274.6,5279.6,5239.8,5269.2,24643,127621,137378
2021-06-07 09:00:00.000000000,1623027600000000000,5274.0,5277.8,5237.0,5246.4,22647,137378,124154
2021-06-07 10:00:00.000000000,1623031200000000000,5246.4,5265.0,5233.8,5239.4,20778,124154,117157
2021-06-07 11:00:00.000000000,1623034800000000000,5239.4,5247.8,5224.0,5233.8,9224,117157,115747
2021-06-07 13:00:00.000000000,1623042000000000000,5234.6,5258.8,5231.0,5253.8,13312,115747,114967
2021-06-07 14:00:00.000000000,1623045600000000000,5253.8,5265.2,5248.6,5263.8,15142,114967,118677
2021-06-08 09:00:00.000000000,1623114000000000000,5262.0,5318.2,5243.0,5283.2,34326,118677,108719
2021-06-08 10:00:00.000000000,1623117600000000000,5283.2,5300.4,5203.8,5205.8,34966,108719,112958
2021-06-08 11:00:00.000000000,1623121200000000000,5205.8,5232.6,5202.0,5217.0,9849,112958,115818
2021-06-08 13:00:00.000000000,1623128400000000000,5219.0,5222.0,5185.8,5200.8,20763,115818,122150
2021-06-08 14:00:00.000000000,1623132000000000000,5200.8,5226.0,5194.8,5219.8,17079,122150,129516
2021-06-09 09:00:00.000000000,1623200400000000000,5215.0,5240.8,5210.2,5229.6,22607,129516,116895
2021-06-09 10:00:00.000000000,1623204000000000000,5229.6,5235.0,5213.6,5233.8,18384,116895,111802
2021-06-09 11:00:00.000000000,1623207600000000000,5233.8,5244.4,5224.4,5229.6,9156,111802,110062
2021-06-09 13:00:00.000000000,1623214800000000000,5229.8,5232.8,5204.0,5212.4,17314,110062,109104
2021-06-09 14:00:00.000000000,1623218400000000000,5212.4,5238.4,5208.6,5230.6,16729,109104,112961
2021-06-10 09:00:00.000000000,1623286800000000000,5229.6,5294.0,5221.2,5256.8,37182,112961,103123
2021-06-10 10:00:00.000000000,1623290400000000000,5256.8,5296.0,5255.2,5290.4,25685,103123,104414
2021-06-10 11:00:00.000000000,1623294000000000000,5290.4,5302.0,5277.4,5293.8,10275,104414,106040
2021-06-10 13:00:00.000000000,1623301200000000000,5295.0,5298.0,5253.0,5255.8,20443,106040,112016
2021-06-10 14:00:00.000000000,1623304800000000000,5255.8,5276.8,5250.6,5268.6,18215,112016,119526
2021-06-11 09:00:00.000000000,1623373200000000000,5277.4,5285.0,5231.0,5232.0,26296,119526,105918
2021-06-11 10:00:00.000000000,1623376800000000000,5232.0,5247.6,5213.8,5237.4,27804,105918,99188
2021-06-11 11:00:00.000000000,1623380400000000000,5237.4,5238.0,5211.2,5231.2,9234,99188,99038
2021-06-11 13:00:00.000000000,1623387600000000000,5231.0,5240.0,5221.8,5229.0,13592,99038,100103
2021-06-11 14:00:00.000000000,1623391200000000000,5229.0,5239.8,5213.4,5216.2,18400,100103,105224
2021-06-15 09:00:00.000000000,1623718800000000000,5218.4,5230.0,5153.2,5153.4,29322,105224,92205
2021-06-15 10:00:00.000000000,1623722400000000000,5153.4,5165.0,5128.2,5152.4,28630,92205,89760
2021-06-15 11:00:00.000000000,1623726000000000000,5152.4,5157.2,5142.8,5150.2,5204,89760,89716
2021-06-15 13:00:00.000000000,1623733200000000000,5152.0,5169.8,5148.0,5165.8,13635,89716,90636
2021-06-15 14:00:00.000000000,1623736800000000000,5165.8,5167.0,5149.0,5157.2,17356,90636,94471
2021-06-16 09:00:00.000000000,1623805200000000000,5161.2,5162.4,5130.0,5145.8,20182,94471,81617
2021-06-16 10:00:00.000000000,1623808800000000000,5145.8,5156.8,5109.6,5125.6,25003,81617,73623
2021-06-16 11:00:00.000000000,1623812400000000000,5125.6,5127.6,5092.4,5096.6,7976,73623,72666
2021-06-16 13:00:00.000000000,1623819600000000000,5097.4,5104.2,5075.4,5080.0,13962,72666,71064
2021-06-16 14:00:00.000000000,1623823200000000000,5080.0,5095.8,5067.0,5081.0,18617,71064,72289
2021-06-17 09:00:00.000000000,1623891600000000000,5040.8,5068.8,5040.2,5064.4,11363,72289,55733
2021-06-17 10:00:00.000000000,1623895200000000000,5064.4,5086.2,5055.8,5066.6,14181,55733,61296
2021-06-17 11:00:00.000000000,1623898800000000000,5066.6,5072.0,5057.6,5063.4,4316,61296,63114
2021-06-17 13:00:00.000000000,1623906000000000000,5063.4,5068.0,5041.0,5056.4,12588,63114,71876
2021-06-17 14:00:00.000000000,1623909600000000000,5056.4,5068.8,5048.6,5060.2,14696,71876,83268
2021-06-18 09:00:00.000000000,1623978000000000000,5056.0,5099.0,5052.0,5063.0,24197,83268,81385
2021-06-18 10:00:00.000000000,1623981600000000000,5063.0,5079.6,5033.8,5044.4,23888,81385,87487
2021-06-18 11:00:00.000000000,1623985200000000000,5044.4,5048.0,5028.8,5032.0,9262,87487,91567
2021-06-18 13:00:00.000000000,1623992400000000000,5028.6,5072.8,5026.8,5065.2,18035,91567,99906
2021-06-18 14:00:00.000000000,1623996000000000000,5065.2,5095.0,5057.0,5062.8,23163,99906,111625
2021-06-21 09:00:00.000000000,1624237200000000000,5056.8,5063.0,5022.2,5049.2,24881,111625,102006
2021-06-21 10:00:00.000000000,1624240800000000000,5049.2,5096.8,5045.0,5064.2,26704,102006,97048
2021-06-21 11:00:00.000000000,1624244400000000000,5064.2,5067.8,5029.2,5040.0,11341,97048,97688
2021-06-21 13:00:00.000000000,1624251600000000000,5040.8,5053.0,5033.0,5043.4,11208,97688,99846
2021-06-21 14:00:00.000000000,1624255200000000000,5043.4,5066.6,5040.8,5062.2,19062,99846,107487
2021-06-22 09:00:00.000000000,1624323600000000000,5081.6,5090.0,5054.4,5070.0,21620,107487,98007
2021-06-22 10:00:00.000000000,1624327200000000000,5070.0,5088.8,5061.0,5071.0,19562,98007,94784
2021-06-22 11:00:00.000000000,1624330800000000000,5071.0,5079.6,5064.6,5075.4,6084,94784,95501
2021-06-22 13:00:00.000000000,1624338000000000000,5075.6,5081.6,5044.4,5048.0,18435,95501,99974
2021-06-22 14:00:00.000000000,1624341600000000000,5048.0,5093.8,5047.8,5080.2,25527,99974,109439
2021-06-23 09:00:00.000000000,1624410000000000000,5086.8,5108.8,5075.6,5086.8,22956,109439,98428
2021-06-23 10:00:00.000000000,1624413600000000000,5086.8,5147.0,5086.8,5127.2,32397,98428,95834
2021-06-23 11:00:00.000000000,1624417200000000000,5127.2,5143.6,5124.0,5132.8,7681,95834,96298
2021-06-23 13:00:00.000000000,1624424400000000000,5131.8,5140.8,5110.8,5130.2,15731,96298,100473
2021-06-23 14:00:00.000000000,1624428000000000000,5130.2,5133.0,5101.4,5116.6,18047,100473,108605
2021-06-24 09:00:00.000000000,1624496400000000000,5127.0,5127.8,5096.2,5110.4,19954,108605,98747
2021-06-24 10:00:00.000000000,1624500000000000000,5110.4,5120.4,5098.2,5112.8,14361,98747,95050
2021-06-24 11:00:00.000000000,1624503600000000000,5112.8,5118.6,5106.4,5108.8,4506,95050,94793
2021-06-24 13:00:00.000000000,1624510800000000000,5111.2,5129.6,5105.6,5124.2,14309,94793,95728
2021-06-24 14:00:00.000000000,1624514400000000000,5124.2,5135.0,5118.2,5133.6,14029,95728,100255
2021-06-25 09:00:00.000000000,1624582800000000000,5136.8,5178.2,5136.2,5164.6,24856,100255,92338
2021-06-25 10:00:00.000000000,1624586400000000000,5164.6,5197.6,5157.2,5188.2,23458,92338,93157
2021-06-25 11:00:00.000000000,1624590000000000000,5188.2,5213.0,5178.0,5213.0,10107,93157,96482
2021-06-25 13:00:00.000000000,1624597200000000000,5213.2,5234.2,5210.0,5233.2,15627,96482,102118
2021-06-25 14:00:00.000000000,1624600800000000000,5233.2,5242.8,5218.0,5220.0,19193,102118,111281
2021-06-28 09:00:00.000000000,1624842000000000000,5235.6,5241.0,5214.0,5215.4,16133,111281,102372
2021-06-28 10:00:00.000000000,1624845600000000000,5215.4,5228.2,5208.0,5221.8,14442,102372,97472
2021-06-28 11:00:00.000000000,1624849200000000000,5221.8,5224.0,5215.2,5219.0,3589,97472,96484
2021-06-28 13:00:00.000000000,1624856400000000000,5217.2,5227.2,5211.0,5214.4,12891,96484,96003
2021-06-28 14:00:00.000000000,1624860000000000000,5214.4,5226.6,5202.4,5223.0,18787,96003,100581
2021-06-29 09:00:00.000000000,1624928400000000000,5218.2,5220.2,5191.0,5193.6,19424,100581,92727
2021-06-29 10:00:00.000000000,1624932000000000000,5193.6,5199.8,5168.2,5173.0,20105,92727,92608
2021-06-29 11:00:00.000000000,1624935600000000000,5173.0,5175.6,5157.2,5158.0,7299,92608,93732
2021-06-29 13:00:00.000000000,1624942800000000000,5158.0,5185.0,5157.0,5171.2,13315,93732,97270
2021-06-29 14:00:00.000000000,1624946400000000000,5171.2,5182.0,5163.4,5163.8,15449,97270,104360
2021-06-30 09:00:00.000000000,1625014800000000000,5171.4,5199.0,5168.6,5173.2,17149,104360,94968
2021-06-30 10:00:00.000000000,1625018400000000000,5173.2,5195.0,5171.0,5186.2,13247,94968,91730
2021-06-30 11:00:00.000000000,1625022000000000000,5186.2,5192.8,5174.0,5191.6,6161,91730,91298
2021-06-30 13:00:00.000000000,1625029200000000000,5191.6,5212.0,5182.8,5183.8,20264,91298,93574
2021-06-30 14:00:00.000000000,1625032800000000000,5183.8,5199.6,5180.0,5192.6,13710,93574,98266
2021-07-01 09:00:00.000000000,1625101200000000000,5215.8,5221.0,5147.6,5175.0,28126,98266,90599
2021-07-01 10:00:00.000000000,1625104800000000000,5175.0,5188.6,5161.2,5162.0,17493,90599,91102
2021-07-01 11:00:00.000000000,1625108400000000000,5162.0,5174.6,5149.2,5173.4,9563,91102,93757
2021-07-01 13:00:00.000000000,1625115600000000000,5172.0,5204.2,5171.8,5194.2,19151,93757,100794
2021-07-01 14:00:00.000000000,1625119200000000000,5194.2,5195.8,5130.0,5155.6,29294,100794,114702
2021-07-02 09:00:00.000000000,1625187600000000000,5155.0,5155.0,5102.0,5103.6,28070,114702,101525
2021-07-02 10:00:00.000000000,1625191200000000000,5103.6,5105.6,5074.6,5079.8,23709,101525,97051
2021-07-02 11:00:00.000000000,1625194800000000000,5079.8,5084.6,5061.6,5077.0,9408,97051,97179
2021-07-02 13:00:00.000000000,1625202000000000000,5077.2,5079.0,5057.2,5063.6,12174,97179,98645
2021-07-02 14:00:00.000000000,1625205600000000000,5063.6,5072.8,5041.4,5045.2,23360,98645,105288
2021-07-05 09:00:00.000000000,1625446800000000000,5051.0,5073.4,5038.2,5050.8,21445,105288,95571
2021-07-05 10:00:00.000000000,1625450400000000000,5050.8,5063.0,5043.0,5053.6,12551,95571,92769
2021-07-05 11:00:00.000000000,1625454000000000000,5053.6,5060.8,5045.8,5049.4,4573,92769,92350
2021-07-05 13:00:00.000000000,1625461200000000000,5049.4,5052.8,5029.6,5046.4,15173,92350,94534
2021-07-05 14:00:00.000000000,1625464800000000000,5046.4,5064.0,5041.8,5062.0,14908,94534,100238
2021-07-06 09:00:00.000000000,1625533200000000000,5066.6,5071.0,5035.0,5056.8,17265,100238,91831
2021-07-06 10:00:00.000000000,1625536800000000000,5056.8,5075.0,5026.4,5026.8,22593,91831,91017
2021-07-06 11:00:00.000000000,1625540400000000000,5026.8,5043.0,5018.2,5039.2,11406,91017,94200
2021-07-06 13:00:00.000000000,1625547600000000000,5039.0,5055.2,5014.8,5020.0,16716,94200,99811
2021-07-06 14:00:00.000000000,1625551200000000000,5020.0,5068.0,5012.0,5067.0,22643,99811,110827
2021-07-07 09:00:00.000000000,1625619600000000000,5041.0,5077.8,5036.4,5069.6,23031,110827,98228
2021-07-07 10:00:00.000000000,1625623200000000000,5069.6,5095.8,5065.4,5094.2,19877,98228,93120
2021-07-07 11:00:00.000000000,1625626800000000000,5094.2,5126.0,5094.0,5116.2,13519,93120,92781
2021-07-07 13:00:00.000000000,1625634000000000000,5114.4,5145.0,5101.0,5137.0,19647,92781,93472
2021-07-07 14:00:00.000000000,1625637600000000000,5137.0,5142.0,5112.6,5124.2,17696,93472,99366
2021-07-08 09:00:00.000000000,1625706000000000000,5132.0,5136.2,5103.0,5105.6,19102,99366,89003
2021-07-08 10:00:00.000000000,1625709600000000000,5105.6,5114.8,5085.2,5096.2,20181,89003,84473
2021-07-08 11:00:00.000000000,1625713200000000000,5096.2,5106.8,5077.0,5085.6,9316,84473,84874
2021-07-08 13:00:00.000000000,1625720400000000000,5083.0,5096.4,5070.2,5073.0,12104,84874,87609
2021-07-08 14:00:00.000000000,1625724000000000000,5073.0,5088.2,5062.0,5076.4,20332,87609,95795
2021-07-09 09:00:00.000000000,1625792400000000000,5060.2,5072.0,5023.0,5023.6,23160,95795,86823
2021-07-09 10:00:00.000000000,1625796000000000000,5023.6,5043.8,4995.0,5042.6,29800,86823,85111
2021-07-09 11:00:00.000000000,1625799600000000000,5042.6,5052.6,5018.0,5021.0,9680,85111,87024
