datetime,datetime_nano,KQ.m@CFFEX.T.open,KQ.m@CFFEX.T.high,KQ.m@CFFEX.T.low,KQ.m@CFFEX.T.close,KQ.m@CFFEX.T.volume,KQ.m@CFFEX.T.open_oi,KQ.m@CFFEX.T.close_oi
2021-11-26 13:00:00.000000000,1637902800000000000,100.345,100.375,100.265,100.295,11724,157650,158252
2021-11-26 14:00:00.000000000,1637906400000000000,100.295,100.415,100.285,100.39,14063,158252,159934
2021-11-26 15:00:00.000000000,1637910000000000000,100.39,100.395,100.35,100.355,3616,159934,159777
2021-11-29 09:00:00.000000000,1638147600000000000,100.33,100.355,100.26,100.29,14123,159777,156910
2021-11-29 10:00:00.000000000,1638151200000000000,100.29,100.315,100.215,100.235,13460,156910,157734
2021-11-29 11:00:00.000000000,1638154800000000000,100.235,100.25,100.185,100.225,6709,157734,156196
2021-11-29 13:00:00.000000000,1638162000000000000,100.225,100.285,100.22,100.26,7864,156196,156787
2021-11-29 14:00:00.000000000,1638165600000000000,100.26,100.33,100.235,100.255,13104,156787,157326
2021-11-29 15:00:00.000000000,1638169200000000000,100.255,100.28,100.25,100.275,1993,157326,157147
2021-11-30 09:00:00.000000000,1638234000000000000,100.14,100.165,100.03,100.035,16975,157147,156769
2021-11-30 10:00:00.000000000,1638237600000000000,100.035,100.12,100.02,100.095,12848,156769,155710
2021-11-30 11:00:00.000000000,1638241200000000000,100.095,100.115,100.065,100.09,5038,155710,156441
2021-11-30 13:00:00.000000000,1638248400000000000,100.09,100.265,100.085,100.23,19810,156441,159914
2021-11-30 14:00:00.000000000,1638252000000000000,100.23,100.255,100.165,100.2,11368,159914,159314
2021-11-30 15:00:00.000000000,1638255600000000000,100.2,100.23,100.195,100.22,2988,159314,158950
2021-12-01 09:00:00.000000000,1638320400000000000,100.155,100.175,100.11,100.165,8129,158950,158906
2021-12-01 10:00:00.000000000,1638324000000000000,100.165,100.17,100.05,100.09,12217,158906,158294
2021-12-01 11:00:00.000000000,1638327600000000000,100.09,100.135,100.075,100.085,5575,158294,157789
2021-12-01 13:00:00.000000000,1638334800000000000,100.085,100.16,100.06,100.12,9620,157789,157667
2021-12-01 14:00:00.000000000,1638338400000000000,100.12,100.145,100.025,100.045,11714,157667,157007
2021-12-01 15:00:00.000000000,1638342000000000000,100.045,100.095,100.02,100.085,3727,157007,156487
2021-12-02 09:00:00.000000000,1638406800000000000,100.09,100.14,100.0,100.0,11076,156487,157326
2021-12-02 10:00:00.000000000,1638410400000000000,100.0,100.065,99.98,100.0,12474,157326,157506
2021-12-02 11:00:00.000000000,1638414000000000000,100.0,100.045,99.99,100.01,4764,157506,157460
2021-12-02 13:00:00.000000000,1638421200000000000,100.02,100.09,99.995,100.035,15064,157460,157320
2021-12-02 14:00:00.000000000,1638424800000000000,100.035,100.055,99.9,99.91,19689,157320,156443
2021-12-02 15:00:00.000000000,1638428400000000000,99.91,99.94,99.89,99.92,5013,156443,156294
2021-12-03 09:00:00.000000000,1638493200000000000,99.93,99.965,99.87,99.885,10519,156294,156656
2021-12-03 10:00:00.000000000,1638496800000000000,99.885,99.97,99.855,99.875,15207,156656,156903
2021-12-03 11:00:00.000000000,1638500400000000000,99.875,99.905,99.84,99.85,4815,156903,156777
2021-12-03 13:00:00.000000000,1638507600000000000,99.845,99.87,99.775,99.8,13414,156777,156656
2021-12-03 14:00:00.000000000,1638511200000000000,99.8,99.825,99.73,99.735,19447,156656,153373
2021-12-03 15:00:00.000000000,1638514800000000000,99.735,99.77,99.725,99.745,5410,153373,151866
2021-12-06 09:00:00.000000000,1638752400000000000,100.165,100.23,100.115,100.16,23626,151866,148694
2021-12-06 10:00:00.000000000,1638756000000000000,100.16,100.185,100.12,100.145,10232,148694,148742
2021-12-06 11:00:00.000000000,1638759600000000000,100.145,100.185,100.145,100.185,3937,148742,149117
2021-12-06 13:00:00.000000000,1638766800000000000,100.17,100.22,100.14,100.155,9786,149117,149361
2021-12-06 14:00:00.000000000,1638770400000000000,100.155,100.265,100.15,100.21,15568,149361,150843
2021-12-06 15:00:00.000000000,1638774000000000000,100.21,100.245,100.195,100.195,3428,150843,150869
2021-12-07 09:00:00.000000000,1638838800000000000,100.145,100.165,100.03,100.055,19052,150869,151083
2021-12-07 10:00:00.000000000,1638842400000000000,100.055,100.14,100.02,100.04,15076,151083,151584
2021-12-07 11:00:00.000000000,1638846000000000000,100.04,100.045,99.97,99.98,10295,151584,151056
2021-12-07 13:00:00.000000000,1638853200000000000,99.98,99.995,99.81,99.89,26435,151056,148832
2021-12-07 14:00:00.000000000,1638856800000000000,99.89,99.915,99.785,99.84,16469,148832,148453
2021-12-07 15:00:00.000000000,1638860400000000000,99.84,99.84,99.785,99.805,4582,148453,147293
2021-12-08 09:00:00.000000000,1638925200000000000,99.81,99.895,99.8,99.865,11909,147293,146465
2021-12-08 10:00:00.000000000,1638928800000000000,99.865,99.875,99.78,99.835,10897,146465,146673
2021-12-08 11:00:00.000000000,1638932400000000000,99.835,99.84,99.765,99.835,6546,146673,146769
2021-12-08 13:00:00.000000000,1638939600000000000,99.81,99.845,99.705,99.71,11165,146769,147224
2021-12-08 14:00:00.000000000,1638943200000000000,99.71,99.775,99.705,99.76,12429,147224,147231
2021-12-08 15:00:00.000000000,1638946800000000000,99.76,99.795,99.76,99.765,3735,147231,147027
2021-12-09 09:00:00.000000000,1639011600000000000,99.76,99.855,99.75,99.835,11549,147027,145874
2021-12-09 10:00:00.000000000,1639015200000000000,99.835,99.845,99.74,99.765,12980,145874,144926
2021-12-09 11:00:00.000000000,1639018800000000000,99.765,99.79,99.72,99.775,5147,144926,144378
2021-12-09 13:00:00.000000000,1639026000000000000,99.775,99.8,99.655,99.715,15570,144378,144095
2021-12-09 14:00:00.000000000,1639029600000000000,99.715,99.925,99.705,99.91,18049,144095,144049
2021-12-09 15:00:00.000000000,1639033200000000000,99.91,99.94,99.855,99.855,5097,144049,143373
2021-12-10 09:00:00.000000000,1639098000000000000,99.93,100.035,99.915,99.97,13181,143373,143130
2021-12-10 10:00:00.000000000,1639101600000000000,99.97,100.025,99.94,99.97,10719,143130,142522
2021-12-10 11:00:00.000000000,1639105200000000000,99.97,100.0,99.96,99.965,4399,142522,142982
2021-12-10 13:00:00.000000000,1639112400000000000,99.97,100.035,99.945,100.035,9148,142982,142507
2021-12-10 14:00:00.000000000,1639116000000000000,100.035,100.07,99.99,100.04,13089,142507,143512
2021-12-10 15:00:00.000000000,1639119600000000000,100.04,100.045,100.0,100.015,3494,143512,143651
2021-12-13 09:00:00.000000000,1639357200000000000,99.935,100.01,99.91,100.0,11055,143651,144588
2021-12-13 10:00:00.000000000,1639360800000000000,100.0,100.04,99.87,99.9,15936,144588,145201
2021-12-13 11:00:00.000000000,1639364400000000000,99.9,99.925,99.775,99.785,15336,145201,145217
2021-12-13 13:00:00.000000000,1639371600000000000,99.76,99.865,99.715,99.865,17086,145217,145868
2021-12-13 14:00:00.000000000,1639375200000000000,99.865,99.92,99.845,99.865,12594,145868,146412
2021-12-13 15:00:00.000000000,1639378800000000000,99.865,99.935,99.865,99.91,3373,146412,145982
2021-12-14 09:00:00.000000000,1639443600000000000,99.97,100.185,99.96,100.085,17311,145982,147802
2021-12-14 10:00:00.000000000,1639447200000000000,100.085,100.185,100.075,100.145,13920,147802,149199
2021-12-14 11:00:00.000000000,1639450800000000000,100.145,100.155,100.095,100.1,5774,149199,149979
2021-12-14 13:00:00.000000000,1639458000000000000,100.11,100.15,100.09,100.12,8732,149979,150298
2021-12-14 14:00:00.000000000,1639461600000000000,100.12,100.175,100.1,100.125,12931,150298,150626
2021-12-14 15:00:00.000000000,1639465200000000000,100.125,100.13,100.1,100.105,4099,150626,150088
2021-12-15 09:00:00.000000000,1639530000000000000,100.03,100.095,99.96,100.05,12936,150088,148933
2021-12-15 10:00:00.000000000,1639533600000000000,100.05,100.09,100.0,100.035,10087,148933,148724
2021-12-15 11:00:00.000000000,1639537200000000000,100.035,100.045,100.005,100.02,3617,148724,148328
2021-12-15 13:00:00.000000000,1639544400000000000,100.015,100.085,100.005,100.05,5930,148328,148140
2021-12-15 14:00:00.000000000,1639548000000000000,100.05,100.155,100.02,100.145,13456,148140,149254
2021-12-15 15:00:00.000000000,1639551600000000000,100.145,100.18,100.135,100.145,4719,149254,149461
2021-12-16 09:00:00.000000000,1639616400000000000,100.065,100.08,99.95,99.965,14674,149461,148977
2021-12-16 10:00:00.000000000,1639620000000000000,99.965,99.985,99.865,99.955,16658,148977,148698
2021-12-16 11:00:00.000000000,1639623600000000000,99.955,99.97,99.905,99.91,5143,148698,148184
2021-12-16 13:00:00.000000000,1639630800000000000,99.915,99.96,99.9,99.94,7913,148184,148052
2021-12-16 14:00:00.000000000,1639634400000000000,99.94,99.955,99.86,99.93,13840,148052,148184
2021-12-16 15:00:00.000000000,1639638000000000000,99.93,99.99,99.92,99.975,4514,148184,147271
2021-12-17 09:00:00.000000000,1639702800000000000,99.975,100.085,99.915,100.0,12124,147271,147793
2021-12-17 10:00:00.000000000,1639706400000000000,100.0,100.105,100.0,100.075,17736,147793,149905
2021-12-17 11:00:00.000000000,1639710000000000000,100.075,100.12,100.06,100.115,7110,149905,151557
2021-12-17 13:00:00.000000000,1639717200000000000,100.155,100.24,100.125,100.15,24698,151557,154062
2021-12-17 14:00:00.000000000,1639720800000000000,100.15,100.17,100.065,100.11,12520,154062,153798
2021-12-17 15:00:00.000000000,1639724400000000000,100.11,100.13,100.07,100.08,3227,153798,153202
2021-12-20 09:00:00.000000000,1639962000000000000,100.005,100.035,99.855,100.0,17294,153202,151876
2021-12-20 10:00:00.000000000,1639965600000000000,100.0,100.155,100.0,100.125,15413,151876,153597
2021-12-20 11:00:00.000000000,1639969200000000000,100.125,100.15,100.1,100.11,4420,153597,154357
2021-12-20 13:00:00.000000000,1639976400000000000,100.11,100.13,100.07,100.09,9220,154357,154609
2021-12-20 14:00:00.000000000,1639980000000000000,100.09,100.095,100.005,100.005,13288,154609,153368
2021-12-20 15:00:00.000000000,1639983600000000000,100.005,100.06,100.005,100.055,2407,153368,153138
2021-12-21 09:00:00.000000000,1640048400000000000,100.015,100.065,99.965,100.0,9642,153138,153201
2021-12-21 10:00:00.000000000,1640052000000000000,100.0,100.02,99.94,100.015,12303,153201,154132
2021-12-21 11:00:00.000000000,1640055600000000000,100.015,100.025,99.965,99.965,3380,154132,154029
2021-12-21 13:00:00.000000000,1640062800000000000,99.965,99.97,99.92,99.94,11555,154029,153952
2021-12-21 14:00:00.000000000,1640066400000000000,99.94,100.1,99.93,100.1,17233,153952,153138
2021-12-21 15:00:00.000000000,1640070000000000000,100.1,100.105,100.07,100.1,5257,153138,153363
2021-12-22 09:00:00.000000000,1640134800000000000,100.06,100.16,100.04,100.155,11842,153363,153981
2021-12-22 10:00:00.000000000,1640138400000000000,100.155,100.185,100.105,100.165,13014,153981,155552
2021-12-22 11:00:00.000000000,1640142000000000000,100.165,100.195,100.145,100.19,6759,155552,156622
2021-12-22 13:00:00.000000000,1640149200000000000,100.19,100.24,100.17,100.21,12957,156622,159717
2021-12-22 14:00:00.000000000,1640152800000000000,100.21,100.315,100.205,100.3,19662,159717,162929
2021-12-22 15:00:00.000000000,1640156400000000000,100.3,100.325,100.3,100.315,4582,162929,163013
2021-12-23 09:00:00.000000000,1640221200000000000,100.32,100.37,100.3,100.37,9793,163013,163564
2021-12-23 10:00:00.000000000,1640224800000000000,100.37,100.48,100.355,100.45,18149,163564,166738
2021-12-23 11:00:00.000000000,1640228400000000000,100.45,100.465,100.395,100.4,5615,166738,166644
2021-12-23 13:00:00.000000000,1640235600000000000,100.4,100.46,100.39,100.45,9538,166644,168339
2021-12-23 14:00:00.000000000,1640239200000000000,100.45,100.5,100.425,100.49,14876,168339,170852
2021-12-23 15:00:00.000000000,1640242800000000000,100.49,100.5,100.465,100.485,3926,170852,171219
2021-12-24 09:00:00.000000000,1640307600000000000,100.445,100.52,100.42,100.49,10439,171219,172227
2021-12-24 10:00:00.000000000,1640311200000000000,100.49,100.51,100.4,100.405,11396,172227,171535
2021-12-24 11:00:00.000000000,1640314800000000000,100.405,100.43,100.34,100.36,7219,171535,169729
2021-12-24 13:00:00.000000000,1640322000000000000,100.365,100.415,100.35,100.405,9249,169729,169302
2021-12-24 14:00:00.000000000,1640325600000000000,100.405,100.42,100.35,100.36,8679,169302,168140
2021-12-24 15:00:00.000000000,1640329200000000000,100.36,100.385,100.33,100.375,3870,168140,167664
2021-12-27 09:00:00.000000000,1640566800000000000,100.45,100.605,100.45,100.58,16495,167664,171314
2021-12-27 10:00:00.000000000,1640570400000000000,100.58,100.625,100.57,100.59,7339,171314,171375
2021-12-27 11:00:00.000000000,1640574000000000000,100.59,100.635,100.58,100.635,5305,171375,172300
2021-12-27 13:00:00.000000000,1640581200000000000,100.635,100.67,100.615,100.63,8663,172300,174383
2021-12-27 14:00:00.000000000,1640584800000000000,100.63,100.64,100.395,100.44,23354,174383,170420
2021-12-27 15:00:00.000000000,1640588400000000000,100.44,100.47,100.43,100.465,3900,170420,169115
2021-12-28 09:00:00.000000000,1640653200000000000,100.565,100.58,100.425,100.425,11108,169115,169507
2021-12-28 10:00:00.000000000,1640656800000000000,100.425,100.505,100.405,100.455,13515,169507,169618
2021-12-28 11:00:00.000000000,1640660400000000000,100.455,100.485,100.45,100.465,3606,169618,169904
2021-12-28 13:00:00.000000000,1640667600000000000,100.465,100.54,100.46,100.52,8321,169904,170343
2021-12-28 14:00:00.000000000,1640671200000000000,100.52,100.555,100.495,100.545,7037,170343,170263
2021-12-28 15:00:00.000000000,1640674800000000000,100.545,100.55,100.495,100.53,3267,170263,169410
2021-12-29 09:00:00.000000000,1640739600000000000,100.615,100.64,100.55,100.6,9984,169410,170554
2021-12-29 10:00:00.000000000,1640743200000000000,100.6,100.655,100.585,100.62,10352,170554,171808
2021-12-29 11:00:00.000000000,1640746800000000000,100.62,100.665,100.585,100.645,5894,171808,171984
2021-12-29 13:00:00.000000000,1640754000000000000,100.645,100.68,100.555,100.575,11933,171984,171961
2021-12-29 14:00:00.000000000,1640757600000000000,100.575,100.625,100.535,100.585,10913,171961,170975
2021-12-29 15:00:00.000000000,1640761200000000000,100.585,100.635,100.56,100.635,2585,170975,170901
2021-12-30 09:00:00.000000000,1640826000000000000,100.59,100.685,100.575,100.65,9655,170901,173031
2021-12-30 10:00:00.000000000,1640829600000000000,100.65,100.655,100.56,100.585,9427,173031,172755
2021-12-30 11:00:00.000000000,1640833200000000000,100.585,100.61,100.545,100.555,4733,172755,172073
2021-12-30 13:00:00.000000000,1640840400000000000,100.555,100.78,100.51,100.775,20243,172073,174727
2021-12-30 14:00:00.000000000,1640844000000000000,100.775,100.865,100.77,100.84,15714,174727,175226
2021-12-30 15:00:00.000000000,1640847600000000000,100.84,100.88,100.815,100.855,3412,175226,174453
2021-12-31 09:00:00.000000000,1640912400000000000,100.71,100.775,100.67,100.745,15060,174453,173411
2021-12-31 10:00:00.000000000,1640916000000000000,100.745,100.815,100.725,100.795,7226,173411,172899
2021-12-31 11:00:00.000000000,1640919600000000000,100.795,100.835,100.785,100.79,4733,172899,172487
2021-12-31 13:00:00.000000000,1640926800000000000,100.785,100.8,100.67,100.695,13197,172487,171169
2021-12-31 14:00:00.000000000,1640930400000000000,100.695,100.81,100.685,100.75,9268,171169,170507
2021-12-31 15:00:00.000000000,1640934000000000000,100.75,100.77,100.735,100.735,2647,170507,169952
2022-01-04 09:00:00.000000000,1641258000000000000,100.63,100.64,100.535,100.54,18488,169952,169377
2022-01-04 10:00:00.000000000,1641261600000000000,100.54,100.62,100.525,100.605,13587,169377,169067
2022-01-04 11:00:00.000000000,1641265200000000000,100.605,100.645,100.53,100.54,6781,169067,168461
2022-01-04 13:00:00.000000000,1641272400000000000,100.54,100.66,100.54,100.65,9458,168461,168478
2022-01-04 14:00:00.000000000,1641276000000000000,100.65,100.71,100.64,100.7,9512,168478,169478
2022-01-04 15:00:00.000000000,1641279600000000000,100.7,100.755,100.7,100.75,4262,169478,169685
2022-01-05 09:00:00.000000000,1641344400000000000,100.69,100.73,100.66,100.72,10224,169685,170288
2022-01-05 10:00:00.000000000,1641348000000000000,100.72,100.72,100.63,100.64,9952,170288,170427
2022-01-05 11:00:00.000000000,1641351600000000000,100.64,100.675,100.625,100.675,3919,170427,170242
2022-01-05 13:00:00.000000000,1641358800000000000,100.675,100.68,100.54,100.6,16462,170242,168303
2022-01-05 14:00:00.000000000,1641362400000000000,100.6,100.615,100.53,100.59,13416,168303,167227
2022-01-05 15:00:00.000000000,1641366000000000000,100.59,100.64,100.59,100.6,3641,167227,167089
2022-01-06 09:00:00.000000000,1641430800000000000,100.485,100.5,100.385,100.445,18634,167089,166018
2022-01-06 10:00:00.000000000,1641434400000000000,100.445,100.485,100.385,100.445,14775,166018,166312
2022-01-06 11:00:00.000000000,1641438000000000000,100.445,100.485,100.425,100.475,4722,166312,166304
2022-01-06 13:00:00.000000000,1641445200000000000,100.47,100.5,100.37,100.375,15448,166304,165822
2022-01-06 14:00:00.000000000,1641448800000000000,100.375,100.425,100.35,100.385,12570,165822,163804
2022-01-06 15:00:00.000000000,1641452400000000000,100.385,100.41,100.37,100.39,4328,163804,163061
2022-01-07 09:00:00.000000000,1641517200000000000,100.38,100.475,100.37,100.44,10385,163061,163303
2022-01-07 10:00:00.000000000,1641520800000000000,100.44,100.48,100.4,100.435,10005,163303,162481
2022-01-07 11:00:00.000000000,1641524400000000000,100.435,100.435,100.35,100.38,8193,162481,162473
2022-01-07 13:00:00.000000000,1641531600000000000,100.375,100.395,100.33,100.355,10943,162473,162254
2022-01-07 14:00:00.000000000,1641535200000000000,100.355,100.415,100.35,100.395,8761,162254,161333
2022-01-07 15:00:00.000000000,1641538800000000000,100.395,100.43,100.39,100.41,2900,161333,160867
2022-01-10 09:00:00.000000000,1641776400000000000,100.49,100.58,100.48,100.54,12425,160867,160509
2022-01-10 10:00:00.000000000,1641780000000000000,100.54,100.54,100.455,100.475,12070,160509,159692
2022-01-10 11:00:00.000000000,1641783600000000000,100.475,100.515,100.46,100.51,3191,159692,159331
2022-01-10 13:00:00.000000000,1641790800000000000,100.51,100.57,100.505,100.54,10985,159331,160208
2022-01-10 14:00:00.000000000,1641794400000000000,100.54,100.605,100.525,100.575,9690,160208,161033
2022-01-10 15:00:00.000000000,1641798000000000000,100.575,100.58,100.55,100.55,3230,161033,160557
2022-01-11 09:00:00.000000000,1641862800000000000,100.52,100.525,100.46,100.495,11534,160557,159909
2022-01-11 10:00:00.000000000,1641866400000000000,100.495,100.53,100.47,100.505,10189,159909,159316
2022-01-11 11:00:00.000000000,1641870000000000000,100.505,100.52,100.485,100.505,2172,159316,159069
2022-01-11 13:00:00.000000000,1641877200000000000,100.51,100.7,100.505,100.675,20412,159069,162887
2022-01-11 14:00:00.000000000,1641880800000000000,100.675,100.715,100.67,100.675,11015,162887,163138
2022-01-11 15:00:00.000000000,1641884400000000000,100.675,100.7,100.67,100.69,2543,163138,163131
2022-01-12 09:00:00.000000000,1641949200000000000,100.72,100.815,100.715,100.745,15654,163131,162954
2022-01-12 10:00:00.000000000,1641952800000000000,100.745,100.76,100.67,100.72,14814,162954,160824
2022-01-12 11:00:00.000000000,1641956400000000000,100.72,100.72,100.645,100.66,6896,160824,159649
2022-01-12 13:00:00.000000000,1641963600000000000,100.665,100.7,100.63,100.655,12901,159649,158780
2022-01-12 14:00:00.000000000,1641967200000000000,100.655,100.675,100.615,100.645,12302,158780,156474
2022-01-12 15:00:00.000000000,1641970800000000000,100.645,100.65,100.625,100.635,2404,156474,155893
2022-01-13 09:00:00.000000000,1642035600000000000,100.605,100.69,100.59,100.65,8246,155893,157006
2022-01-13 10:00:00.000000000,1642039200000000000,100.65,100.67,100.605,100.605,10258,157006,155106
2022-01-13 11:00:00.000000000,1642042800000000000,100.605,100.665,100.59,100.63,5965,155106,154804
2022-01-13 13:00:00.000000000,1642050000000000000,100.62,100.74,100.615,100.735,13430,154804,154628
2022-01-13 14:00:00.000000000,1642053600000000000,100.735,100.74,100.645,100.665,11450,154628,155493
2022-01-13 15:00:00.000000000,1642057200000000000,100.665,100.67,100.63,100.63,3510,155493,154491
2022-01-14 09:00:00.000000000,1642122000000000000,100.7,100.79,100.685,100.76,14090,154491,157476
2022-01-14 10:00:00.000000000,1642125600000000000,100.76,100.775,100.685,100.685,13616,157476,159062
2022-01-14 11:00:00.000000000,1642129200000000000,100.685,100.71,100.65,100.66,9613,159062,160490
2022-01-14 13:00:00.000000000,1642136400000000000,100.66,100.71,100.635,100.64,9262,160490,159180
2022-01-14 14:00:00.000000000,1642140000000000000,100.64,100.715,100.61,100.705,13736,159180,158954
2022-01-14 15:00:00.000000000,1642143600000000000,100.705,100.73,100.67,100.675,4131,158954,159236
2022-01-17 09:00:00.000000000,1642381200000000000,100.88,101.02,100.735,100.82,34132,159236,161355
2022-01-17 10:00:00.000000000,1642384800000000000,100.82,100.82,100.745,100.755,14159,161355,162130
2022-01-17 11:00:00.000000000,1642388400000000000,100.755,100.77,100.71,100.75,5329,162130,161370
2022-01-17 13:00:00.000000000,1642395600000000000,100.75,100.815,100.705,100.775,10312,161370,161207
2022-01-17 14:00:00.000000000,1642399200000000000,100.775,100.795,100.695,100.75,12811,161207,158555
2022-01-17 15:00:00.000000000,1642402800000000000,100.75,100.75,100.725,100.73,2405,158555,158276
2022-01-18 09:00:00.000000000,1642467600000000000,100.82,100.945,100.805,100.94,23504,158276,158379
2022-01-18 10:00:00.000000000,1642471200000000000,100.94,100.975,100.91,100.925,14141,158379,158968
2022-01-18 11:00:00.000000000,1642474800000000000,100.925,100.99,100.925,100.98,5894,158968,160126
2022-01-18 13:00:00.000000000,1642482000000000000,100.99,101.0,100.94,100.965,8187,160126,160300
2022-01-18 14:00:00.000000000,1642485600000000000,100.965,101.07,100.955,101.07,14984,160300,161216
2022-01-18 15:00:00.000000000,1642489200000000000,101.07,101.085,101.05,101.055,5007,161216,160584
2022-01-19 09:00:00.000000000,1642554000000000000,101.38,101.38,101.23,101.29,23077,160584,159181
2022-01-19 10:00:00.000000000,1642557600000000000,101.29,101.335,101.27,101.28,12778,159181,157969
2022-01-19 11:00:00.000000000,1642561200000000000,101.28,101.395,101.27,101.385,6240,157969,158409
2022-01-19 13:00:00.000000000,1642568400000000000,101.39,101.405,101.31,101.345,8651,158409,157983
2022-01-19 14:00:00.000000000,1642572000000000000,101.345,101.36,101.215,101.26,13799,157983,155372
2022-01-19 15:00:00.000000000,1642575600000000000,101.26,101.265,101.22,101.245,3647,155372,154041
2022-01-20 09:00:00.000000000,1642640400000000000,101.255,101.285,101.19,101.225,13290,154041,154553
2022-01-20 10:00:00.000000000,1642644000000000000,101.225,101.27,101.2,101.24,8308,154553,154757
2022-01-20 11:00:00.000000000,1642647600000000000,101.24,101.24,101.165,101.19,5295,154757,154372
2022-01-20 13:00:00.000000000,1642654800000000000,101.185,101.235,101.13,101.22,10074,154372,153389
2022-01-20 14:00:00.000000000,1642658400000000000,101.22,101.24,101.16,101.195,8822,153389,151758
2022-01-20 15:00:00.000000000,1642662000000000000,101.195,101.23,101.185,101.205,2579,151758,151434
2022-01-21 09:00:00.000000000,1642726800000000000,101.275,101.29,101.215,101.245,8249,151434,151212
2022-01-21 10:00:00.000000000,1642730400000000000,101.245,101.27,101.21,101.225,9394,151212,151077
2022-01-21 11:00:00.000000000,1642734000000000000,101.225,101.255,101.21,101.25,3033,151077,150926
2022-01-21 13:00:00.000000000,1642741200000000000,101.265,101.325,101.23,101.255,13744,150926,151651
2022-01-21 14:00:00.000000000,1642744800000000000,101.255,101.38,101.255,101.38,12866,151651,152053
2022-01-21 15:00:00.000000000,1642748400000000000,101.38,101.4,101.365,101.38,4077,152053,152012
2022-01-24 09:00:00.000000000,1642986000000000000,101.565,101.58,101.45,101.505,10355,152012,151617
2022-01-24 10:00:00.000000000,1642989600000000000,101.505,101.54,101.395,101.405,12971,151617,150682
2022-01-24 11:00:00.000000000,1642993200000000000,101.405,101.42,101.36,101.4,7018,150682,150178
2022-01-24 13:00:00.000000000,1643000400000000000,101.395,101.49,101.385,101.47,8459,150178,149018
2022-01-24 14:00:00.000000000,1643004000000000000,101.47,101.545,101.455,101.54,13140,149018,147839
2022-01-24 15:00:00.000000000,1643007600000000000,101.54,101.54,101.495,101.5,3167,147839,147470
2022-01-25 09:00:00.000000000,1643072400000000000,101.49,101.495,101.375,101.42,10422,147470,147129
2022-01-25 10:00:00.000000000,1643076000000000000,101.42,101.445,101.35,101.375,13464,147129,145535
2022-01-25 11:00:00.000000000,1643079600000000000,101.375,101.415,101.375,101.39,4053,145535,145378
2022-01-25 13:00:00.000000000,1643086800000000000,101.395,101.505,101.39,101.48,11461,145378,144968
2022-01-25 14:00:00.000000000,1643090400000000000,101.48,101.48,101.415,101.455,7827,144968,144530
2022-01-25 15:00:00.000000000,1643094000000000000,101.455,101.525,101.45,101.52,5250,144530,143589
2022-01-26 09:00:00.000000000,1643158800000000000,101.395,101.445,101.215,101.255,18687,143589,141594
2022-01-26 10:00:00.000000000,1643162400000000000,101.255,101.28,101.175,101.28,14933,141594,141346
2022-01-26 11:00:00.000000000,1643166000000000000,101.28,101.3,101.25,101.285,5033,141346,141306
2022-01-26 13:00:00.000000000,1643173200000000000,101.29,101.34,101.27,101.27,9911,141306,141119
2022-01-26 14:00:00.000000000,1643176800000000000,101.27,101.28,101.165,101.215,14480,141119,140608
2022-01-26 15:00:00.000000000,1643180400000000000,101.215,101.275,101.205,101.245,6170,140608,138527
2022-01-27 09:00:00.000000000,1643245200000000000,101.185,101.285,101.165,101.275,11081,138527,138675
2022-01-27 10:00:00.000000000,1643248800000000000,101.275,101.29,101.21,101.235,10935,138675,139256
2022-01-27 11:00:00.000000000,1643252400000000000,101.235,101.265,101.205,101.235,3201,139256,139109
2022-01-27 13:00:00.000000000,1643259600000000000,101.225,101.255,101.06,101.1,16779,139109,138242
2022-01-27 14:00:00.000000000,1643263200000000000,101.1,101.19,101.09,101.16,7923,138242,136744
2022-01-27 15:00:00.000000000,1643266800000000000,101.16,101.17,101.1,101.115,2700,136744,136549
2022-01-28 09:00:00.000000000,1643331600000000000,101.195,101.235,101.14,101.195,11552,136549,136173
2022-01-28 10:00:00.000000000,1643335200000000000,101.195,101.24,101.16,101.165,9692,136173,134943
2022-01-28 11:00:00.000000000,1643338800000000000,101.165,101.195,101.145,101.175,3285,134943,134288
2022-01-28 13:00:00.000000000,1643346000000000000,101.18,101.19,101.07,101.115,7901,134288,133956
2022-01-28 14:00:00.000000000,1643349600000000000,101.115,101.41,101.1,101.33,18422,133956,133869
2022-01-28 15:00:00.000000000,1643353200000000000,101.33,101.44,101.3,101.415,5654,133869,134480
2022-02-07 09:00:00.000000000,1644195600000000000,101.23,101.24,100.9,101.05,21913,134480,130810
2022-02-07 10:00:00.000000000,1644199200000000000,101.05,101.19,100.995,101.13,14479,130810,129428
2022-02-07 11:00:00.000000000,1644202800000000000,101.13,101.17,101.095,101.1,4484,129428,128741
2022-02-07 13:00:00.000000000,1644210000000000000,101.1,101.275,101.075,101.27,9931,128741,128263
2022-02-07 14:00:00.000000000,1644213600000000000,101.27,101.31,101.185,101.195,12037,128263,127525
2022-02-07 15:00:00.000000000,1644217200000000000,101.195,101.2,101.155,101.17,3183,127525,126505
2022-02-08 09:00:00.000000000,1644282000000000000,101.24,101.345,101.24,101.325,10929,126505,126275
2022-02-08 10:00:00.000000000,1644285600000000000,101.325,101.335,101.26,101.29,9136,126275,125108
2022-02-08 11:00:00.000000000,1644289200000000000,101.29,101.34,101.285,101.32,4324,125108,125245
2022-02-08 13:00:00.000000000,1644296400000000000,101.31,101.35,101.13,101.16,14869,125245,124146
